date,USDJPY,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPCAD,EURJPY,EURCAD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.04.19,-179.00000000000205,8.999999999992347,-304.9999999999926,223.00000000000654,17.999999999995797,236.00000000001398,-436.9999999999834,-131.99999999999878,339.0000000000004,-123.00000000000466,6.999999999990791,43.00000000000415,234.99999999999633,,-65.99999999998116
2021.04.19,-128.0000000000001,12.999999999996348,-259.00000000000034,268.0000000000016,17.000000000000348,251.00000000000122,-355.99999999999454,-131.00000000001444,324.0000000000132,-88.99999999999864,12.999999999991019,89.00000000000574,234.99999999999633,,246.99999999999775
2021.04.19,-108.99999999999466,20.999999999982144,-215.99999999999397,278.00000000000045,40.99999999999105,278.00000000000045,-310.0000000000023,-134.99999999999625,296.0000000000074,-46.999999999997044,51.00000000000193,100.00000000000009,225.99999999999287,,473.99999999999216
2021.04.19,-105.00000000000398,45.99999999999049,-212.99999999999386,263.0000000000021,42.999999999993044,308.0000000000194,-269.00000000000546,-97.9999999999981,205.00000000001074,-45.000000000001705,16.999999999995907,64.0000000000085,172.99999999998983,,389.00000000000693
2021.04.19,-93.00000000000352,41.000000000002146,-174.99999999999716,290.00000000000136,39.999999999995595,314.00000000001427,-246.99999999998568,-100.99999999999554,261.0000000000001,-21.000000000000796,54.000000000002046,90.0000000000012,213.99999999999199,,667.000000000026
2021.04.19,-78.00000000000296,34.000000000000696,-174.99999999999716,317.0000000000006,93.99999999999409,420.00000000002035,-235.99999999999,-119.00000000000244,371.00000000001023,6.999999999990791,126.99999999999534,124.00000000000189,256.99999999999613,,1143.0000000000177
2021.04.19,-81.00000000000307,69.9999999999923,-164.00000000000148,297.00000000000284,123.99999999999079,467.0000000000174,-204.00000000000773,-104.99999999999955,314.99999999999864,3.0000000000001137,111.99999999999477,100.00000000000009,248.99999999999923,,1182.9999999999843
2021.04.19,-224.99999999999432,82.99999999998863,-254.99999999999545,303.0000000000088,87.99999999999919,465.0000000000043,-296.99999999999704,-80.99999999999774,339.0000000000004,-73.0000000000075,82.99999999999841,108.00000000000809,264.999999999993,,803.0000000000089
2021.04.19,-263.00000000000523,72.99999999998974,-317.99999999999784,296.0000000000074,67.9999999999903,446.0000000000131,-330.99999999998886,-56.99999999999594,306.00000000000625,-134.00000000000034,24.999999999991473,133.00000000000534,284.9999999999908,,529.0000000000061
2021.04.19,-227.99999999999443,98.99999999998244,-224.99999999999432,279.00000000000705,-39.00000000000014,389.0000000000171,-242.999999999995,-35.00000000000725,282.0000000000045,-73.99999999999807,110.99999999999,163.00000000000205,318.99999999999153,,798.0000000000055
2021.04.19,-274.0000000000009,113.99999999999189,-269.999999999996,307.0000000000017,-87.99999999999919,344.00000000001097,-198.99999999998386,80.99999999999774,222.00000000001108,-136.0000000000099,99.99999999999432,193.00000000000983,327.99999999999494,,722.0000000000225
2021.04.19,-519.999999999996,115.99999999998278,-323.99999999999807,266.0000000000107,-161.00000000000003,411.0000000000058,-237.99999999999955,95.999999999985,184.00000000000637,-179.00000000000205,104.99999999998977,196.00000000000728,363.99999999999767,,315.9999999999896
2021.04.19,-689.9999999999977,39.999999999995595,-246.9999999999999,288.00000000001046,-171.00000000001003,450.00000000001705,-251.00000000000477,334.9999999999964,273.0000000000121,-304.00000000000205,99.99999999999432,342.000000000009,488.999999999995,,654.0000000000155
2021.04.19,-689.9999999999977,-59.000000000009045,-96.9999999999942,255.00000000000523,-216.0000000000051,360.0000000000048,-219.99999999999886,333.9999999999899,462.0000000000068,-269.00000000000546,185.99999999999284,432.0000000000102,600.999999999996,,1078.9999999999952
2021.04.19,-706.0000000000031,-70.0000000000145,-40.99999999999682,231.0000000000034,-248.00000000000378,408.00000000000836,-217.9999999999893,374.999999999992,510.00000000001046,-314.00000000000716,209.00000000000318,470.00000000000375,666.9999999999953,,1273.0000000000018
2021.04.19,-715.999999999994,-107.99999999999699,-42.999999999992156,183.00000000001094,-207.00000000000162,525.0000000000199,-219.99999999999886,441.99999999998687,426.9999999999996,-311.00000000000705,203.99999999999352,477.0000000000052,653.999999999999,,1307.0000000000246
2021.04.19,-700.0000000000028,-90.99999999999665,106.99999999999932,165.00000000000404,-191.00000000000784,647.0000000000198,-73.0000000000075,497.99999999999847,416.00000000001637,-285.0000000000108,234.99999999999943,456.00000000000085,676.9999999999943,,1861.000000000007
2021.04.19,-618.9999999999998,-101.00000000001774,121.00000000000932,118.00000000000699,-168.00000000000148,649.0000000000107,1.0000000000047748,483.99999999999557,364.00000000000875,-240.0000000000091,286.9999999999919,448.000000000004,648.9999999999995,,1993.0000000000034
2021.04.19,-628.0000000000001,-77.00000000001594,209.00000000000318,115.00000000000954,-94.00000000000519,874.0000000000192,43.00000000000637,553.9999999999878,368.9999999999971,-266.00000000000534,293.99999999999693,438.00000000000506,698.9999999999941,,2529.9999999999927
2021.04.19,-612.9999999999995,-80.00000000001339,136.0000000000099,114.00000000000298,-80.00000000000229,974.0000000000082,-37.99999999998249,646.9999999999976,346.0000000000019,-305.9999999999974,251.99999999999534,475.0000000000032,710.999999999995,,2538.000000000019
2021.04.19,-662.0000000000061,-86.0000000000083,81.00000000000307,95.00000000000064,37.99999999999359,1221.0000000000055,-103.999999999985,661.9999999999848,235.00000000000742,-421.0000000000065,155.9999999999917,474.00000000000773,713.9999999999924,,2402.999999999981
2021.04.19,-659.9999999999966,-109.00000000000354,76.99999999999818,91.00000000000774,60.99999999999994,1308.0000000000202,-90.00000000000341,588.9999999999951,249.00000000001032,-415.00000000000625,170.0000000000017,430.00000000000813,633.9999999999901,,2335.000000000022
2021.04.19,-650.9999999999962,-92.00000000000318,127.00000000000955,122.00000000001098,191.99999999999218,1433.0000000000175,-43.00000000000637,560.9999999999893,253.00000000001432,-279.0000000000106,200.9999999999934,415.0000000000098,607.9999999999974,,2847.000000000018
2021.04.19,-531.9999999999965,-50.0000000000167,115.0000000000091,144.0000000000108,276.9999999999939,1577.0000000000061,9.999999999990905,547.999999999993,274.00000000001864,-258.0000000000098,224.99999999999432,426.00000000000415,614.9999999999989,,3370.9999999999973
2021.04.19,-572.9999999999933,-19.999999999997797,-63.99999999999295,156.00000000000057,278.00000000000045,1608.0000000000093,-145.99999999998658,541.9999999999981,295.0000000000008,-433.9999999999975,152.9999999999916,473.0000000000012,720.9999999999939,,2989.000000000028
2021.04.19,-709.0000000000032,-15.00000000000945,-165.99999999999682,140.0000000000068,334.9999999999964,1956.0000000000023,-300.9999999999877,658.0000000000031,269.00000000000813,-573.9999999999981,112.99999999999955,536.0000000000032,749.9999999999951,,2992.000000000019
2021.04.19,-716.9999999999987,-21.00000000000435,-170.99999999999227,160.00000000000458,453.99999999999886,2210.000000000001,-318.9999999999884,706.999999999991,228.00000000000597,-570.0000000000074,87.99999999999386,571.0000000000103,788.9999999999952,,3409.00000000001
2021.04.19,-682.9999999999927,48.99999999998794,-119.99999999999034,92.00000000000318,411.99999999999017,2266.0000000000123,-161.00000000000136,885.0000000000025,128.000000000017,-636.0000000000099,63.99999999999295,530.0000000000082,768.9999999999975,,3595.0000000000173
2021.04.19,-670.9999999999923,75.99999999998718,-122.99999999999045,116.00000000000499,383.0,2284.0000000000196,-159.9999999999966,981.999999999994,156.00000000000057,-632.000000000005,63.00000000000239,589.0000000000061,835.9999999999923,,3899.0000000000223
2021.04.19,-671.999999999997,92.00000000000318,-105.99999999999454,81.00000000000884,394.9999999999898,2449.0000000000123,-111.99999999999477,1127.9999999999957,45.000000000006146,-674.0000000000066,54.000000000002046,604.0000000000045,868.9999999999975,,4153.000000000027
2021.04.19,-664.999999999992,92.00000000000318,-70.99999999999795,75.00000000000284,393.9999999999944,2532.000000000001,-48.00000000000182,1187.0000000000048,12.000000000012001,-644.0000000000055,63.99999999999295,609.000000000004,846.9999999999977,,4384.0000000000155
2021.04.19,-625.0,86.99999999999264,-30.000000000001137,70.0000000000034,395.99999999999636,2571.0000000000123,-30.000000000001137,1200.9999999999854,21.00000000000435,-636.0000000000099,72.00000000000273,620.0000000000094,860.9999999999895,,4577.9999999999845
2021.04.19,-638.9999999999958,59.99999999999339,-34.99999999999659,75.00000000000284,387.99999999999943,2533.0000000000073,-58.9999999999975,1187.999999999989,87.00000000001484,-646.0000000000008,87.0000000000033,639.0000000000007,892.9999999999993,,4571.000000000019
2021.04.19,-629.0000000000049,58.000000000002494,5.000000000009663,58.000000000002494,408.9999999999927,2555.000000000018,-34.99999999999659,1184.9999999999916,127.00000000001043,-671.0000000000065,123.99999999999523,637.0000000000098,925.9999999999935,,4749.000000000019
2021.04.19,-629.0000000000049,58.99999999998684,2.0000000000095497,59.000000000009045,396.9999999999918,2547.0000000000105,-1.0000000000047748,1210.0,47.00000000001925,-640.0000000000006,107.99999999998988,627.0000000000109,904.9999999999892,,4691.000000000007
2021.04.19,-582.9999999999984,85.00000000000173,-4.9999999999954525,40.00000000000669,414.9999999999987,2551.0000000000146,21.000000000015007,1176.9999999999836,43.999999999999595,-632.000000000005,115.99999999999966,576.0000000000099,871.999999999995,,4677.0000000000255
2021.04.19,-561.9999999999976,129.99999999998568,-15.999999999991132,96.00000000000719,400.9999999999958,2530.00000000001,27.000000000015234,1137.9999999999945,121.00000000001555,-566.0000000000025,167.0000000000016,583.0000000000002,885.999999999998,,4935.000000000033
2021.04.19,-593.0000000000035,35.999999999991594,-28.999999999996362,82.00000000000429,417.99999999999613,2471.000000000001,10.99999999999568,1116.9999999999902,180.0000000000024,-625.0,69.00000000000261,588.0000000000107,867.999999999991,,4592.999999999985
2021.04.20,-618.9999999999998,-63.000000000013046,-54.000000000002046,-20.999999999993246,395.99999999999636,2368.0000000000146,-52.99999999999727,1078.9999999999854,148.99999999999915,-632.000000000005,16.999999999995907,513.0000000000078,730.9999999999927,,3810.9999999999814
2021.04.20,-596.0000000000036,0.0,-57.00000000000216,17.000000000000348,397.99999999999835,2400.0000000000023,-7.000000000005002,1085.999999999987,100.0000000000112,-581.0000000000031,115.99999999999966,533.0000000000057,843.9999999999892,,4252.99999999998
2021.04.20,-599.0000000000038,68.99999999998573,-10.99999999999568,46.00000000000159,396.9999999999918,2446.999999999999,18.000000000000682,1120.9999999999943,95.00000000000064,-569.0000000000026,112.99999999999955,556.0000000000009,832.9999999999949,,4515.999999999967
2021.04.20,-597.999999999999,89.99999999999008,-9.999999999990905,104.00000000000409,398.9999999999938,2463.000000000015,30.000000000001137,1129.0000000000023,207.00000000000162,-558.0000000000069,194.99999999999318,625.0000000000089,917.9999999999966,,4994.00000000001
2021.04.20,-593.9999999999941,99.99999999998899,8.000000000009777,107.00000000000153,397.99999999999835,2481.0,26.00000000001046,1126.999999999989,238.0000000000049,-561.9999999999976,206.99999999999363,610.0000000000106,938.9999999999899,,5085.0000000000055
2021.04.20,-646.0000000000008,112.99999999998533,-24.00000000000091,115.00000000000954,390.99999999999693,2474.0000000000205,2.0000000000095497,1143.0000000000052,246.00000000001288,-573.0000000000075,195.99999999999795,613.000000000008,943.9999999999893,,4994.000000000026
2021.04.20,-756.0000000000002,142.99999999998204,-134.9999999999909,158.0000000000026,376.99999999999403,2407.0000000000036,-76.99999999999818,1120.9999999999943,290.00000000001245,-630.0000000000097,177.99999999999727,655.0000000000056,945.9999999999912,,4676.999999999984
2021.04.20,-664.0000000000015,156.99999999998494,-72.99999999999329,203.00000000000873,380.999999999998,2379.00000000002,3.0000000000143245,1092.9999999999884,285.00000000000193,-552.0000000000067,213.99999999999864,664.000000000009,943.9999999999893,,5034.000000000011
2021.04.20,-551.9999999999925,163.00000000000205,5.000000000009663,208.00000000000819,337.99999999999386,2270.0000000000164,92.00000000001296,1076.9999999999945,340.00000000000693,-475.9999999999991,289.99999999999204,660.000000000005,955.9999999999902,,5371.000000000041
2021.04.20,-504.99999999999545,188.9999999999947,70.00000000000739,256.0000000000007,336.9999999999984,2266.0000000000123,186.00000000000705,1001.9999999999918,453.99999999999886,-411.00000000000136,405.9999999999917,700.0000000000006,967.9999999999911,,5917.999999999998
2021.04.20,-522.0000000000056,207.00000000000162,79.9999999999983,350.00000000000585,369.99999999999255,2286.0000000000105,224.00000000001796,1001.9999999999918,372.00000000001677,-350.9999999999991,390.99999999999113,775.0000000000034,934.9999999999969,,6119.000000000022
2021.04.20,-549.9999999999972,163.00000000000205,84.00000000000318,363.0000000000022,353.99999999999875,2263.9999999999995,212.0000000000175,993.9999999999837,445.0000000000065,-352.00000000000387,417.99999999999216,824.0000000000025,960.9999999999897,,6179.999999999997
2021.04.20,-629.0000000000049,193.99999999998306,127.00000000000955,334.00000000000097,286.99999999999284,2247.0000000000214,254.99999999999545,1071.999999999984,382.0000000000157,-353.9999999999992,471.9999999999942,840.0000000000074,1033.9999999999905,,6260.999999999991
2021.04.20,-629.9999999999955,225.99999999999287,125.0,350.00000000000585,280.9999999999979,2166.0000000000014,302.99999999999727,1073.9999999999973,519.0000000000028,-341.0000000000082,518.9999999999912,793.0000000000103,1065.999999999989,,6450.999999999982
2021.04.20,-629.0000000000049,231.99999999998778,90.00000000000341,353.0000000000033,247.99999999999267,2051.0000000000027,274.0000000000009,1021.0000000000052,497.99999999999847,-344.0000000000083,478.9999999999992,769.0000000000085,1023.9999999999916,,6065.99999999998
2021.04.20,-587.0000000000033,214.99999999998744,117.00000000000443,359.0000000000093,297.9999999999983,2145.000000000019,304.00000000000205,1022.9999999999961,555.0000000000166,-301.00000000000193,542.0000000000016,776.00000000001,1036.999999999999,,6483.000000000039
2021.04.20,-578.9999999999935,215.99999999999397,139.00000000001,372.0000000000057,292.9999999999988,2124.0000000000146,319.9999999999932,987.0000000000045,537.0000000000097,-294.00000000001114,525.9999999999962,778.0000000000009,1014.9999999999992,,6434.000000000023
2021.04.20,-549.9999999999972,242.99999999999324,124.00000000000944,369.0000000000082,298.9999999999937,2087.000000000017,330.0000000000125,970.9999999999885,521.0000000000159,-270.00000000001023,527.9999999999916,750.0000000000063,994.9999999999903,,6397.000000000019
2021.04.20,-545.0000000000017,224.99999999998633,111.0000000000042,449.0000000000105,322.00000000000006,2095.0000000000023,295.99999999999227,922.0000000000006,595.0000000000122,-261.0000000000099,575.9999999999934,834.0000000000014,1021.9999999999895,,6640.99999999998
2021.04.20,-441.0000000000025,249.99999999999466,140.00000000000057,482.00000000000466,230.99999999999233,2087.000000000017,360.00000000001364,936.0000000000035,575.0000000000144,-215.0000000000034,593.9999999999941,868.000000000002,1019.9999999999986,,6887.000000000029
2021.04.20,-317.99999999999784,282.9999999999888,349.00000000000375,485.0000000000021,254.99999999999412,1997.0000000000043,694.0000000000168,977.99999999999,631.0000000000038,-108.00000000000409,807.0000000000022,861.0000000000007,1097.999999999999,,8012.000000000004
2021.04.20,-414.99999999999204,261.9999999999845,358.0000000000041,493.0000000000101,191.99999999999218,1918.0000000000198,631.0000000000002,960.0000000000053,660.0000000000161,-127.00000000000955,799.9999999999972,898.0000000000099,1106.9999999999914,,7737.000000000029
2021.04.20,-352.00000000000387,293.99999999999426,307.00000000000216,443.99999999999994,171.99999999999437,1920.0000000000107,635.9999999999957,1027.0000000000002,686.0000000000089,-129.0000000000049,780.9999999999917,825.0000000000091,1143.9999999999895,,7754.999999999987
2021.04.20,-311.9999999999976,293.99999999999426,376.0000000000048,379.0000000000071,153.99999999999858,2000.0000000000018,659.9999999999966,1031.000000000004,513.0000000000078,-85.99999999999852,759.9999999999909,789.0000000000064,1078.9999999999966,,7637.000000000013
2021.04.20,-290.9999999999968,336.00000000000296,270.00000000001023,372.0000000000057,136.99999999999824,1930.0000000000095,635.9999999999957,1134.999999999997,522.0000000000002,-168.00000000000637,715.999999999994,768.000000000002,1089.999999999991,,7453.000000000003
2021.04.20,-295.99999999999227,383.99999999998437,203.00000000000296,343.00000000000443,210.99999999999451,2233.000000000018,615.0000000000091,1200.9999999999854,461.0000000000003,-231.00000000000875,679.9999999999926,731.0000000000039,1123.9999999999916,,7658.999999999986
2021.04.20,-376.0000000000048,323.99999999999096,157.0000000000107,296.0000000000074,197.99999999999818,2239.000000000013,462.0000000000175,1231.0000000000043,470.00000000001484,-337.0000000000033,594.9999999999989,742.0000000000093,1128.9999999999911,,7130.000000000047
2021.04.20,-355.000000000004,225.99999999999287,207.00000000000784,182.00000000000438,223.99999999999088,2303.0000000000105,431.0000000000116,1255.9999999999905,331.0000000000146,-387.00000000000045,503.0000000000001,686.0000000000089,1089.999999999991,,6697.00000000002
2021.04.20,-406.0000000000059,228.99999999999034,222.0000000000084,169.00000000000804,208.99999999999253,2402.9999999999995,414.99999999999204,1374.999999999993,246.99999999999721,-441.0000000000025,472.999999999999,764.0000000000091,1096.9999999999925,,6755.999999999973
2021.04.20,-381.0000000000002,235.99999999999176,228.00000000000864,233.00000000000543,170.99999999999892,2270.0000000000164,480.0000000000182,1344.9999999999961,278.00000000000045,-393.0000000000007,488.9999999999901,784.0000000000069,1095.999999999997,,6836.00000000003
2021.04.20,-362.99999999999955,217.99999999998488,256.0000000000002,265.0000000000041,150.99999999999002,2071.0000000000005,448.0000000000075,1207.0000000000025,446.0000000000131,-332.9999999999984,572.0000000000027,770.000000000004,1099.9999999999898,,6808.000000000001
2021.04.20,-302.99999999999727,217.99999999998488,176.00000000000193,254.00000000000978,175.99999999999838,2105.0000000000014,356.9999999999993,1133.9999999999907,409.99999999999926,-361.0000000000042,503.9999999999907,715.0000000000101,1042.9999999999939,,6427.999999999978
2021.04.20,-301.9999999999925,180.0000000000024,192.00000000000728,257.0000000000072,191.99999999999218,2101.0000000000196,373.9999999999952,1134.999999999997,585.9999999999976,-349.00000000000375,578.000000000003,758.0000000000031,1120.9999999999943,,6823.000000000023
2021.04.20,-477.99999999999443,148.99999999999915,139.00000000001,262.00000000000665,158.99999999999804,2000.0000000000018,223.0000000000132,1085.999999999987,594.0000000000057,-413.0000000000109,566.9999999999931,779.0000000000075,1149.0,,6216.000000000016
2021.04.20,-519.0000000000055,129.00000000000134,134.00000000000034,236.00000000000287,149.99999999999457,1925.0000000000211,224.00000000001796,1100.9999999999964,679.0000000000074,-471.00000000000364,545.9999999999923,795.0000000000013,1176.9999999999948,,6106.000000000021
2021.04.20,-620.9999999999951,58.99999999998684,115.99999999999966,-121.99999999999989,84.99999999999064,2211.0000000000073,105.99999999999454,1283.9999999999964,326.0000000000041,-758.0000000000098,302.99999999999727,625.0000000000089,1253.9999999999995,,4867.99999999998
2021.04.20,-631.0000000000002,68.00000000000139,0.0,-130.99999999999224,41.9999999999976,2366.0000000000014,6.000000000000227,1634.9999999999864,173.00000000000094,-927.9999999999973,170.99999999999227,662.000000000007,1268.999999999998,,4701.999999999995
2021.04.20,-703.000000000003,70.99999999999883,-107.99999999998988,-147.99999999999258,121.99999999999989,2622.000000000013,-132.000000000005,1719.9999999999882,99.00000000000463,-1033.0000000000014,54.000000000002046,687.0000000000043,1240.999999999992,,4492.000000000011
2021.04.20,-662.9999999999967,109.00000000000354,-67.99999999999784,-92.99999999999864,141.99999999999767,2673.000000000014,-56.99999999998795,1678.9999999999861,155.00000000001623,-963.0000000000081,143.00000000000068,745.0000000000068,1272.999999999991,,5075.000000000027
2021.04.20,-655.0000000000011,95.00000000000064,-140.99999999999113,-66.99999999999484,166.99999999999494,2711.000000000019,-103.999999999985,1685.0000000000032,208.00000000000819,-1030.0000000000011,129.99999999999545,769.0000000000085,1289.9999999999911,,5058.000000000048
2021.04.20,-625.0,146.00000000000168,-215.99999999999397,-85.99999999999719,157.99999999999147,2802.0000000000155,-120.00000000000455,1829.9999999999982,133.00000000000534,-1134.0000000000005,69.99999999999318,775.0000000000034,1320.9999999999943,,5054.000000000007
2021.04.20,-611.0000000000042,156.00000000000057,-213.99999999999864,-94.99999999998954,144.99999999999514,2900.0000000000136,-144.00000000000546,1946.0000000000032,110.00000000001009,-1137.0000000000005,54.99999999999261,789.0000000000064,1357.9999999999925,,5258.0000000000155
2021.04.20,-599.0000000000038,133.99999999998968,-156.99999999999648,-147.99999999999258,146.99999999999713,2937.000000000012,-82.99999999999841,1956.9999999999866,120.00000000000898,-1163.000000000011,84.99999999999375,797.0000000000033,1378.9999999999968,,5405.999999999985
2021.04.20,-617.999999999995,174.99999999999181,-195.99999999999795,-225.99999999999287,102.99999999999754,3027.000000000002,-116.99999999999022,2089.999999999992,-35.999999999991594,-1201.0000000000077,12.999999999991019,709.0000000000041,1371.9999999999955,,5094.999999999998
2021.04.20,-662.0000000000061,170.00000000000347,-179.00000000000205,-205.99999999999508,102.99999999999754,2998.000000000012,-93.99999999999409,2082.9999999999905,-48.99999999998794,-1213.0000000000082,-8.000000000009777,755.0000000000057,1352.9999999999932,,5050.999999999998
2021.04.20,-676.0000000000019,163.9999999999864,-180.99999999999739,-177.99999999998929,117.99999999999588,3046.9999999999995,-98.99999999998954,2117.9999999999977,35.00000000000725,-1210.9999999999986,42.999999999992156,794.0000000000058,1421.99999999999,,5395.999999999998
2021.04.20,-647.0000000000056,146.00000000000168,-185.99999999999284,-171.99999999999437,120.99999999999334,3028.0000000000086,-85.99999999998431,2066.999999999997,17.000000000000348,-1197.0000000000027,36.99999999999193,793.0000000000103,1366.999999999996,,5288.000000000019
2021.04.20,-659.000000000006,146.00000000000168,-209.99999999999375,-175.99999999999838,107.99999999999699,2959.0000000000005,-70.99999999999795,2102.999999999988,-41.000000000002146,-1191.0000000000025,3.9999999999906777,778.0000000000009,1325.9999999999939,,5075.999999999972
2021.04.21,-659.9999999999966,103.99999999999298,-209.00000000000318,-197.99999999999818,125.99999999999278,2885.000000000004,-144.9999999999818,1944.9999999999968,-34.000000000000696,-1279.0000000000105,-54.000000000002046,734.0000000000014,1122.9999999999961,,4337.999999999991
2021.04.21,-676.9999999999925,70.99999999999883,-207.9999999999984,-259.9999999999936,122.99999999999534,2885.000000000004,-115.0000000000091,2010.999999999985,-38.99999999998904,-1191.0000000000025,-61.99999999999761,740.0000000000073,1253.9999999999995,,4532.000000000007
2021.04.21,-659.9999999999966,92.99999999998754,-213.99999999999864,-218.99999999999142,113.99999999999189,2947.000000000011,-76.99999999999818,2037.0,-21.999999999988695,-1192.0000000000073,15.999999999991132,785.0000000000024,1327.999999999996,,4935.999999999999
2021.04.21,-629.9999999999955,156.00000000000057,-131.9999999999908,-123.99999999999079,124.99999999999733,3020.0000000000005,-61.00000000000705,2085.9999999999877,9.999999999998899,-1159.000000000006,48.00000000000182,860.0000000000052,1371.0,,5570.000000000002
2021.04.21,-644.999999999996,157.99999999999147,-171.99999999999704,-168.99999999999693,120.99999999999334,3034.000000000003,-91.99999999998454,2096.999999999993,-131.99999999999878,-1188.0000000000023,-42.00000000000159,797.0000000000033,1306.9999999999916,,5073.999999999999
2021.04.21,-641.9999999999959,170.99999999998784,-156.99999999999648,-155.99999999998948,130.99999999999224,3046.0000000000155,-78.00000000000296,2100.9999999999973,-136.00000000000279,-1171.999999999997,-25.000000000005684,793.0000000000103,1302.9999999999986,,5179.000000000012
2021.04.21,-852.0000000000039,163.00000000000205,-311.9999999999976,-152.99999999999204,121.99999999999989,2995.000000000014,-258.0000000000098,2081.999999999984,-136.00000000000279,-1275.0000000000057,-46.999999999997044,800.0000000000007,1296.9999999999925,,4425.999999999985
2021.04.21,-798.0000000000018,187.99999999998818,-275.99999999999625,-123.99999999999079,108.99999999999244,2995.000000000014,-194.99999999999318,2085.9999999999877,24.000000000001798,-1234.9999999999995,-18.000000000000682,812.0000000000016,1380.9999999999989,,4949.000000000003
2021.04.21,-754.9999999999955,180.99999999998673,-268.99999999999125,-176.99999999999383,105.99999999999498,2951.0000000000146,-204.99999999998408,2051.9999999999873,49.00000000001015,-1230.000000000004,6.999999999990791,751.0000000000017,1387.9999999999893,,4849.000000000007
2021.04.21,-817.9999999999978,177.99999999998929,-293.99999999999693,-216.99999999998943,121.99999999999989,2982.000000000018,-235.99999999999,2039.9999999999973,29.00000000001235,-1257.000000000005,-39.00000000000148,703.0000000000092,1375.9999999999995,,4569.0000000000455
2021.04.21,-846.0000000000036,163.9999999999864,-331.99999999999363,-233.99999999998977,109.99999999999899,2931.000000000017,-274.0000000000009,2045.9999999999923,-25.999999999992696,-1278.000000000006,-88.99999999999864,665.9999999999999,1334.9999999999973,,4173.000000000006
2021.04.21,-813.0000000000024,149.9999999999835,-338.99999999999864,-233.99999999998977,86.99999999999264,2884.00000000002,-305.9999999999832,2034.0000000000025,-38.99999999998904,-1290.0000000000064,-106.00000000000875,688.0000000000108,1329.999999999998,,4046.000000000029
2021.04.21,-787.9999999999967,148.99999999999915,-305.9999999999974,-222.99999999999542,85.99999999999719,2819.000000000016,-260.9999999999957,1956.9999999999866,-17.000000000000348,-1256.0000000000002,-85.00000000000796,689.0000000000063,1332.9999999999952,,4097.000000000006
2021.04.21,-762.0000000000005,154.99999999999403,-296.99999999999704,-236.99999999999832,91.99999999999208,2821.000000000007,-257.000000000005,1973.9999999999868,101.00000000001774,-1212.0000000000032,-24.00000000000091,637.0000000000098,1362.999999999992,,4353.9999999999945
