date,USDJPY,EURCHF,CHFJPY,CADCHF,EURGBP,GBPCAD,EURJPY,EURCAD,EURNZD,CADJPY,AUDCAD,NZDCAD,empty,sum
2021.04.19,27.000000000001023,58.99999999998684,90.00000000000341,-214.99999999999852,-87.99999999999919,223.00000000001762,97.00000000000841,113.99999999999189,-6.000000000017103,54.99999999999261,54.00000000000959,128.99999999999022,,538.9999999999868
2021.04.19,27.000000000001023,69.9999999999923,49.000000000006594,-209.9999999999991,-92.00000000000318,208.00000000000819,87.99999999999386,136.99999999998712,30.999999999981043,42.999999999992156,40.00000000000669,100.99999999999554,,491.99999999996226
2021.04.19,61.00000000000705,166.99999999998383,-3.9999999999906777,-324.00000000000205,-79.00000000000685,328.00000000001717,82.99999999999841,141.99999999999767,-34.000000000000696,69.99999999999318,91.00000000000774,210.99999999999451,,711.9999999999993
2021.04.19,43.99999999999693,171.99999999999437,-9.000000000000341,-316.0000000000052,-82.00000000000429,379.0000000000182,78.00000000000296,175.99999999999838,7.0000000000014495,45.99999999999227,72.0000000000054,215.99999999999397,,782.9999999999942
2021.04.19,-22.00000000000557,150.99999999999002,-75.9999999999934,-306.00000000000625,-117.00000000000044,279.00000000000705,-25.999999999982037,161.99999999999548,43.999999999999595,-13.00000000000523,27.00000000001035,188.9999999999947,,292.0000000000043
2021.04.19,-4.9999999999954525,142.99999999998204,-57.999999999992724,-295.99999999999625,-141.00000000000225,257.0000000000183,-7.000000000005002,184.99999999999073,139.00000000000023,-13.00000000000523,-25.999999999992696,151.9999999999966,,329.9999999999983
2021.04.19,13.999999999995794,121.99999999999989,-13.999999999995794,-317.0000000000006,-106.00000000000608,252.0000000000078,9.000000000014552,109.99999999998789,-36.999999999998145,40.99999999999682,-11.999999999989797,204.99999999999963,,267.00000000001194
2021.04.19,-28.999999999996362,85.99999999998609,-91.99999999999875,-314.0000000000032,-102.00000000000209,202.00000000001327,-116.99999999999022,62.99999999999084,-22.0000000000109,-17.000000000010118,-30.999999999992145,165.9999999999995,,-207.0000000000141
2021.04.19,-25.99999999999625,59.99999999999339,-159.9999999999966,-316.0000000000052,-40.00000000000669,283.000000000011,-222.99999999998477,25.999999999992696,-148.00000000001478,-64.99999999999773,-18.999999999991246,209.9999999999991,,-417.99999999999704
2021.04.19,-81.99999999999363,25.999999999992696,-256.9999999999908,-351.0000000000013,27.999999999994696,277.00000000001614,-367.999999999995,-92.00000000000318,-357.00000000000733,-94.0000000000083,50.0000000000056,249.99999999999466,,-969.9999999999956
2021.04.19,-112.99999999999955,34.99999999998504,-244.99999999999034,-365.99999999999966,24.999999999997247,258.0000000000027,-349.9999999999943,-107.99999999999699,-370.00000000000364,-69.00000000000261,95.00000000000064,247.99999999999267,,-960.0000000000089
2021.04.19,-105.00000000000398,20.999999999982144,-198.99999999999807,-360.0000000000048,57.99999999999139,318.00000000001825,-310.0000000000023,-114.99999999999844,-381.0000000000091,-43.00000000000637,109.00000000000354,250.9999999999901,,-756.0000000000375
2021.04.19,-105.00000000000398,66.99999999999484,-207.9999999999984,-367.0000000000062,56.99999999999594,369.0000000000193,-266.9999999999959,-70.0000000000145,-301.0000000000179,-40.00000000000625,114.00000000000298,233.99999999998977,,-517.0000000000404
2021.04.19,-84.99999999999375,54.99999999998284,-173.00000000000182,-365.99999999999966,45.99999999999049,336.00000000000296,-243.99999999999977,-73.99999999999629,-263.99999999999756,-19.000000000005457,110.00000000001009,211.99999999998997,,-466.00000000001796
2021.04.19,-67.99999999999784,51.99999999998539,-131.9999999999908,-363.99999999999767,97.9999999999981,428.00000000000614,-204.00000000000773,-86.0000000000083,-421.0000000000047,12.000000000000455,178.00000000000037,289.9999999999903,,-217.00000000002643
2021.04.19,-63.99999999999295,83.9999999999952,-152.9999999999916,-390.0000000000015,136.99999999999824,501.0000000000181,-192.00000000000728,-95.00000000000064,-375.0000000000142,25.99999999999625,157.00000000000713,263.99999999999756,,-99.99999999999562
2021.04.19,-58.9999999999975,98.99999999998244,-155.00000000000114,-380.999999999998,128.99999999999022,531.0000000000148,-173.00000000000182,-53.999999999998494,-351.0000000000124,13.999999999995794,115.00000000000954,270.99999999999903,,-14.000000000017565
2021.04.19,-209.00000000000318,87.99999999999919,-234.99999999999943,-365.0000000000042,100.00000000000009,491.0000000000192,-272.99999999999613,-39.00000000001125,-414.00000000000324,-61.00000000000705,155.00000000000514,311.99999999999005,,-450.00000000001074
2021.04.19,-179.00000000000205,102.99999999998644,-204.9999999999983,-373.00000000000114,81.9999999999932,461.0000000000003,-228.00000000000864,-34.000000000000696,-429.00000000001273,-33.00000000000125,182.99999999999983,323.99999999999096,,-328.00000000005406
2021.04.19,-165.99999999999682,116.99999999998934,-125.0,-326.0000000000041,36.999999999998145,492.0000000000035,-122.99999999999045,78.99999999998464,-347.0000000000084,-27.000000000001023,194.0000000000053,348.9999999999993,,153.99999999997942
2021.04.19,-262.00000000000045,170.00000000000347,-235.99999999999,-351.0000000000013,-14.000000000002899,424.00000000000216,-180.00000000000682,106.99999999999044,-402.9999999999978,-82.99999999999841,221.00000000000452,393.9999999999944,,-213.00000000000267
2021.04.19,-506.0000000000002,127.99999999999478,-78.00000000000296,-185.99999999999727,-143.00000000000423,487.99999999999955,-50.99999999998772,387.000000000004,-285.00000000000193,-161.00000000000136,363.0000000000022,497.99999999999847,,454.0000000000033
2021.04.19,-620.0000000000045,46.999999999997044,-81.00000000000307,-116.00000000000499,-168.00000000000148,472.00000000000574,-157.99999999998704,410.99999999998363,-491.0000000000192,-243.99999999999977,457.0000000000074,621.9999999999892,,130.99999999996282
2021.04.19,-644.0000000000055,-53.999999999998494,18.000000000000682,-56.0000000000005,-177.00000000000495,436.00000000001415,-167.0000000000016,398.9999999999938,-626.0000000000155,-240.0000000000091,478.0000000000006,687.9999999999998,,54.999999999973625
2021.04.19,-673.0000000000018,-38.0000000000047,-21.000000000000796,-36.0000000000027,-137.00000000000932,592.0000000000148,-192.00000000000728,461.0000000000003,-597.0000000000031,-296.0000000000065,521.0000000000048,708.999999999993,,292.9999999999767
2021.04.19,-679.000000000002,-70.0000000000145,121.00000000000932,26.000000000003798,-123.00000000000644,727.0000000000109,-73.0000000000075,550.9999999999903,-514.0000000000144,-267.0000000000101,517.0000000000008,719.9999999999984,,935.9999999999584
2021.04.19,-573.9999999999981,2.999999999997449,124.00000000000944,-43.00000000000415,-116.00000000000499,673.0000000000125,14.000000000010004,497.99999999999847,-495.000000000001,-180.00000000000682,483.0000000000001,678.9999999999962,,1066.000000000009
2021.04.19,-606.9999999999993,-66.00000000001049,234.99999999999943,41.000000000002146,-42.0000000000087,926.0000000000045,61.00000000000705,583.9999999999845,-470.9999999999992,-198.0000000000075,463.0000000000023,716.9999999999899,,1642.9999999999648
2021.04.19,-548.0000000000018,-52.000000000007596,240.99999999999966,90.0000000000012,-81.00000000000884,988.0000000000111,80.0000000000125,699.9999999999895,-419.0000000000138,-251.00000000000477,513.0000000000078,755.99999999999,,2016.999999999975
2021.04.19,-605.9999999999945,-42.0000000000087,162.00000000000614,82.99999999999974,56.0000000000005,1268.0000000000025,9.999999999990905,703.9999999999935,-409.0000000000149,-301.00000000000193,538.0000000000051,756.9999999999966,,2219.9999999999745
2021.04.19,-659.9999999999966,-60.99999999999994,125.0,148.99999999999915,88.99999999999464,1462.0000000000077,-52.99999999999727,817.9999999999854,-287.000000000015,-407.0000000000107,534.0000000000011,755.99999999999,,2464.9999999999586
2021.04.19,-644.0000000000055,-73.99999999999629,188.0000000000024,65.00000000000395,246.99999999999721,1561.0000000000123,-2.999999999985903,622.9999999999958,-330.0000000000081,-261.0000000000099,460.00000000000483,662.9999999999914,,2495.000000000002
2021.04.19,-477.00000000000387,-22.0000000000109,180.99999999999739,14.999999999998348,288.9999999999948,1602.0000000000146,46.999999999997044,588.9999999999951,-286.00000000000847,-209.00000000000318,437.0000000000096,619.9999999999983,,2785.999999999979
2021.04.19,-477.99999999999443,-1.0000000000065512,142.00000000001012,-14.000000000002899,356.00000000000074,1703.00000000001,30.000000000001137,560.0000000000049,-547.0000000000086,-201.99999999999818,502.00000000000244,744.9999999999957,,2796.0000000000146
2021.04.19,-549.9999999999972,24.999999999986144,70.99999999999795,90.99999999999665,361.0000000000002,2000.0000000000018,-19.99999999998181,805.9999999999956,-307.00000000001285,-377.00000000000955,545.0000000000066,759.999999999994,,3404.9999999999777
2021.04.19,-695.999999999998,-14.000000000002899,-118.99999999999977,88.99999999999464,524.9999999999977,2282.0000000000064,-269.9999999999818,758.9999999999985,-514.0000000000144,-518.0000000000007,622.0000000000003,845.9999999999912,,2991.9999999999914
2021.04.19,-664.999999999992,83.9999999999952,-105.99999999999454,93.99999999999409,472.9999999999901,2332.000000000001,-137.00000000000045,899.9999999999897,-282.0000000000045,-510.0000000000051,575.0000000000033,801.9999999999916,,3559.999999999968
2021.04.19,-629.9999999999955,85.00000000000173,-92.99999999998931,202.0000000000022,417.99999999999613,2480.0000000000155,-121.99999999998568,1124.9999999999982,-158.0000000000137,-625.0,664.000000000009,869.999999999993,,4216.000000000032
2021.04.19,-637.0000000000005,96.99999999999153,-51.9999999999925,198.99999999999363,396.9999999999918,2450.0000000000186,-66.0000000000025,1134.999999999997,-181.00000000000892,-596.0000000000036,634.0000000000013,888.9999999999953,,4268.999999999981
2021.04.19,-662.9999999999967,117.99999999999588,-61.99999999999761,229.00000000000142,403.99999999999324,2570.0000000000055,-46.999999999997044,1225.9999999999939,-45.000000000006146,-638.0000000000052,635.0000000000077,868.9999999999975,,4595.999999999992
2021.04.19,-606.9999999999993,107.99999999999699,-21.99999999999136,231.0000000000034,434.9999999999965,2629.0000000000146,-13.999999999981583,1219.9999999999989,-38.0000000000047,-609.0000000000089,632.0000000000103,863.9999999999981,,4829.000000000033
2021.04.19,-612.9999999999995,88.99999999998354,1.0000000000047748,263.99999999999756,397.99999999999835,2593.000000000001,-18.000000000000682,1254.9999999999839,-104.99999999999955,-634.0000000000003,655.0000000000056,919.9999999999986,,4804.999999999973
2021.04.19,-611.9999999999948,60.99999999999994,21.000000000000796,273.9999999999965,446.9999999999974,2672.0000000000077,-24.00000000000091,1236.9999999999993,-169.00000000001913,-628.0000000000001,678.0000000000008,941.9999999999984,,4898.999999999986
2021.04.19,-628.0000000000001,66.99999999999484,43.00000000000637,256.0000000000007,422.9999999999956,2592.0000000000164,6.000000000000227,1210.9999999999843,-189.00000000001694,-594.0000000000083,644.0000000000001,936.999999999999,,4767.999999999972
2021.04.19,-578.9999999999935,114.99999999999844,18.000000000000682,263.99999999999756,425.99999999999307,2688.0000000000014,33.999999999991815,1293.9999999999952,-55.000000000005045,-621.0000000000093,634.0000000000013,914.9999999999991,,5132.99999999997
2021.04.19,-545.9999999999923,139.00000000000023,36.000000000001364,204.00000000000418,418.9999999999916,2571.0000000000123,81.99999999999363,1198.9999999999945,-198.00000000000927,-535.0000000000108,620.0000000000094,937.9999999999944,,4928.999999999989
2021.04.19,-560.0000000000023,136.99999999998712,-6.000000000000227,178.99999999999582,437.999999999994,2544.0000000000127,34.99999999999659,1139.9999999999854,-249.00000000001032,-533.0000000000013,587.0000000000042,928.9999999999909,,4640.999999999953
2021.04.19,-572.9999999999933,39.999999999995595,7.000000000005002,354.9999999999942,429.99999999999704,2542.0,13.00000000000523,1204.000000000005,-195.00000000001182,-611.0000000000042,617.0000000000009,867.999999999991,,4696.9999999999845
2021.04.20,-579.9999999999983,7.0000000000014495,-7.999999999995566,268.99999999999704,439.99999999999596,2454.0000000000005,-2.0000000000095497,1115.9999999999836,-313.00000000000773,-558.9999999999975,578.0000000000007,898.9999999999942,,4300.999999999965
2021.04.20,-573.9999999999981,75.00000000000284,22.00000000000557,226.99999999999943,409.99999999999926,2497.000000000016,28.999999999996362,1164.9999999999939,-121.99999999999989,-549.0000000000066,557.0000000000075,845.9999999999912,,4583.000000000007
2021.04.20,-566.9999999999931,115.99999999998278,20.000000000010232,190.00000000000128,400.00000000000034,2467.000000000019,58.9999999999975,1140.999999999992,-287.9999999999994,-522.0000000000056,641.0000000000027,933.9999999999905,,4590.999999999998
2021.04.20,-576.9999999999982,116.99999999998934,26.00000000001046,183.99999999999528,419.9999999999982,2492.0000000000055,55.00000000000682,1133.9999999999907,-296.0000000000074,-516.0000000000053,636.0000000000032,947.9999999999933,,4622.999999999982
2021.04.20,-588.9999999999986,115.99999999998278,18.000000000000682,205.99999999999508,423.9999999999911,2546.0000000000036,39.00000000001569,1175.9999999999993,-263.00000000001324,-549.0000000000066,632.0000000000103,955.9999999999902,,4711.99999999997
