date,USDCHF,GBPUSD,EURUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,NZDCAD,AUDNZD,empty,sum
2019.05.27,-370.999999999988,333.9999999999899,150.00000000000568,47.9999999999925,-117.00000000001154,-150.99999999999625,-214.00000000000307,-182.00000000000438,118.00000000000699,110.99999999999,230.9999999999812,211.99999999998997,-16.000000000005343,40.0000000000178,-46.999999999997044,-12.999999999996348,5.000000000010552,,137.99999999998258
2019.05.27,-332.9999999999833,327.99999999999494,121.00000000001555,53.999999999998494,-80.99999999999774,-128.99999999999068,-192.99999999999872,-170.00000000000347,142.00000000000878,126.99999999998113,245.99999999999068,243.99999999999977,-25.000000000005684,14.000000000002899,-51.000000000001044,-7.9999999999968985,-17.000000000000348,,269.00000000001444
2019.05.27,-375.9999999999986,331.999999999999,114.99999999999844,56.0000000000005,-129.00000000000134,-197.9999999999933,-227.99999999999488,-204.99999999999963,143.00000000000423,151.9999999999868,248.99999999998812,268.0000000000016,-7.000000000005002,5.000000000010552,-38.99999999998904,-12.000000000000899,-22.999999999995246,,103.00000000001131
2019.05.27,-374.999999999992,384.9999999999909,114.0000000000141,49.99999999999449,-63.000000000013046,-159.9999999999966,-246.99999999999721,-187.9999999999993,173.00000000000094,199.99999999998863,341.99999999999784,285.99999999998624,-50.00000000001137,7.0000000000014495,-15.00000000000945,6.0000000000060005,-5.000000000010552,,459.9999999999511
2019.05.27,-394.9999999999898,434.000000000001,102.00000000000209,31.999999999998696,-21.00000000000435,-188.0000000000024,-290.00000000000136,-189.00000000000583,223.00000000000654,225.9999999999991,525.999999999982,380.00000000000256,-60.000000000002274,79.00000000000685,-60.99999999999994,26.000000000003798,5.999999999994898,,829.9999999999916
2019.05.27,-357.99999999999164,507.9999999999973,171.00000000001003,46.999999999997044,92.99999999998754,-155.00000000000114,-242.99999999999324,-155.00000000000514,220.00000000000907,313.99999999999295,562.9999999999802,432.9999999999945,17.99999999998647,141.99999999999767,-52.000000000007596,29.000000000001247,25.999999999992696,,1600.9999999999482
2019.05.27,-326.9999999999884,530.9999999999926,164.00000000000858,46.999999999997044,120.99999999999334,-114.99999999999488,-227.99999999999488,-146.00000000000168,247.00000000000833,330.99999999998886,626.9999999999998,438.00000000000506,4.9999999999954525,136.00000000000279,-32.999999999994145,35.00000000000725,32.999999999994145,,1866.000000000019
2019.05.27,-283.99999999999534,451.0000000000014,161.00000000001114,68.99999999999685,129.00000000000134,-46.999999999997044,-207.99999999999707,-70.0000000000034,190.00000000000128,204.00000000000773,479.99999999999153,185.99999999999727,-20.000000000010232,124.00000000001299,48.000000000003595,53.00000000000304,55.99999999998939,,1522.0000000000143
2019.05.27,-287.9999999999994,462.9999999999912,165.9999999999995,67.9999999999903,127.99999999999478,-27.999999999991587,-214.00000000000307,-55.000000000005045,197.00000000000273,217.9999999999893,479.99999999999153,204.99999999998852,-35.0000000000108,124.00000000001299,89.99999999999008,58.000000000002494,78.00000000000028,,1654.9999999999434
2019.05.27,-263.99999999999756,504.9999999999999,144.99999999999514,66.99999999999484,187.00000000000384,2.0000000000095497,-197.99999999999818,-38.0000000000047,225.00000000000853,256.0000000000002,578.9999999999961,241.99999999998667,-56.000000000011596,131.99999999999878,104.99999999999955,87.00000000000374,80.99999999999774,,2056.9999999999827
2019.05.27,-244.9999999999841,495.000000000001,171.99999999999437,90.99999999999665,197.99999999998707,21.000000000000796,-187.00000000000384,-7.0000000000014495,206.00000000000617,213.99999999999864,577.9999999999897,214.00000000000307,-51.00000000000193,188.00000000001037,127.99999999999478,109.99999999999899,69.00000000000794,,2193.999999999998
2019.05.27,-251.00000000000122,455.99999999998977,173.00000000000094,88.99999999999464,150.99999999999002,4.0000000000048885,-187.9999999999993,-7.0000000000014495,186.00000000000838,211.9999999999891,509.99999999998823,150.00000000000568,-13.00000000000523,177.00000000000495,133.00000000000534,100.00000000000009,68.00000000000139,,1949.9999999999764
2019.05.27,-238.0000000000049,461.0000000000003,180.0000000000024,78.00000000000028,160.00000000000458,18.000000000000682,-156.99999999999602,-28.000000000005798,184.00000000000637,213.99999999999864,489.99999999999045,146.99999999998602,-5.000000000009663,139.00000000000023,52.000000000007596,69.00000000000794,42.0000000000087,,1805.9999999999975
2019.05.27,-241.99999999998667,479.99999999999153,185.00000000001293,86.99999999999264,190.99999999998562,16.000000000005343,-153.00000000000313,-18.0000000000069,194.0000000000053,239.00000000000432,546.9999999999864,208.99999999999253,-17.000000000010118,170.00000000000347,72.99999999998974,92.99999999999864,60.99999999999994,,2114.999999999962
2019.05.27,-243.99999999999977,476.0000000000098,191.00000000000784,83.9999999999952,184.00000000000637,12.000000000000455,-161.00000000000003,-9.999999999998899,181.00000000000892,241.99999999999022,546.9999999999864,217.99999999998488,8.99999999998613,181.00000000000892,99.99999999998899,91.00000000000774,65.00000000000395,,2165.9999999999873
2019.05.27,-224.000000000002,459.99999999999375,188.9999999999947,90.99999999999665,187.99999999998818,30.000000000001137,-141.99999999999767,5.999999999994898,180.0000000000024,227.00000000000387,506.9999999999908,183.99999999998417,3.9999999999906777,170.00000000000347,112.000000000001,91.00000000000774,53.999999999998494,,2126.9999999999523
2019.05.27,-224.99999999998633,452.00000000000796,187.00000000000384,87.99999999999919,180.0000000000024,31.00000000000591,-143.9999999999997,0.999999999995449,175.99999999999838,198.0000000000075,502.9999999999868,187.00000000000384,-7.000000000005002,168.0000000000126,119.00000000000244,94.00000000000519,58.000000000002494,,2066.0000000000427
2019.05.27,-226.99999999999943,435.9999999999919,171.00000000001003,91.99999999999208,177.00000000000495,40.00000000000625,-137.9999999999937,0.999999999995449,180.0000000000024,192.00000000000728,462.9999999999912,146.99999999998602,-18.000000000000682,114.0000000000141,119.00000000000244,87.00000000000374,55.99999999998939,,1892.0000000000034
2019.05.27,-231.99999999998778,446.9999999999974,177.00000000000495,85.99999999999719,171.99999999999437,31.00000000000591,-141.00000000000225,-7.0000000000014495,179.00000000000693,193.9999999999884,474.999999999981,158.99999999999804,-31.00000000000591,144.0000000000108,113.00000000000753,92.99999999999864,53.999999999998494,,1912.9999999999918
2019.05.27,-224.99999999998633,469.99999999999267,167.00000000000603,69.9999999999923,197.00000000000273,-33.999999999991815,-143.9999999999997,-14.000000000002899,179.00000000000693,209.00000000000318,529.0000000000017,229.99999999999687,-31.00000000000591,165.00000000001512,70.99999999999883,82.00000000000429,55.000000000005045,,1976.000000000039
2019.05.28,-215.99999999999397,482.999999999989,85.00000000000173,43.999999999999595,224.99999999998633,-63.99999999999295,-129.9999999999968,-38.0000000000047,-20.999999999993246,241.99999999999022,500.9999999999959,278.00000000000045,-90.00000000000341,9.999999999998899,-53.999999999998494,60.00000000000449,38.0000000000047,,1352.9999999999877
2019.05.28,-202.9999999999976,468.00000000000176,158.0000000000137,51.99999999999649,212.99999999999653,-18.999999999991246,-120.99999999999334,-2.000000000002,181.00000000000892,251.00000000000477,537.9999999999941,266.999999999995,-9.000000000000341,167.00000000000603,45.99999999999049,56.0000000000005,96.99999999999153,,2140.000000000015
2019.05.28,-219.99999999999798,445.99999999999085,148.00000000001478,60.99999999999994,182.99999999999983,-30.9999999999917,-159.9999999999935,-23.00000000000635,187.00000000000384,241.99999999999022,526.9999999999886,249.99999999999466,-17.000000000010118,153.00000000000313,75.00000000000284,65.99999999999939,58.000000000002494,,1944.999999999991
2019.05.28,-217.0000000000005,445.0000000000065,153.00000000000313,49.99999999999449,180.0000000000024,16.000000000005343,-156.99999999999602,-34.000000000000696,192.99999999999872,185.00000000000227,539.999999999985,225.99999999999287,-43.00000000000637,161.00000000001114,59.99999999999339,67.00000000000594,59.99999999999339,,1884.999999999991
2019.05.28,-241.99999999998667,446.9999999999974,157.00000000000713,46.999999999997044,158.99999999999804,16.999999999995907,-178.00000000000037,-45.000000000006146,190.00000000000128,194.99999999999318,541.9999999999981,244.9999999999841,-42.00000000000159,182.0000000000155,52.000000000007596,62.000000000006494,69.00000000000794,,1857.000000000015
2019.05.28,-234.99999999998522,458.00000000000284,158.99999999999804,36.999999999998145,167.9999999999904,-9.999999999990905,-183.99999999999528,-57.00000000000705,200.00000000000017,207.9999999999984,570.9999999999882,285.99999999998624,-35.0000000000108,192.99999999999872,34.000000000000696,67.00000000000594,65.00000000000395,,1924.9999999999823
2019.05.28,-229.99999999999687,435.9999999999919,134.99999999999625,-2.000000000002,161.99999999999548,-6.000000000000227,-192.00000000000327,-92.00000000000318,203.00000000000873,121.99999999998568,548.9999999999995,292.00000000000335,-112.00000000000898,167.00000000000603,-41.000000000002146,3.0000000000085514,42.999999999993044,,1436.9999999999718
2019.05.28,-251.00000000000122,442.00000000000904,160.00000000000458,7.9999999999968985,147.99999999999258,67.99999999999784,-175.99999999999838,-100.00000000000009,189.00000000000583,102.99999999998022,536.9999999999875,385.99999999999744,-128.0000000000001,171.00000000001003,-80.99999999999774,-3.999999999992898,49.99999999999449,,1521.9999999999857
2019.05.28,-258.0000000000027,459.0000000000094,156.00000000000057,9.999999999998899,182.99999999999983,-66.99999999999307,-159.9999999999935,-91.00000000000774,181.00000000000892,147.99999999999613,526.9999999999886,363.0000000000022,-91.00000000000819,151.00000000001222,-62.000000000006494,-12.999999999996348,52.000000000007596,,1488.0000000000164
2019.05.28,-278.9999999999848,504.9999999999999,222.99999999999542,39.999999999995595,181.9999999999933,-78.99999999999352,-187.00000000000384,-103.00000000000864,170.99999999999892,305.9999999999832,547.999999999993,366.999999999984,72.99999999999329,206.00000000001728,-130.99999999999224,11.00000000000545,45.000000000006146,,1897.9999999999825
2019.05.28,-312.00000000000114,517.9999999999962,242.00000000000887,15.999999999993797,133.99999999998968,-125.0,-229.99999999999687,-153.00000000000313,162.0000000000066,290.9999999999968,595.9999999999966,402.9999999999978,67.99999999999784,253.99999999999866,-201.00000000000674,-2.000000000002,31.000000000003247,,1691.9999999999761
2019.05.28,-306.9999999999906,537.0000000000097,266.999999999995,51.000000000001044,151.9999999999966,-140.99999999999113,-217.0000000000005,-118.00000000000699,167.00000000000603,350.9999999999991,612.9999999999969,390.9999999999858,138.9999999999958,256.00000000001177,-170.00000000000347,36.0000000000027,22.0000000000109,,2029.0000000000189
2019.05.28,-290.9999999999968,520.9999999999936,256.99999999999613,21.999999999999797,170.00000000000347,-90.99999999999397,-214.00000000000307,-131.99999999999878,165.9999999999995,340.0000000000034,628.9999999999907,476.9999999999941,129.99999999999545,299.00000000000483,-221.00000000000452,14.999999999998348,11.00000000000545,,2087.9999999999873
2019.05.28,-299.99999999998914,522.0000000000002,265.0000000000041,18.999999999991246,141.99999999999767,-100.99999999999909,-229.99999999999687,-168.00000000000148,153.00000000000313,329.00000000000773,625.9999999999932,512.0000000000014,128.0000000000001,322.00000000000006,-265.0000000000041,18.0000000000069,8.999999999992347,,1981.0000000000073
2019.05.28,-299.00000000000483,519.0000000000028,268.0000000000016,1.999999999990898,146.99999999998602,-99.99999999999432,-217.99999999999596,-167.00000000000603,157.00000000000713,326.9999999999982,622.9999999999958,526.9999999999886,128.99999999999068,318.00000000001825,-292.00000000000335,1.0000000000065512,11.999999999989797,,1953.999999999972
2019.05.28,-323.99999999999096,540.9999999999915,276.00000000000955,-17.000000000000348,136.99999999998712,-105.00000000000398,-236.99999999999832,-195.00000000000074,157.00000000000713,271.99999999999136,669.9999999999928,560.0000000000049,68.9999999999884,336.00000000000296,-337.0000000000095,-26.999999999999247,38.0000000000047,,1813.9999999999773
2019.05.28,-312.9999999999855,517.9999999999962,253.00000000001432,-30.000000000007798,137.9999999999937,-54.000000000002046,-242.99999999999324,-185.00000000000182,169.00000000000804,251.00000000000477,665.9999999999889,530.9999999999926,46.999999999997044,331.999999999999,-283.99999999999534,-15.999999999993797,45.000000000006146,,1825.000000000021
2019.05.28,-295.99999999998516,463.9999999999977,229.99999999999687,-59.000000000009045,119.00000000000244,-30.9999999999917,-237.99999999999378,-180.0000000000024,136.99999999999824,200.9999999999934,614.9999999999877,546.000000000002,20.999999999986585,328.00000000001717,-293.99999999999426,-51.000000000001044,52.000000000007596,,1564.000000000012
2019.05.28,-262.999999999991,402.9999999999978,236.00000000001398,-50.0000000000056,89.00000000000574,-60.99999999999284,-207.99999999999707,-151.00000000000114,95.00000000000064,234.99999999998522,490.999999999997,346.9999999999862,47.99999999998761,310.0000000000103,-289.0000000000059,-49.99999999999449,75.00000000000284,,1256.999999999999
2019.05.28,-278.00000000000045,251.00000000000122,226.00000000001506,-65.99999999999939,-32.999999999994145,-91.99999999999875,-204.00000000000418,-138.00000000000477,-3.999999999992898,99.99999999999432,298.9999999999826,185.99999999999727,72.99999999999329,289.0000000000059,-252.99999999999213,-80.99999999999774,124.99999999999733,,400.00000000000244
2019.05.28,-336.9999999999873,415.99999999999415,228.00000000000597,-55.000000000005045,92.00000000000318,-239.99999999999488,-242.99999999999324,-173.00000000000094,109.99999999999899,180.00000000000682,513.9999999999923,356.00000000000074,52.99999999999727,282.0000000000045,-266.0000000000107,-100.00000000000009,136.00000000000279,,953.0000000000146
2019.05.28,-323.99999999999096,537.0000000000097,225.00000000000853,-51.000000000001044,134.99999999999625,-203.00000000000296,-229.00000000000142,-153.00000000000313,152.00000000000767,445.99999999999795,602.999999999998,506.9999999999908,130.99999999998602,272.00000000000557,-236.99999999999832,-91.99999999999208,140.0000000000068,,1859.0000000000173
2019.05.28,-290.9999999999968,612.9999999999969,198.00000000000927,-45.000000000006146,241.99999999998667,-248.99999999999523,-224.000000000002,-146.00000000000168,257.0000000000072,537.0000000000061,620.9999999999827,489.99999999999045,179.9999999999926,72.0000000000054,-167.9999999999904,-109.99999999999899,137.9999999999937,,2114.9999999999795
2019.05.28,-251.99999999998556,558.9999999999984,151.9999999999966,-8.000000000008,300.99999999999574,-277.9999999999916,-100.00000000000009,-31.000000000003247,268.0000000000016,691.0000000000025,413.99999999998107,388.9999999999949,267.99999999998647,-87.99999999999919,42.999999999993044,-153.99999999999858,137.9999999999937,,2311.9999999999577
2019.05.28,-292.9999999999877,473.99999999999665,114.99999999999844,-19.00000000000235,158.99999999999804,-322.00000000000273,-131.00000000000333,-121.99999999999989,239.0000000000003,519.0000000000055,388.9999999999949,391.9999999999924,171.99999999999704,-74.99999999998064,-53.999999999998494,-139.99999999999568,68.00000000000139,,1371.0000000000139
2019.05.28,-261.0000000000001,472.9999999999901,113.00000000000753,-1.0000000000065512,168.99999999999693,-227.00000000000387,-110.99999999999443,-114.00000000000298,240.00000000000688,493.9999999999998,360.9999999999891,466.9999999999952,156.99999999999648,-87.99999999999919,-96.00000000000719,-152.99999999999204,62.000000000006494,,1484.9999999999823
2019.05.28,-268.0000000000016,597.0000000000031,190.00000000000128,12.999999999996348,263.99999999999756,-230.00000000000398,-43.999999999999595,-96.00000000000719,236.99999999999832,605.9999999999945,329.99999999998585,475.99999999998755,197.9999999999933,-85.99999999998609,-96.99999999999153,-183.99999999999528,68.00000000000139,,1973.9999999999743
2019.05.28,-268.0000000000016,476.9999999999941,202.00000000001327,12.999999999996348,184.00000000000637,-215.0000000000034,-21.999999999999797,-72.0000000000054,162.0000000000066,441.0000000000025,103.99999999999298,350.9999999999902,162.9999999999967,-158.99999999999804,-89.99999999999008,-230.99999999999233,89.00000000000574,,1129.0000000000146
2019.05.28,-299.00000000000483,513.0000000000078,200.00000000000017,14.999999999998348,185.99999999999727,-230.00000000000398,-39.00000000000014,-125.00000000000844,206.00000000000617,466.0000000000082,177.99999999998929,438.9999999999894,168.99999999999693,-156.00000000000057,-113.99999999999189,-214.99999999999852,49.00000000001015,,1242.9999999999957
2019.05.28,-381.99999999999346,512.0000000000014,161.00000000001114,6.999999999990347,51.000000000001044,-262.00000000000045,-139.99999999999568,-219.99999999999798,235.00000000000742,366.9999999999902,239.99999999999577,504.9999999999999,60.99999999999284,-150.99999999999002,-119.00000000000244,-200.00000000000017,42.999999999993044,,708.0000000000026
2019.05.28,-434.000000000001,516.9999999999897,154.99999999999403,6.999999999990347,56.99999999999594,-253.99999999999068,-163.99999999999747,-212.00000000000108,248.00000000000378,407.99999999998704,275.9999999999874,541.9999999999981,40.99999999999682,-166.99999999998383,-110.99999999999443,-196.99999999999162,24.000000000001798,,735.9999999999847
2019.05.28,-451.99999999998573,547.999999999993,202.00000000001327,13.999999999991797,-12.000000000012001,-302.99999999999727,-171.99999999999437,-265.99999999999955,209.9999999999991,401.9999999999868,274.9999999999808,550.9999999999903,37.9999999999967,-105.99999999998388,-208.00000000000819,-185.99999999999727,5.999999999994898,,540.9999999999683
2019.05.28,-428.9999999999905,388.9999999999949,148.00000000001478,-17.000000000000348,-93.00000000000975,-295.0000000000017,-151.9999999999966,-280.00000000000244,159.00000000000912,287.9999999999825,150.99999999999002,488.9999999999839,76.99999999999818,-131.99999999999878,-235.99999999999176,-203.99999999999307,-25.00000000000835,,-162.00000000001978
2019.05.28,-466.9999999999952,368.9999999999971,153.00000000000313,-8.000000000008,-205.00000000001074,-304.9999999999926,-217.99999999999596,-333.0000000000055,136.00000000000279,151.9999999999868,98.99999999998244,489.99999999999045,-15.000000000000568,-150.99999999999002,-272.00000000000557,-183.99999999999528,-76.99999999999375,,-836.0000000000304
2019.05.28,-614.0000000000034,448.9999999999883,177.00000000000495,17.000000000000348,-198.00000000000927,-341.99999999999875,-297.9999999999983,-404.0000000000044,175.00000000000293,219.99999999999886,170.99999999998784,604.9999999999889,-51.00000000000193,-149.9999999999835,-285.00000000000193,-195.00000000000074,-79.00000000000685,,-802.0000000000368
2019.05.28,-706.999999999991,462.9999999999912,148.99999999999915,3.999999999992898,-374.0000000000077,-504.99999999999545,-331.0000000000035,-480.0000000000027,96.00000000000719,274.0000000000009,181.9999999999933,648.0000000000041,-14.000000000010004,-195.9999999999962,-469.99999999999267,-209.9999999999991,-87.99999999999919,,-1559.0000000000089
2019.05.28,-743.9999999999891,485.0000000000021,304.00000000001535,-4.000000000004,-436.9999999999985,-558.9999999999975,-392.00000000000347,-504.00000000000443,64.0000000000085,228.999999999985,181.9999999999933,587.0000000000042,109.99999999999943,2.0000000000131024,-489.0000000000061,-195.00000000000074,-59.99999999999339,,-1420.9999999999761
