date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,EURGBP,EURJPY,empty,sum
2015.03.30,-221.99999999999997,-672.9999999999902,-291.00000000001904,-269.9999999999925,-512.9999999999968,-246.00000000000176,294.0000000000165,-83.9999999999952,156.00000000000057,262.00000000000045,,-1586.9999999999782
2015.03.30,-312.00000000000114,-829.9999999999974,-533.0000000000057,-350.00000000000585,-645.999999999991,-288.9999999999948,308.0000000000194,-219.99999999999798,68.99999999999685,38.99999999998727,,-2763.999999999991
2015.03.30,-131.00000000000333,-981.999999999994,-466.00000000001086,-361.9999999999957,-677.9999999999898,-324.9999999999975,721.000000000016,-343.00000000000443,190.99999999999673,196.9999999999743,,-2178.000000000008
2015.03.30,-188.9999999999947,-988.9999999999955,-474.0000000000189,-418.9999999999916,-764.9999999999934,-390.0000000000015,649.0000000000107,-285.99999999998624,186.99999999999272,242.999999999995,,-2432.999999999984
2015.03.30,-177.00000000000495,-905.9999999999845,-453.0000000000145,-401.99999999999125,-767.9999999999909,-314.0000000000032,596.0000000000188,-292.00000000000335,156.00000000000057,308.9999999999975,,-2250.9999999999764
2015.03.30,-305.99999999999517,-973.999999999986,-520.0000000000093,-449.9999999999948,-758.9999999999985,-288.9999999999948,462.0000000000068,-209.9999999999991,148.99999999999915,213.99999999999864,,-2682.9999999999736
2015.03.30,-232.99999999999432,-993.9999999999837,-392.00000000001455,-445.99999999999085,-776.9999999999943,-243.99999999999977,591.0000000000082,-167.9999999999904,247.99999999999267,307.9999999999927,,-2106.999999999975
2015.03.30,-361.0000000000002,-971.9999999999951,-551.0000000000126,-495.000000000001,-787.9999999999998,-293.99999999999426,364.00000000000875,-175.99999999999838,134.0000000000008,180.99999999998317,,-2958.0000000000086
2015.03.30,-365.0000000000042,-754.9999999999945,-465.0000000000043,-648.0000000000041,-785.9999999999978,-251.00000000000122,158.0000000000137,-83.9999999999952,78.99999999999574,298.9999999999782,,-2818.0000000000136
2015.03.30,-595.0000000000011,-774.9999999999924,-531.9999999999991,-896.9999999999923,-941.9999999999984,-368.9999999999971,-152.99999999998093,83.00000000001084,43.999999999999595,276.9999999999868,,-3858.999999999964
2015.03.30,-688.9999999999952,-809.9999999999997,-636.0000000000143,-916.0000000000057,-938.9999999999899,-446.9999999999974,-269.9999999999925,100.0000000000112,-9.999999999998899,266.9999999999959,,-4349.999999999987
2015.03.30,-648.0000000000041,-950.9999999999908,-679.0000000000074,-817.000000000001,-898.9999999999942,-407.0000000000018,-69.9999999999923,9.000000000014552,31.999999999998696,233.99999999998045,,-4195.999999999998
2015.03.30,-615.9999999999943,-794.9999999999901,-631.0000000000038,-890.9999999999974,-897.9999999999987,-397.0000000000029,-170.99999999998784,22.0000000000109,-12.000000000000899,262.00000000000045,,-4126.999999999965
2015.03.30,-729.0000000000018,-687.9999999999998,-645.0000000000067,-873.0000000000126,-851.9999999999972,-376.99999999999403,-442.9999999999934,126.0000000000039,-75.00000000000284,212.99999999999386,,-4343.000000000011
2015.03.30,-660.000000000005,-539.999999999985,-587.0000000000042,-819.9999999999985,-794.9999999999901,-351.0000000000013,-478.0000000000006,109.00000000000354,-109.00000000000354,282.99999999998704,,-3947.9999999999973
2015.03.30,-709.0000000000041,-647.9999999999819,-653.0000000000147,-890.9999999999974,-862.9999999999916,-451.9999999999969,-445.99999999999085,103.00000000000864,-99.00000000000463,292.99999999997794,,-4364.999999999995
2015.03.30,-575.0000000000033,-574.9999999999922,-584.0000000000067,-764.9999999999934,-766.0,-395.0000000000009,-325.99999999998187,25.00000000000835,-91.00000000000774,363.9999999999759,,-3688.000000000002
2015.03.30,-605.0,-682.9999999999892,-619.000000000014,-771.9999999999949,-831.9999999999994,-471.99999999999466,-262.999999999991,19.999999999997797,-62.000000000006494,365.99999999998545,,-3922.0000000000064
2015.03.30,-695.9999999999966,-901.9999999999806,-719.000000000003,-885.0000000000025,-903.9999999999937,-575.9999999999987,-173.99999999998528,22.999999999995246,-21.999999999999797,240.99999999998545,,-4613.99999999998
2015.03.30,-690.9999999999972,-895.9999999999857,-714.0000000000147,-862.0000000000072,-921.9999999999895,-626.9999999999998,-188.9999999999947,24.000000000001798,-19.00000000000235,251.99999999998113,,-4644.000000000008
2015.03.30,-583.0000000000002,-885.0000000000025,-615.00000000001,-897.9999999999987,-893.9999999999948,-573.0000000000013,-35.999999999991594,-4.999999999988347,41.9999999999976,323.99999999998386,,-4123.000000000006
2015.03.30,-529.0000000000017,-733.9999999999902,-521.0000000000159,-669.9999999999928,-810.9999999999951,-568.0000000000018,-100.99999999999554,42.0000000000087,20.999999999993246,375.99999999997635,,-3495.0000000000146
2015.03.31,-595.9999999999966,-803.9999999999825,-565.0000000000155,-744.0000000000114,-832.9999999999949,-534.9999999999966,-123.99999999999079,43.999999999999595,-4.999999999999449,350.9999999999991,,-3810.999999999988
2015.03.31,-609.9999999999994,-829.9999999999974,-603.0000000000202,-753.0000000000036,-820.999999999994,-614.0000000000034,-116.99999999998934,39.999999999995595,13.999999999991797,319.9999999999932,,-3974.000000000027
2015.03.31,-563.0000000000024,-773.9999999999858,-598.0000000000097,-729.0000000000018,-781.9999999999939,-609.9999999999994,-114.99999999999844,25.00000000000835,-9.00000000000345,332.9999999999984,,-3821.999999999989
2015.03.31,-519.9999999999983,-752.9999999999815,-554.00000000001,-710.0000000000106,-773.9999999999969,-564.9999999999933,-69.9999999999923,17.000000000000348,8.999999999992347,355.99999999999454,,-3563.9999999999955
2015.03.31,-561.9999999999958,-814.999999999988,-600.0000000000006,-736.0000000000033,-810.9999999999951,-622.9999999999958,-69.9999999999923,17.000000000000348,8.999999999992347,271.99999999999136,,-3918.999999999987
2015.03.31,-573.9999999999967,-756.9999999999854,-557.0000000000075,-679.9999999999917,-771.9999999999949,-548.0000000000041,-141.99999999999767,79.00000000000685,8.999999999992347,276.9999999999868,,-3664.9999999999923
2015.03.31,-510.99999999999477,-740.9999999999917,-492.0000000000035,-709.0000000000041,-744.0000000000002,-470.9999999999992,-71.99999999998319,63.99999999999739,46.999999999997044,417.0000000000016,,-3211.999999999981
2015.03.31,-466.9999999999952,-757.999999999992,-457.00000000001853,-727.9999999999953,-726.9999999999999,-461.0000000000003,18.0000000000069,51.000000000001044,78.00000000000028,496.9999999999857,,-2954.000000000008
2015.03.31,-704.0000000000047,-944.9999999999958,-661.0000000000005,-902.0000000000028,-961.9999999999961,-615.9999999999943,-163.00000000000205,107.00000000001265,34.000000000000696,472.99999999998477,,-4338.999999999998
2015.03.31,-605.0,-857.999999999981,-565.0000000000155,-784.9999999999912,-861.9999999999961,-449.9999999999948,-92.99999999998754,97.00000000001374,54.999999999993946,444.9999999999932,,-3620.9999999999645
2015.03.31,-619.0000000000028,-881.9999999999828,-571.0000000000103,-819.9999999999985,-891.9999999999928,-497.99999999999847,-88.99999999998354,110.00000000001009,63.99999999999739,330.99999999998886,,-3865.9999999999727
2015.03.31,-688.9999999999952,-975.9999999999991,-686.0000000000089,-896.000000000008,-998.9999999999943,-607.0000000000019,-109.99999999998789,75.00000000000284,31.999999999998696,241.99999999999022,,-4614.000000000004
2015.03.31,-675.9999999999989,-983.9999999999849,-718.0000000000186,-896.9999999999923,-1013.9999999999927,-624.0000000000023,-85.00000000000173,33.00000000001635,13.999999999991797,225.9999999999991,,-4724.999999999984
2015.03.31,-721.000000000005,-1027.9999999999845,-816.0000000000167,-964.0000000000093,-1113.9999999999927,-729.9999999999973,-109.99999999998789,-7.999999999985796,-29.000000000001247,229.99999999998977,,-5289.99999999999
2015.03.31,-763.0000000000026,-1044.0000000000005,-943.000000000005,-954.0000000000103,-1046.999999999998,-712.0000000000015,-144.99999999999514,-82.00000000000429,-102.00000000000209,-38.000000000010914,,-5830.000000000031
2015.03.31,-761.0000000000006,-1013.9999999999816,-874.0000000000192,-919.0000000000032,-981.999999999994,-659.999999999994,-164.99999999999292,-28.999999999990145,-70.99999999999883,46.999999999997044,,-5427.999999999976
2015.03.31,-819.9999999999985,-1068.0000000000023,-964.0000000000093,-916.0000000000057,-994.9999999999903,-702.9999999999981,-209.9999999999991,-41.99999999998649,-103.00000000000864,-29.000000000024784,,-5850.000000000023
2015.03.31,-797.0000000000033,-1055.9999999999902,-1018.0000000000077,-973.0000000000016,-1002.9999999999983,-709.9999999999995,-184.99999999999073,-133.99999999998968,-139.00000000000023,-187.00000000001182,,-6201.999999999993
2015.03.31,-853.0000000000038,-1002.9999999999983,-997.0000000000034,-958.9999999999987,-1037.9999999999945,-690.9999999999972,-314.99999999999864,-51.99999999998539,-163.00000000000205,-158.00000000001546,,-6228.999999999997
2015.03.31,-851.0000000000017,-1021.9999999999895,-991.0000000000085,-1042.9999999999939,-1049.0,-685.9999999999977,-296.9999999999917,-56.99999999999594,-145.00000000000622,-161.00000000000136,,-6301.999999999987
2015.03.31,-1017.9999999999967,-1078.9999999999854,-1164.0000000000095,-1143.0000000000052,-1149.0,-778.9999999999964,-489.99999999999045,-28.999999999990145,-233.00000000000543,-288.0000000000109,,-7371.99999999999
2015.03.31,-1129.9999999999977,-1149.0,-1336.0000000000039,-1333.9999999999907,-1265.9999999999893,-858.0000000000032,-590.0000000000016,-76.99999999999375,-315.0000000000097,-463.99999999999864,,-8518.999999999989
2015.03.31,-1209.0000000000045,-1149.9999999999843,-1396.0000000000196,-1289.0000000000068,-1234.9999999999973,-814.0000000000036,-699.9999999999895,-68.00000000000139,-384.00000000000654,-612.9999999999995,,-8858.000000000015
2015.03.31,-1320.9999999999943,-1213.9999999999818,-1622.0000000000123,-1390.0000000000023,-1362.999999999992,-953.9999999999993,-800.9999999999851,-175.99999999999838,-507.0000000000019,-892.0000000000243,,-10239.99999999999
2015.03.31,-1246.0000000000027,-1019.9999999999986,-1554.000000000011,-1334.9999999999973,-1342.999999999994,-876.9999999999944,-883.9999999999959,-171.99999999999437,-526.9999999999997,-841.0000000000082,,-9798.999999999996
2015.03.31,-1310.9999999999955,-1096.9999999999925,-1585.000000000014,-1371.9999999999955,-1253.9999999999995,-824.0000000000025,-906.9999999999911,-129.00000000000134,-513.0000000000078,-930.0000000000068,,-9922.00000000001
2015.03.31,-1102.000000000003,-1015.9999999999947,-1563.0000000000032,-1343.0000000000052,-1278.9999999999968,-834.9999999999968,-674.9999999999811,-340.9999999999913,-536.0000000000032,-967.000000000013,,-9656.999999999987
2015.03.31,-1098.9999999999943,-841.9999999999872,-1455.0000000000064,-1388.999999999996,-1208.9999999999934,-731.9999999999993,-838.9999999999898,-239.99999999999577,-548.9999999999995,-919.0000000000111,,-9272.999999999973
2015.03.31,-1075.0000000000036,-879.9999999999919,-1335.0000000000196,-1387.000000000005,-1262.9999999999918,-700.0000000000006,-766.9999999999843,-136.00000000000279,-446.00000000000193,-789.0000000000157,,-8778.000000000018
2015.03.31,-1212.9999999999975,-1053.9999999999993,-1483.000000000012,-1693.9999999999955,-1359.9999999999945,-832.9999999999949,-802.9999999999982,-141.99999999999767,-463.0000000000023,-872.0000000000141,,-9917.000000000007
2015.03.31,-905.0000000000002,-815.9999999999945,-1151.0000000000132,-1639.0000000000127,-1295.999999999997,-734.9999999999968,-574.9999999999922,-146.00000000000168,-359.0000000000093,-615.0000000000091,,-8237.000000000025
2015.03.31,-1085.0000000000027,-939.9999999999853,-1314.9999999999995,-1228.0000000000068,-1235.9999999999927,-685.9999999999977,-723.9999999999914,-114.99999999999844,-409.0000000000038,-854.0000000000134,,-8591.99999999999
2015.03.31,-1124.0000000000027,-869.999999999993,-1471.0,-1249.9999999999955,-1330.9999999999934,-817.9999999999965,-844.9999999999847,-212.99999999999653,-544.0,-930.0000000000068,,-9395.999999999969
2015.03.31,-1181.999999999994,-949.9999999999842,-1459.0000000000102,-1175.9999999999993,-1344.9999999999961,-858.9999999999986,-861.0000000000007,-161.99999999999548,-516.0000000000053,-842.000000000013,,-9351.999999999996
2015.03.31,-983.0000000000006,-593.9999999999834,-1500.0000000000125,-998.9999999999943,-1250.999999999991,-788.9999999999952,-884.9999999999802,-390.0000000000015,-700.0000000000006,-913.0000000000109,,-9003.99999999997
2015.03.31,-963.9999999999982,-366.999999999984,-1432.0000000000111,-583.0000000000002,-910.9999999999951,-524.0000000000023,-1096.9999999999925,-348.9999999999993,-763.0000000000026,-901.0000000000105,,-7890.999999999996
2015.03.31,-870.9999999999995,-273.9999999999965,-1424.000000000003,-546.000000000002,-1056.9999999999968,-592.0000000000036,-1048.9999999999889,-436.9999999999985,-802.0000000000027,-798.0000000000018,,-7849.999999999994
2015.03.31,-958.9999999999987,-349.99999999998363,-1434.000000000002,-736.0000000000033,-1098.9999999999943,-681.9999999999937,-1109.9999999999889,-358.9999999999982,-775.0000000000034,-840.0000000000034,,-8343.999999999969
2015.03.31,-1059.9999999999943,-349.99999999998363,-1516.0000000000061,-757.999999999992,-1145.9999999999914,-773.0000000000015,-1259.9999999999945,-329.99999999998585,-828.0000000000065,-951.0000000000218,,-8971.999999999978
2015.03.31,-1109.9999999999998,-402.9999999999978,-1569.0000000000205,-713.9999999999924,-1153.9999999999995,-775.0000000000034,-1276.9999999999948,-334.9999999999964,-842.0000000000094,-1016.0000000000196,,-9195.000000000033
2015.03.31,-1058.0000000000034,-354.9999999999942,-1483.000000000012,-655.0000000000056,-1130.9999999999932,-781.9999999999939,-1253.9999999999995,-305.9999999999841,-806.0000000000067,-885.0000000000193,,-8715.000000000011
2015.03.31,-1031.9999999999995,-310.9999999999946,-1471.0,-612.0000000000125,-1145.9999999999914,-795.9999999999967,-1254.9999999999839,-305.9999999999841,-814.0000000000036,-914.0000000000157,,-8656.999999999982
2015.03.31,-1000.0000000000009,-342.9999999999822,-1438.000000000006,-547.0000000000086,-1109.9999999999998,-756.9999999999966,-1174.9999999999927,-319.0000000000026,-786.0000000000089,-865.0000000000091,,-8340.000000000007
2015.03.31,-1070.9999999999998,-376.9999999999829,-1421.0000000000057,-507.9999999999973,-1197.999999999999,-710.999999999995,-1245.9999999999916,-232.99999999999432,-758.0000000000031,-838.9999999999986,,-8361.999999999967
2015.03.31,-1012.0000000000018,-386.9999999999818,-1371.0000000000111,-507.9999999999973,-1226.9999999999893,-734.9999999999968,-1142.999999999983,-249.99999999999466,-720.0000000000095,-836.0000000000127,,-8188.999999999978
2015.03.31,-997.9999999999989,-476.9999999999941,-1358.0000000000148,-585.9999999999976,-1175.9999999999993,-768.000000000002,-1044.9999999999848,-232.99999999999432,-665.0000000000044,-776.0000000000105,,-8082.0
2015.03.31,-1093.999999999995,-592.9999999999991,-1413.0000000000198,-658.0000000000031,-1194.9999999999905,-781.9999999999939,-1074.9999999999816,-187.99999999998818,-648.0000000000041,-746.0000000000093,,-8391.999999999984
2015.03.31,-1087.0000000000045,-661.9999999999848,-1533.0000000000066,-778.000000000012,-1278.9999999999968,-851.0000000000017,-990.9999999999864,-366.999999999984,-692.9999999999992,-800.0000000000114,,-9040.999999999987
2015.04.01,-1041.000000000003,-554.9999999999944,-1458.0000000000036,-703.9999999999935,-1255.9999999999905,-819.9999999999985,-1041.9999999999873,-309.0000000000037,-697.0000000000032,-794.0000000000111,,-8675.999999999989
2015.04.01,-1039.0000000000011,-590.0000000000016,-1440.000000000019,-734.0000000000124,-1220.9999999999943,-853.0000000000038,-1010.9999999999841,-299.99999999998914,-670.9999999999993,-766.0000000000196,,-8625.000000000024
2015.04.01,-965.0000000000048,-517.9999999999962,-1417.0000000000016,-683.9999999999957,-1153.9999999999995,-866.9999999999956,-964.9999999999936,-341.99999999999784,-685.0000000000023,-757.000000000005,,-8353.999999999993
2015.04.01,-983.0000000000006,-548.9999999999995,-1450.000000000018,-710.0000000000106,-1131.9999999999998,-903.9999999999937,-959.9999999999831,-348.9999999999993,-694.0000000000057,-829.0000000000077,,-8560.000000000016
2015.04.01,-1029.000000000002,-560.9999999999893,-1471.0,-748.9999999999997,-1180.9999999999986,-992.000000000004,-1019.9999999999986,-314.99999999999864,-701.0000000000072,-778.00000000002,,-8797.000000000016
2015.04.01,-1029.9999999999975,-529.999999999986,-1449.0000000000114,-795.0000000000124,-1178.9999999999968,-1053.9999999999993,-1039.9999999999966,-295.0000000000008,-699.0000000000052,-842.000000000013,,-8913.000000000018
2015.04.01,-898.9999999999942,-443.99999999999994,-1295.0000000000018,-751.9999999999972,-1064.9999999999936,-1014.0000000000038,-933.9999999999905,-288.99999999998374,-637.0000000000098,-695.999999999998,,-8024.999999999974
2015.04.01,-839.0000000000009,-482.999999999989,-1300.0000000000123,-693.9999999999947,-979.999999999992,-924.9999999999981,-819.9999999999985,-360.0000000000048,-629.0000000000018,-975.0000000000227,,-8005.000000000015
2015.04.01,-737.9999999999942,-247.99999999998158,-1113.0000000000084,-499.000000000005,-878.9999999999965,-678.9999999999962,-881.9999999999828,-282.0000000000045,-609.9999999999994,-904.0000000000248,,-6833.999999999993
2015.04.01,-826.0000000000045,-231.99999999998778,-1065.0000000000048,-476.0000000000098,-866.9999999999956,-676.9999999999943,-1019.9999999999986,-149.9999999999835,-586.0000000000088,-826.0000000000218,,-6725.000000000011
2015.04.01,-843.0000000000049,-207.00000000000162,-1076.0000000000102,-493.99999999999443,-958.9999999999987,-766.9999999999955,-1072.9999999999907,-141.99999999999767,-605.0,-844.9999999999989,,-7010.999999999993
2015.04.01,-819.9999999999985,-134.99999999999625,-1058.0000000000034,-459.0000000000094,-990.9999999999974,-749.9999999999951,-1103.9999999999939,-146.99999999998602,-625.0000000000089,-836.0000000000127,,-6925.000000000002
2015.04.01,-839.9999999999964,-224.000000000002,-1090.0000000000132,-537.0000000000097,-1060.9999999999898,-834.0000000000014,-1046.999999999998,-156.00000000000057,-604.0000000000045,-780.0000000000011,,-7173.000000000017
2015.04.01,-809.0000000000042,-217.0000000000005,-1030.0000000000198,-422.9999999999956,-994.9999999999903,-761.0000000000006,-1009.9999999999998,-137.9999999999937,-569.0000000000084,-783.0000000000155,,-6735.000000000028
2015.04.01,-749.9999999999951,-170.99999999998784,-979.0000000000188,-411.0000000000058,-966.0000000000002,-761.0000000000006,-974.9999999999925,-146.99999999998602,-556.0000000000009,-701.0000000000218,,-6417.00000000001
2015.04.01,-758.0000000000031,-203.99999999998198,-992.9999999999994,-395.99999999999636,-956.9999999999967,-856.9999999999967,-954.9999999999948,-149.9999999999835,-548.9999999999995,-518.0000000000007,,-6336.999999999954
2015.04.01,-821.000000000005,-268.9999999999859,-1085.0000000000027,-468.00000000000176,-1045.9999999999914,-912.9999999999972,-990.000000000002,-167.9999999999904,-580.0000000000027,-428.0000000000257,,-6768.000000000004
2015.04.01,-748.9999999999997,-261.9999999999845,-1052.0000000000084,-439.0000000000116,-1041.9999999999984,-887.9999999999999,-881.9999999999828,-218.99999999999142,-561.0000000000003,-541.0000000000252,,-6635.000000000003
2015.04.01,-785.0000000000024,-367.99999999999056,-1083.0000000000118,-594.0000000000057,-1093.999999999995,-958.9999999999987,-830.9999999999818,-207.99999999998596,-528.0000000000063,-493.9999999999998,,-6943.999999999978
2015.04.01,-865.0000000000047,-359.99999999998255,-1228.0000000000068,-597.0000000000031,-990.9999999999974,-885.999999999998,-964.9999999999936,-253.99999999999866,-630.0000000000083,-695.0000000000216,,-7471.0000000000155
2015.04.01,-924.0000000000026,-641.0000000000027,-1372.0000000000177,-764.0000000000091,-1083.9999999999961,-1012.9999999999973,-775.9999999999989,-343.00000000000443,-594.0000000000057,-853.0000000000086,,-8364.000000000044
2015.04.01,-970.9999999999997,-490.999999999997,-1312.000000000002,-773.0000000000015,-1085.9999999999982,-1036.0000000000036,-991.9999999999928,-217.99999999998488,-624.0000000000023,-773.0000000000246,,-8276.000000000007
2015.04.01,-1117.9999999999968,-584.9999999999911,-1494.0000000000175,-909.0000000000042,-1280.9999999999989,-1253.9999999999995,-1105.0000000000005,-242.99999999999324,-717.000000000001,-804.000000000002,,-9510.000000000005
2015.04.01,-1165.000000000005,-1237.9999999999836,-1529.0000000000025,-947.9999999999933,-1437.9999999999948,-1541.0000000000034,-552.9999999999812,-243.99999999999977,-408.00000000000836,-622.0000000000141,,-9685.999999999987
2015.04.01,-953.0000000000039,-1291.999999999982,-1504.0000000000164,-992.9999999999994,-1437.9999999999948,-1441.0000000000034,-181.9999999999933,-431.99999999998795,-360.0000000000048,-668.0000000000064,,-9262.999999999993
2015.04.01,-912.0000000000017,-1244.999999999985,-1471.0,-855.0000000000058,-1368.999999999998,-1356.999999999997,-158.99999999999804,-451.99999999998573,-360.0000000000048,-628.0000000000143,,-8807.99999999999
2015.04.01,-780.000000000003,-1088.0,-1336.0000000000039,-764.9999999999934,-1440.9999999999923,-1461.9999999999966,-119.99999999998678,-445.99999999999085,-343.00000000000443,-515.0000000000148,,-8295.999999999985
2015.04.01,-693.9999999999947,-1098.9999999999834,-1274.0000000000196,-766.0,-1333.9999999999907,-1285.9999999999982,16.000000000016,-482.999999999989,-300.0000000000003,-500.0,,-7719.999999999959
2015.04.01,-699.0000000000052,-1044.0000000000005,-1287.000000000016,-709.0000000000041,-1323.9999999999918,-1281.9999999999943,-52.99999999999194,-493.99999999999443,-335.0000000000075,-547.0000000000255,,-7774.000000000032
2015.04.01,-783.9999999999958,-1160.9999999999898,-1368.0000000000136,-683.0000000000114,-1342.999999999994,-1271.9999999999955,-59.99999999999339,-475.99999999998755,-326.0000000000041,-586.0000000000127,,-8058.999999999998
2015.04.01,-497.99999999999847,-954.9999999999948,-1013.0000000000194,-429.99999999999704,-1150.999999999991,-1034.999999999997,160.00000000000458,-444.9999999999843,-195.00000000000074,-480.0000000000182,,-6041.999999999997
2015.04.01,-505.99999999999534,-917.9999999999966,-1070.9999999999998,-383.0,-1107.999999999998,-1014.9999999999992,114.99999999999844,-486.999999999993,-251.00000000000122,-517.0000000000243,,-6141.000000000009
2015.04.01,-526.0000000000042,-847.9999999999822,-1103.0000000000095,-439.0000000000116,-1127.9999999999957,-1169.9999999999932,26.0000000000149,-509.99999999998823,-307.0000000000017,-527.0000000000152,,-6531.999999999987
2015.04.01,-719.000000000003,-992.9999999999994,-1412.0000000000132,-551.9999999999969,-1219.9999999999989,-1263.9999999999984,-126.99999999998823,-598.999999999994,-448.000000000004,-1026.0000000000105,,-8360.000000000005
