date,USDCHF,USDCAD,EURCHF,CADCHF,AUDCHF,EURJPY,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.03.03,436.00000000000307,-1090.9999999999975,-521.0000000000159,-265.99999999999955,-335.99999999999187,-1827.9999999999886,-200.00000000000017,-1111.000000000004,-219.00000000000253,-58.000000000002494,,-5194.0
2020.03.03,492.0000000000035,-1075.0000000000036,-482.00000000000466,-211.00000000000563,-232.99999999999432,-1849.9999999999943,90.99999999999665,-1036.0000000000014,-190.00000000000128,-16.0000000000049,,-4510.000000000009
2020.03.03,483.99999999999557,-1086.9999999999936,-538.0000000000163,-263.0000000000021,-319.99999999999807,-1863.99999999999,-21.00000000000435,-1115.9999999999995,-243.00000000000432,-136.00000000000279,,-5104.000000000016
2020.03.03,451.0000000000014,-1099.0000000000055,-580.0000000000027,-296.0000000000074,-434.9999999999965,-2200.9999999999936,-178.00000000001148,-1359.9999999999995,-368.9999999999971,-209.00000000000364,,-6276.0000000000155
2020.03.03,475.0000000000032,-988.0000000000111,-487.0000000000152,-213.00000000000762,-328.9999999999904,-1914.999999999992,-245.0000000000063,-1182.0000000000023,-293.99999999999426,-199.00000000000472,,-5377.000000000021
2020.03.03,349.99999999999477,-994.000000000006,-577.0000000000052,-313.00000000000773,-368.9999999999971,-1839.999999999989,-222.00000000001108,-1179.9999999999927,-249.99999999999466,-211.00000000000563,,-5606.000000000014
2020.03.03,376.99999999999403,-1012.0000000000128,-512.0000000000014,-303.0000000000088,-356.9999999999962,-1658.9999999999918,-195.00000000001182,-1067.9999999999977,-244.99999999999523,-158.99999999999804,,-5133.000000000021
2020.03.03,480.0000000000027,-859.0000000000098,-433.0000000000167,-145.00000000000622,-80.99999999999774,-1576.9999999999982,19.999999999997797,-935.9999999999928,-51.000000000001044,-179.00000000000693,,-3761.000000000029
2020.03.03,464.9999999999932,-882.000000000005,-548.9999999999995,-168.00000000000148,-128.99999999999022,-1679.000000000002,68.00000000000139,-981.9999999999993,-87.99999999999919,-223.00000000000654,,-4167.000000000008
2020.03.03,509.00000000000387,-926.0000000000045,-479.0000000000072,-158.0000000000026,-98.99999999999353,-1521.000000000001,100.99999999999554,-878.0000000000001,-49.99999999999449,-162.0000000000066,,-3663.000000000011
2020.03.03,512.9999999999968,-998.00000000001,-442.00000000000904,-193.00000000000983,-200.99999999999562,-1477.9999999999945,-265.0000000000041,-912.0000000000061,-87.00000000000374,-148.99999999999915,,-4212.0000000000355
2020.03.03,439.0000000000005,-1022.9999999999961,-503.000000000009,-265.0000000000041,-464.9999999999932,-1518.9999999999914,-337.99999999999386,-1040.9999999999968,-442.9999999999934,-269.00000000000813,,-5426.999999999985
2020.03.03,522.9999999999957,-1002.000000000014,-529.0000000000017,-190.00000000000128,-458.9999999999983,-1349.9999999999943,-251.00000000000122,-911.0000000000014,-531.9999999999991,-326.0000000000041,,-5027.00000000002
2020.03.03,490.999999999997,-968.9999999999976,-539.0000000000006,-195.00000000000074,-416.9999999999896,-1408.9999999999918,-121.00000000001555,-897.9999999999961,-463.9999999999977,-268.0000000000016,,-4788.9999999999945
2020.03.03,507.9999999999973,-943.000000000005,-530.0000000000082,-169.00000000000804,-440.9999999999914,-1411.9999999999918,-95.00000000000064,-893.0000000000007,-524.9999999999977,-285.00000000000193,,-4785.000000000007
2020.03.03,481.9999999999935,-873.0000000000126,-556.0000000000009,-150.00000000000568,-350.9999999999902,-1357.99999999999,117.99999999999588,-778.0000000000058,-419.9999999999982,-221.00000000000452,,-4107.000000000018
2020.03.03,483.99999999999557,-880.9999999999984,-575.0000000000144,-151.00000000000114,-392.9999999999989,-1458.999999999989,70.99999999999883,-852.0000000000039,-483.0000000000001,-256.0000000000007,,-4495.000000000013
2020.03.03,461.99999999999574,-895.0000000000014,-580.0000000000027,-178.00000000000037,-386.9999999999929,-1549.9999999999973,96.99999999999153,-897.9999999999961,-448.000000000004,-221.99999999999997,,-4599.000000000007
2020.03.03,436.9999999999985,-757.0000000000076,-463.0000000000134,-124.00000000000189,-446.9999999999974,-1418.9999999999968,-207.00000000000162,-939.9999999999977,-581.9999999999936,-339.0000000000004,,-4841.000000000012
2020.03.03,419.00000000000273,-709.0000000000041,-385.00000000001313,-109.00000000000354,-474.9999999999921,-1393.0000000000007,-476.0000000000098,-1027.000000000001,-646.9999999999976,-419.9999999999982,,-5222.000000000017
2020.03.03,464.9999999999932,-761.0000000000117,-385.00000000001313,-106.00000000000608,-546.9999999999975,-1429.000000000002,-558.0000000000141,-1081.0000000000032,-742.9999999999936,-468.00000000000176,,-5613.00000000005
2020.03.03,397.0000000000029,-689.0000000000063,-316.0000000000052,-112.000000000001,-484.999999999991,-1331.9999999999936,-546.000000000002,-1016.9999999999959,-653.0000000000035,-390.0000000000015,,-5142.999999999998
2020.03.03,529.0000000000017,-720.0000000000095,-178.00000000001148,-30.000000000007798,-414.9999999999987,-1226.9999999999895,-466.00000000001086,-923.0000000000018,-651.999999999997,-329.00000000000153,,-4411.000000000027
2020.03.03,568.9999999999973,-808.0000000000088,-287.9999999999994,-47.00000000000814,-481.9999999999935,-1390.0000000000005,-466.9999999999952,-1016.0000000000053,-724.0000000000024,-390.0000000000015,,-5043.000000000018
2020.03.03,519.0000000000028,-778.9999999999964,-285.00000000000193,-68.00000000000139,-511.9999999999902,-1310.9999999999927,-429.00000000001273,-962.0000000000033,-739.0000000000008,-358.9999999999982,,-4924.9999999999945
2020.03.03,478.9999999999961,-795.0000000000124,-249.00000000001032,-108.00000000000809,-573.9999999999967,-1274.000000000001,-768.9999999999975,-1067.9999999999977,-776.9999999999943,-443.0000000000045,,-5578.000000000026
2020.03.03,539.999999999996,-659.999999999994,-150.00000000000568,3.999999999992898,-480.99999999999807,-1125.9999999999905,-608.0000000000085,-929.000000000002,-785.9999999999978,-433.0000000000056,,-4629.000000000014
2020.03.03,505.99999999999534,-645.0000000000067,-232.00000000000998,-10.000000000010001,-584.9999999999911,-1199.9999999999886,-709.0000000000041,-1007.9999999999956,-910.9999999999951,-517.0000000000008,,-5311.000000000006
2020.03.03,434.000000000001,-791.0000000000084,-311.0000000000168,-143.00000000000423,-566.9999999999953,-1301.9999999999925,-527.0000000000108,-996.9999999999999,-724.0000000000024,-353.0000000000033,,-5281.000000000034
2020.03.03,503.99999999999335,-680.9999999999983,-270.99999999999903,-30.000000000007798,-603.9999999999934,-1019.999999999996,-659.999999999994,-888.0000000000052,-919.0000000000032,-502.00000000000244,,-5071.000000000006
2020.03.03,481.9999999999935,-831.000000000004,-156.00000000000057,-129.00000000000134,-587.9999999999997,-1039.999999999992,-787.0000000000043,-944.0000000000026,-758.0000000000031,-361.0000000000002,,-5112.000000000014
2020.03.03,578.0000000000007,-734.0000000000124,-202.00000000001327,-7.0000000000014495,-589.9999999999906,-1063.999999999993,-705.0000000000001,-927.9999999999973,-925.9999999999935,-507.0000000000019,,-5085.000000000003
2020.03.03,503.99999999999335,-600.0000000000006,-334.00000000001205,7.9999999999968985,-714.999999999999,-1222.999999999999,-714.0000000000147,-1022.0000000000056,-1117.0000000000014,-636.0000000000032,,-5849.0000000000455
2020.03.03,586.9999999999931,-727.9999999999953,-252.0000000000078,2.999999999997449,-697.9999999999986,-1040.9999999999968,-722.0000000000005,-923.0000000000018,-1083.9999999999961,-563.9999999999978,,-5422.000000000005
2020.03.03,978.0000000000011,-856.9999999999967,-466.00000000001086,237.99999999999378,-823.9999999999914,-1516.999999999996,-764.0000000000091,-1206.0000000000032,-1542.9999999999943,-995.0000000000015,,-6956.000000000009
2020.03.03,737.9999999999942,-978.9999999999966,-605.0000000000111,-16.0000000000049,-958.9999999999987,-1477.9999999999945,-1008.0000000000089,-1272.9999999999961,-1429.999999999998,-940.0000000000075,,-7950.000000000023
2020.03.03,576.9999999999942,-673.9999999999968,-503.000000000009,44.99999999999504,-771.9999999999949,-862.9999999999995,-704.0000000000157,-813.0000000000024,-1222.000000000001,-770.000000000004,,-5699.000000000033
2020.03.03,656.000000000001,-815.9999999999945,-646.0000000000132,21.999999999999797,-947.9999999999933,-1144.999999999996,-785.0000000000134,-1004.9999999999955,-1451.9999999999977,-904.0000000000048,,-7023.000000000008
2020.03.03,570.0000000000039,-659.999999999994,-607.0000000000019,34.99999999999615,-957.9999999999922,-971.9999999999942,-724.0000000000135,-878.0000000000001,-1483.9999999999964,-866.0000000000001,,-6543.999999999993
2020.03.03,488.999999999995,-653.999999999999,-676.0000000000099,-26.000000000003798,-996.9999999999924,-1033.9999999999918,-797.0000000000033,-938.0000000000024,-1466.9999999999961,-884.000000000007,,-6984.000000000011
2020.03.03,524.0000000000023,-659.999999999994,-733.0000000000059,-4.999999999999449,-947.9999999999933,-988.9999999999901,-565.9999999999999,-826.9999999999982,-1425.9999999999939,-855.0000000000058,,-6484.999999999977
2020.03.03,551.0000000000015,-622.9999999999958,-853.0000000000149,37.99999999999359,-847.9999999999932,-982.9999999999899,-248.00000000000378,-700.0000000000028,-1341.9999999999986,-839.0000000000009,,-5847.000000000005
2020.03.03,612.0000000000015,-724.0000000000135,-826.0000000000156,25.999999999992696,-828.9999999999909,-1128.0,-265.0000000000041,-781.0000000000059,-1298.9999999999945,-816.0000000000056,,-6030.000000000036
2020.03.03,561.9999999999958,-581.9999999999936,-762.0000000000182,66.99999999999484,-831.9999999999994,-1112.9999999999995,-131.99999999999878,-721.9999999999942,-1351.9999999999977,-743.0000000000048,,-5609.0000000000155
2020.03.03,631.9999999999992,-621.0000000000049,-713.0000000000081,97.9999999999981,-809.9999999999997,-1205.9999999999889,-243.00000000001543,-816.0000000000025,-1358.0000000000036,-785.9999999999978,,-5823.000000000025
2020.03.03,724.0000000000024,-645.0000000000067,-626.9999999999998,153.99999999999858,-731.9999999999993,-1110.99999999999,-202.00000000001327,-754.9999999999955,-1319.0000000000034,-770.000000000004,,-5283.00000000001
2020.03.03,729.0000000000018,-533.0000000000057,-603.0000000000202,220.99999999999343,-674.9999999999923,-1006.0000000000002,-144.0000000000108,-670.0000000000017,-1331.0000000000043,-797.0000000000033,,-4809.000000000044
2020.03.03,705.0000000000001,-513.0000000000078,-592.0000000000148,222.99999999999542,-605.0,-884.9999999999909,14.000000000002899,-557.0000000000022,-1200.0000000000011,-680.9999999999983,,-4091.0000000000164
2020.03.04,678.9999999999962,-551.0000000000126,-623.000000000018,205.99999999999508,-605.0,-954.9999999999983,97.9999999999981,-543.0000000000064,-1234.9999999999973,-623.0000000000069,,-4152.00000000005
2020.03.04,714.999999999999,-547.999999999993,-555.0000000000166,244.99999999999523,-535.999999999992,-926.0000000000019,85.99999999998609,-498.9999999999952,-1190.9999999999977,-563.9999999999978,,-3773.000000000014
2020.03.04,758.9999999999985,-553.0000000000035,-588.0000000000107,234.99999999999633,-566.9999999999953,-795.9999999999923,244.9999999999841,-406.9999999999965,-1193.999999999995,-622.0000000000003,,-3488.0000000000146
2020.03.04,708.999999999993,-574.0000000000078,-597.0000000000031,185.99999999999727,-590.999999999997,-915.9999999999968,238.99999999998923,-478.9999999999992,-1156.0000000000014,-574.0000000000078,,-3753.0000000000337
2020.03.04,648.9999999999995,-622.9999999999958,-620.0000000000206,112.99999999999643,-683.9999999999957,-963.9999999999986,41.99999999998649,-549.9999999999972,-1192.9999999999995,-558.9999999999984,,-4389.000000000024
2020.03.04,661.0000000000005,-750.0000000000063,-618.0000000000074,50.99999999998994,-836.9999999999989,-1180.9999999999973,-368.00000000001273,-861.0000000000042,-1346.9999999999982,-733.0000000000059,,-5983.00000000004
2020.03.04,590.999999999997,-784.0000000000069,-635.0000000000077,-24.000000000001798,-902.9999999999983,-1137.999999999991,-497.99999999999847,-885.9999999999957,-1351.9999999999977,-723.0000000000069,,-6352.000000000007
2020.03.04,641.0000000000027,-723.0000000000069,-585.0000000000133,51.99999999999649,-734.9999999999968,-1075.9999999999934,-165.00000000001512,-730.000000000004,-1207.0000000000025,-609.9999999999994,,-5138.000000000032
2020.03.04,658.9999999999985,-812.999999999997,-594.0000000000057,17.000000000000348,-866.9999999999956,-1104.9999999999898,-361.0000000000113,-816.0000000000025,-1349.0000000000002,-669.0000000000085,,-5898.000000000011
2020.03.04,614.9999999999989,-853.9999999999992,-603.0000000000202,-40.00000000000669,-909.9999999999997,-1098.9999999999895,-346.0000000000019,-804.000000000002,-1339.0000000000014,-600.0000000000006,,-5980.000000000023
2020.03.04,602.999999999998,-853.9999999999992,-624.0000000000023,-46.00000000000159,-877.9999999999899,-1218.999999999994,-255.00000000000523,-841.9999999999987,-1281.9999999999943,-572.0000000000058,,-5968.999999999994
2020.03.04,586.9999999999931,-805.9999999999956,-589.0000000000173,-34.000000000000696,-884.9999999999914,-1144.999999999996,-217.0000000000005,-787.0000000000061,-1312.000000000002,-538.0000000000051,,-5726.000000000022
2020.03.04,575.9999999999987,-800.0000000000007,-561.0000000000115,-40.00000000000669,-806.999999999991,-1109.9999999999995,-182.99999999999983,-753.0000000000001,-1193.999999999995,-490.00000000000153,,-5362.000000000007
2020.03.04,612.9999999999969,-809.9999999999997,-565.9999999999999,-16.0000000000049,-764.9999999999934,-1082.9999999999984,-161.00000000001114,-730.000000000004,-1161.000000000001,-514.9999999999987,,-5194.000000000014
2020.03.04,620.9999999999937,-822.0000000000116,-567.0000000000064,-16.0000000000049,-824.999999999998,-1106.9999999999993,-289.0000000000059,-790.0000000000063,-1249.9999999999955,-567.0000000000064,,-5612.000000000041
2020.03.04,581.9999999999936,-801.0000000000073,-563.0000000000024,-35.00000000000725,-817.9999999999965,-1074.9999999999886,-285.00000000000193,-769.999999999996,-1208.9999999999934,-543.0000000000045,,-5517.000000000004
2020.03.04,502.00000000000244,-791.9999999999927,-556.0000000000009,-87.99999999999919,-836.9999999999989,-1070.999999999998,-344.99999999999534,-793.9999999999969,-1166.0000000000005,-509.9999999999993,,-5656.999999999979
2020.03.04,532.9999999999945,-760.0000000000051,-572.0000000000169,-45.000000000006146,-854.9999999999947,-1054.9999999999927,-463.0000000000134,-825.9999999999934,-1246.9999999999982,-614.0000000000034,,-5904.00000000003
2020.03.04,414.9999999999987,-781.0000000000094,-742.0000000000205,-125.00000000000844,-962.9999999999916,-1250.9999999999905,-383.0,-906.0000000000059,-1310.9999999999955,-612.0000000000015,,-6659.000000000025
2020.03.04,527.9999999999951,-773.0000000000015,-640.0000000000183,-65.00000000000395,-923.9999999999915,-1248.9999999999952,-296.0000000000074,-871.9999999999999,-1319.9999999999989,-587.9999999999997,,-6199.000000000022
2020.03.04,839.9999999999964,-798.0000000000098,-449.0000000000105,156.99999999999602,-747.9999999999931,-1314.9999999999977,-263.99999999999756,-902.000000000001,-1349.0000000000002,-689.0000000000063,,-5517.000000000024
2020.03.04,771.9999999999949,-790.0000000000018,-417.0000000000007,111.99999999998988,-788.9999999999952,-1185.9999999999927,-465.0000000000043,-905.0000000000011,-1351.9999999999977,-695.0000000000011,,-5715.00000000001
2020.03.04,798.9999999999942,-797.0000000000033,-392.9999999999989,126.99999999999933,-753.9999999999991,-1240.9999999999995,-398.9999999999938,-911.0000000000014,-1322.9999999999964,-663.999999999998,,-5555.999999999996
2020.03.04,863.9999999999981,-763.0000000000026,-239.00000000001143,198.99999999999363,-775.9999999999989,-1102.9999999999945,-680.0000000000139,-938.999999999993,-1437.9999999999948,-758.9999999999985,,-5634.0000000000155
2020.03.04,873.0000000000016,-855.0000000000058,-262.00000000000665,147.99999999999258,-843.9999999999892,-1233.9999999999945,-829.0000000000131,-1069.9999999999932,-1471.9999999999955,-796.0000000000078,,-6341.000000000012
2020.03.04,742.9999999999936,-754.0000000000102,-182.0000000000155,105.99999999999498,-866.9999999999956,-974.9999999999943,-1085.0000000000027,-1022.0000000000056,-1451.9999999999977,-804.0000000000047,,-6292.000000000037
2020.03.04,705.9999999999956,-853.9999999999992,-365.99999999999966,25.999999999992696,-990.9999999999974,-1099.9999999999943,-1012.9999999999973,-1066.9999999999932,-1525.999999999994,-823.000000000007,,-7007.9999999999945
2020.03.04,678.9999999999962,-795.0000000000124,-359.0000000000204,43.999999999999595,-992.9999999999994,-1080.9999999999889,-985.999999999998,-1043.0000000000064,-1551.9999999999977,-814.0000000000036,,-6900.000000000031
2020.03.04,532.9999999999945,-825.9999999999934,-383.0,-91.00000000000774,-1084.9999999999916,-1009.0000000000003,-1161.9999999999964,-1075.9999999999934,-1512.0000000000023,-774.000000000008,,-7384.999999999999
2020.03.04,453.0000000000034,-773.0000000000015,-268.0000000000016,-121.00000000000443,-1142.999999999994,-750.9999999999906,-1473.9999999999975,-1043.0000000000064,-1558.0000000000039,-791.0000000000084,,-7469.000000000005
2020.03.04,631.9999999999992,-768.9999999999975,-260.0000000000158,21.999999999999797,-1046.999999999998,-965.999999999994,-1212.000000000013,-1064.9999999999977,-1597.9999999999993,-821.000000000005,,-7084.00000000002
2020.03.04,612.0000000000015,-693.9999999999947,-218.00000000000708,40.99999999999105,-977.99999999999,-826.9999999999982,-1002.000000000014,-909.000000000006,-1527.0000000000007,-726.0000000000044,,-6228.000000000023
2020.03.04,556.9999999999964,-906.0000000000068,-95.00000000000064,-114.00000000000298,-1030.999999999993,-515.0000000000006,-1312.000000000002,-849.0000000000038,-1407.0000000000027,-585.9999999999976,,-6258.000000000014
2020.03.04,686.9999999999932,-1063.9999999999982,-64.0000000000196,-21.999999999999797,-909.9999999999997,-396.99999999999136,-1261.000000000001,-727.0000000000039,-1278.0000000000014,-431.99999999999903,,-5468.000000000021
