date,USDCHF,USDCAD,EURCHF,CADCHF,AUDCHF,EURJPY,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.03.02,-182.99999999999983,-913.9999999999926,-344.00000000001097,-663.0000000000025,-584.9999999999911,-787.9999999999967,-568.9999999999973,-698.9999999999981,-153.99999999999858,202.0000000000022,,-4696.999999999985
2020.03.02,-199.00000000000472,-933.000000000006,-331.0000000000146,-680.0000000000028,-590.999999999997,-816.9999999999931,-656.9999999999965,-766.0000000000053,-141.99999999999767,185.99999999999727,,-4930.000000000021
2020.03.02,-195.00000000000074,-985.999999999998,-351.0000000000124,-698.0000000000098,-668.9999999999974,-938.0000000000024,-941.0000000000141,-885.9999999999957,-220.99999999999343,93.99999999999409,,-5791.000000000029
2020.03.02,-224.000000000002,-966.0000000000002,-333.0000000000055,-704.0000000000047,-680.9999999999983,-838.9999999999986,-926.0000000000045,-873.0000000000047,-234.99999999999633,91.99999999999208,,-5689.000000000023
2020.03.02,-207.00000000000162,-905.0000000000002,-422.00000000001125,-675.0000000000034,-698.9999999999941,-1095.9999999999895,-870.0000000000152,-917.0000000000016,-370.00000000000364,-4.999999999999449,,-6166.00000000002
2020.03.02,-243.00000000000432,-957.0000000000078,-611.000000000006,-709.0000000000041,-866.9999999999956,-1506.999999999991,-910.9999999999951,-1179.9999999999927,-463.9999999999977,-80.99999999999774,,-7529.999999999993
2020.03.02,-231.0000000000034,-1080.9999999999986,-673.0000000000125,-715.0000000000101,-980.9999999999985,-1471.999999999994,-1192.9999999999995,-1325.0000000000027,-651.999999999997,-307.0000000000017,,-8630.000000000018
2020.03.02,-258.0000000000027,-1197.0000000000036,-842.0000000000094,-872.0000000000061,-1081.999999999994,-1346.999999999994,-1259.9999999999945,-1275.9999999999964,-607.0000000000019,-287.9999999999994,,-9029.000000000004
2020.03.02,-204.00000000000418,-1168.0000000000134,-624.0000000000023,-809.9999999999997,-939.9999999999964,-1033.9999999999918,-1139.0000000000011,-1006.0000000000002,-476.9999999999941,-136.00000000000279,,-7538.000000000005
2020.03.02,-109.00000000000354,-1099.0000000000055,-535.0000000000188,-717.000000000001,-854.9999999999947,-831.9999999999936,-1093.0000000000107,-930.9999999999974,-483.0000000000001,-250.00000000000577,,-6904.00000000003
2020.03.02,58.99999999999794,-998.00000000001,-398.00000000000944,-508.00000000000847,-719.9999999999984,-766.9999999999959,-1219.0000000000146,-929.000000000002,-548.0000000000041,-389.000000000006,,-6417.00000000005
2020.03.02,117.00000000000044,-1017.0000000000013,-388.0000000000106,-494.00000000000557,-750.9999999999906,-850.9999999999991,-1395.9999999999973,-1063.999999999993,-566.9999999999953,-463.0000000000023,,-6873.9999999999945
2020.03.02,221.99999999999997,-828.0000000000065,-315.0000000000208,-312.00000000000114,-549.9999999999949,-703.9999999999935,-1163.000000000003,-875.0,-536.9999999999986,-491.0000000000081,,-5553.000000000026
2020.03.02,288.9999999999948,-705.0000000000001,-327.00000000001063,-182.00000000000438,-386.9999999999929,-865.9999999999997,-720.9999999999939,-769.0000000000055,-470.9999999999992,-465.9999999999998,,-4605.000000000011
2020.03.02,485.0000000000021,-740.0000000000073,-243.00000000001543,-55.000000000005045,-315.9999999999941,-1076.9999999999982,-644.0000000000001,-884.0000000000003,-592.0000000000036,-540.0000000000072,,-4606.000000000029
2020.03.02,451.9999999999969,-829.0000000000131,-259.0000000000092,-133.00000000000534,-410.9999999999947,-1069.9999999999932,-788.0000000000109,-956.0000000000031,-556.0000000000009,-472.00000000000574,,-5022.000000000039
2020.03.02,441.0000000000025,-842.9999999999937,-347.0000000000084,-156.00000000000057,-394.9999999999898,-1138.999999999996,-751.9999999999972,-950.0000000000028,-578.0000000000007,-535.0000000000077,,-5253.9999999999945
2020.03.02,524.9999999999977,-716.0000000000056,-402.0000000000135,35.999999999991594,-324.9999999999975,-1356.9999999999993,-536.0000000000032,-885.9999999999957,-687.9999999999998,-613.000000000008,,-4962.000000000034
2020.03.02,488.999999999995,-635.0000000000077,-270.00000000001467,28.999999999990145,-370.9999999999991,-1222.999999999999,-683.0000000000114,-902.000000000001,-737.9999999999942,-607.0000000000019,,-4911.000000000044
2020.03.02,539.0000000000006,-750.0000000000063,-286.00000000000847,60.99999999999994,-372.99999999999,-1197.9999999999932,-697.0000000000143,-924.9999999999972,-756.0000000000011,-633.0000000000058,,-5018.0000000000155
2020.03.02,651.0000000000016,-746.0000000000023,-190.00000000000128,88.99999999999464,-266.999999999995,-1042.0000000000016,-682.0000000000048,-843.0000000000035,-646.9999999999976,-641.0000000000027,,-4318.000000000013
2020.03.02,281.99999999999335,-642.9999999999936,-644.0000000000001,-93.00000000000975,-342.9999999999933,-1446.9999999999886,-424.00000000000216,-864.9999999999949,-566.9999999999953,-519.0000000000028,,-5262.999999999987
2020.03.02,280.9999999999979,-1008.9999999999932,-680.0000000000139,-285.00000000000193,-334.9999999999964,-1783.9999999999918,-109.00000000000354,-1067.9999999999977,-443.99999999999994,-468.00000000000176,,-5901.000000000002
2020.03.02,368.9999999999971,-1015.0000000000103,-726.0000000000044,-271.0000000000101,-256.99999999999613,-1902.000000000001,106.99999999999044,-992.999999999995,-175.00000000000293,-241.99999999999778,,-5105.00000000003
2020.03.02,456.9999999999963,-1086.9999999999936,-821.000000000005,-242.00000000000887,-219.99999999999798,-1963.9999999999986,502.9999999999868,-923.0000000000018,-175.99999999999838,-174.00000000000747,,-4647.000000000028
2020.03.02,497.000000000003,-1035.0000000000082,-801.0000000000073,-194.0000000000053,-200.00000000000017,-1893.0000000000007,507.9999999999973,-890.0000000000006,-263.0000000000021,-212.00000000000108,,-4483.000000000025
2020.03.02,600.999999999996,-973.0000000000016,-726.0000000000044,-98.0000000000092,-201.99999999999108,-1728.999999999999,519.0000000000028,-810.0000000000023,-390.99999999999693,-270.99999999999903,,-4080.0000000000045
2020.03.02,583.9999999999957,-895.0000000000014,-621.0000000000049,-86.0000000000083,-205.99999999999508,-1783.9999999999918,417.0000000000007,-876.0000000000048,-395.99999999999636,-285.00000000000193,,-4148.000000000007
2020.03.02,575.9999999999987,-927.9999999999955,-619.000000000014,-104.00000000000409,-206.99999999999054,-1860.99999999999,455.0000000000054,-915.9999999999968,-302.0000000000023,-204.99999999999963,,-4110.999999999989
2020.03.02,559.9999999999939,-927.0000000000111,-645.0000000000067,-72.0000000000054,-218.99999999999142,-1734.9999999999995,438.9999999999894,-852.0000000000039,-371.99999999999454,-253.99999999999866,,-4077.0000000000277
2020.03.02,458.00000000000284,-856.0000000000123,-670.000000000015,-148.0000000000037,-268.99999999999704,-1765.9999999999911,401.99999999999125,-873.0000000000047,-365.99999999999966,-239.0000000000003,,-4327.000000000029
2020.03.02,214.99999999999852,-1066.9999999999957,-743.0000000000048,-440.00000000000705,-368.9999999999971,-2001.9999999999955,278.00000000000045,-1039.0000000000014,-295.99999999999625,-153.00000000000313,,-5616.000000000003
2020.03.02,217.0000000000005,-1059.00000000001,-735.000000000019,-448.9999999999994,-412.9999999999967,-2001.9999999999955,-42.0000000000087,-1090.999999999994,-251.99999999999667,-114.00000000000298,,-5940.000000000023
2020.03.02,312.00000000000114,-1143.0000000000052,-637.0000000000209,-397.0000000000029,-489.99999999999045,-1949.9999999999886,-283.99999999999534,-1216.9999999999986,-375.9999999999986,-184.00000000000637,,-6366.000000000006
2020.03.03,331.999999999999,-1156.0000000000014,-565.0000000000155,-434.000000000001,-402.9999999999978,-1939.9999999999977,-321.0000000000157,-1161.0000000000014,-244.99999999999523,-180.99999999999784,,-6074.000000000025
2020.03.03,402.9999999999978,-1124.9999999999982,-558.0000000000141,-301.0000000000068,-349.99999999999477,-1920.9999999999923,-270.00000000001467,-1144.0000000000055,-258.0000000000027,-109.00000000000354,,-5633.000000000035
2020.03.03,439.0000000000005,-1161.000000000012,-603.0000000000202,-295.0000000000008,-355.99999999998965,-2013.999999999996,-313.00000000000773,-1268.0000000000007,-304.9999999999997,-255.00000000000523,,-6131.000000000032
2020.03.03,447.99999999999284,-1123.0000000000073,-597.0000000000031,-306.00000000000625,-434.9999999999965,-2203.9999999999936,-178.00000000001148,-1359.9999999999995,-368.9999999999971,-209.00000000000364,,-6333.000000000026
2020.03.03,436.9999999999985,-1099.0000000000055,-591.0000000000082,-302.0000000000023,-446.9999999999974,-2202.9999999999886,-276.9999999999939,-1355.000000000004,-378.999999999996,-261.0000000000001,,-6476.999999999998
2020.03.03,346.0000000000019,-1015.0000000000103,-585.0000000000133,-317.0000000000006,-368.9999999999971,-1953.9999999999936,-275.000000000003,-1242.0000000000045,-295.99999999999625,-243.00000000000432,,-5950.000000000022
2020.03.03,314.99999999999864,-1024.0000000000027,-596.0000000000188,-341.0000000000024,-410.9999999999947,-1843.999999999994,-347.0000000000084,-1189.9999999999977,-322.9999999999955,-245.0000000000063,,-6006.000000000022
2020.03.03,370.00000000000364,-1012.0000000000128,-526.0000000000042,-304.00000000000426,-356.9999999999962,-1658.9999999999918,-265.0000000000041,-1075.0000000000027,-246.00000000000176,-187.00000000000384,,-5261.000000000018
2020.03.03,387.99999999999943,-890.9999999999974,-579.0000000000184,-228.00000000000597,-206.99999999999054,-1679.000000000002,-139.00000000000023,-1031.9999999999964,-132.99999999999423,-248.99999999999923,,-4749.000000000005
2020.03.03,459.99999999999375,-927.0000000000111,-572.0000000000169,-187.00000000000384,-158.99999999999804,-1725.999999999999,-106.00000000000608,-1018.0000000000007,-139.99999999999568,-263.99999999999756,,-4639.000000000035
2020.03.03,487.99999999999955,-1007.0000000000024,-504.9999999999999,-198.00000000000927,-224.9999999999974,-1577.9999999999886,-265.0000000000041,-1019.0000000000055,-200.00000000000017,-270.99999999999903,,-4780.000000000006
2020.03.03,436.9999999999985,-1065.0000000000048,-525.0000000000199,-265.0000000000041,-587.9999999999997,-1572.9999999999932,-714.999999999999,-1192.9999999999977,-624.0000000000023,-465.0000000000043,,-6576.000000000026
2020.03.03,422.00000000000017,-1051.0000000000018,-546.000000000002,-279.00000000000705,-559.9999999999939,-1589.999999999989,-479.0000000000072,-1099.9999999999943,-605.0,-368.00000000000165,,-6155.999999999997
2020.03.03,483.0000000000001,-1007.0000000000024,-591.0000000000082,-203.00000000000873,-483.0000000000001,-1515.0000000000005,-272.00000000000557,-959.0000000000032,-541.9999999999981,-339.0000000000004,,-5428.000000000026
2020.03.03,470.00000000000375,-1007.0000000000024,-575.0000000000144,-231.0000000000034,-476.9999999999941,-1509.0000000000005,-208.00000000000819,-969.9999999999989,-539.0000000000006,-302.9999999999977,,-5349.000000000016
2020.03.03,463.9999999999977,-947.9999999999933,-577.0000000000052,-197.00000000000273,-436.9999999999985,-1453.9999999999936,-95.00000000000064,-893.0000000000007,-524.9999999999977,-284.0000000000065,,-4946.000000000001
2020.03.03,481.9999999999935,-913.0000000000083,-596.0000000000188,-165.00000000000404,-397.99999999999835,-1533.0000000000014,43.999999999999595,-900.0000000000057,-483.0000000000001,-270.0000000000036,,-4732.000000000047
2020.03.03,451.0000000000014,-899.0000000000053,-580.0000000000027,-182.99999999999983,-392.9999999999989,-1561.9999999999977,58.000000000002494,-909.9999999999966,-483.0000000000001,-263.0000000000021,,-4763.999999999999
2020.03.03,385.99999999999744,-946.0000000000024,-583.0000000000002,-257.0000000000072,-523.9999999999911,-1551.9999999999925,-361.9999999999957,-992.0000000000044,-590.999999999997,-353.0000000000033,,-5773.999999999997
2020.03.03,368.00000000000165,-775.9999999999989,-468.00000000000176,-143.9999999999997,-517.9999999999962,-1429.000000000002,-581.0000000000093,-1033.0000000000014,-673.9999999999968,-450.00000000000597,,-5705.00000000001
2020.03.03,419.00000000000273,-771.0000000000106,-425.0000000000087,-128.00000000000588,-573.9999999999967,-1542.9999999999923,-697.9999999999986,-1159.000000000006,-810.9999999999951,-556.0000000000009,,-6246.000000000013
2020.03.03,353.99999999999875,-768.9999999999975,-414.00000000000324,-182.99999999999983,-577.9999999999897,-1453.9999999999936,-765.0000000000157,-1135.9999999999957,-749.9999999999951,-480.99999999999807,,-6175.99999999999
2020.03.03,392.00000000000347,-751.9999999999972,-325.0000000000197,-151.00000000000114,-524.9999999999977,-1333.999999999989,-658.0000000000031,-1016.9999999999959,-663.0000000000025,-399.0000000000049,,-5432.000000000007
2020.03.03,480.99999999999807,-834.0000000000014,-331.0000000000146,-114.00000000000298,-545.9999999999909,-1433.9999999999975,-615.9999999999943,-1042.0000000000016,-742.9999999999936,-401.00000000000693,,-5580.000000000006
2020.03.03,502.00000000000244,-832.0000000000105,-340.00000000000693,-86.0000000000083,-531.9999999999991,-1450.9999999999934,-479.0000000000072,-1019.999999999996,-795.9999999999967,-431.99999999999903,,-5466.000000000015
2020.03.03,429.0000000000016,-831.000000000004,-308.0000000000194,-164.00000000000858,-625.9999999999932,-1333.999999999989,-792.9999999999993,-1094.9999999999989,-788.9999999999952,-443.99999999999994,,-5955.000000000006
2020.03.03,447.99999999999284,-797.0000000000033,-260.0000000000158,-115.00000000000954,-578.9999999999961,-1275.9999999999964,-798.9999999999942,-1072.9999999999932,-792.0000000000039,-458.9999999999983,,-5702.000000000017
2020.03.03,480.0000000000027,-712.0000000000015,-252.0000000000078,-50.0000000000056,-588.9999999999951,-1274.9999999999914,-714.999999999999,-1015.0000000000006,-917.0000000000011,-526.9999999999997,,-5571.999999999999
2020.03.03,434.000000000001,-834.0000000000014,-314.00000000001427,-143.9999999999997,-594.99999999999,-1330.9999999999889,-731.000000000015,-1058.9999999999975,-909.9999999999997,-518.0000000000074,,-6002.000000000013
2020.03.03,400.00000000000034,-824.0000000000025,-314.00000000001427,-184.00000000000637,-640.9999999999916,-1310.0000000000023,-853.0000000000149,-1049.9999999999973,-949.9999999999953,-565.0000000000044,,-6291.000000000029
2020.03.03,427.99999999999505,-861.0000000000007,-276.00000000000955,-185.00000000000182,-679.9999999999917,-1099.9999999999943,-978.0000000000122,-1027.000000000001,-1002.0000000000028,-563.0000000000024,,-6244.000000000022
2020.03.03,459.99999999999375,-868.000000000002,-209.9999999999991,-155.00000000000514,-608.9999999999928,-1112.9999999999995,-822.0000000000116,-950.0000000000028,-946.0000000000024,-524.0000000000023,,-5737.000000000024
2020.03.03,502.00000000000244,-751.9999999999972,-345.0000000000175,-33.000000000005244,-725.9999999999933,-1275.9999999999964,-849.0000000000109,-1049.0000000000066,-1131.9999999999998,-648.9999999999995,,-6309.000000000024
2020.03.03,502.00000000000244,-733.0000000000059,-331.999999999999,-6.0000000000060005,-716.9999999999899,-1219.9999999999989,-812.0000000000127,-1022.9999999999961,-1134.999999999997,-667.0000000000065,,-6143.00000000001
2020.03.03,568.9999999999973,-1157.000000000008,-650.0000000000173,-143.9999999999997,-1115.9999999999948,-1744.9999999999905,-1388.999999999996,-1420.0000000000018,-1697.000000000004,-1188.0000000000002,,-9937.000000000015
2020.03.03,714.0000000000035,-1153.000000000004,-605.0000000000111,-25.00000000000835,-1002.9999999999983,-1592.9999999999893,-1099.0000000000055,-1310.9999999999927,-1632.0000000000002,-1083.0000000000007,,-8790.000000000007
2020.03.03,561.0000000000003,-1052.9999999999927,-635.0000000000077,-113.00000000000753,-991.9999999999928,-1506.0000000000002,-1226.000000000016,-1284.000000000006,-1442.9999999999943,-956.0000000000013,,-8647.000000000018
2020.03.03,544.9999999999955,-831.000000000004,-736.0000000000033,-30.000000000007798,-957.9999999999922,-1256.999999999991,-825.0000000000091,-1019.999999999996,-1469.9999999999936,-931.9999999999995,,-7514.000000000002
2020.03.03,522.0000000000002,-875.0000000000035,-687.9999999999998,-95.00000000000064,-1002.9999999999983,-1153.9999999999964,-808.0000000000088,-1007.9999999999956,-1488.999999999996,-906.0000000000068,,-7504.0000000000055
2020.03.03,424.9999999999976,-678.0000000000008,-689.0000000000063,-67.00000000000594,-1024.9999999999982,-1066.9999999999932,-853.0000000000149,-975.9999999999991,-1517.0000000000016,-919.0000000000032,,-7366.0000000000255
2020.03.03,465.9999999999998,-700.999999999996,-744.0000000000114,-57.00000000000705,-1010.9999999999952,-1060.0000000000023,-819.0000000000142,-948.9999999999981,-1497.0000000000039,-916.0000000000057,,-7288.000000000033
2020.03.03,485.99999999999756,-683.9999999999957,-857.0000000000189,-40.00000000000669,-958.9999999999987,-1024.9999999999914,-636.9999999999986,-823.9999999999981,-1458.999999999999,-891.0000000000084,,-6890.000000000017
2020.03.03,502.00000000000244,-733.0000000000059,-875.0000000000035,-8.000000000008,-877.9999999999899,-1159.9999999999966,-304.9999999999997,-799.9999999999972,-1363.0000000000032,-902.0000000000028,,-6522.000000000005
2020.03.03,541.9999999999981,-751.0000000000127,-840.0000000000185,-16.0000000000049,-856.9999999999967,-1200.9999999999934,-304.00000000001535,-834.0000000000032,-1412.000000000002,-922.0000000000006,,-6595.00000000005
2020.03.03,553.999999999999,-693.0000000000102,-774.000000000008,32.999999999994145,-852.9999999999926,-1233.9999999999945,-297.0000000000139,-831.0000000000031,-1380.9999999999989,-801.0000000000073,,-6277.0000000000355
2020.03.03,627.9999999999952,-669.9999999999928,-714.0000000000147,84.99999999999064,-809.9999999999997,-1205.9999999999889,-341.99999999999784,-822.0000000000027,-1364.999999999994,-841.0000000000028,,-6057.000000000007
2020.03.03,697.0000000000032,-683.0000000000114,-638.0000000000052,118.99999999999133,-748.9999999999997,-1143.9999999999914,-275.000000000003,-783.0000000000013,-1354.999999999995,-850.0000000000063,,-5661.000000000019
2020.03.03,629.0000000000018,-544.0000000000111,-625.0000000000089,169.99999999999238,-710.999999999995,-1030.0000000000011,-207.00000000000162,-700.0000000000028,-1356.999999999997,-826.0000000000045,,-5201.000000000028
2020.03.04,639.9999999999961,-622.0000000000115,-653.999999999999,159.9999999999935,-664.9999999999934,-964.9999999999892,-60.000000000015596,-563.999999999993,-1234.9999999999973,-697.0000000000032,,-4662.000000000013
2020.03.04,646.0000000000022,-614.0000000000034,-657.0000000000186,147.99999999999258,-675.9999999999989,-984.9999999999994,-339.0000000000004,-614.0000000000043,-1264.9999999999939,-701.0000000000072,,-5057.000000000031
2020.03.04,695.9999999999966,-561.9999999999958,-614.0000000000034,206.99999999999054,-608.9999999999928,-1027.9999999999916,78.99999999998464,-528.9999999999964,-1276.9999999999948,-630.0000000000083,,-4267.000000000011
2020.03.04,705.9999999999956,-578.0000000000118,-603.0000000000202,178.99999999999582,-620.9999999999937,-923.9999999999924,56.99999999999594,-498.9999999999952,-1242.999999999994,-685.9999999999977,,-4212.000000000018
2020.03.04,614.9999999999989,-638.0000000000052,-672.0000000000059,82.99999999999974,-759.999999999994,-1138.999999999996,-70.99999999999883,-706.0000000000031,-1297.999999999999,-662.000000000007,,-5248.000000000011
2020.03.04,595.9999999999966,-787.0000000000043,-661.0000000000005,19.999999999997797,-908.9999999999932,-1219.9999999999989,-428.00000000000614,-871.9999999999999,-1429.0000000000025,-750.0000000000063,,-6440.000000000018
2020.03.04,578.0000000000007,-812.0000000000127,-674.000000000019,-32.0000000000098,-962.9999999999916,-1361.9999999999948,-628.0000000000064,-1031.9999999999964,-1451.9999999999977,-818.0000000000076,,-7195.000000000035
2020.03.04,585.9999999999976,-788.9999999999952,-638.0000000000052,-21.999999999999797,-920.9999999999941,-1162.9999999999968,-547.0000000000086,-903.9999999999964,-1373.9999999999975,-740.0000000000073,,-6512.000000000003
2020.03.04,593.9999999999945,-817.000000000001,-605.0000000000111,11.999999999989797,-866.9999999999956,-1116.9999999999902,-367.0000000000062,-816.0000000000025,-1349.0000000000002,-669.0000000000085,,-6001.000000000031
2020.03.04,610.9999999999949,-900.9999999999962,-636.0000000000143,-51.000000000001044,-956.9999999999967,-1188.999999999993,-458.00000000000284,-893.0000000000007,-1412.000000000002,-701.0000000000072,,-6587.000000000019
2020.03.04,564.9999999999933,-880.0000000000141,-630.0000000000194,-87.00000000000374,-919.9999999999986,-1243.9999999999998,-354.0000000000099,-868.9999999999998,-1344.0000000000007,-601.000000000007,,-6364.00000000006
2020.03.04,583.9999999999957,-855.0000000000058,-635.0000000000077,-56.0000000000005,-914.9999999999991,-1230.9999999999945,-353.0000000000033,-855.9999999999945,-1346.9999999999982,-602.0000000000025,,-6266.00000000001
2020.03.04,575.0000000000033,-825.9999999999934,-590.0000000000016,-53.00000000000304,-890.9999999999974,-1153.9999999999964,-229.99999999999687,-790.9999999999968,-1319.9999999999989,-551.0000000000015,,-5830.999999999983
2020.03.04,570.0000000000039,-828.0000000000065,-587.0000000000042,-63.00000000000195,-806.999999999991,-1114.999999999995,-239.00000000001143,-769.0000000000055,-1195.999999999997,-535.0000000000077,,-5569.000000000016
2020.03.04,580.9999999999982,-832.0000000000105,-600.0000000000006,-39.00000000000014,-830.9999999999928,-1164.999999999992,-307.00000000001285,-802.0000000000067,-1249.9999999999955,-569.0000000000084,,-5814.000000000021
2020.03.04,576.9999999999942,-825.9999999999934,-574.0000000000078,-50.0000000000056,-848.9999999999998,-1135.9999999999957,-371.00000000001023,-829.9999999999983,-1256.999999999997,-585.9999999999976,,-5902.000000000011
2020.03.04,465.9999999999998,-842.9999999999937,-587.0000000000042,-113.00000000000753,-889.9999999999908,-1141.999999999996,-455.0000000000054,-828.9999999999935,-1246.9999999999982,-551.0000000000015,,-6190.999999999991
2020.03.04,495.000000000001,-805.9999999999956,-588.0000000000107,-95.00000000000064,-878.9999999999965,-1115.9999999999995,-487.0000000000152,-849.0000000000038,-1276.9999999999948,-634.0000000000013,,-6236.000000000016
2020.03.04,317.9999999999961,-809.9999999999997,-816.0000000000167,-220.00000000000907,-1041.9999999999984,-1308.9999999999975,-617.0000000000009,-1019.0000000000055,-1341.0000000000034,-668.0000000000019,,-7524.000000000037
2020.03.04,393.9999999999944,-791.0000000000084,-751.0000000000127,-173.00000000000094,-1042.9999999999939,-1298.0000000000018,-537.0000000000097,-942.9999999999978,-1369.9999999999934,-663.0000000000025,,-7175.000000000028
2020.03.04,525.9999999999932,-798.0000000000098,-643.0000000000158,-67.00000000000594,-924.9999999999981,-1319.9999999999932,-375.9999999999986,-902.000000000001,-1351.9999999999977,-707.9999999999975,,-6565.000000000025
2020.03.04,751.0000000000017,-855.0000000000058,-560.0000000000049,84.99999999999064,-827.9999999999955,-1387.0000000000005,-500.00000000001154,-938.0000000000024,-1380.0000000000034,-716.0000000000056,,-6328.000000000037
2020.03.04,715.9999999999944,-817.000000000001,-456.00000000001194,56.99999999999594,-898.9999999999942,-1311.9999999999977,-713.0000000000081,-980.9999999999945,-1444.000000000001,-753.0000000000036,,-6602.000000000022
2020.03.04,780.9999999999984,-805.9999999999956,-401.00000000000693,122.99999999999534,-805.9999999999956,-1280.0000000000011,-702.0000000000026,-963.9999999999986,-1449.0000000000002,-770.000000000004,,-6274.000000000011
2020.03.04,839.9999999999964,-892.0000000000039,-306.00000000000625,120.99999999999334,-855.9999999999901,-1335.9999999999986,-924.0000000000136,-1146.000000000001,-1514.0000000000043,-855.0000000000058,,-6868.000000000034
2020.03.04,725.9999999999933,-856.9999999999967,-307.00000000001285,64.99999999999284,-909.9999999999997,-1240.9999999999995,-1092.000000000004,-1090.0000000000034,-1500.9999999999968,-836.9999999999989,,-7044.000000000026
2020.03.04,700.0000000000006,-853.9999999999992,-375.0000000000142,19.999999999997797,-994.9999999999903,-1117.999999999995,-1116.000000000006,-1099.9999999999943,-1566.9999999999961,-887.0000000000044,,-7292.000000000002
2020.03.04,634.9999999999967,-863.0000000000138,-442.00000000000904,-21.999999999999797,-1060.9999999999898,-1226.9999999999895,-1103.9999999999939,-1155.0000000000011,-1588.0000000000005,-868.000000000002,,-7695.000000000002
2020.03.04,532.9999999999945,-852.0000000000083,-383.0,-91.00000000000774,-1089.999999999991,-1089.999999999989,-1190.0000000000023,-1093.0000000000036,-1617.9999999999973,-836.0000000000034,,-7710.000000000008
2020.03.04,448.9999999999994,-870.9999999999995,-394.00000000000546,-147.00000000000824,-1160.9999999999898,-1040.9999999999968,-1500.0000000000125,-1134.0000000000005,-1571.0000000000002,-797.0000000000033,,-8167.000000000016
2020.03.04,453.0000000000034,-832.9999999999949,-292.00000000000335,-133.00000000000534,-1157.9999999999923,-978.9999999999992,-1505.0000000000007,-1102.9999999999945,-1634.9999999999975,-856.0000000000013,,-8040.9999999999845
2020.03.04,532.9999999999945,-778.000000000012,-308.0000000000194,-32.0000000000098,-1083.9999999999961,-978.9999999999992,-1320.00000000001,-1076.9999999999982,-1629.9999999999982,-853.0000000000038,,-7528.000000000052
2020.03.04,504.9999999999999,-968.9999999999976,-224.000000000002,-143.00000000000423,-1071.9999999999952,-834.9999999999937,-1331.9999999999998,-917.0000000000016,-1541.9999999999989,-736.9999999999987,,-7265.999999999993
