date,GBPUSD,EURUSD,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURAUD,AUDJPY,NZDJPY,NZDCAD,empty,sum
2016.08.08,201.99999999999108,59.99999999999339,452.99999999999227,-436.9999999999985,355.0000000000164,-466.99999999999875,841.0000000000028,321.0000000000046,159.9999999999935,-604.0000000000134,1086.9999999999936,-644.0000000000055,787.0000000000043,-938.0000000000024,-426.9999999999925,-268.99999999999704,,479.9999999999841
2016.08.08,304.9999999999997,18.0000000000069,509.9999999999993,-365.99999999999966,420.00000000002035,-356.9999999999993,915.0000000000102,404.0000000000044,259.9999999999936,-385.9999999999957,1354.999999999995,-591.0000000000082,839.9999999999964,-929.000000000002,-435.99999999999284,-88.99999999999464,,1873.0000000000337
2016.08.08,343.00000000000443,58.000000000002494,461.99999999999574,-319.0000000000026,373.00000000000114,-400.0000000000057,865.0000000000047,371.99999999999454,254.99999999999412,-395.9999999999866,1299.99999999999,-593.0000000000035,802.9999999999982,-909.9999999999966,-430.9999999999974,-39.00000000000014,,1742.9999999999925
2016.08.08,280.9999999999979,22.999999999995246,443.99999999999994,-436.00000000001415,452.00000000000796,-390.00000000000057,876.0000000000101,393.9999999999944,241.00000000000233,-497.99999999999045,1181.999999999994,-662.0000000000061,726.0000000000044,-915.0000000000063,-447.00000000000273,-73.99999999999629,,1196.999999999989
2016.08.08,296.0000000000074,34.000000000000696,423.9999999999911,-409.99999999999926,434.000000000001,-370.9999999999951,852.0000000000083,419.9999999999982,241.00000000000233,-449.0000000000123,1150.999999999991,-625.0,703.0000000000092,-875.0,-462.0000000000033,-41.000000000002146,,1321.999999999997
2016.08.08,334.9999999999964,45.99999999999049,412.9999999999967,-367.0000000000062,418.0000000000073,-394.999999999996,841.0000000000028,434.9999999999965,256.0000000000007,-431.99999999998795,1178.9999999999968,-631.0000000000002,697.9999999999986,-878.0000000000001,-493.9999999999998,-32.999999999994145,,1391.000000000002
2016.08.08,331.999999999999,25.00000000000835,429.99999999999704,-302.0000000000023,377.0000000000051,-469.0000000000083,816.0000000000056,409.99999999999926,270.0000000000036,-466.0000000000082,1214.9999999999884,-674.9999999999972,700.999999999996,-911.0000000000014,-524.0000000000009,-43.00000000000415,,1185.99999999998
2016.08.08,391.000000000008,11.999999999989797,433.99999999998994,-207.00000000000162,361.0000000000113,-492.999999999995,798.0000000000098,407.0000000000018,317.9999999999961,-396.99999999999136,1299.99999999999,-680.9999999999974,692.0000000000038,-909.9999999999966,-533.9999999999918,-17.000000000000348,,1474.0000000000266
2016.08.08,326.0000000000041,-9.999999999998899,474.9999999999921,-290.00000000001245,402.0000000000135,-403.0000000000058,848.0000000000043,424.9999999999976,292.9999999999988,-367.999999999995,1303.999999999994,-623.9999999999952,743.0000000000048,-894.999999999996,-488.9999999999901,-137.9999999999937,,1599.0000000000223
2016.08.08,320.00000000000915,-31.000000000003247,420.9999999999936,-259.9999999999936,391.000000000008,-320.99999999999795,776.00000000001,387.000000000004,307.99999999999716,-229.00000000001342,1176.9999999999836,-524.0000000000009,609.9999999999994,-756.0000000000002,-391.9999999999959,-21.00000000000435,,1855.9999999999952
2016.08.08,354.0000000000099,-14.000000000002899,394.9999999999898,-262.00000000000665,405.0000000000109,-391.00000000000534,772.000000000006,399.0000000000049,312.9999999999966,-324.99999999998863,1158.9999999999989,-614.0000000000043,582.0000000000158,-805.9999999999974,-454.9999999999983,38.0000000000047,,1550.0000000000343
2016.08.08,326.9999999999884,-43.999999999999595,397.99999999999835,-234.00000000000088,391.000000000008,-400.0000000000057,745.0000000000068,368.9999999999971,320.9999999999935,-306.0000000000116,1139.0000000000011,-606.0000000000088,554.00000000001,-784.9999999999966,-426.00000000000193,14.000000000002899,,1456.9999999999811
2016.08.08,316.99999999998954,-31.000000000003247,383.0,-242.99999999999324,375.0000000000142,-391.00000000000534,727.0000000000109,368.00000000000165,302.0000000000023,-307.9999999999927,1086.9999999999936,-585.9999999999985,538.0000000000163,-759.0000000000003,-417.0000000000016,4.000000000004,,1366.000000000037
2016.08.08,278.00000000000045,-22.0000000000109,359.99999999999363,-302.0000000000023,381.0000000000091,-387.00000000000045,716.0000000000056,344.99999999999534,268.0000000000016,-361.99999999999477,985.999999999998,-587.0000000000033,509.00000000000387,-745.0000000000045,-391.9999999999959,-53.00000000000304,,992.9999999999928
2016.08.08,297.9999999999983,-83.00000000001084,372.99999999999,-239.00000000001143,404.0000000000044,-412.00000000000614,701.0000000000072,300.0000000000003,324.00000000000205,-340.0000000000034,1045.9999999999914,-647.9999999999961,456.00000000001194,-760.0000000000051,-390.99999999999113,-143.9999999999997,,884.9999999999819
2016.08.09,269.9999999999925,-56.000000000011596,400.9999999999958,-261.0000000000001,383.0,-439.9999999999977,726.0000000000044,349.99999999999477,278.00000000000045,-401.00000000001046,1119.0000000000034,-658.0000000000013,578.9999999999961,-802.9999999999973,-450.9999999999934,-58.99999999999794,,976.9999999999777
2016.08.09,299.00000000000483,-49.99999999999449,423.9999999999911,-243.99999999999977,393.0000000000211,-326.9999999999982,751.0000000000017,448.000000000004,292.9999999999988,-287.00000000000614,1186.9999999999825,-572.0000000000027,612.9999999999969,-772.0000000000056,-481.9999999999993,117.99999999999588,,1791.9999999999907
2016.08.09,331.999999999999,-42.999999999993044,401.99999999999125,-242.99999999999324,400.00000000000034,-371.9999999999999,754.0000000000102,361.0000000000002,315.9999999999941,-289.99999999999204,1163.9999999999873,-597.999999999999,570.0000000000039,-777.000000000001,-399.9999999999915,-15.999999999993797,,1560.000000000023
2016.08.09,343.00000000000443,-45.99999999999049,410.9999999999947,-253.00000000001432,415.0000000000098,-376.99999999999534,774.000000000008,416.00000000000523,326.9999999999995,-295.99999999999227,1187.999999999989,-617.0000000000044,578.9999999999961,-795.0000000000017,-459.0000000000032,34.99999999999615,,1645.0000000000011
2016.08.09,316.99999999998954,-53.999999999998494,419.9999999999982,-239.00000000001143,394.00000000000546,-329.9999999999983,761.0000000000006,409.99999999999926,317.0000000000006,-223.0000000000132,1178.9999999999968,-543.0000000000064,582.0000000000158,-745.0000000000045,-414.99999999999204,41.000000000002146,,1871.999999999984
2016.08.09,398.00000000000944,-52.000000000007596,471.99999999999466,-195.00000000001182,421.0000000000047,-215.0000000000034,832.0000000000105,480.0000000000027,366.9999999999951,-26.00000000001046,1392.9999999999998,-439.9999999999977,683.9999999999957,-733.0000000000041,-412.9999999999967,75.00000000000284,,3047.9999999999836
2016.08.09,453.99999999999886,-87.99999999999919,479.99999999999153,-104.99999999999955,430.00000000001927,-319.0000000000026,820.0000000000097,517.0000000000008,436.00000000000307,-66.0000000000025,1481.9999999999834,-564.0000000000072,646.9999999999976,-798.0000000000018,-522.9999999999961,145.00000000000622,,2948.000000000001
2016.08.09,703.9999999999935,-63.99999999999739,380.999999999998,151.9999999999966,399.00000000001603,-332.00000000000784,716.0000000000056,432.9999999999945,580.9999999999982,187.00000000001182,1588.999999999996,-540.0000000000063,493.0000000000101,-700.0000000000028,-445.99999999999795,101.00000000000664,,3654.000000000015
2016.08.09,685.0000000000023,-48.000000000003595,344.99999999999534,113.99999999999189,399.00000000001603,-375.0,694.0000000000057,353.0000000000033,556.0000000000009,80.99999999998886,1500.9999999999968,-590.0000000000034,463.9999999999977,-709.9999999999937,-429.9999999999926,46.00000000000159,,3085.000000000008
2016.08.09,777.0000000000055,36.999999999998145,231.99999999999886,110.99999999999443,386.00000000001967,-375.0,635.0000000000077,439.99999999999596,549.9999999999949,93.99999999999409,1353.9999999999886,-579.9999999999983,343.00000000000443,-644.0000000000055,-477.99999999999443,128.00000000000588,,3010.0000000000105
2016.08.09,862.9999999999916,15.00000000000945,114.99999999999844,211.00000000000563,398.00000000000944,-296.0000000000065,512.0000000000014,341.99999999999784,622.9999999999958,294.00000000001114,1203.999999999983,-510.9999999999957,90.99999999999665,-462.99999999999386,-320.99999999999795,39.00000000000014,,3116.0000000000064
2016.08.09,838.0000000000055,-11.00000000000545,159.9999999999935,202.9999999999976,410.0000000000215,-275.0000000000057,551.0000000000015,360.0000000000048,627.9999999999952,306.0000000000116,1276.9999999999948,-503.0000000000001,144.99999999999514,-483.99999999999466,-328.9999999999935,90.0000000000012,,3366.0000000000236
2016.08.09,817.000000000001,-28.999999999990145,130.99999999999224,214.99999999998744,397.0000000000029,-280.00000000000114,498.00000000000955,312.00000000000114,627.9999999999952,316.0000000000025,1183.0000000000007,-493.9999999999998,68.00000000000139,-436.00000000000705,-283.00000000000125,46.00000000000159,,3088.9999999999964
2016.08.09,734.9999999999968,-55.000000000005045,173.9999999999964,144.99999999999514,414.00000000000324,-277.000000000001,534.0000000000011,312.9999999999966,593.9999999999945,250.0,1170.0000000000043,-504.99999999999545,114.99999999999844,-468.9999999999941,-277.9999999999916,31.000000000003247,,2891.0000000000023
2016.08.09,764.0000000000091,-35.999999999991594,185.99999999999727,143.99999999998857,421.0000000000047,-265.00000000000057,560.0000000000049,339.0000000000004,595.0000000000011,263.00000000000523,1228.9999999999911,-496.0000000000093,161.00000000001114,-489.0000000000043,-298.0000000000018,67.00000000000594,,3145.0000000000123
2016.08.09,733.9999999999902,-31.000000000003247,195.00000000000074,97.9999999999981,431.0000000000036,-251.00000000000477,583.0000000000002,302.9999999999977,573.0000000000013,229.99999999998977,1217.9999999999857,-495.00000000000455,187.00000000000384,-500.0,-248.99999999999523,-26.999999999999247,,2998.9999999999636
2016.08.09,821.000000000005,7.0000000000014495,202.9999999999976,160.99999999998892,418.0000000000073,-248.00000000000466,606.0000000000065,294.00000000000534,602.999999999998,300.00000000001137,1350.9999999999911,-474.00000000000375,248.00000000000378,-519.999999999996,-240.99999999999966,-61.999999999995396,,3467.0000000000173
2016.08.09,872.9999999999905,35.999999999991594,161.99999999999548,170.00000000000347,424.00000000000216,-266.00000000000534,587.0000000000042,268.0000000000016,614.9999999999989,284.9999999999966,1327.999999999996,-498.00000000000466,212.00000000001216,-518.0000000000007,-221.9999999999942,-105.99999999999498,,3349.999999999992
2016.08.09,817.000000000001,34.000000000000696,159.9999999999935,170.00000000000347,380.00000000000256,-355.99999999999454,556.0000000000009,205.99999999999508,580.9999999999982,179.00000000000205,1251.000000000002,-548.0000000000018,205.00000000001074,-548.0000000000018,-221.00000000000364,-126.0000000000039,,2740.000000000004
2016.08.09,1014.0000000000038,59.000000000009045,195.9999999999962,377.0000000000051,342.00000000002007,-299.99999999999716,583.0000000000002,124.00000000000189,688.9999999999952,461.00000000001273,1583.9999999999854,-451.0000000000076,302.0000000000023,-537.0000000000061,-96.9999999999942,-212.00000000000108,,4134.0000000000255
2016.08.09,814.0000000000036,51.000000000001044,290.9999999999968,92.00000000000318,423.0000000000178,-299.99999999999716,727.0000000000109,217.99999999999596,565.9999999999999,169.9999999999875,1536.9999999999884,-533.0000000000013,473.99999999999665,-685.0000000000023,-194.00000000000261,-219.99999999999798,,3430.9999999999995
2016.08.09,761.999999999996,28.000000000005798,341.99999999999784,5.999999999994898,474.0000000000189,-233.0000000000041,797.0000000000033,356.9999999999962,546.000000000002,161.00000000000136,1576.999999999984,-516.0000000000053,541.9999999999981,-709.9999999999937,-292.0000000000016,-109.00000000000354,,3731.99999999999
2016.08.09,773.0000000000015,-15.999999999993797,392.9999999999989,68.99999999998573,486.00000000000864,-168.99999999999693,821.000000000005,331.0000000000035,569.9999999999927,358.0000000000041,1717.9999999999973,-457.00000000000784,578.0000000000118,-688.0000000000024,-223.99999999998954,-146.00000000000168,,4397.000000000016
2016.08.09,604.9999999999889,-143.00000000000423,485.99999999999756,11.999999999989797,511.000000000017,-259.00000000000034,843.0000000000049,351.0000000000013,578.0000000000007,133.00000000000978,1692.9999999999889,-581.0000000000031,584.0000000000067,-778.9999999999964,-304.00000000000205,-110.99999999999443,,3619.0000000000055
2016.08.09,804.0000000000047,-104.99999999999955,414.9999999999987,173.99999999998528,499.000000000005,-234.99999999999943,794.0000000000058,310.9999999999946,680.9999999999983,334.0000000000032,1797.000000000004,-540.9999999999968,507.000000000013,-706.9999999999936,-246.9999999999999,-98.99999999999353,,4382.000000000029
2016.08.09,933.9999999999905,-86.0000000000083,406.9999999999907,272.00000000000557,506.0000000000064,-218.00000000000352,801.0000000000073,383.99999999999545,748.9999999999997,455.0000000000125,1946.9999999999877,-531.9999999999965,510.99999999999477,-703.000000000003,-308.9999999999975,-36.999999999998145,,5080.999999999984
2016.08.09,1008.0000000000089,-76.99999999999375,470.9999999999992,378.999999999996,466.00000000001086,-75.00000000000284,846.0000000000023,441.0000000000025,792.0000000000039,752.0000000000095,2185.999999999999,-334.0000000000032,646.9999999999976,-640.0000000000006,-271.0000000000008,14.000000000002899,,6605.000000000031
2016.08.09,879.9999999999919,-49.00000000001015,544.0,238.0000000000049,451.0000000000014,-105.00000000000398,924.0000000000026,458.9999999999983,687.9999999999998,567.0000000000073,2178.9999999999977,-350.9999999999991,819.0000000000142,-745.9999999999951,-310.99999999999284,4.999999999999449,,6192.0000000000155
2016.08.09,978.9999999999966,18.999999999991246,518.9999999999917,299.99999999998914,412.00000000001234,-81.00000000000307,921.0000000000051,456.9999999999963,698.9999999999941,669.9999999999875,2249.9999999999964,-284.9999999999966,862.0000000000072,-721.9999999999942,-289.99999999999204,-48.000000000003595,,6661.999999999977
2016.08.09,966.0000000000002,25.00000000000835,514.9999999999987,211.99999999998997,477.0000000000163,-76.00000000000762,966.0000000000002,482.00000000000466,685.0000000000023,574.9999999999886,2232.999999999996,-347.0000000000084,863.9999999999981,-766.0000000000053,-316.0000000000025,-58.000000000002494,,6436.999999999977
2016.08.09,1002.9999999999983,42.0000000000087,430.9999999999925,218.99999999999142,483.0000000000112,42.999999999992156,900.0000000000008,414.00000000000324,695.0000000000011,737.9999999999995,2089.999999999992,-222.99999999999898,729.0000000000018,-605.9999999999945,-158.99999999999181,-100.00000000000009,,6699.000000000008
2016.08.09,937.00000000001,2.999999999997449,408.9999999999927,235.99999999999176,449.0000000000105,34.99999999999659,829.0000000000019,400.00000000000034,685.0000000000023,747.9999999999905,1956.9999999999866,-197.00000000000273,632.0000000000103,-540.0000000000063,-150.99999999999625,-2.000000000002,,6429.999999999984
2016.08.09,1106.9999999999914,-66.99999999999484,471.99999999999466,462.0000000000068,469.0000000000083,39.99999999999204,856.0000000000013,487.0000000000041,846.0000000000023,989.0000000000043,2316.9999999999914,-210.00000000000796,663.0000000000135,-567.9999999999978,-236.99999999999477,17.999999999995797,,7644.00000000001
2016.08.09,1028.9999999999911,-214.00000000000307,546.9999999999975,455.99999999998977,563.0000000000024,108.99999999999466,886.000000000009,512.9999999999968,907.9999999999977,1055.0000000000068,2380.0000000000045,-231.00000000000875,611.000000000006,-551.0000000000019,-218.9999999999941,-65.99999999999939,,7775.99999999999
2016.08.09,683.9999999999957,-383.0,722.9999999999959,187.99999999998818,660.0000000000161,155.9999999999917,1019.0000000000032,649.999999999995,815.9999999999945,858.0000000000041,2317.9999999999977,-283.00000000000125,720.0000000000095,-647.0000000000056,-326.9999999999982,126.99999999999933,,7278.999999999986
2016.08.09,798.0000000000098,-303.9999999999932,668.9999999999974,263.99999999999756,614.0000000000034,123.99999999999523,986.0000000000091,634.9999999999967,824.999999999998,885.9999999999957,2340.999999999993,-266.00000000000534,721.000000000016,-638.0000000000052,-331.99999999999363,53.00000000000304,,7376.000000000016
2016.08.09,699.0000000000052,-310.0000000000103,618.9999999999918,177.99999999998929,608.0000000000085,63.00000000000239,932.0000000000106,663.0000000000025,768.000000000002,723.9999999999895,2112.0000000000027,-329.00000000000773,619.9999999999983,-623.9999999999952,-402.9999999999916,128.00000000000588,,6448.000000000002
2016.08.09,631.0000000000038,-296.0000000000074,630.9999999999927,63.99999999999739,636.0000000000143,87.0000000000033,971.0000000000107,724.9999999999978,712.9999999999969,633.0000000000098,2049.9999999999964,-332.9999999999984,663.0000000000135,-647.9999999999961,-450.00000000000284,156.00000000000057,,6233.000000000033
2016.08.09,655.0000000000056,-312.00000000000114,591.9999999999925,129.99999999998568,614.0000000000034,78.00000000000296,906.0000000000068,660.000000000005,739.0000000000008,689.9999999999977,1990.000000000003,-319.0000000000026,567.0000000000064,-587.0000000000033,-390.99999999999113,85.00000000000173,,6097.000000000014
2016.08.09,635.0000000000077,-225.99999999999287,550.9999999999903,62.000000000006494,572.0000000000169,102.99999999999443,897.0000000000033,604.0000000000045,661.0000000000005,650.0000000000057,1878.0000000000018,-248.00000000000466,600.0000000000006,-558.0000000000069,-311.9999999999976,43.999999999999595,,5913.000000000031
2016.08.09,676.9999999999943,-252.0000000000078,551.9999999999969,160.00000000000458,550.000000000006,129.0000000000049,863.0000000000026,531.0000000000036,709.9999999999995,790.9999999999968,1932.0000000000005,-195.99999999999795,568.9999999999973,-501.0000000000048,-218.9999999999941,58.000000000002494,,6354.000000000005
2016.08.09,673.9999999999968,-292.00000000000335,539.0000000000006,170.99999999998784,575.0000000000144,153.99999999999636,842.0000000000094,490.999999999997,736.9999999999987,830.9999999999889,1899.9999999999907,-195.99999999999795,495.000000000001,-462.99999999999386,-164.00000000000148,4.999999999999449,,6298.999999999984
2016.08.09,733.9999999999902,-293.99999999999426,523.9999999999911,248.00000000000378,561.0000000000115,129.0000000000049,817.000000000001,456.9999999999963,775.9999999999989,878.9999999999907,1947.999999999994,-210.00000000000796,469.0000000000083,-456.99999999999363,-146.0000000000008,-17.999999999995797,,6416.999999999999
