date,AUDUSD,NZDUSD,EURCHF,CADJPY,NZDJPY,AUDCAD,empty,sum
2018.08.20,-9.999999999998899,-45.000000000006146,0.0,-9.999999999990905,-39.00000000000148,-21.00000000000435,,-125.00000000000178
2018.08.20,0.0,7.9999999999968985,95.00000000000064,-3.9999999999906777,52.00000000000671,-1.0000000000065512,,150.00000000000705
2018.08.20,0.999999999995449,8.999999999992347,103.00000000000864,-36.000000000001364,55.00000000000682,24.999999999997247,,156.99999999999912
2018.08.20,7.9999999999968985,41.9999999999976,93.99999999999409,-12.999999999991019,90.00000000000341,42.999999999993044,,263.99999999999403
2018.08.20,29.000000000001247,51.99999999999649,109.00000000000354,-13.999999999995794,99.99999999999432,43.999999999999595,,319.9999999999994
2018.08.20,36.999999999998145,95.99999999999609,107.00000000001265,13.00000000000523,159.00000000000603,42.999999999993044,,455.0000000000112
2018.08.20,23.999999999990695,91.99999999999208,69.00000000000794,44.00000000001114,186.9999999999976,43.999999999999595,,459.9999999999991
2018.08.20,51.000000000001044,86.99999999999264,26.0000000000149,20.000000000010232,162.9999999999967,65.99999999999939,,413.0000000000149
2018.08.20,87.99999999999919,119.99999999999788,-38.99999999998904,52.00000000000671,198.99999999999807,87.00000000000374,,507.00000000001654
2018.08.20,80.99999999999774,114.99999999999844,-55.000000000005045,28.000000000005798,162.9999999999967,92.99999999999864,,424.99999999999227
2018.08.20,56.99999999999594,146.99999999999713,-55.000000000005045,-12.999999999991019,198.99999999999807,88.99999999999464,,423.9999999999897
2018.08.20,51.99999999999649,143.9999999999997,-75.00000000000284,-27.000000000001023,171.99999999999704,80.99999999999774,,346.9999999999871
2018.08.20,90.0000000000012,163.99999999999747,-78.00000000000028,8.000000000009777,218.9999999999941,115.99999999999389,,518.9999999999961
2018.08.20,56.0000000000005,132.99999999999423,-46.999999999997044,-39.00000000000148,168.00000000000637,97.00000000000264,,368.00000000000523
2018.08.20,29.999999999996696,114.99999999999844,-51.000000000001044,-45.000000000001705,129.0000000000049,56.99999999999594,,234.9999999999932
2018.08.20,30.999999999992145,105.99999999999498,-51.99999999998539,-60.99999999999284,97.99999999999898,39.00000000000014,,161.00000000000801
2018.08.20,71.99999999999429,117.00000000000044,-62.99999999999084,-48.00000000000182,105.00000000000398,65.99999999999939,,249.0000000000054
2018.08.20,78.99999999999574,105.99999999999498,-69.9999999999923,-48.00000000000182,91.99999999999875,82.99999999999974,,241.9999999999951
2018.08.20,87.99999999999919,127.99999999999478,-174.99999999999181,-42.999999999992156,135.00000000000512,90.99999999999665,,224.00000000001177
2018.08.20,81.9999999999932,147.99999999999258,-146.00000000000168,-12.999999999991019,173.00000000000182,87.99999999999919,,331.9999999999941
2018.08.20,61.999999999995396,169.99999999999238,-148.99999999999915,-68.9999999999884,150.99999999999625,49.99999999999449,,214.99999999999096
2018.08.20,0.0,137.9999999999937,-104.99999999999955,-75.9999999999934,140.00000000000057,-1.0000000000065512,,95.99999999999476
2018.08.20,-16.0000000000049,131.99999999999878,-143.99999999998857,-91.99999999999875,111.99999999999477,-2.000000000002,,-10.000000000000679
2018.08.20,-1.0000000000065512,151.00000000000114,-117.99999999999588,-77.99999999998875,135.00000000000512,2.999999999997449,,92.00000000001253
2018.08.20,70.99999999999883,185.00000000000182,-96.99999999999153,-63.99999999999295,159.9999999999966,31.999999999998696,,287.0000000000115
2018.08.20,49.99999999999449,158.99999999999804,-70.99999999999883,-37.9999999999967,132.99999999999557,5.999999999994898,,238.99999999998744
2018.08.20,57.99999999999139,166.99999999999494,-116.99999999998934,-21.99999999999136,152.00000000000102,3.999999999992898,,241.99999999999955
2018.08.20,118.99999999999133,191.99999999999218,-148.99999999999915,-16.999999999995907,180.99999999999739,41.000000000002146,,366.999999999988
2018.08.20,73.00000000000084,141.99999999999767,-86.99999999999264,9.000000000000341,149.0000000000009,2.000000000002,,288.00000000000915
2018.08.20,68.99999999999685,156.99999999999602,-89.00000000000574,41.00000000001103,189.00000000000716,19.00000000000235,,386.0000000000077
2018.08.20,75.9999999999983,157.99999999999147,-103.99999999999298,39.00000000000148,192.99999999999784,-53.999999999998494,,307.9999999999976
2018.08.20,29.999999999996696,82.99999999999974,-112.99999999998533,167.0000000000016,165.99999999999682,-111.00000000000554,,222.000000000004
2018.08.20,36.999999999998145,79.99999999999119,-140.99999999999113,149.0000000000009,183.00000000000693,-60.99999999999994,,247.00000000000608
2018.08.20,17.999999999995797,58.99999999999794,-154.99999999999403,108.00000000000409,182.00000000000216,-40.00000000000669,,171.99999999999926
2018.08.20,-7.0000000000014495,129.00000000000134,-144.99999999999514,91.00000000000819,246.9999999999999,-36.999999999998145,,278.0000000000147
2018.08.20,-4.000000000004,118.99999999999133,-110.99999999999443,109.00000000000887,234.99999999999943,-53.999999999998494,,294.00000000000273
2018.08.20,7.0000000000014495,118.99999999999133,-53.999999999998494,72.00000000000273,228.9999999999992,-29.000000000001247,,343.999999999995
2018.08.20,-51.000000000001044,88.99999999999464,-18.999999999991246,44.00000000001114,239.00000000000432,-129.00000000000134,,173.00000000001646
2018.08.20,-90.0000000000012,44.99999999999504,17.000000000000348,150.00000000000568,224.00000000000375,-109.99999999999899,,236.00000000000466
2018.08.20,-92.99999999999864,51.99999999999649,60.99999999999994,166.00000000001103,233.0000000000041,-138.00000000000477,,281.00000000000813
2018.08.20,-86.0000000000083,65.99999999999939,68.00000000000139,154.00000000001057,262.00000000000045,-123.00000000000644,,340.9999999999971
2018.08.20,-90.0000000000012,54.999999999993946,52.000000000007596,185.00000000000227,277.000000000001,-129.00000000000134,,350.0000000000023
2018.08.20,-101.00000000000664,43.999999999999595,1.0000000000065512,213.00000000000807,299.99999999999716,-101.00000000000664,,355.9999999999981
2018.08.20,-131.00000000000333,21.999999999999797,-4.000000000004,181.0000000000116,278.0000000000058,-106.00000000000608,,240.0000000000038
2018.08.20,-141.00000000000225,7.9999999999968985,28.000000000005798,190.00000000001194,272.99999999999613,-134.99999999999625,,223.00000000001228
2018.08.20,-225.00000000000853,-41.000000000002146,26.999999999999247,180.00000000000682,251.00000000000477,-162.0000000000066,,29.999999999993577
2018.08.20,-287.0000000000039,-131.00000000000333,79.00000000000685,179.00000000000205,224.99999999999432,-238.0000000000049,,-173.00000000000898
2018.08.20,-253.0000000000032,-118.00000000000699,78.00000000000028,225.00000000000853,230.00000000000398,-207.00000000000162,,-44.99999999999906
2018.08.21,-285.00000000000193,-114.99999999999844,90.99999999999665,234.99999999999943,225.9999999999991,-243.99999999999977,,-92.00000000000495
2018.08.21,-284.0000000000065,-128.00000000000588,83.00000000001084,233.0000000000041,212.99999999999386,-226.99999999999943,,-110.00000000000301
2018.08.21,-294.00000000000534,-116.00000000000499,130.0000000000079,249.00000000000944,246.9999999999999,-224.000000000002,,-7.9999999999951115
2018.08.21,-316.0000000000052,-141.00000000000225,119.00000000000244,264.00000000001,260.9999999999957,-258.0000000000027,,-71.00000000000193
2018.08.21,-304.00000000000426,-131.99999999999878,69.00000000000794,300.00000000001137,284.000000000006,-253.0000000000032,,-35.99999999998093
2018.08.21,-258.0000000000027,-90.0000000000012,70.99999999999883,302.0000000000067,305.9999999999974,-211.00000000000563,,119.99999999999346
2018.08.21,-261.0000000000001,-91.00000000000774,4.000000000004,334.0000000000032,364.0000000000043,-209.9999999999991,,140.00000000000455
2018.08.21,-391.000000000008,-199.00000000000472,12.000000000012001,305.0000000000068,274.0000000000009,-275.99999999999847,,-274.9999999999914
2018.08.21,-389.000000000006,-202.0000000000022,134.00000000001188,280.00000000000114,271.0000000000008,-287.0000000000039,,-192.9999999999983
2018.08.21,-370.00000000000364,-153.00000000000313,100.99999999999554,261.0000000000099,272.99999999999613,-256.99999999999613,,-145.00000000000136
2018.08.21,-370.9999999999991,-192.00000000000327,87.99999999999919,234.00000000000887,189.00000000000716,-265.99999999999955,,-317.9999999999867
2018.08.21,-364.00000000000875,-220.00000000000907,72.0000000000054,207.9999999999984,147.00000000000557,-263.0000000000021,,-420.00000000001063
