date,EURUSD,USDCAD,AUDUSD,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,CADJPY,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.04.04,-29.999999999996696,-69.00000000000794,7.9999999999968985,8.000000000009777,78.00000000000028,60.99999999999994,-157.0000000000107,-133.99999999998968,-8.999999999992347,46.999999999997044,46.999999999997044,48.99999999999238,-2.000000000002,-46.00000000000159,0.0,,-149.00000000000756
2016.04.04,-48.000000000003595,-21.00000000000435,58.000000000002494,-7.999999999995566,126.99999999999933,73.00000000000084,-8.000000000009777,-58.000000000002494,114.99999999999844,137.9999999999937,3.9999999999906777,45.000000000001705,44.99999999999504,-81.9999999999932,59.99999999999339,,439.99999999996663
2016.04.04,-93.99999999999409,-99.00000000000463,71.99999999999429,20.000000000010232,202.9999999999976,41.9999999999976,-198.0000000000075,-136.00000000000279,123.00000000000644,211.00000000000563,70.99999999999795,159.9999999999966,119.99999999998678,-117.00000000000044,109.00000000000354,,486.99999999998715
2016.04.04,-80.99999999999774,-146.00000000000168,22.999999999995246,62.00000000001182,151.9999999999966,54.999999999993946,-234.00000000000887,-204.99999999998852,-5.000000000010552,86.99999999999264,69.99999999999318,126.99999999999534,88.99999999999464,-126.99999999999933,73.99999999999629,,-59.00000000003705
2016.04.04,-70.99999999999883,-101.00000000001774,-2.000000000002,40.00000000000625,132.99999999999423,12.999999999996348,-298.0000000000018,-238.99999999998923,-164.99999999999292,34.000000000000696,81.99999999999363,88.99999999999864,25.999999999992696,-109.00000000000354,31.999999999987594,,-536.0000000000359
2016.04.04,-51.000000000001044,-151.9999999999966,-35.00000000000725,20.000000000010232,82.99999999999974,34.000000000000696,-234.00000000000887,-306.00000000000625,-242.00000000000887,-63.99999999999739,18.000000000000682,19.99999999999602,20.999999999993246,-209.00000000000364,-97.00000000001374,,-1194.0000000000427
2016.04.04,31.000000000003247,-102.00000000000209,-63.00000000000195,7.000000000005002,17.000000000000348,76.99999999999375,-158.00000000001546,-262.999999999991,-333.0000000000055,-222.00000000001108,-8.000000000009777,-70.99999999999795,-53.999999999998494,-254.99999999999412,-239.99999999999577,,-1637.0000000000207
2016.04.04,63.99999999999739,-56.99999999999594,-18.0000000000069,-115.99999999999966,24.000000000001798,31.000000000003247,-55.00000000000682,-357.00000000000733,-377.9999999999894,-178.99999999999582,-105.00000000000398,-147.00000000000557,-29.000000000001247,-129.00000000000134,-65.00000000000395,,-1516.0000000000155
2016.04.04,90.00000000001229,-45.000000000006146,7.0000000000014495,-135.99999999999568,39.00000000000014,56.0000000000005,-1.0000000000047748,-319.0000000000026,-259.0000000000092,-121.99999999999989,-115.0000000000091,-138.00000000000523,-20.0000000000089,-197.99999999999818,-117.99999999999588,,-1279.0000000000214
2016.04.04,69.00000000000794,-184.00000000000637,-263.0000000000021,-125.0,-219.99999999999798,51.99999999999649,20.999999999986585,-500.9999999999959,-947.000000000009,-659.0000000000095,-213.00000000000807,-441.0000000000025,-248.00000000000378,-176.99999999999383,-365.99999999999966,,-4202.000000000038
