date,GBPUSD,EURUSD,CADCHF,EURJPY,EURCAD,EURAUD,empty,sum
2018.02.12,-692.0000000000038,-309.99999999998806,-1.0000000000065512,-43.00000000000637,-130.99999999999224,-85.99999999998609,,-1262.9999999999832
2018.02.12,-514.9999999999987,-258.99999999998704,10.999999999994348,-26.00000000001046,-117.99999999999588,22.0000000000109,,-884.9999999999869
2018.02.12,-480.99999999999807,-190.00000000000128,39.00000000000014,50.99999999998772,-93.99999999999409,56.000000000011596,,-618.999999999994
2018.02.12,-397.0000000000029,-235.99999999999176,-65.99999999999939,43.99999999998272,-225.99999999999287,107.00000000001265,,-773.9999999999916
2018.02.12,-175.00000000001404,-14.000000000002899,-75.00000000000284,212.99999999999386,-188.9999999999947,249.00000000001032,,8.999999999989683
2018.02.12,-131.99999999999878,-44.99999999998394,-80.99999999999774,246.99999999998568,-227.99999999998377,256.00000000001177,,17.000000000033225
2018.02.12,-282.0000000000045,-205.99999999999508,-46.00000000000159,39.99999999999204,-334.9999999999964,252.0000000000078,,-576.9999999999977
2018.02.12,-270.00000000001467,-229.99999999999687,-146.00000000000168,102.99999999998022,-442.9999999999934,69.00000000000794,,-917.0000000000184
2018.02.12,-117.99999999999588,-356.9999999999851,-151.9999999999966,2.999999999985903,-781.9999999999939,-244.9999999999841,,-1650.9999999999695
2018.02.12,-139.00000000000023,-384.9999999999909,-158.99999999999804,-41.00000000002524,-795.9999999999967,-245.99999999999068,,-1766.0000000000018
2018.02.12,-178.99999999999582,-340.9999999999913,-221.99999999999997,-94.99999999999886,-837.9999999999832,-111.99999999997878,,-1786.999999999948
2018.02.12,-200.00000000000017,-302.0000000000023,-143.00000000000423,-243.99999999999977,-661.0000000000005,43.00000000001525,,-1506.9999999999916
2018.02.12,-127.00000000001043,-330.9999999999924,-177.00000000000495,-213.99999999999864,-776.9999999999833,42.0000000000087,,-1583.999999999981
2018.02.12,-185.99999999999727,-435.9999999999919,-168.00000000000148,-241.00000000001387,-783.9999999999848,-23.999999999979593,,-1838.9999999999688
2018.02.12,-239.00000000001143,-455.99999999998977,-155.00000000000514,-306.0000000000116,-764.9999999999934,-6.999999999979245,,-1927.9999999999905
2018.02.12,-246.00000000001288,-404.0000000000044,-97.9999999999981,-308.00000000002115,-735.9999999999811,8.000000000008,,-1784.0000000000095
2018.02.12,-259.0000000000092,-434.9999999999854,-129.00000000000134,-344.99999999999886,-827.0,15.00000000000945,,-1979.9999999999852
2018.02.12,-339.0000000000004,-530.9999999999926,-126.0000000000039,-347.0000000000084,-817.000000000001,20.000000000020002,,-2139.9999999999864
2018.02.12,-336.00000000000296,-519.9999999999872,-117.00000000000044,-311.00000000000705,-807.9999999999865,-2.999999999997449,,-2094.9999999999814
2018.02.12,-331.0000000000146,-505.99999999998425,-50.0000000000056,-280.00000000000114,-771.9999999999949,55.000000000005045,,-1883.9999999999955
2018.02.12,-326.0000000000041,-490.999999999997,-11.00000000000545,-266.00000000001955,-717.9999999999964,173.00000000000094,,-1639.0000000000216
2018.02.13,-300.00000000001137,-482.999999999989,-124.99999999999733,-256.0000000000002,-561.9999999999958,242.00000000000887,,-1483.9999999999848
2018.02.13,-329.00000000000153,-468.9999999999861,53.00000000000304,-348.0000000000132,-576.9999999999831,245.0000000000063,,-1424.9999999999745
2018.02.13,-409.0000000000149,-556.0000000000009,65.99999999999939,-480.0000000000182,-622.9999999999958,202.00000000001327,,-1800.0000000000173
2018.02.13,-472.00000000000574,-628.9999999999907,42.999999999993044,-493.0000000000234,-684.9999999999801,93.00000000000975,,-2142.9999999999973
2018.02.13,-426.00000000001523,-570.0000000000039,-19.00000000000235,-434.0000000000259,-675.9999999999877,47.00000000001925,,-2078.000000000016
2018.02.13,-402.0000000000135,-551.9999999999969,-21.00000000000435,-377.00000000000955,-675.9999999999877,74.0000000000185,,-1953.9999999999936
2018.02.13,-351.99999999999676,-472.9999999999901,-31.999999999998696,-327.0000000000266,-619.9999999999983,168.0000000000126,,-1635.999999999998
2018.02.13,-402.9999999999978,-522.0000000000002,-7.9999999999968985,-394.00000000000546,-637.9999999999831,244.00000000002197,,-1720.9999999999616
2018.02.13,-392.9999999999989,-505.99999999998425,7.9999999999968985,-377.00000000000955,-597.9999999999874,259.0000000000092,,-1606.999999999974
2018.02.13,-337.0000000000095,-463.9999999999977,26.999999999999247,-308.00000000002115,-573.0000000000013,274.00000000001864,,-1381.0000000000118
2018.02.13,-426.00000000001523,-530.9999999999926,81.9999999999932,-366.00000000001387,-573.0000000000013,346.0000000000019,,-1468.0000000000282
2018.02.13,-357.00000000000733,-510.99999999999477,97.9999999999981,-332.9999999999984,-559.9999999999827,390.0000000000015,,-1272.9999999999836
2018.02.13,-412.9999999999967,-566.9999999999842,31.000000000003247,-239.00000000000432,-594.99999999999,302.0000000000023,,-1480.9999999999695
2018.02.13,-432.9999999999945,-607.9999999999864,-2.999999999997449,-129.0000000000191,-630.9999999999816,221.00000000000452,,-1582.9999999999745
2018.02.13,-485.0000000000021,-685.9999999999866,-4.000000000004,-52.00000000002092,-705.9999999999844,263.00000000001324,,-1669.999999999985
2018.02.13,-483.99999999999557,-713.9999999999924,-18.0000000000069,-85.00000000000796,-750.9999999999906,71.00000000002105,,-1980.999999999972
2018.02.13,-629.9999999999973,-808.9999999999931,-124.00000000000189,-106.00000000002296,-844.0000000000003,-28.999999999990145,,-2542.0000000000055
2018.02.13,-611.000000000006,-804.0000000000047,-104.00000000000409,14.999999999986358,-846.9999999999977,-72.99999999998974,,-2424.000000000016
2018.02.13,-497.99999999999847,-783.0000000000003,-178.00000000000037,87.99999999999386,-862.9999999999916,-142.99999999998204,,-2376.999999999979
2018.02.13,-649.0000000000107,-878.9999999999853,-311.00000000000574,330.99999999998886,-936.9999999999878,-157.99999999999147,,-2602.999999999992
2018.02.13,-583.0000000000002,-855.9999999999901,-318.00000000000716,564.9999999999977,-940.9999999999918,-112.99999999998533,,-2245.9999999999773
2018.02.13,-663.0000000000135,-934.9999999999969,-268.0000000000016,536.0000000000014,-1007.9999999999867,-72.99999999998974,,-2410.999999999987
2018.02.13,-831.000000000004,-879.9999999999919,-284.0000000000065,503.9999999999907,-908.999999999982,13.000000000018552,,-2386.999999999975
2018.02.13,-961.9999999999961,-845.9999999999912,-309.99999999999915,572.9999999999791,-963.999999999987,-24.999999999986144,,-2533.999999999981
2018.02.13,-1160.0000000000055,-914.9999999999991,-309.99999999999915,613.9999999999759,-1072.9999999999907,-138.99999999997803,,-2982.9999999999964
2018.02.13,-1178.0000000000123,-1063.9999999999982,-363.99999999999767,391.9999999999959,-1189.99999999998,-266.999999999995,,-3670.9999999999873
2018.02.13,-1110.9999999999952,-1070.9999999999998,-411.0000000000058,384.9999999999909,-1282.9999999999898,-363.9999999999866,,-3854.9999999999864
2018.02.13,-1070.9999999999998,-1058.9999999999877,-441.99999999999795,426.9999999999925,-1336.9999999999882,-447.99999999998175,,-3929.9999999999627
2018.02.13,-1086.9999999999936,-1116.9999999999902,-421.0000000000047,379.99999999999545,-1411.9999999999911,-450.9999999999792,,-4107.999999999963
2018.02.13,-1117.9999999999968,-1092.9999999999884,-489.0000000000061,411.9999999999777,-1357.9999999999925,-384.9999999999909,,-4030.9999999999973
2018.02.13,-907.9999999999977,-976.9999999999834,-445.0000000000065,376.9999999999811,-1335.9999999999816,-513.9999999999923,,-3802.9999999999804
2018.02.13,-760.0000000000051,-1018.9999999999922,-406.00000000000637,445.99999999999795,-1320.9999999999943,-666.9999999999953,,-3726.9999999999955
2018.02.13,-853.9999999999992,-1059.9999999999943,-414.00000000000324,290.9999999999968,-1438.9999999999902,-946.9999999999867,,-4422.999999999976
2018.02.13,-975.9999999999991,-1235.9999999999927,-563.0000000000024,173.99999999997817,-1890.9999999999982,-1147.9999999999934,,-5640.000000000008
2018.02.13,-975.0000000000148,-1266.999999999996,-590.0000000000016,88.99999999999864,-1901.9999999999816,-1077.999999999979,,-5722.9999999999745
2018.02.13,-963.0000000000027,-1268.0000000000025,-585.0000000000022,219.99999999999886,-1882.9999999999902,-849.9999999999952,,-5328.9999999999945
2018.02.13,-974.0000000000082,-1242.999999999994,-567.0000000000064,297.9999999999734,-1746.9999999999875,-753.9999999999881,,-4987.000000000011
2018.02.13,-951.000000000013,-1231.9999999999886,-484.00000000000665,206.99999999999363,-1722.9999999999857,-832.9999999999949,,-5015.999999999995
2018.02.13,-880.9999999999984,-1235.9999999999927,-516.0000000000053,193.9999999999884,-1698.9999999999839,-716.9999999999899,,-4854.999999999982
2018.02.13,-758.0000000000142,-1153.000000000004,-504.00000000000443,238.9999999999759,-1610.0000000000002,-697.9999999999986,,-4484.0000000000455
2018.02.13,-758.9999999999985,-1164.9999999999939,-519.0000000000028,143.00000000000068,-1633.99999999998,-672.9999999999902,,-4606.9999999999645
2018.02.13,-740.0000000000073,-1115.9999999999836,-475.0000000000032,169.9999999999875,-1576.999999999984,-612.9999999999969,,-4350.999999999987
2018.02.13,-719.000000000003,-1085.0000000000027,-465.0000000000043,208.99999999997476,-1581.9999999999945,-573.9999999999857,,-4216.0000000000155
2018.02.13,-724.9999999999978,-1107.999999999998,-443.0000000000045,220.99999999997522,-1547.9999999999939,-589.9999999999794,,-4192.999999999998
2018.02.13,-839.9999999999964,-1214.0000000000039,-399.0000000000049,110.99999999999,-1622.9999999999966,-654.9999999999834,,-4619.999999999995
2018.02.13,-841.0000000000028,-1183.0000000000007,-358.9999999999982,25.999999999982037,-1591.9999999999934,-599.9999999999783,,-4548.999999999992
2018.02.13,-866.9999999999956,-1153.9999999999884,-336.00000000000296,42.999999999977945,-1562.9999999999811,-591.9999999999925,,-4468.999999999983
2018.02.13,-907.9999999999977,-1105.9999999999848,-340.00000000000693,87.99999999999386,-1511.99999999998,-550.9999999999903,,-4328.999999999965
2018.02.14,-863.9999999999981,-1106.9999999999914,-412.9999999999967,103.999999999985,-1474.9999999999818,-592.9999999999991,,-4347.999999999982
2018.02.14,-828.0000000000065,-1096.9999999999925,-363.99999999999767,98.99999999998954,-1436.9999999999993,-611.9999999999903,,-4238.999999999996
2018.02.14,-819.9999999999985,-1105.9999999999848,-292.9999999999988,107.99999999997567,-1418.9999999999925,-577.9999999999897,,-4107.999999999989
2018.02.14,-800.0000000000007,-1099.9999999999898,-289.0000000000059,120.9999999999809,-1427.9999999999848,-554.9999999999944,,-4050.9999999999945
2018.02.14,-827.0,-1139.0000000000011,-294.00000000000534,77.99999999997453,-1429.999999999998,-497.99999999999847,,-4110.000000000028
2018.02.14,-855.0000000000058,-1176.9999999999836,-290.9999999999968,-65.00000000002615,-1438.9999999999902,-497.99999999999847,,-4325.000000000001
2018.02.14,-880.0000000000141,-1180.0000000000032,-312.00000000000114,150.99999999998204,-1422.9999999999966,-566.9999999999842,,-4211.000000000017
2018.02.14,-846.0000000000134,-1140.999999999992,-302.9999999999977,172.9999999999734,-1414.9999999999884,-570.9999999999882,,-4103.000000000006
2018.02.14,-941.0000000000141,-1236.9999999999993,-299.00000000000483,193.9999999999884,-1451.9999999999866,-702.9999999999869,,-4438.000000000004
2018.02.14,-1097.0000000000146,-1363.0000000000032,-338.00000000000495,335.9999999999843,-1537.999999999995,-613.9999999999812,,-4614.000000000015
2018.02.14,-1117.0000000000125,-1424.9999999999875,-384.00000000000654,562.9999999999882,-1551.9999999999977,-538.9999999999784,,-4453.9999999999945
2018.02.14,-1147.000000000009,-1481.9999999999834,-484.00000000000665,600.9999999999991,-1583.0000000000011,-463.9999999999977,,-4559.0
2018.02.14,-1134.999999999997,-1479.9999999999925,-494.00000000000557,803.9999999999736,-1598.9999999999948,-563.9999999999867,,-4468.000000000003
2018.02.14,-1041.000000000003,-1478.0000000000016,-446.9999999999974,677.9999999999973,-1589.9999999999802,-589.9999999999794,,-4467.999999999964
2018.02.14,-944.9999999999958,-1375.9999999999995,-368.00000000000165,537.9999999999825,-1517.999999999997,-506.9999999999908,,-4176.000000000003
2018.02.14,-1048.0000000000045,-1420.9999999999834,-407.99999999999727,524.0000000000009,-1551.9999999999977,-534.9999999999966,,-4439.999999999979
2018.02.14,-1017.0000000000013,-1357.9999999999925,-368.00000000000165,553.9999999999736,-1505.0000000000007,-509.99999999998823,,-4204.000000000011
2018.02.14,-977.0000000000057,-1320.9999999999943,-390.99999999999693,590.9999999999798,-1497.9999999999993,-506.9999999999908,,-4103.000000000007
2018.02.14,-968.9999999999976,-1342.9999999999832,-395.0000000000009,558.9999999999975,-1505.9999999999852,-495.99999999998533,,-4149.999999999955
2018.02.14,-1004.0000000000049,-1306.9999999999916,-418.0000000000073,369.9999999999761,-1586.999999999983,-542.9999999999824,,-4488.999999999993
2018.02.14,-997.0000000000034,-1417.0000000000016,-443.0000000000045,314.9999999999977,-1678.9999999999861,-650.9999999999794,,-4871.999999999977
2018.02.14,-930.0000000000086,-1279.9999999999923,-462.0000000000068,432.9999999999927,-1476.999999999995,-626.9999999999998,,-4343.00000000001
2018.02.14,-910.9999999999951,-1234.0000000000018,-387.99999999999943,363.9999999999759,-1488.0000000000005,-558.9999999999984,,-4216.000000000019
2018.02.14,-714.999999999999,-1193.9999999999839,-377.0000000000051,411.00000000000136,-1474.9999999999818,-553.9999999999878,,-3903.999999999956
2018.02.14,-714.999999999999,-1125.9999999999825,-321.0000000000046,503.9999999999907,-1395.9999999999973,-480.99999999999807,,-3534.999999999991
2018.02.14,-703.9999999999935,-1134.999999999997,-353.99999999999875,567.9999999999836,-1315.9999999999839,-381.99999999999346,,-3322.9999999999827
2018.02.14,-652.0000000000082,-1132.999999999984,-373.99999999999653,514.9999999999864,-1313.999999999993,-387.99999999998835,,-3345.9999999999836
2018.02.14,-522.0000000000002,-1058.9999999999877,-355.0000000000053,625.0,-1197.999999999988,-396.9999999999807,,-2905.999999999962
2018.02.14,-578.9999999999961,-1015.9999999999947,-336.9999999999984,737.9999999999995,-1177.9999999999902,-379.99999999998033,,-2751.9999999999604
2018.02.14,-598.0000000000097,-1070.9999999999998,-379.0000000000071,777.9999999999916,-1217.0000000000014,-398.9999999999938,,-2886.00000000002
2018.02.14,-883.9999999999959,-1066.9999999999957,-438.00000000000506,855.9999999999945,-1242.999999999994,-538.9999999999784,,-3314.9999999999745
2018.02.14,-807.0000000000022,-1059.9999999999943,-607.9999999999974,875.9999999999764,-1500.9999999999968,-1510.9999999999957,,-4611.00000000001
2018.02.14,-493.0000000000101,-863.9999999999981,-514.9999999999987,1221.99999999998,-1549.0000000000005,-1424.9999999999875,,-3624.0000000000146
2018.02.14,-378.00000000001165,-853.9999999999992,-470.9999999999992,893.0000000000007,-1644.9999999999854,-1264.9999999999827,,-3719.9999999999773
2018.02.14,-1192.9999999999995,-1364.999999999994,-528.0000000000063,593.9999999999941,-1925.9999999999832,-1276.9999999999948,,-5694.999999999984
2018.02.14,-1665.0000000000055,-1625.999999999994,-448.000000000004,703.9999999999793,-1685.9999999999875,-812.999999999997,,-5534.000000000009
2018.02.14,-1662.000000000008,-1707.9999999999984,-514.0000000000033,527.9999999999916,-1833.99999999998,-882.9999999999893,,-6072.999999999987
2018.02.14,-1768.9999999999984,-1717.9999999999973,-462.0000000000068,469.99999999999886,-1778.9999999999973,-846.9999999999977,,-6104.999999999998
2018.02.14,-1678.0000000000018,-1639.999999999997,-396.00000000000745,482.99999999997567,-1699.9999999999905,-805.9999999999956,,-5737.000000000017
2018.02.14,-1771.0000000000114,-1761.9999999999968,-477.0000000000052,341.99999999998454,-1786.999999999983,-761.999999999996,,-6217.000000000008
2018.02.14,-2005.9999999999966,-1977.999999999991,-473.99999999999665,264.99999999998636,-1801.9999999999925,-683.9999999999957,,-6678.999999999985
2018.02.14,-1922.0000000000016,-1897.9999999999998,-387.99999999999943,345.9999999999752,-1658.9999999999882,-528.9999999999795,,-6049.999999999993
2018.02.14,-1946.0000000000032,-1949.0000000000007,-348.9999999999993,200.9999999999934,-1672.9999999999911,-572.9999999999791,,-6288.999999999979
2018.02.14,-1920.0000000000107,-1976.0,-316.0000000000052,30.000000000001137,-1683.9999999999966,-594.99999999999,,-6461.000000000002
2018.02.14,-1951.9999999999982,-2088.9999999999854,-246.99999999999721,-88.99999999999864,-1661.0000000000014,-537.9999999999941,,-6575.999999999976
2018.02.14,-2102.0000000000036,-2201.9999999999927,-274.00000000000756,-49.000000000006594,-1756.9999999999864,-544.9999999999955,,-6928.999999999992
2018.02.14,-2062.000000000008,-2208.999999999994,-265.0000000000041,-46.00000000002069,-1736.9999999999886,-479.99999999999153,,-6799.000000000006
2018.02.14,-1988.000000000012,-2105.0000000000014,-224.000000000002,13.999999999981583,-1566.999999999985,-472.9999999999901,,-6343.000000000008
2018.02.15,-2025.0000000000102,-2168.9999999999986,-270.0000000000036,16.999999999995907,-1516.9999999999907,-545.9999999999799,,-6509.999999999987
2018.02.15,-1994.0000000000068,-2136.999999999989,-243.99999999999977,32.99999999998704,-1495.9999999999861,-646.9999999999976,,-6484.999999999993
2018.02.15,-2019.0000000000152,-2098.0,-253.0000000000032,72.99999999997908,-1517.999999999997,-680.9999999999983,,-6496.0000000000355
2018.02.15,-2103.0000000000105,-2255.9999999999914,-292.00000000000335,248.99999999999523,-1561.9999999999968,-660.9999999999783,,-6624.999999999985
2018.02.15,-2100.000000000013,-2254.999999999985,-257.0000000000072,275.99999999998204,-1535.9999999999818,-615.9999999999943,,-6488.0
2018.02.15,-2028.0000000000075,-2168.9999999999986,-290.00000000000136,233.99999999998045,-1579.9999999999814,-892.9999999999883,,-6725.999999999997
2018.02.15,-2151.000000000014,-2285.999999999988,-290.00000000000136,100.99999999999909,-1603.9999999999832,-547.999999999993,,-6777.99999999998
2018.02.15,-2124.999999999999,-2289.999999999992,-284.0000000000065,335.9999999999843,-1606.9999999999807,-398.9999999999938,,-6368.999999999987
2018.02.15,-2014.0000000000048,-2173.0000000000027,-265.0000000000041,329.9999999999841,-1586.999999999983,-498.9999999999828,,-6207.999999999993
2018.02.15,-2069.999999999994,-2238.999999999991,-274.00000000000756,469.99999999999886,-1546.9999999999873,-505.99999999998425,,-6165.999999999965
2018.02.15,-2059.999999999995,-2166.0000000000014,-302.9999999999977,512.0000000000005,-1586.999999999983,-655.9999999999899,,-6259.999999999967
2018.02.15,-2083.999999999997,-2156.0000000000023,-304.9999999999997,456.99999999999363,-1549.9999999999848,-479.99999999999153,,-6117.999999999982
2018.02.15,-2133.0000000000073,-2229.9999999999986,-367.0000000000062,503.9999999999907,-1549.9999999999848,-402.9999999999978,,-6179.000000000004
2018.02.15,-2144.0000000000127,-2231.9999999999895,-360.0000000000048,500.99999999997635,-1529.9999999999868,-394.9999999999898,,-6160.000000000006
2018.02.15,-2073.999999999998,-2176.9999999999845,-292.9999999999988,481.9999999999993,-1512.9999999999866,-417.99999999998505,,-5992.9999999999545
2018.02.15,-2115.0,-2234.999999999987,-261.0000000000001,447.9999999999791,-1526.9999999999895,-432.9999999999945,,-6122.999999999993
2018.02.15,-2134.0000000000136,-2262.9999999999927,-278.00000000000045,464.999999999975,-1547.9999999999939,-417.99999999998505,,-6176.000000000012
2018.02.15,-2086.00000000001,-2295.999999999987,-307.0000000000017,536.0000000000014,-1542.9999999999832,-322.00000000000006,,-6017.99999999998
2018.02.15,-2402.9999999999995,-2454.999999999985,-346.0000000000019,508.99999999998613,-1677.9999999999795,-346.9999999999862,,-6719.999999999966
2018.02.15,-2526.000000000006,-2659.999999999996,-538.0000000000051,324.99999999998863,-1844.0000000000011,-433.99999999997885,,-7676.999999999998
2018.02.15,-2492.0000000000055,-2598.999999999996,-419.00000000000273,230.99999999999454,-1799.9999999999793,-390.9999999999858,,-7469.9999999999745
2018.02.15,-2466.999999999997,-2563.000000000004,-460.00000000000483,218.9999999999941,-1750.9999999999914,-351.99999999999676,,-7373.999999999998
2018.02.15,-2493.9999999999964,-2535.9999999999827,-487.99999999999955,381.9999999999766,-1804.99999999999,-416.9999999999785,,-7357.99999999997
2018.02.15,-2710.0000000000123,-2559.9999999999845,-502.00000000000244,394.9999999999818,-1777.9999999999907,-466.9999999999952,,-7622.000000000004
2018.02.15,-2692.0000000000055,-2428.9999999999923,-407.99999999999727,376.9999999999811,-1720.9999999999948,-385.99999999999744,,-7259.000000000006
2018.02.15,-2698.0000000000005,-2459.9999999999955,-439.0000000000005,242.999999999995,-1766.000000000001,-505.99999999998425,,-7625.999999999987
2018.02.15,-2583.000000000002,-2430.999999999983,-463.9999999999977,180.99999999998317,-1779.9999999999816,-727.9999999999953,,-7804.999999999977
2018.02.15,-2520.9999999999955,-2407.0000000000036,-499.000000000005,197.99999999997908,-1783.0000000000014,-853.9999999999992,,-7866.000000000025
2018.02.15,-2607.0000000000036,-2342.999999999984,-522.0000000000002,31.999999999982265,-1763.9999999999877,-842.9999999999937,,-8046.999999999986
2018.02.15,-2635.999999999994,-2427.999999999986,-561.0000000000003,121.99999999998568,-1873.999999999998,-928.9999999999799,,-8305.999999999973
2018.02.15,-2900.999999999998,-2506.9999999999927,-597.9999999999985,172.9999999999734,-1943.9999999999902,-927.9999999999955,,-8705.0
2018.02.15,-2852.00000000001,-2430.999999999983,-606.0000000000065,271.99999999999136,-1917.9999999999975,-916.99999999999,,-8451.999999999995
2018.02.15,-2754.000000000012,-2420.0,-694.0000000000057,293.9999999999827,-2071.999999999985,-895.9999999999857,,-8542.000000000005
2018.02.15,-2872.0000000000077,-2542.999999999984,-758.0000000000031,328.9999999999793,-2152.9999999999827,-934.9999999999969,,-8931.999999999995
2018.02.15,-2932.0000000000014,-2614.9999999999895,-748.0000000000042,334.99999999997954,-2212.999999999998,-1074.9999999999816,,-9247.999999999996
2018.02.15,-2629.0000000000146,-2516.9999999999914,-906.0000000000068,471.99999999998,-2332.999999999985,-1379.9999999999814,,-9293.0
2018.02.15,-2693.000000000012,-2441.000000000004,-836.9999999999989,483.99999999998045,-2328.999999999981,-1389.9999999999802,,-9205.999999999996
2018.02.15,-2700.9999999999977,-2483.9999999999973,-839.0000000000009,508.99999999998613,-2319.9999999999886,-1300.9999999999966,,-9135.999999999995
2018.02.15,-2571.9999999999964,-2403.999999999984,-828.0000000000065,149.0000000000009,-2176.9999999999845,-1183.999999999985,,-9015.999999999955
2018.02.15,-2402.9999999999995,-2283.9999999999973,-602.0000000000025,201.99999999999818,-1947.999999999994,-1084.9999999999804,,-8119.9999999999745
2018.02.15,-2646.000000000015,-2520.9999999999955,-667.0000000000065,158.99999999999181,-2157.999999999993,-1068.9999999999866,,-8902.000000000005
2018.02.15,-2693.000000000012,-2520.9999999999955,-744.0000000000002,229.99999999998977,-2217.999999999987,-1120.9999999999943,,-9066.999999999998
2018.02.15,-2814.0000000000055,-2563.9999999999886,-779.0000000000075,343.9999999999941,-2191.999999999994,-1050.9999999999798,,-9055.999999999982
2018.02.15,-2856.9999999999986,-2637.0000000000005,-719.000000000003,328.9999999999793,-2115.9999999999845,-978.9999999999966,,-8979.000000000004
2018.02.15,-2937.000000000012,-2642.9999999999955,-784.0000000000069,368.9999999999998,-2099.999999999991,-967.9999999999911,,-9062.999999999996
2018.02.15,-2981.999999999996,-2645.9999999999927,-784.0000000000069,564.9999999999977,-2084.9999999999814,-911.9999999999795,,-8843.99999999996
2018.02.15,-2913.00000000001,-2588.999999999997,-748.9999999999997,567.9999999999836,-2020.9999999999839,-833.9999999999792,,-8537.999999999987
2018.02.15,-2947.999999999995,-2646.9999999999995,-728.0000000000064,524.9999999999773,-2023.9999999999814,-832.9999999999949,,-8655.0
2018.02.16,-2943.000000000007,-2620.0,-779.0000000000075,562.9999999999882,-1995.9999999999977,-815.9999999999945,,-8591.000000000018
2018.02.16,-2932.0000000000014,-2617.0000000000027,-751.9999999999972,559.9999999999739,-1986.9999999999832,-801.9999999999916,,-8530.000000000002
2018.02.16,-2906.0000000000086,-2587.9999999999905,-709.0000000000041,481.9999999999993,-1988.9999999999964,-787.9999999999887,,-8497.999999999989
