date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.04.11,-71.99999999999429,-89.99999999999008,-5.999999999994898,-13.00000000000523,-99.99999999998899,-37.99999999999359,-278.00000000000045,0.0,-23.00000000000635,0.0,-34.000000000000696,-109.00000000000354,-229.99999999999687,-273.9999999999965,-172.0000000000166,0.0,-28.999999999996362,-57.99999999999139,-148.99999999999915,,-1674.9999999999748
2016.04.11,14.000000000002899,-96.00000000000719,45.000000000006146,69.00000000000261,-177.00000000000495,29.000000000001247,-320.9999999999935,164.00000000000148,-19.999999999997797,50.0000000000056,68.99999999999685,-92.00000000000318,-312.9999999999855,-226.00000000001506,-53.999999999998494,3.0000000000001137,70.00000000000739,25.00000000000835,-180.0000000000024,,-940.9999999999753
2016.04.11,46.00000000000159,-140.0000000000068,48.000000000003595,27.999999999991587,-119.99999999998678,43.999999999999595,-414.9999999999876,135.00000000000512,47.9999999999925,102.00000000000209,102.00000000000209,-134.0000000000008,-278.00000000000045,-207.00000000000162,11.999999999989797,47.000000000011255,55.999999999997385,65.00000000000395,-214.00000000000307,,-774.9999999999866
2016.04.11,86.0000000000083,-150.00000000000568,48.000000000003595,167.0000000000016,-55.99999999998939,113.00000000000753,-404.9999999999887,248.00000000000466,107.00000000000153,182.99999999999983,185.99999999999727,-124.00000000000189,-234.00000000000088,-157.00000000000713,122.99999999998423,172.00000000001125,215.0000000000034,109.00000000000354,-241.99999999999778,,389.0000000000352
2016.04.11,108.00000000000809,-140.99999999999113,62.000000000006494,242.999999999995,-65.99999999998829,121.00000000000443,-401.99999999999125,311.00000000000705,121.99999999999989,277.000000000005,213.99999999999199,-119.00000000000244,-221.99999999998886,51.99999999998539,153.00000000000313,237.99999999999955,284.000000000006,155.00000000000514,-261.0000000000001,,1129.000000000055
2016.04.11,104.99999999999955,-158.99999999999804,83.00000000001084,176.00000000000193,-78.00000000000028,123.00000000000644,-415.99999999999415,253.0000000000001,105.99999999999498,287.9999999999994,207.00000000000162,-148.99999999999915,-285.99999999998624,38.0000000000047,183.99999999998417,172.00000000001125,233.0000000000041,180.0000000000024,-256.99999999999613,,803.0000000000475
2016.04.11,94.00000000000519,-158.99999999999804,78.00000000000028,-39.00000000000148,-76.99999999999375,73.00000000000084,-427.99999999998397,61.00000000000705,114.00000000000298,207.00000000000162,157.99999999999147,-154.99999999999403,-283.99999999999534,-110.00000000001009,68.99999999998573,32.00000000001069,49.000000000006594,118.00000000000699,-231.99999999999886,,-430.9999999999561
2016.04.11,65.00000000000395,-131.99999999999878,90.00000000001229,-96.00000000000364,-248.99999999998812,-12.000000000000899,-370.999999999988,14.000000000010004,17.000000000000348,60.00000000000449,76.99999999999375,-136.00000000000279,-385.99999999999744,-383.0,-97.00000000001374,-87.99999999999386,-52.99999999999727,35.00000000000725,-306.00000000000625,,-1950.9999999999586
2016.04.11,18.0000000000069,-55.000000000005045,36.0000000000138,-224.00000000000375,-316.99999999998954,-107.00000000000153,-333.9999999999899,-45.99999999999227,-78.00000000000028,-95.00000000000064,-60.99999999999994,-134.0000000000008,-458.9999999999872,-653.0000000000147,-433.0000000000167,-269.999999999996,-278.99999999999636,-52.99999999999194,-216.0000000000051,,-3759.999999999971
2016.04.11,-58.99999999999794,-96.00000000000719,-117.99999999999588,-340.0000000000034,-327.99999999999494,-93.99999999999409,-222.99999999999542,-155.00000000000114,-121.00000000000443,-107.99999999999699,-60.00000000000449,-46.00000000000159,-497.99999999999847,-645.0000000000067,-526.0000000000042,-363.9999999999901,-323.99999999999807,-17.000000000000348,-175.99999999999838,,-4297.999999999994
