date,USDCAD,CHFJPY,CADJPY,empty,sum
2018.12.03,-244.9999999999841,21.000000000000796,-162.9999999999967,,-386.99999999998
2018.12.03,-207.99999999998596,-16.000000000005343,-113.99999999999011,,-337.9999999999814
2018.12.03,-252.99999999999213,42.00000000000159,-149.0000000000009,,-359.9999999999915
2018.12.03,-297.9999999999983,60.99999999999284,-165.99999999999682,,-403.0000000000023
2018.12.03,-390.9999999999858,117.00000000000443,-240.99999999999966,,-514.999999999981
2018.12.04,-393.99999999998323,15.000000000000568,-197.9999999999933,,-576.9999999999759
2018.12.04,-369.99999999998147,55.999999999997385,-192.99999999999784,,-506.9999999999819
2018.12.04,-369.99999999998147,1.0000000000047748,-152.00000000000102,,-520.9999999999777
2018.12.04,-369.99999999998147,25.000000000005684,-170.0000000000017,,-514.9999999999775
2018.12.04,-414.9999999999876,18.000000000000682,-191.99999999999307,,-588.99999999998
2018.12.04,-350.9999999999902,-1.9999999999953388,-137.00000000000045,,-489.999999999986
2018.12.04,-449.9999999999948,-109.99999999999943,-84.99999999999375,,-644.9999999999881
2018.12.04,-545.9999999999799,-129.99999999999545,-80.99999999998886,,-756.9999999999642
2018.12.04,-462.9999999999912,-117.999999999995,-45.99999999999227,,-626.9999999999784
2018.12.04,-523.9999999999911,-93.99999999999409,-67.99999999999784,,-685.9999999999831
2018.12.04,-491.99999999998136,-94.99999999999886,-51.9999999999925,,-638.9999999999727
2018.12.04,-534.9999999999966,-114.99999999999488,-62.99999999998818,,-712.9999999999797
2018.12.04,-600.9999999999849,-108.99999999999466,-46.999999999997044,,-756.9999999999766
2018.12.04,-588.9999999999951,-233.0000000000041,57.00000000000216,,-764.999999999997
2018.12.04,-570.9999999999882,-278.99999999999636,79.9999999999983,,-769.9999999999862
2018.12.04,-591.9999999999925,-248.00000000000466,28.000000000005798,,-811.9999999999914
2018.12.04,-625.9999999999932,-257.99999999999557,52.00000000000671,,-831.999999999982
2018.12.04,-598.999999999994,-292.0000000000016,82.99999999999841,,-807.9999999999972
2018.12.04,-569.9999999999816,-269.00000000000546,84.00000000000318,,-754.9999999999839
2018.12.04,-609.9999999999994,-224.99999999999432,38.000000000010914,,-796.9999999999828
2018.12.04,-581.9999999999936,-299.0000000000066,91.00000000000819,,-789.999999999992
2018.12.04,-644.9999999999844,-418.00000000000637,143.00000000000068,,-919.9999999999902
2018.12.04,-604.9999999999889,-460.00000000000796,267.0000000000101,,-797.9999999999867
2018.12.04,-714.999999999999,-296.99999999999704,239.00000000000432,,-772.9999999999917
2018.12.04,-672.9999999999902,-373.00000000000466,231.00000000000875,,-814.9999999999862
2018.12.04,-618.9999999999918,-394.00000000000546,294.00000000001114,,-718.9999999999861
2018.12.04,-611.9999999999903,-391.00000000000534,269.00000000000546,,-733.9999999999902
2018.12.04,-595.9999999999966,-472.999999999999,298.0000000000018,,-770.9999999999936
2018.12.04,-580.999999999987,-453.00000000000296,295.0000000000017,,-738.9999999999883
2018.12.04,-638.9999999999895,-414.0000000000015,263.00000000000523,,-789.9999999999857
2018.12.04,-578.9999999999961,-438.0000000000024,300.00000000001137,,-716.9999999999872
2018.12.04,-433.99999999997885,-448.0000000000075,311.00000000000705,,-570.9999999999793
2018.12.04,-423.99999999997993,-421.99999999999704,352.00000000000387,,-493.99999999997317
2018.12.04,-268.9999999999859,-480.99999999999454,483.0000000000041,,-266.99999999997635
2018.12.04,-296.9999999999917,-408.00000000000125,359.99999999999943,,-344.9999999999935
2018.12.04,-290.9999999999968,-474.00000000000375,322.00000000000273,,-442.99999999999784
2018.12.04,-404.9999999999887,-512.0000000000005,284.000000000006,,-632.9999999999831
2018.12.04,-336.9999999999873,-579.9999999999983,344.0000000000083,,-572.9999999999774
2018.12.04,-32.999999999994145,-816.0000000000025,634.0000000000003,,-214.99999999999625
2018.12.04,-41.99999999998649,-787.0000000000061,659.000000000006,,-169.99999999998658
2018.12.04,92.00000000000318,-871.9999999999999,859.9999999999994,,80.00000000000273
2018.12.04,118.00000000001809,-801.0000000000019,757.000000000005,,74.00000000002115
2018.12.04,104.99999999999955,-826.0000000000076,809.0000000000117,,88.00000000000364
2018.12.04,107.00000000001265,-692.9999999999978,725.0000000000085,,139.0000000000233
2018.12.04,148.00000000001478,-753.0000000000001,785.0000000000108,,180.00000000002547
2018.12.04,180.0000000000024,-733.0000000000041,752.0000000000095,,199.00000000000784
2018.12.04,254.00000000002086,-746.9999999999999,837.0000000000033,,344.0000000000243
2018.12.04,262.00000000000665,-736.0000000000042,870.0000000000045,,396.000000000007
2018.12.05,246.00000000001288,-802.9999999999973,868.0000000000092,,311.0000000000248
2018.12.05,237.00000000002052,-783.0000000000013,865.0000000000091,,319.0000000000284
2018.12.05,225.00000000000853,-843.0000000000035,915.0000000000063,,297.00000000001125
2018.12.05,209.9999999999991,-816.0000000000025,884.0000000000003,,277.99999999999693
2018.12.05,235.00000000000742,-680.9999999999974,772.0000000000056,,326.0000000000156
2018.12.05,332.00000000002115,-751.9999999999953,868.0000000000092,,448.000000000035
2018.12.05,418.0000000000073,-691.0000000000025,832.9999999999984,,560.0000000000032
2018.12.05,359.0000000000204,-671.999999999997,753.0000000000001,,440.0000000000235
2018.12.05,375.0000000000142,-722.999999999999,795.0000000000017,,447.00000000001694
2018.12.05,418.0000000000073,-748.0000000000047,819.0000000000026,,489.00000000000523
2018.12.05,430.00000000001927,-707.9999999999984,802.0000000000067,,524.0000000000275
2018.12.05,435.0000000000076,-780.0000000000011,856.0000000000088,,511.00000000001523
2018.12.05,474.0000000000189,-743.9999999999998,852.0000000000039,,582.000000000023
2018.12.05,500.00000000001154,-731.9999999999993,843.0000000000035,,611.0000000000157
2018.12.05,511.000000000017,-740.9999999999997,814.0000000000072,,584.0000000000246
2018.12.05,510.00000000001046,-753.0000000000001,801.0000000000019,,558.0000000000123
2018.12.05,478.0000000000006,-733.0000000000041,784.000000000006,,529.0000000000025
2018.12.05,486.00000000000864,-703.000000000003,811.000000000007,,594.0000000000127
2018.12.05,468.00000000000176,-658.0000000000013,742.0000000000044,,552.000000000005
2018.12.05,497.0000000000141,-662.0000000000061,772.0000000000056,,607.0000000000135
2018.12.05,509.00000000000387,-713.9999999999986,813.0000000000024,,608.0000000000076
2018.12.05,498.00000000002063,-677.0000000000067,826.9999999999982,,648.000000000012
2018.12.05,518.0000000000184,-643.0000000000007,852.0000000000039,,727.0000000000216
2018.12.05,557.0000000000075,-626.9999999999953,889.00000000001,,819.0000000000222
2018.12.05,528.0000000000174,-569.0000000000026,844.0000000000083,,803.0000000000231
2018.12.05,483.0000000000112,-560.0000000000023,807.0000000000022,,730.0000000000111
2018.12.05,465.0000000000043,-545.0000000000017,841.0000000000082,,761.0000000000108
2018.12.05,467.0000000000174,-573.9999999999981,843.0000000000035,,736.0000000000229
2018.12.05,456.00000000001194,-572.0000000000027,826.9999999999982,,711.0000000000074
2018.12.05,381.0000000000091,-531.0000000000059,759.0000000000003,,609.0000000000035
2018.12.05,395.000000000012,-498.9999999999952,757.000000000005,,653.0000000000218
2018.12.05,394.00000000000546,-445.0000000000074,715.0000000000034,,664.0000000000015
2018.12.05,514.0000000000144,-471.9999999999942,797.0000000000113,,839.0000000000315
2018.12.05,477.0000000000163,-620.9999999999951,749.0000000000094,,605.0000000000307
2018.12.05,1564.0000000000098,-515.0000000000006,1362.000000000009,,2411.000000000018
2018.12.05,1416.0000000000173,-466.0000000000082,1314.9999999999977,,2265.000000000007
2018.12.05,1428.000000000007,-414.0000000000015,1325.0000000000027,,2339.000000000008
2018.12.05,1469.000000000009,-414.0000000000015,1350.999999999999,,2406.000000000007
2018.12.05,1292.0000000000043,-406.9999999999965,1237.000000000009,,2122.000000000017
2018.12.05,1289.0000000000068,-373.9999999999952,1227.0000000000039,,2142.0000000000155
2018.12.05,1416.0000000000173,-340.0000000000034,1300.0000000000114,,2376.0000000000255
2018.12.05,1453.0000000000155,-352.00000000000387,1314.0000000000073,,2415.000000000019
2018.12.05,1497.000000000015,-337.0000000000033,1341.9999999999986,,2502.0000000000105
2018.12.05,1493.000000000011,-350.9999999999991,1322.0000000000027,,2464.0000000000146
2018.12.05,1406.0000000000184,-331.00000000000307,1249.0000000000095,,2324.000000000025
2018.12.05,1432.0000000000111,-304.00000000000205,1260.000000000005,,2388.000000000014
2018.12.05,1305.0000000000007,-323.0000000000075,1197.0000000000027,,2178.999999999996
2018.12.05,1186.0000000000205,-341.0000000000082,1126.0000000000048,,1971.000000000017
2018.12.06,1202.000000000014,-450.00000000000284,1213.9999999999986,,1966.00000000001
2018.12.06,1201.0000000000077,-373.9999999999952,1185.0000000000023,,2012.0000000000148
2018.12.06,1269.000000000009,-436.00000000000705,1282.0000000000107,,2115.0000000000127
2018.12.06,1269.000000000009,-415.9999999999968,1289.0000000000014,,2142.0000000000136
2018.12.06,1472.0000000000066,-457.9999999999984,1445.0000000000073,,2459.0000000000155
2018.12.06,1481.0000000000211,-543.9999999999969,1525.0000000000057,,2462.00000000003
2018.12.06,1537.0000000000107,-606.9999999999993,1640.0000000000005,,2570.000000000012
2018.12.06,1526.0000000000052,-591.0000000000082,1622.0,,2556.9999999999973
2018.12.06,1537.0000000000107,-585.9999999999985,1624.0000000000095,,2575.000000000022
2018.12.06,1565.0000000000164,-588.9999999999986,1626.0000000000048,,2602.0000000000227
2018.12.06,1607.000000000003,-670.0000000000017,1746.0000000000093,,2683.0000000000105
2018.12.06,1669.0000000000093,-704.0000000000077,1780.0000000000011,,2745.0000000000027
2018.12.06,1596.0000000000196,-680.9999999999974,1762.0000000000005,,2677.0000000000227
2018.12.06,1542.0000000000211,-722.999999999999,1769.0000000000055,,2588.0000000000277
2018.12.06,1599.000000000017,-668.0000000000064,1774.000000000001,,2705.000000000012
2018.12.06,1582.0000000000168,-617.0000000000044,1710.000000000008,,2675.0000000000205
2018.12.06,1640.0000000000193,-637.0000000000005,1710.000000000008,,2713.000000000027
2018.12.06,1638.0000000000061,-637.0000000000005,1663.000000000011,,2664.0000000000164
2018.12.06,1672.0000000000068,-483.99999999999466,1496.0000000000093,,2684.000000000022
2018.12.06,1725.000000000021,-558.0000000000069,1540.0000000000064,,2707.0000000000205
2018.12.06,1880.9999999999993,-617.0000000000044,1689.9999999999977,,2953.9999999999927
2018.12.06,1775.0000000000155,-762.0000000000005,1776.0000000000105,,2789.0000000000255
2018.12.06,1935.00000000002,-781.0000000000059,1951.0000000000077,,3105.000000000022
2018.12.06,1989.0000000000186,-846.9999999999942,2056.000000000012,,3198.0000000000364
2018.12.06,2024.0000000000036,-849.0000000000038,1995.0000000000045,,3170.0000000000045
2018.12.06,2023.0000000000193,-784.9999999999966,1941.0000000000025,,3179.0000000000255
2018.12.06,1943.000000000006,-716.9999999999987,1898.0000000000105,,3124.0000000000177
2018.12.06,1849.0000000000118,-692.0000000000073,1841.0000000000082,,2998.0000000000127
2018.12.06,1839.0000000000127,-605.9999999999945,1819.0000000000027,,3052.000000000021
2018.12.06,1835.0000000000089,-552.9999999999973,1834.0000000000032,,3116.0000000000146
2018.12.06,1720.0000000000105,-435.0000000000023,1788.000000000011,,3073.000000000019
2018.12.06,1899.0000000000061,-546.0000000000065,1951.9999999999982,,3304.9999999999977
2018.12.06,1856.0000000000132,-564.9999999999977,2109.9999999999995,,3401.000000000015
2018.12.06,1725.000000000021,-411.00000000000136,2100.999999999999,,3415.0000000000186
2018.12.06,1774.0000000000089,-367.999999999995,2162.0000000000064,,3568.00000000002
2018.12.06,1882.000000000006,-519.0000000000055,2181.000000000012,,3544.0000000000123
2018.12.06,2006.0000000000189,-570.999999999998,2270.00000000001,,3705.000000000031
2018.12.06,1818.0000000000084,-507.99999999999557,2056.000000000012,,3366.0000000000246
2018.12.06,1615.000000000011,-403.0000000000058,1891.0000000000055,,3103.0000000000105
2018.12.06,1551.0000000000134,-390.00000000000057,1838.9999999999986,,3000.0000000000114
2018.12.06,1629.0000000000139,-457.00000000000784,1935.0000000000023,,3107.000000000008
2018.12.06,1488.0000000000005,-371.9999999999999,1776.0000000000105,,2892.000000000011
2018.12.06,1469.000000000009,-421.0000000000065,1806.0000000000116,,2854.0000000000146
2018.12.06,1575.0000000000152,-384.00000000000034,1784.000000000006,,2975.000000000021
2018.12.06,1496.0000000000084,-394.00000000000546,1734.9999999999995,,2837.0000000000027
2018.12.06,1344.0000000000118,-316.0000000000025,1585.000000000008,,2613.0000000000173
2018.12.06,1417.0000000000016,-328.00000000000296,1655.0000000000011,,2744.0
2018.12.06,1464.000000000021,-304.00000000000205,1701.0000000000077,,2861.0000000000264
2018.12.07,1441.0000000000034,-450.00000000000284,1698.9999999999982,,2689.9999999999986
2018.12.07,1556.0000000000018,-313.0000000000024,1725.999999999999,,2968.9999999999986
2018.12.07,1591.000000000009,-305.9999999999974,1737.000000000009,,3022.000000000021
2018.12.07,1554.000000000011,-307.00000000000216,1713.9999999999986,,2961.0000000000073
2018.12.07,1566.0000000000007,-257.99999999999557,1719.9999999999989,,3028.0000000000036
2018.12.07,1534.0000000000132,-281.0000000000059,1698.0000000000075,,2951.0000000000146
2018.12.07,1536.000000000004,-243.99999999999977,1710.9999999999986,,3003.0000000000027
2018.12.07,1591.000000000009,-257.99999999999557,1769.0000000000055,,3102.000000000019
2018.12.07,1574.0000000000086,-230.00000000000398,1728.999999999999,,3073.0000000000036
2018.12.07,1577.0000000000061,-221.9999999999942,1707.9999999999984,,3063.00000000001
2018.12.07,1531.0000000000157,-179.00000000000205,1676.0000000000018,,3028.0000000000155
2018.12.07,1514.9999999999998,-120.99999999999511,1621.0000000000093,,3015.0000000000136
2018.12.07,1557.0000000000084,-81.00000000000307,1606.9999999999993,,3083.0000000000045
2018.12.07,1567.0000000000073,-126.99999999999534,1635.000000000005,,3075.000000000017
2018.12.07,1589.0000000000182,-31.00000000000591,1597.999999999999,,3156.0000000000114
2018.12.07,1572.0000000000177,-54.000000000002046,1581.0000000000032,,3099.000000000019
2018.12.07,1583.0000000000011,-105.00000000000398,1630.0000000000095,,3108.000000000007
2018.12.07,1558.000000000015,-141.00000000000534,1644.0000000000055,,3061.000000000015
2018.12.07,1598.0000000000105,-215.0000000000034,1677.0000000000068,,3060.0000000000136
2018.12.07,1575.0000000000152,-207.00000000000784,1689.0000000000073,,3057.0000000000146
2018.12.07,1567.0000000000073,-177.0000000000067,1658.0000000000014,,3048.000000000002
2018.12.07,1549.0000000000005,-156.99999999999648,1631.0000000000002,,3023.0000000000045
2018.12.07,1558.9999999999993,-192.99999999999784,1653.000000000006,,3019.0000000000073
2018.12.07,1569.0000000000205,-260.9999999999957,1629.000000000005,,2937.00000000003
2018.12.07,1606.0000000000184,-281.9999999999965,1677.0000000000068,,3001.0000000000286
2018.12.07,1588.0000000000116,-272.00000000000557,1660.000000000011,,2976.000000000017
2018.12.07,1603.0000000000211,-242.999999999995,1697.0000000000027,,3057.000000000029
2018.12.07,1632.0000000000111,-159.00000000000603,1710.9999999999986,,3184.0000000000036
2018.12.07,1585.000000000014,-153.0000000000058,1652.000000000001,,3084.000000000009
2018.12.07,1585.000000000014,-233.99999999999466,1636.00000000001,,2987.0000000000296
2018.12.07,1451.0000000000023,-268.0000000000007,1606.9999999999993,,2790.000000000001
2018.12.07,620.0000000000206,-200.00000000000284,1088.0000000000082,,1508.000000000026
2018.12.07,608.0000000000085,-150.00000000000568,1064.0000000000073,,1522.00000000001
2018.12.07,302.0000000000023,-117.00000000000443,841.9999999999987,,1026.9999999999966
2018.12.07,362.00000000001785,-195.0000000000074,957.9999999999984,,1125.0000000000089
2018.12.07,563.0000000000024,-177.99999999999727,1103.999999999999,,1489.000000000004
2018.12.07,655.0000000000056,-224.99999999999432,1247.0,,1677.0000000000114
2018.12.07,670.000000000015,-218.9999999999941,1243.9999999999998,,1695.0000000000207
2018.12.07,650.0000000000173,-185.00000000000227,1148.0000000000105,,1613.0000000000255
2018.12.07,605.0000000000111,-114.99999999999488,1108.000000000004,,1598.0000000000205
2018.12.07,571.0000000000103,-27.000000000001023,1085.9999999999986,,1630.000000000008
2018.12.07,678.0000000000008,-4.9999999999954525,1195.999999999998,,1869.0000000000032
2018.12.07,546.000000000002,46.999999999997044,1118.000000000009,,1711.0000000000082
2018.12.07,468.00000000000176,72.99999999999329,1082.0000000000077,,1623.0000000000027
2018.12.07,642.0000000000092,10.000000000005116,1186.000000000007,,1838.0000000000214
2018.12.07,768.0000000000131,36.000000000001364,1286.0000000000014,,2090.000000000016
2018.12.07,785.0000000000134,91.99999999999875,1265.0000000000005,,2142.0000000000127
2018.12.07,816.0000000000167,25.99999999999625,1302.0000000000068,,2144.00000000002
