date,USDCAD,GBPCHF,EURGBP,GBPJPY,EURAUD,CADJPY,empty,sum
2017.04.17,36.0000000000138,-259.9999999999936,48.99999999999905,115.0000000000091,-15.999999999993797,58.9999999999975,,-16.99999999996794
2017.04.17,53.00000000001415,-346.0000000000019,7.0000000000014495,-26.999999999986812,-53.999999999998494,-4.0000000000048885,,-370.99999999997647
2017.04.17,25.00000000000835,-329.00000000000153,54.999999999993946,103.00000000000864,103.99999999999298,-10.000000000005116,,-52.00000000000273
2017.04.17,65.00000000000395,-395.000000000012,12.999999999996348,145.00000000001023,63.99999999999739,63.99999999999295,,-44.00000000001114
2017.04.17,-2.999999999997449,-387.000000000004,17.000000000000348,289.0000000000157,46.999999999997044,123.99999999999523,,87.00000000000688
2017.04.17,31.000000000003247,-394.00000000000546,20.999999999993246,455.0000000000125,-11.00000000000545,257.99999999999557,,359.99999999999363
2017.04.17,-59.99999999999339,-368.9999999999971,51.000000000001044,299.0000000000066,58.000000000002494,126.99999999999534,,106.00000000001495
2017.04.17,-90.99999999999665,-351.99999999999676,59.99999999999339,356.00000000002296,113.99999999999189,171.99999999999704,,259.0000000000119
2017.04.17,-28.999999999990145,-324.0000000000132,71.99999999999429,493.9999999999998,-45.000000000006146,262.00000000000045,,429.999999999985
2017.04.17,-63.99999999999739,-326.0000000000041,95.00000000000064,579.0000000000077,-97.9999999999981,289.99999999999204,,476.0000000000008
2017.04.17,-59.99999999999339,-343.00000000000443,88.99999999999464,496.0000000000093,-29.999999999996696,260.9999999999957,,413.0000000000051
2017.04.17,-69.9999999999923,-343.00000000000443,74.99999999999174,492.00000000001864,-42.999999999993044,268.99999999999125,,380.00000000001194
2017.04.17,-78.99999999998464,-367.0000000000062,60.99999999999994,449.0000000000123,-25.00000000000835,229.99999999998977,,269.0000000000028
2017.04.17,-95.00000000000064,-412.00000000001234,44.99999999999504,382.000000000005,26.999999999999247,177.99999999999727,,124.99999999998361
2017.04.17,-116.99999999998934,-361.9999999999957,81.9999999999932,403.00000000002,59.000000000009045,149.0000000000009,,214.00000000003814
2017.04.17,-96.99999999999153,-347.9999999999928,90.0000000000012,493.0000000000234,4.999999999988347,208.99999999998897,,352.0000000000176
2017.04.17,-92.99999999998754,-360.0000000000048,90.0000000000012,443.00000000001205,72.0000000000054,175.99999999998772,,328.00000000001404
2017.04.17,-49.99999999999449,-344.00000000001097,98.99999999999353,441.0000000000025,110.99999999999443,180.99999999999739,,437.9999999999824
2017.04.17,-37.99999999998249,-333.0000000000055,121.99999999999989,338.0000000000223,-32.999999999994145,134.9999999999909,,191.00000000003092
2017.04.17,-114.99999999999844,-290.9999999999968,125.99999999999278,391.00000000001955,5.999999999994898,146.99999999999136,,264.00000000000335
2017.04.17,-121.99999999999989,-185.99999999999727,261.99999999999557,475.9999999999991,-228.00000000000597,193.9999999999884,,395.99999999997993
2017.04.17,-108.99999999998133,-219.00000000001364,251.00000000000122,442.0000000000073,-207.00000000000162,164.99999999999204,,323.000000000004
2017.04.17,-59.99999999999339,-201.00000000000674,224.000000000002,426.00000000001614,-151.9999999999966,164.00000000000148,,401.0000000000229
2017.04.17,-95.999999999985,-297.0000000000139,124.99999999999733,388.00000000000523,-24.000000000001798,165.99999999999682,,261.99999999999864
2017.04.17,-99.99999999998899,-424.00000000000216,32.999999999994145,372.0000000000141,9.999999999998899,194.99999999999318,,86.00000000000918
2017.04.17,-116.99999999998934,-388.0000000000106,63.00000000000195,331.0000000000173,-22.999999999995246,171.99999999999704,,38.00000000002112
2017.04.17,-124.99999999999733,-374.0000000000077,90.0000000000012,314.0000000000214,-73.99999999999629,140.99999999999113,,-27.999999999987608
2017.04.17,-189.99999999997908,-341.99999999999784,126.99999999999933,326.0000000000218,-68.00000000000139,107.99999999998988,,-38.99999999996729
2017.04.17,-135.9999999999806,-300.00000000001137,180.99999999999784,310.0000000000023,-151.9999999999966,119.99999999999034,,23.000000000001933
2017.04.17,-171.99999999999437,-307.00000000001285,191.99999999999218,88.00000000002228,-217.0000000000005,-5.000000000009663,,-421.0000000000029
