date,USDCAD,GBPCHF,EURGBP,GBPJPY,EURAUD,CADJPY,empty,sum
2017.04.17,-12.999999999996348,-320.00000000000915,0.0,-68.9999999999884,-60.99999999999994,-53.00000000001148,,-516.0000000000053
2017.04.17,-19.999999999997797,-383.0,-51.000000000001044,-141.9999999999959,-80.99999999999774,-67.00000000000728,,-743.9999999999998
2017.04.17,-18.999999999991246,-378.00000000001165,4.999999999999449,-103.999999999985,-120.00000000000898,-106.99999999999932,,-722.9999999999968
2017.04.17,11.00000000000545,-424.00000000000216,-1.0000000000065512,78.00000000000296,45.000000000006146,-12.000000000000455,,-302.9999999999946
2017.04.17,-5.999999999994898,-412.9999999999967,7.9999999999968985,109.00000000000887,-5.999999999994898,47.99999999998761,,-259.9999999999931
2017.04.17,-46.999999999997044,-405.0000000000109,10.999999999994348,284.00000000002024,-26.999999999999247,122.99999999999045,,-61.00000000000216
2017.04.17,-75.99999999998718,-408.00000000000836,15.999999999993797,255.00000000002387,-86.99999999999264,96.9999999999942,,-202.99999999997635
2017.04.17,-100.99999999999554,-385.00000000001313,39.999999999995595,278.00000000002,31.000000000003247,115.99999999999966,,-20.999999999990166
2017.04.17,-101.99999999997988,-391.000000000008,44.99999999999504,295.0000000000159,-45.000000000006146,149.99999999999147,,-47.99999999999159
2017.04.17,-79.99999999999119,-337.99999999999386,64.99999999999284,478.00000000000864,-131.99999999999878,248.99999999999523,,242.00000000001288
2017.04.17,-99.99999999998899,-363.0000000000022,74.99999999999174,475.00000000002274,-87.99999999999919,241.99999999999022,,241.00000000001432
2017.04.17,-84.99999999997954,-371.00000000001023,63.99999999999739,478.00000000000864,-69.9999999999923,256.9999999999908,,273.0000000000148
2017.04.17,-100.99999999999554,-395.000000000012,51.99999999999649,397.0000000000198,-87.99999999999919,203.99999999999352,,69.00000000000307
2017.04.17,-116.99999999998934,-417.0000000000007,41.9999999999976,327.0000000000266,-22.999999999995246,121.99999999999989,,-65.99999999996115
2017.04.17,-116.99999999998934,-412.00000000001234,41.000000000002146,332.9999999999984,-8.999999999992347,141.9999999999959,,-21.999999999997584
2017.04.17,-119.99999999998678,-368.9999999999971,78.99999999999574,382.000000000005,-9.999999999998899,135.99999999999568,,98.00000000001367
2017.04.17,-118.99999999998023,-367.0000000000062,85.99999999999719,436.00000000000705,-1.999999999990898,174.99999999999716,,209.0000000000241
2017.04.17,-96.99999999999153,-373.00000000000114,86.99999999999264,379.0000000000191,43.999999999999595,146.99999999999136,,187.00000000001006
2017.04.17,-81.9999999999821,-375.0000000000142,81.9999999999932,263.00000000000523,-55.000000000005045,91.99999999999875,,-75.0000000000042
2017.04.17,-128.99999999997914,-341.99999999999784,117.00000000000044,319.0000000000168,-69.00000000000794,114.99999999999488,,11.000000000027242
2017.04.17,-152.99999999998093,-329.00000000000153,105.99999999999498,337.0000000000175,-310.9999999999946,132.99999999999557,,-216.99999999996902
2017.04.17,-142.99999999998204,-259.9999999999936,212.00000000000108,361.0000000000184,-248.00000000000378,138.9999999999958,,61.0000000000359
2017.04.17,-108.99999999998133,-256.00000000001177,178.00000000000037,378.0000000000143,-231.0000000000034,161.99999999999193,,122.00000000001015
2017.04.17,-96.99999999999153,-299.00000000000483,124.99999999999733,378.0000000000143,-168.99999999999693,152.00000000000102,,90.00000000001938
2017.04.17,-111.99999999997878,-429.00000000001273,29.999999999996696,331.0000000000173,-63.99999999999739,155.00000000000114,,-88.99999999997374
2017.04.17,-126.99999999998823,-432.0000000000102,27.999999999994696,289.0000000000157,-48.000000000003595,152.9999999999916,,-137.00000000000006
2017.04.17,-144.99999999999514,-402.9999999999978,56.0000000000005,311.00000000000705,-86.99999999999264,140.00000000000057,,-127.99999999997749
2017.04.17,-197.99999999998707,-381.0000000000091,90.0000000000012,298.0000000000018,-102.00000000000209,104.99999999998977,,-188.00000000000546
2017.04.17,-204.99999999998852,-351.0000000000124,121.99999999999989,259.00000000001455,-177.00000000000495,83.99999999998897,,-268.00000000000244
2017.04.17,-192.99999999999872,-329.00000000000153,153.99999999999858,87.00000000001751,-245.0000000000063,-5.000000000009663,,-531.0000000000001
