date,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2016.11.07,-192.00000000001438,-59.000000000009045,-51.99999999999649,-35.999999999991594,0.0,-165.00000000000625,0.0,-94.00000000000519,-60.00000000000449,0.0,-3.999999999981796,-329.9999999999983,-75.00000000000284,-123.00000000000644,0.0,-246.9999999999999,-259.00000000000034,-195.00000000000074,-289.9999999999903,,-2181.000000000008
2016.11.07,-186.0000000000195,201.00000000000674,19.00000000000235,105.00000000001064,58.000000000002494,177.99999999999727,280.00000000000244,129.00000000000134,200.99999999999562,104.00000000000409,569.0000000000194,-286.00000000000136,463.9999999999977,465.0000000000043,636.0000000000143,-106.99999999999932,-204.00000000000773,53.999999999998494,-148.99999999999915,,2531.000000000031
2016.11.07,-216.00000000001617,28.000000000005798,-34.000000000000696,106.00000000000608,26.999999999999247,186.9999999999976,246.00000000000176,126.0000000000039,204.99999999999963,126.99999999999933,389.0000000000171,-510.9999999999957,356.00000000000074,442.9999999999934,667.0000000000176,-346.9999999999942,-152.00000000000102,14.999999999998348,-253.99999999999866,,1408.0000000000343
2016.11.07,-309.0000000000037,141.99999999999767,-41.000000000002146,113.00000000000753,83.9999999999952,575.9999999999934,239.0000000000003,70.99999999999883,234.99999999999633,107.99999999999699,441.0000000000025,-924.9999999999972,458.9999999999872,533.0000000000057,757.0000000000076,-496.9999999999999,66.99999999999307,15.999999999993797,-326.9999999999884,,1741.9999999999848
2016.11.07,-409.0000000000149,187.00000000000384,-117.00000000000044,157.00000000000713,150.00000000000568,501.99999999999534,258.9999999999981,39.00000000000014,253.0000000000032,73.00000000000084,773.0000000000015,-694.9999999999932,608.9999999999928,469.0000000000083,938.0000000000166,-347.999999999999,-33.00000000000125,31.999999999998696,-414.00000000000324,,2425.0000000000196
2016.11.07,-285.00000000000193,384.00000000000654,-41.000000000002146,161.00000000000003,127.99999999999478,453.9999999999935,458.9999999999983,141.00000000000225,314.99999999999864,180.99999999999784,916.0000000000057,-617.999999999995,907.9999999999977,571.0000000000103,941.0000000000141,-102.99999999999443,-50.00000000001137,178.00000000000037,-329.00000000000153,,4311.000000000013
2016.11.07,-317.0000000000117,412.00000000001234,-90.99999999999665,99.00000000000463,160.00000000000458,364.9999999999949,452.00000000000796,75.00000000000284,248.99999999999923,185.99999999999727,919.0000000000032,-494.99999999999034,957.9999999999922,499.000000000005,877.0000000000166,-40.99999999999682,-40.00000000000625,268.99999999999704,-319.999999999987,,4216.000000000049
2016.11.07,-251.00000000000122,385.99999999999744,-43.999999999999595,120.00000000000898,129.00000000000134,441.99999999999307,418.0000000000073,107.99999999999699,246.99999999999721,156.99999999999602,902.0000000000028,-593.0000000000035,825.9999999999934,499.000000000005,809.0000000000152,-170.99999999999227,6.999999999990791,262.999999999991,-279.99999999999136,,3974.0000000000086
2016.11.07,-226.00000000001506,320.00000000000915,-75.9999999999983,110.00000000001009,126.0000000000039,498.9999999999952,353.0000000000033,17.000000000000348,226.99999999999943,182.99999999999983,693.0000000000102,-585.9999999999985,701.9999999999804,333.0000000000055,764.0000000000091,-214.9999999999892,85.99999999999852,192.99999999999872,-356.9999999999851,,3146.0000000000377
2016.11.07,-78.00000000000028,391.9999999999924,-51.000000000001044,164.00000000000858,144.99999999999514,495.00000000000455,296.0000000000074,-29.000000000001247,166.99999999999494,129.9999999999968,694.0000000000168,-566.0000000000025,609.9999999999994,256.00000000001177,658.0000000000031,-247.99999999999045,190.9999999999883,176.99999999999383,-368.9999999999971,,3034.0000000000205
2016.11.07,-60.99999999999994,392.9999999999989,-48.99999999999905,191.00000000000784,151.00000000001222,481.9999999999993,297.9999999999983,-24.000000000001798,175.99999999999838,151.00000000000114,686.0000000000089,-551.0000000000019,626.9999999999998,296.9999999999917,709.0000000000041,-250.99999999999056,170.99999999999227,118.99999999999133,-419.9999999999982,,3095.0000000000136
2016.11.07,-57.00000000001815,388.9999999999949,-88.99999999999464,202.0000000000022,177.00000000000495,472.999999999999,295.0000000000008,-48.99999999999905,219.99999999999798,156.00000000000057,649.0000000000107,-581.0000000000031,626.9999999999998,249.00000000001032,812.0000000000127,-271.0000000000008,198.99999999999807,129.9999999999968,-427.99999999998397,,3103.0000000000286
2016.11.07,-70.99999999999883,385.99999999999744,-85.99999999999719,209.00000000000364,172.0000000000166,563.0000000000024,307.0000000000017,-44.99999999999504,226.99999999999943,182.00000000000438,636.9999999999986,-614.9999999999949,637.9999999999831,246.99999999999721,807.0000000000022,-283.9999999999918,241.99999999999022,117.00000000000044,-448.9999999999883,,3184.0000000000323
2016.11.07,-75.00000000000284,400.00000000000034,-63.99999999999739,233.00000000000543,178.00000000001148,543.9999999999969,282.99999999999994,-17.999999999995797,268.0000000000016,151.9999999999966,661.0000000000005,-700.9999999999934,610.9999999999837,313.99999999999204,907.0000000000133,-376.99999999999534,205.99999999998886,39.999999999995595,-491.99999999998136,,3070.0000000000196
2016.11.07,3.999999999981796,426.9999999999996,-21.00000000000435,309.0000000000037,175.99999999999838,689.9999999999977,281.00000000000904,-43.00000000000415,251.99999999999667,163.00000000000205,417.0000000000007,-810.0000000000023,619.9999999999983,290.9999999999968,916.0000000000057,-439.9999999999977,332.9999999999984,42.999999999993044,-492.9999999999879,,3114.9999999999864
2016.11.07,147.99999999999258,445.0000000000065,-33.000000000005244,280.00000000000244,205.00000000001074,534.000000000006,240.00000000000688,-95.99999999999609,197.99999999999818,265.0000000000041,362.00000000001785,-778.9999999999964,612.9999999999969,245.0000000000063,870.9999999999995,-425.9999999999877,313.99999999999295,61.999999999995396,-492.9999999999879,,2955.000000000063
2016.11.07,122.99999999998423,412.9999999999967,-65.00000000000395,259.0000000000092,261.0000000000001,522.0000000000056,184.00000000000637,-166.99999999999494,137.9999999999937,234.00000000000088,323.0000000000066,-673.9999999999924,533.99999999999,150.00000000000568,779.0000000000185,-396.0000000000008,305.9999999999974,88.99999999999464,-468.9999999999861,,2544.000000000032
2016.11.07,255.99999999998957,448.000000000004,-48.000000000003595,259.0000000000092,262.00000000000665,486.99999999999477,164.00000000000858,-192.00000000000327,117.00000000000044,282.99999999999994,306.00000000000625,-643.9999999999912,517.9999999999962,150.00000000000568,774.000000000008,-368.9999999999998,338.99999999999864,78.00000000000028,-502.9999999999868,,2685.000000000044
