date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2016.11.07,-68.00000000000139,292.00000000000335,126.99999999999933,226.00000000000398,18.0000000000069,151.00000000001222,286.00000000000136,330.0000000000081,182.99999999999983,178.99999999999582,652.0000000000082,-568.9999999999973,-251.99999999999534,613.9999999999812,629.0000000000128,860.0000000000163,-22.999999999996135,-160.0000000000108,61.999999999995396,-148.99999999999915,,3388.0000000000446
2016.11.07,-133.00000000000534,239.99999999999577,56.99999999999594,140.0000000000068,-52.99999999999194,148.99999999999915,177.99999999999727,322.00000000000006,155.00000000000514,136.00000000000279,623.000000000018,-590.0000000000016,-122.99999999999045,515.9999999999832,539.0000000000006,662.000000000007,-21.99999999999136,-161.00000000000136,154.99999999999403,-95.00000000000064,,2695.0000000000236
2016.11.07,-99.00000000000463,141.99999999999767,26.000000000003798,161.00000000000003,51.000000000001044,95.00000000000064,582.9999999999984,285.00000000000193,172.00000000000549,188.9999999999947,442.00000000000904,-496.99999999999187,-447.9999999999933,461.99999999998465,553.0000000000035,801.0000000000073,-295.99999999999227,69.99999999999318,62.99999999999084,-191.99999999999218,,2563.000000000018
2016.11.07,-295.0000000000008,190.00000000000128,-31.999999999998696,193.00000000000983,-207.00000000000162,219.00000000001364,588.9999999999986,278.00000000000045,80.00000000000229,112.000000000001,788.0000000000109,-628.0000000000064,-599.9999999999943,624.9999999999867,539.0000000000006,975.9999999999991,-304.9999999999926,176.9999999999925,49.99999999999449,-312.9999999999855,,2436.000000000031
2016.11.07,-276.00000000000955,412.9999999999967,31.000000000003247,215.00000000000963,1.999999999990898,205.00000000001074,611.0000000000042,506.0000000000064,255.00000000000523,253.0000000000032,1023.0000000000183,-743.0000000000048,-608.9999999999947,1078.9999999999854,869.999999999993,1227.0000000000002,-74.99999999998863,6.999999999990791,184.99999999999073,-261.0000000000001,,4918.000000000011
2016.11.07,-203.00000000001984,465.0000000000043,-36.0000000000027,182.00000000000438,2.999999999997449,161.00000000001114,484.99999999999943,490.00000000000153,144.99999999999514,219.99999999999798,989.0000000000176,-499.000000000005,-421.99999999999704,997.9999999999878,598.0000000000097,1021.0000000000052,-1.9999999999953388,27.000000000001023,266.999999999995,-310.9999999999946,,4578.000000000013
2016.11.07,-212.00000000001216,473.0000000000123,-34.99999999999615,151.00000000000114,-32.0000000000098,204.00000000000418,453.9999999999935,480.0000000000027,131.00000000000333,234.00000000000088,1015.0000000000103,-507.9999999999973,-436.9999999999976,1031.9999999999884,619.9999999999983,990.000000000002,9.000000000000341,19.99999999999602,312.00000000000114,-268.0000000000016,,4632.999999999999
2016.11.07,-200.00000000000017,402.9999999999978,2.999999999997449,151.00000000000114,-29.999999999996696,147.00000000000824,625.0,436.00000000000307,161.00000000000003,192.00000000000327,914.0000000000148,-571.9999999999948,-557.9999999999927,866.9999999999956,608.0000000000085,898.000000000021,-161.99999999999193,114.99999999999488,263.99999999999756,-218.99999999999142,,4043.000000000076
2016.11.07,-55.000000000005045,414.00000000000324,-49.99999999999449,193.00000000000983,-18.0000000000069,154.0000000000097,554.9999999999926,367.0000000000062,31.000000000003247,204.00000000000418,735.000000000019,-273.9999999999965,-489.9999999999949,729.9999999999862,368.9999999999971,834.0000000000014,-184.99999999998806,198.99999999999807,214.99999999999852,-347.9999999999928,,3580.000000000051
2016.11.07,-12.000000000012001,459.0000000000094,7.9999999999968985,248.00000000000378,-52.99999999999194,156.00000000000057,593.0000000000035,343.9999999999999,39.999999999995595,177.00000000000495,731.000000000015,-340.00000000000693,-533.9999999999918,689.9999999999907,387.000000000004,858.0000000000032,-236.99999999999477,218.9999999999941,176.99999999999383,-346.0000000000019,,3565.000000000016
