names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,"['CHFJPY', 'EURJPY', 'AUDJPY', 'EURAUD']",100.0,0.3983095238095239,S
GBPUSD,30,"['AUDNZD', 'NZDUSD', 'EURUSD', 'USDJPY']",80.0,1.0,S
EURUSD,10,"['CHFJPY', 'AUDJPY', 'EURAUD']",80.0,-1.0,B
USDJPY,20,"['CHFJPY', 'EURJPY', 'AUDJPY', 'EURAUD']",80.0,0.3946580086580086,S
USDCAD,10,"['AUDJPY', 'EURAUD']",80.0,0.30342857142857144,S
NZDUSD,10,"['NZDUSD', 'GBPUSD']",100.0,1.0,S
CHFJPY,10,['GBPAUD'],80.0,-1.0,B
CADCHF,30,['EURUSD'],80.0,0.3799636185967455,S
AUDCHF,10,['GBPUSD'],80.0,0.986,S
NZDCHF,10,"['EURUSD', 'GBPUSD']",80.0,0.9733333333333334,S
EURGBP,10,"['EURUSD', 'EURJPY']",80.0,0.74,S
GBPJPY,10,['EURCAD'],80.0,-0.986,B
GBPCAD,50,"['EURCHF', 'USDJPY']",80.0,0.3784518935208463,S
EURCAD,50,['GBPAUD'],80.0,0.47408895690177594,S
EURNZD,10,"['EURUSD', 'GBPUSD']",80.0,-0.9783333333333334,B
CADJPY,10,['GBPUSD'],80.0,0.9599999999999999,S
AUDJPY,15,"['EURUSD', 'EURCAD']",80.0,0.46,S
NZDJPY,15,"['EURUSD', 'GBPUSD', 'USDCHF']",80.0,0.97,S
NZDCAD,15,"['AUDCAD', 'AUDUSD', 'CADJPY', 'AUDCHF']",100.0,0.29700000000000004,S
AUDNZD,10,['EURCAD'],80.0,-1.0,B
