date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2016.05.09,-14.999999999998348,-98.99999999998244,35.00000000000725,-498.00000000000466,185.99999999999727,-139.00000000000023,567.0000000000073,-178.00000000000037,-146.00000000000168,-112.99999999999643,7.9999999999968985,802.9999999999973,171.99999999999437,187.00000000000384,-60.99999999999994,-573.9999999999981,-509.00000000000034,-477.00000000000387,7.9999999999968985,182.99999999999983,,-659.9999999999854
2016.05.09,95.00000000000064,-349.99999999998363,117.00000000001154,-453.00000000000296,339.99999999998477,-180.99999999999784,650.0000000000057,-174.00000000000747,-70.99999999999883,-78.00000000000028,79.99999999999119,1003.0000000000143,71.99999999998319,255.00000000000523,-39.999999999995595,-634.9999999999909,-486.99999999999477,-492.00000000000443,56.0000000000005,134.99999999999625,,-157.99999999998357
2016.05.09,165.00000000000404,-34.99999999998504,225.00000000000853,-493.9999999999998,249.99999999999466,-97.9999999999981,765.0000000000006,-74.00000000000739,78.99999999999574,50.0000000000056,-162.0000000000066,719.9999999999989,349.99999999998363,21.00000000000435,319.0000000000026,-608.9999999999947,-405.9999999999917,-429.9999999999926,102.00000000000209,109.99999999998789,,848.0000000000123
2016.05.09,192.99999999999872,289.0000000000059,40.0000000000178,-339.00000000001285,-32.0000000000098,59.000000000009045,640.0000000000006,109.99999999999899,288.9999999999948,221.99999999999997,-216.0000000000051,144.00000000000546,361.9999999999957,-62.99999999999084,434.000000000001,-313.99999999999295,-80.99999999998886,-155.9999999999917,114.99999999999844,74.99999999998064,,1771.000000000015
2016.05.09,160.00000000000458,259.0000000000092,-6.999999999979245,-579.0000000000077,-12.000000000012001,109.99999999999899,850.0000000000085,74.99999999999174,312.9999999999966,248.99999999999923,-159.00000000000912,531.0000000000059,349.99999999998363,17.000000000000348,492.0000000000035,-506.0000000000002,-203.99999999999352,-265.99999999999113,188.9999999999947,83.9999999999952,,1945.9999999999989
2016.05.09,160.00000000000458,-27.999999999983594,-72.99999999998974,-703.000000000003,-5.999999999994898,30.000000000007798,981.0000000000088,71.99999999999429,236.00000000000287,170.99999999999892,42.999999999993044,1020.0000000000102,-16.000000000016,113.00000000000753,188.9999999999947,-608.9999999999947,-381.0000000000002,-432.9999999999927,92.99999999999864,78.00000000000028,,937.0000000000473
2016.05.09,258.0000000000027,-200.99999999998454,-5.999999999994898,-785.0000000000108,123.00000000000644,-69.9999999999923,1177.0000000000068,68.99999999999685,239.99999999999577,139.00000000000023,86.99999999999264,1323.0000000000075,-51.000000000001044,171.00000000001003,38.0000000000047,-753.0000000000001,-512.999999999991,-599.9999999999943,48.99999999999905,13.999999999980695,,709.0000000000346
2016.05.09,214.99999999999852,-272.99999999998994,-20.999999999982144,-801.0000000000019,178.99999999999582,-56.99999999999594,1142.00000000001,3.999999999992898,199.00000000000472,123.00000000000644,135.99999999999167,1423.0000000000018,-60.000000000015596,251.00000000000122,60.99999999999994,-803.9999999999878,-537.9999999999967,-594.9999999999989,107.00000000000153,57.99999999998029,,749.0000000000163
2016.05.09,287.0000000000039,-630.9999999999816,104.99999999999955,-803.0000000000115,340.9999999999913,-137.9999999999937,1227.0000000000039,-31.000000000003247,180.0000000000024,96.00000000000719,247.99999999999267,1808.9999999999975,-290.9999999999968,276.9999999999939,56.99999999999594,-908.0000000000013,-618.9999999999998,-685.0000000000023,109.00000000000354,38.99999999998904,,668.9999999999906
2016.05.09,182.99999999999983,-356.00000000000074,-76.99999999999375,-943.000000000012,204.99999999998852,-44.99999999999504,1254.000000000005,-33.000000000005244,221.99999999999997,114.00000000000298,222.99999999999542,1718.999999999994,-124.00000000001299,357.00000000000733,2.999999999997449,-928.9999999999878,-593.9999999999941,-679.9999999999926,136.99999999999824,5.999999999994898,,641.9999999999892
2016.05.09,234.99999999999633,-305.9999999999841,-44.99999999998394,-928.0000000000115,241.00000000000233,-22.999999999995246,1297.0000000000114,-18.0000000000069,253.0000000000032,170.99999999999892,173.00000000000094,1641.999999999996,-16.000000000016,356.00000000000074,106.99999999999044,-943.9999999999884,-588.9999999999986,-644.999999999996,190.00000000000128,44.99999999998394,,1196.000000000005
2016.05.09,122.99999999999534,-179.99999999998016,-86.99999999999264,-1245.0000000000045,121.99999999999989,91.00000000000774,1498.0000000000045,-31.000000000003247,287.9999999999994,203.00000000000873,132.99999999999423,1966.0000000000082,-26.0000000000149,273.0000000000121,326.9999999999884,-1106.9999999999993,-689.9999999999977,-737.9999999999995,256.0000000000007,52.99999999999194,,1229.000000000019
2016.05.09,109.99999999999899,-17.000000000000348,-126.99999999998823,-1251.0000000000048,-124.00000000001299,241.00000000000233,1487.9999999999995,98.99999999999353,400.9999999999958,338.00000000000495,73.00000000000084,1793.0000000000064,-167.00000000000603,46.0000000000127,626.9999999999998,-955.9999999999889,-555.9999999999974,-581.0000000000031,282.99999999999994,99.99999999998899,,1820.0000000000023
2016.05.09,217.0000000000005,-203.99999999998198,60.99999999999994,-1191.0000000000025,-121.00000000001555,409.0000000000038,1545.0000000000018,178.99999999999582,453.99999999999886,574.0000000000078,41.9999999999976,1908.0000000000155,-394.00000000000546,-184.00000000000637,1324.9999999999984,-915.9999999999968,-541.9999999999874,-355.99999999999454,500.9999999999959,414.9999999999876,,3722.000000000013
2016.05.09,243.99999999999977,-87.99999999999919,82.00000000000429,-1235.0000000000136,-278.00000000000045,553.0000000000035,1622.0,292.9999999999988,522.9999999999957,736.0000000000033,-36.0000000000027,1847.0000000000084,-479.0000000000072,-397.99999999998727,1719.9999999999882,-845.9999999999894,-518.0000000000007,-233.99999999999466,585.0000000000022,565.9999999999999,,4659.000000000009
2016.05.09,207.00000000000162,-37.99999999998249,-6.999999999979245,-1300.0000000000114,-361.0000000000113,550.000000000006,1647.0000000000055,310.9999999999946,526.0000000000042,706.0000000000066,-1.0000000000065512,1887.0000000000005,-536.0000000000032,-377.9999999999894,1567.0000000000073,-841.9999999999987,-533.0000000000013,-280.9999999999917,522.9999999999957,510.99999999999477,,4158.00000000004
2016.05.09,114.00000000000298,82.00000000000429,-64.99999999998174,-1520.0000000000102,-452.00000000000796,524.0000000000023,1771.000000000001,296.9999999999917,514.0000000000033,623.0000000000069,-21.999999999999797,2075.9999999999936,-510.00000000001046,-408.9999999999927,1427.0000000000005,-954.9999999999983,-628.9999999999907,-451.9999999999982,426.00000000000415,385.99999999999744,,3226.0000000000177
2016.05.09,187.9999999999993,16.000000000016,110.00000000001009,-1314.0000000000073,-358.00000000001387,453.0000000000034,1641.0000000000055,297.9999999999983,504.00000000000443,599.0000000000051,-109.00000000000354,1848.9999999999895,-462.0000000000068,-530.9999999999926,1500.9999999999968,-850.9999999999991,-552.9999999999973,-393.99999999999125,400.00000000000034,367.99999999999056,,3355.000000000007
2016.05.09,97.00000000000264,143.00000000000423,11.00000000000545,-1263.0000000000052,-283.000000000011,442.00000000000904,1483.000000000004,182.99999999999983,434.000000000001,529.0000000000017,-112.000000000001,1637.0000000000005,-189.00000000001694,-313.99999999999204,1336.9999999999882,-861.9999999999948,-518.9999999999912,-369.99999999999034,439.0000000000005,363.9999999999866,,3187.000000000002
2016.05.09,199.00000000000472,95.00000000000064,86.0000000000083,-1232.0000000000136,-446.9999999999974,453.0000000000034,1568.000000000012,354.9999999999942,499.000000000005,608.0000000000085,-136.99999999999824,1652.0000000000152,-487.99999999999955,-601.9999999999915,1476.999999999995,-730.9999999999945,-506.0000000000002,-335.9999999999985,339.99999999999585,391.9999999999924,,3245.0000000000414
2016.05.09,175.00000000000293,43.00000000001525,72.0000000000054,-1315.0000000000118,-510.99999999999477,476.0000000000098,1625.0,371.99999999999454,478.9999999999961,613.000000000008,-103.00000000000864,1825.9999999999934,-646.0000000000132,-655.9999999999899,1510.9999999999957,-756.9999999999908,-567.9999999999978,-368.9999999999998,324.00000000000205,426.9999999999996,,3018.000000000016
2016.05.09,190.00000000000128,55.000000000005045,60.99999999999994,-1322.0000000000027,-446.0000000000131,431.99999999999903,1652.000000000001,346.9999999999973,473.0000000000012,580.0000000000027,-96.00000000000719,1819.9999999999932,-550.000000000006,-563.9999999999867,1387.000000000005,-800.9999999999877,-592.9999999999893,-420.99999999999227,300.0000000000003,383.0,,2887.000000000021
2016.05.09,117.99999999999588,137.00000000000932,-34.000000000000696,-1334.0000000000032,-565.9999999999999,507.0000000000019,1582.9999999999984,361.9999999999957,478.9999999999961,605.0,-78.00000000000028,1748.9999999999952,-604.0000000000045,-577.0000000000052,1428.000000000007,-735.99999999999,-537.9999999999967,-350.9999999999991,329.00000000000153,412.9999999999967,,2891.9999999999977
2016.05.09,53.999999999998494,242.00000000000887,-95.999999999985,-1372.0,-636.0000000000143,572.0000000000058,1547.0000000000114,353.99999999999875,492.0000000000035,626.9999999999998,-91.00000000000774,1683.9999999999975,-568.000000000013,-571.9999999999948,1499.9999999999902,-718.9999999999941,-498.9999999999952,-302.99999999999727,370.00000000000364,428.9999999999905,,3015.000000000007
2016.05.09,60.99999999999994,188.00000000001037,-109.99999999998789,-1324.0000000000123,-536.0000000000032,512.0000000000014,1509.0000000000005,300.99999999999574,456.00000000000085,572.0000000000058,-51.000000000001044,1676.9999999999925,-495.000000000001,-443.99999999999994,1329.9999999999868,-745.9999999999951,-506.9999999999908,-337.0000000000033,363.0000000000022,389.99999999997925,,2808.999999999981
2016.05.09,61.999999999995396,42.0000000000087,-63.99999999999739,-1402.000000000001,-326.0000000000041,452.00000000000796,1588.9999999999986,180.99999999999784,439.0000000000005,514.9999999999987,-4.000000000004,1943.000000000012,-385.00000000001313,-265.0000000000041,1248.999999999989,-940.9999999999883,-585.9999999999985,-451.9999999999982,419.9999999999982,326.9999999999884,,2793.9999999999873
2016.05.09,68.99999999999685,0.0,-62.99999999999084,-1385.000000000005,-212.99999999999653,451.0000000000014,1579.9999999999982,117.00000000000044,415.99999999999415,514.9999999999987,17.999999999995797,1966.0000000000082,-270.99999999999903,-140.0000000000068,1236.9999999999993,-1007.9999999999956,-604.9999999999898,-445.99999999999795,490.999999999997,357.99999999999164,,3086.9999999999995
2016.05.09,65.00000000000395,50.0000000000167,-67.9999999999792,-1373.0000000000045,-238.0000000000049,487.0000000000041,1564.0000000000073,130.99999999999224,461.0000000000003,555.0000000000055,-4.999999999999449,1894.0000000000055,-241.00000000000233,-157.00000000000713,1336.0000000000039,-977.9999999999944,-542.9999999999922,-394.999999999996,532.9999999999945,356.9999999999851,,3435.0000000000387
2016.05.09,56.99999999999594,68.00000000000139,-129.00000000000134,-1308.0000000000068,-185.99999999999727,546.000000000002,1487.9999999999995,96.99999999999153,507.9999999999973,607.0000000000019,25.999999999992696,1783.9999999999918,-148.99999999999915,-18.999999999991246,1397.9999999999882,-960.9999999999985,-437.9999999999882,-287.9999999999967,641.0000000000027,365.99999999999966,,4107.999999999985
2016.05.09,38.0000000000047,-1.999999999990898,-103.99999999999298,-1272.0000000000055,-73.99999999999629,504.9999999999999,1428.0000000000114,17.000000000000348,422.00000000000017,553.999999999999,46.00000000000159,1808.9999999999975,-78.00000000000028,72.0000000000054,1326.9999999999893,-1004.9999999999955,-491.9999999999902,-307.9999999999927,663.999999999998,406.9999999999796,,3954.000000000023
2016.05.09,51.000000000001044,49.00000000001015,-132.99999999998312,-1248.0000000000045,-184.00000000000637,570.0000000000039,1405.0000000000011,91.99999999999208,458.9999999999983,626.0000000000043,41.9999999999976,1703.000000000003,-140.0000000000068,-11.00000000000545,1407.0000000000027,-911.0000000000014,-451.9999999999982,-224.99999999999432,687.9999999999998,456.9999999999963,,4245.00000000001
2016.05.10,46.00000000000159,46.0000000000127,-103.99999999999298,-1330.0000000000125,-181.00000000000892,616.0000000000055,1474.0000000000036,90.99999999999665,458.9999999999983,672.0000000000059,27.999999999994696,1820.999999999998,-155.00000000001623,-45.99999999999049,1597.0000000000039,-967.9999999999893,-491.9999999999902,-216.99999999999875,729.9999999999973,524.9999999999977,,4612.000000000017
2016.05.10,36.0000000000027,53.00000000001415,-126.99999999998823,-1406.000000000006,-158.99999999999804,600.0000000000006,1545.0000000000018,70.99999999999883,448.9999999999994,648.9999999999995,39.00000000000014,1943.9999999999884,-117.00000000001154,15.00000000000945,1486.9999999999939,-1045.9999999999923,-549.9999999999972,-295.99999999999227,736.9999999999987,491.99999999998136,,4416.000000000004
2016.05.10,21.999999999999797,16.000000000016,-112.99999999998533,-1301.0000000000018,-124.00000000001299,561.0000000000003,1434.0000000000118,36.999999999998145,478.0000000000006,592.9999999999991,46.999999999997044,1830.9999999999889,-127.00000000001043,21.00000000000435,1441.9999999999877,-985.99999999999,-436.9999999999976,-268.99999999999125,698.9999999999941,391.9999999999924,,4216.000000000001
2016.05.10,29.999999999996696,25.00000000000835,-112.000000000001,-1315.0000000000118,-129.00000000000134,514.0000000000033,1459.0000000000032,40.99999999999105,426.9999999999996,550.000000000006,41.9999999999976,1842.9999999999893,-114.99999999999844,22.0000000000109,1326.9999999999893,-1000.9999999999906,-507.99999999999557,-331.00000000000307,634.0000000000013,397.99999999998727,,3800.9999999999823
2016.05.10,55.000000000005045,-14.999999999987246,-87.99999999999919,-1341.0000000000082,-83.00000000001084,474.00000000000773,1510.000000000005,33.9999999999896,404.0000000000044,531.0000000000036,46.999999999997044,1920.9999999999923,-92.00000000000318,53.999999999998494,1259.9999999999945,-1051.9999999999925,-573.9999999999981,-384.00000000000034,621.0000000000049,406.9999999999796,,3688.9999999999823
2016.05.10,39.999999999995595,20.000000000020002,-108.99999999998133,-1288.000000000011,-157.00000000000713,544.0,1440.0000000000118,65.99999999999939,443.99999999999994,589.0000000000061,42.999999999993044,1807.9999999999927,-161.99999999999548,-17.000000000000348,1407.999999999987,-960.9999999999985,-477.99999999999443,-277.000000000001,658.0000000000031,438.9999999999894,,4050.0000000000086
2016.05.10,55.000000000005045,6.000000000017103,-101.99999999997988,-1333.0000000000127,-259.9999999999936,753.9999999999991,1505.0000000000095,136.99999999999824,551.9999999999969,802.0000000000027,41.9999999999976,1885.9999999999957,-331.0000000000146,-143.00000000000423,1943.000000000006,-929.9999999999926,-402.9999999999916,-78.99999999999352,856.9999999999967,629.9999999999973,,5588.000000000038
2016.05.10,80.99999999999774,-12.999999999996348,-96.99999999999153,-1371.0000000000093,-314.99999999999864,804.0000000000047,1575.0000000000027,187.9999999999993,560.0000000000049,869.0000000000086,51.000000000001044,1967.000000000013,-443.0000000000156,-214.00000000000307,2073.999999999998,-922.9999999999876,-445.99999999999795,-54.000000000002046,887.0000000000044,720.9999999999939,,5901.0000000000255
2016.05.10,129.9999999999968,-27.999999999983594,-54.99999999998284,-1298.0000000000018,-253.00000000001432,821.000000000005,1559.0000000000118,194.99999999998963,493.99999999999443,917.0000000000011,29.999999999996696,1878.0000000000143,-368.9999999999971,-197.99999999998707,2112.0000000000027,-900.9999999999962,-501.99999999999534,34.000000000006025,966.9999999999957,880.9999999999984,,6414.000000000054
2016.05.10,41.000000000002146,66.00000000001049,-130.99999999999224,-1598.0000000000132,-245.0000000000063,782.0000000000049,1760.000000000005,118.99999999999133,383.99999999999545,823.000000000007,29.000000000001247,2203.0000000000027,-232.00000000000998,-89.00000000000574,1977.999999999991,-1140.0000000000005,-774.9999999999915,-222.99999999999898,902.9999999999983,917.9999999999966,,5572.999999999988
2016.05.10,21.999999999999797,71.00000000002105,-130.99999999999224,-1635.000000000005,-224.000000000002,752.0000000000082,1776.0000000000105,86.99999999999264,309.0000000000037,778.0000000000009,27.999999999994696,2263.0000000000055,-195.00000000001182,-66.99999999999484,1899.0000000000061,-1190.9999999999882,-869.9999999999903,-284.9999999999966,885.0000000000025,958.9999999999987,,5231.000000000064
2016.05.10,4.999999999999449,161.00000000001114,-157.99999999999147,-1512.0000000000005,-229.00000000001253,762.0000000000072,1627.0000000000095,78.00000000000028,261.0000000000001,775.0000000000034,-2.000000000002,1973.0000000000132,-80.99999999999774,-31.000000000003247,1879.0000000000084,-1087.9999999999939,-815.9999999999883,-191.99999999999307,890.0000000000019,1025.9999999999936,,5328.000000000066
2016.05.10,43.00000000000415,23.00000000001745,-105.99999999998388,-1522.0000000000055,-75.00000000000284,661.0000000000005,1687.0000000000118,19.999999999997797,231.0000000000034,706.0000000000066,35.999999999991594,2144.0000000000055,-41.000000000002146,70.99999999999883,1712.0000000000025,-1195.999999999998,-891.9999999999959,-308.9999999999975,863.9999999999981,958.9999999999987,,5016.000000000051
2016.05.10,2.999999999997449,97.00000000001374,-150.99999999999002,-1653.000000000006,-181.00000000000892,734.0000000000014,1775.0000000000057,49.99999999999449,282.0000000000045,750.0000000000063,26.999999999999247,2253.0000000000146,-100.99999999999554,15.00000000000945,1821.9999999999902,-1228.999999999999,-896.9999999999914,-319.0000000000026,885.999999999998,946.9999999999867,,5110.000000000028
2016.05.10,-12.000000000000899,100.0000000000112,-144.99999999999514,-1694.0000000000027,-182.0000000000155,811.0000000000061,1800.0000000000114,39.00000000000014,270.99999999999903,813.0000000000082,21.999999999999797,2307.9999999999927,-95.00000000000064,8.000000000008,2018.0000000000086,-1260.9999999999957,-924.9999999999972,-265.00000000000057,983.999999999996,1069.9999999999932,,5665.000000000027
2016.05.10,-82.00000000000429,172.0000000000166,-203.99999999998198,-1797.0000000000114,-226.99999999999943,813.0000000000082,1826.9999999999982,13.999999999991797,217.99999999999596,769.0000000000085,25.999999999992696,2378.999999999991,-70.99999999999883,28.000000000005798,1936.9999999999886,-1305.9999999999973,-1006.0000000000002,-328.00000000000296,956.0000000000013,1075.9999999999882,,5193.999999999991
2016.05.10,-73.99999999999629,186.0000000000195,-217.99999999998488,-1728.0000000000086,-293.0000000000099,845.0000000000068,1771.000000000001,56.99999999999594,256.99999999999613,804.0000000000047,24.999999999997247,2264.00000000001,-148.00000000001478,-28.999999999990145,1990.000000000003,-1214.999999999989,-917.9999999999922,-250.0,953.0000000000039,1083.9999999999961,,5363.000000000049
2016.05.10,2.000000000002,49.00000000001015,-106.99999999999044,-1699.0000000000123,-226.99999999999943,778.0000000000009,1822.0000000000027,80.99999999999774,288.9999999999948,795.0000000000013,18.999999999991246,2362.9999999999995,-224.000000000002,-100.99999999999554,1991.9999999999939,-1230.9999999999945,-924.9999999999972,-301.00000000000193,917.0000000000011,1016.9999999999791,,5308.999999999981
2016.05.10,58.000000000002494,-15.999999999993797,-59.99999999999339,-1638.0000000000052,-154.99999999999403,694.0000000000057,1819.0000000000027,75.9999999999983,278.00000000000045,744.0000000000002,26.999999999999247,2353.0000000000086,-209.00000000001472,-76.99999999999375,1852.9999999999936,-1233.9999999999945,-933.9999999999975,-349.00000000000375,851.0000000000017,950.9999999999908,,5032.000000000014
2016.05.10,82.00000000000429,-54.99999999998284,-60.99999999999994,-1653.000000000006,5.999999999994898,694.0000000000057,1868.000000000009,2.999999999997449,192.99999999999872,762.0000000000072,47.9999999999925,2419.000000000011,-29.00000000001235,107.00000000001265,1858.000000000004,-1350.999999999999,-1062.9999999999882,-361.99999999999477,965.0000000000048,1110.9999999999952,,5542.000000000055
2016.05.10,138.00000000000477,-247.99999999998158,21.00000000000435,-1713.0000000000082,7.0000000000014495,695.0000000000011,1997.0,48.99999999999905,234.00000000000088,804.0000000000047,95.00000000000064,2704.0000000000077,-277.00000000001614,2.999999999997449,1981.9999999999948,-1396.000000000001,-1106.9999999999993,-399.0000000000009,963.0000000000027,1118.9999999999811,,5670.999999999993
2016.05.10,55.000000000005045,-63.99999999999739,-34.000000000000696,-1810.0000000000023,-136.00000000000279,805.0000000000001,1999.0000000000095,65.99999999999939,236.99999999999832,853.9999999999992,29.999999999996696,2652.0000000000155,-243.00000000001543,-96.00000000000719,2177.000000000007,-1378.9999999999907,-1105.9999999999945,-346.9999999999942,1012.0000000000018,1185.9999999999982,,5858.0000000000255
2016.05.10,12.999999999996348,-132.99999999998312,-55.99999999998939,-1854.0000000000134,-22.0000000000109,802.0000000000027,2004.000000000005,-33.000000000005244,107.99999999999699,826.0000000000045,90.0000000000012,2790.999999999997,-168.99999999999693,69.9999999999923,2136.999999999989,-1484.9999999999995,-1253.0,-379.99999999999545,1081.999999999994,1350.9999999999911,,5888.999999999976
2016.05.10,34.99999999999615,-301.99999999998005,8.000000000008,-1899.000000000001,214.00000000000307,607.0000000000019,2070.0000000000073,-151.00000000000114,-99.00000000000463,648.0000000000041,134.99999999999625,3044.9999999999873,-51.000000000001044,255.00000000000523,1733.9999999999911,-1677.9999999999973,-1531.9999999999964,-621.9999999999999,992.000000000004,1363.9999999999875,,4773.000000000011
2016.05.10,-78.00000000000028,-279.99999999999136,-83.9999999999952,-2042.0000000000016,17.999999999984695,774.000000000008,2084.000000000003,-127.00000000001043,16.0000000000049,731.0000000000039,184.99999999999073,3217.0000000000127,-304.00000000001535,148.99999999999915,2019.9999999999995,-1656.9999999999964,-1415.9999999999968,-534.9999999999966,1070.0000000000043,1332.999999999984,,5073.999999999991
