date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,EURCHF,CADCHF,EURGBP,EURJPY,EURCAD,CADJPY,AUDCAD,empty,sum
2015.05.04,70.99999999999883,-43.00000000001525,29.999999999996696,36.000000000001364,-45.99999999999049,2.0000000000131024,60.00000000000449,45.000000000006146,12.000000000000455,59.000000000009045,22.00000000000557,90.0000000000012,,338.00000000003115
2015.05.04,-9.00000000000345,-75.00000000000284,7.999999999985796,13.00000000000523,-72.99999999998974,20.000000000020002,12.999999999996348,39.00000000000014,9.999999999990905,72.0000000000054,28.000000000005798,133.00000000000534,,179.00000000001893
2015.05.04,56.0000000000005,188.9999999999947,26.999999999999247,84.99999999999375,-26.999999999999247,-20.999999999982144,36.999999999998145,-51.000000000001044,-50.99999999998772,51.000000000001044,43.00000000000637,126.0000000000039,,464.0000000000275
2015.05.04,2.000000000002,92.99999999998754,-69.00000000000794,36.000000000001364,-109.99999999998789,-48.99999999998794,29.000000000001247,-60.99999999999994,-114.00000000000432,18.0000000000069,54.000000000002046,119.00000000000244,,-51.99999999998448
2015.05.04,0.0,76.99999999999375,-42.0000000000087,57.999999999992724,-110.99999999999443,-38.99999999998904,31.000000000003247,-35.999999999991594,-104.99999999998977,50.0000000000167,75.00000000000284,133.00000000000534,,91.00000000004108
2015.05.04,7.9999999999968985,93.99999999999409,-39.00000000001125,93.99999999999409,-92.99999999998754,-37.99999999998249,24.000000000001798,-42.999999999993044,-146.99999999999136,36.999999999998145,91.99999999999875,67.00000000000594,,56.000000000024045
2015.05.04,-53.00000000000304,-3.0000000000196536,-139.00000000000023,114.00000000000432,-197.00000000000273,-53.999999999998494,41.000000000002146,-59.99999999999339,-288.99999999998727,33.00000000001635,192.00000000000728,75.00000000000284,,-339.9999999999718
2015.05.04,-3.0000000000085514,33.99999999997849,-54.0000000000207,72.00000000000273,-174.99999999999181,-32.999999999994145,65.00000000000395,-20.999999999993246,-139.00000000001,106.00000000000608,134.00000000000034,-58.99999999999794,,-73.00000000002483
2015.05.04,-6.0000000000060005,130.99999999999224,7.999999999985796,109.99999999999943,-157.00000000000713,21.00000000000435,53.999999999998494,-26.999999999999247,-106.99999999999932,172.0000000000166,156.99999999999648,131.99999999999878,,487.99999999998045
2015.05.04,21.999999999999797,109.99999999998789,27.999999999983594,106.99999999999932,-202.9999999999976,4.000000000004,102.99999999999754,-0.999999999995449,-78.00000000000296,243.99999999999977,188.0000000000024,43.00000000000415,,566.9999999999825
2015.05.04,-21.00000000000435,52.99999999999194,-80.00000000001339,134.00000000000034,-262.00000000000665,-37.99999999998249,107.99999999999699,-48.99999999999905,-241.99999999999022,175.99999999999838,257.000000000005,141.00000000000225,,176.99999999999875
2015.05.04,17.000000000000348,130.99999999999224,-22.0000000000109,182.00000000000216,-217.0000000000005,-28.999999999990145,111.00000000000554,-45.99999999999049,-216.99999999998454,197.00000000000273,263.00000000000523,129.00000000000134,,499.00000000003297
