date,USDCHF,EURGBP,empty,sum
2020.12.14,-151.00000000000114,414.9999999999987,,263.99999999999756
2020.12.14,-143.9999999999997,356.9999999999962,,212.9999999999965
2020.12.15,-241.99999999999778,348.9999999999993,,107.00000000000153
2020.12.15,-185.00000000000182,319.99999999999807,,134.99999999999625
2020.12.15,-170.99999999999892,370.9999999999991,,200.00000000000017
2020.12.15,-141.99999999999767,400.9999999999958,,258.9999999999981
2020.12.15,-153.00000000000313,385.000000000002,,231.99999999999886
2020.12.15,-180.99999999999784,343.00000000000443,,162.0000000000066
2020.12.15,-196.00000000000728,397.99999999999835,,201.99999999999108
2020.12.15,-187.00000000000384,380.00000000000256,,192.99999999999872
2020.12.15,-197.99999999999818,397.0000000000029,,199.00000000000472
2020.12.15,-239.0000000000003,400.9999999999958,,161.99999999999548
2020.12.15,-199.00000000000472,375.9999999999986,,176.99999999999386
2020.12.15,-175.00000000000293,375.9999999999986,,200.99999999999565
2020.12.15,-141.99999999999767,375.9999999999986,,234.0000000000009
2020.12.15,-128.00000000000588,395.99999999999636,,267.99999999999045
2020.12.15,-141.00000000000225,380.999999999998,,239.99999999999577
2020.12.15,-167.00000000000603,341.0000000000024,,173.99999999999636
2020.12.15,-163.99999999999747,353.0000000000033,,189.00000000000583
2020.12.15,-108.00000000000809,305.99999999999517,,197.9999999999871
2020.12.15,-87.00000000000374,280.9999999999979,,193.99999999999415
2020.12.15,-131.99999999999878,329.999999999997,,197.9999999999982
2020.12.15,-162.0000000000066,300.99999999999574,,138.99999999998914
2020.12.15,-177.00000000000495,348.00000000000387,,170.99999999999892
2020.12.15,-289.0000000000059,468.00000000000176,,178.99999999999585
2020.12.15,-302.9999999999977,480.0000000000027,,177.00000000000495
2020.12.15,-241.99999999999778,521.0000000000048,,279.000000000007
2020.12.15,-194.0000000000053,490.999999999997,,296.9999999999917
2020.12.15,-221.00000000000452,305.99999999999517,,84.99999999999065
2020.12.15,-241.00000000000233,124.00000000000189,,-117.00000000000044
2020.12.15,-280.00000000000244,122.99999999999534,,-157.0000000000071
2020.12.15,-263.0000000000021,-14.999999999998348,,-278.00000000000045
2020.12.15,-111.00000000000554,-116.00000000000499,,-227.00000000001052
2020.12.15,-146.00000000000168,-94.00000000000519,,-240.00000000000688
2020.12.15,-136.99999999999824,-77.00000000000485,,-214.00000000000307
2020.12.15,-182.00000000000438,73.99999999999629,,-108.00000000000809
2020.12.15,-168.00000000000148,87.99999999999919,,-80.00000000000229
2020.12.15,-194.0000000000053,-56.99999999999594,,-251.00000000000122
2020.12.15,-204.00000000000418,-358.0000000000028,,-562.0000000000069
2020.12.15,-218.00000000000708,-287.0000000000039,,-505.000000000011
2020.12.15,-214.00000000000307,-265.0000000000041,,-479.00000000000716
2020.12.15,-236.99999999999832,-282.99999999999994,,-519.9999999999983
2020.12.15,-256.0000000000007,-265.99999999999955,,-522.0000000000002
2020.12.15,-231.0000000000034,-241.99999999999778,,-473.0000000000012
2020.12.15,-204.99999999999963,-229.99999999999687,,-434.9999999999965
2020.12.15,-291.0000000000079,-222.99999999999542,,-514.0000000000033
2020.12.15,-277.000000000005,-324.00000000000205,,-601.000000000007
2020.12.15,-282.99999999999994,-324.00000000000205,,-607.000000000002
2020.12.15,-295.0000000000008,-355.0000000000053,,-650.0000000000061
2020.12.15,-301.0000000000068,-507.0000000000019,,-808.0000000000086
2020.12.16,-275.99999999999847,-487.99999999999955,,-763.999999999998
2020.12.16,-267.00000000000614,-453.0000000000034,,-720.0000000000095
2020.12.16,-260.00000000000466,-417.99999999999613,,-678.0000000000008
2020.12.16,-263.0000000000021,-341.99999999999784,,-605.0
2020.12.16,-256.0000000000007,-353.0000000000033,,-609.000000000004
2020.12.16,-241.99999999999778,-336.00000000000296,,-578.0000000000007
2020.12.16,-243.00000000000432,-326.0000000000041,,-569.0000000000084
2020.12.16,-233.00000000000543,-319.99999999999807,,-553.0000000000035
2020.12.16,-230.000000000008,-353.99999999999875,,-584.0000000000067
2020.12.16,-239.0000000000003,-331.999999999999,,-570.9999999999993
2020.12.16,-256.0000000000007,-309.99999999999915,,-565.9999999999998
2020.12.16,-282.99999999999994,-285.9999999999974,,-568.9999999999973
2020.12.16,-282.0000000000045,-300.99999999999574,,-583.0000000000002
2020.12.16,-292.00000000000335,-411.0000000000058,,-703.0000000000091
2020.12.16,-287.0000000000039,-416.00000000000523,,-703.0000000000091
2020.12.16,-282.99999999999994,-426.00000000000415,,-709.0000000000041
2020.12.16,-270.0000000000036,-390.0000000000015,,-660.000000000005
2020.12.16,-289.0000000000059,-429.0000000000016,,-718.0000000000075
2020.12.16,-309.99999999999915,-458.00000000000284,,-768.000000000002
2020.12.16,-334.00000000000097,-614.0000000000034,,-948.0000000000043
2020.12.16,-352.00000000000784,-653.0000000000035,,-1005.0000000000114
2020.12.16,-545.0000000000066,-621.0000000000049,,-1166.0000000000114
2020.12.16,-548.0000000000041,-409.0000000000038,,-957.000000000008
2020.12.16,-514.0000000000033,-422.00000000000017,,-936.0000000000034
2020.12.16,-506.0000000000064,-514.0000000000033,,-1020.0000000000098
2020.12.16,-544.0,-463.9999999999977,,-1007.9999999999977
2020.12.16,-490.00000000000153,-519.0000000000028,,-1009.0000000000043
2020.12.16,-526.0000000000042,-707.9999999999975,,-1234.0000000000018
2020.12.16,-509.00000000000387,-641.0000000000027,,-1150.0000000000066
2020.12.16,-422.00000000000017,-729.9999999999973,,-1151.9999999999975
2020.12.16,-399.0000000000049,-800.0000000000007,,-1199.0000000000055
2020.12.16,-478.0000000000006,-677.0000000000053,,-1155.000000000006
2020.12.16,-263.99999999999756,-626.0000000000043,,-890.0000000000018
2020.12.16,-409.0000000000038,-526.9999999999997,,-936.0000000000034
2020.12.16,-353.0000000000033,-505.99999999999534,,-858.9999999999986
2020.12.16,-341.99999999999784,-553.999999999999,,-895.9999999999968
2020.12.16,-348.00000000000387,-497.000000000003,,-845.0000000000068
2020.12.16,-233.00000000000543,-580.9999999999982,,-814.0000000000036
2020.12.16,-201.00000000000674,-587.0000000000042,,-788.0000000000109
2020.12.16,-179.00000000000693,-478.0000000000006,,-657.0000000000075
2020.12.16,-135.00000000000733,-412.9999999999967,,-548.0000000000041
2020.12.16,-133.00000000000534,-526.0000000000042,,-659.0000000000095
2020.12.16,-167.00000000000603,-583.9999999999957,,-751.0000000000017
2020.12.16,-129.00000000000134,-594.0000000000057,,-723.000000000007
2020.12.16,-297.00000000000284,-489.0000000000061,,-786.0000000000089
2020.12.16,-307.0000000000017,-422.9999999999956,,-729.9999999999973
2020.12.16,-245.0000000000063,-487.0000000000041,,-732.0000000000105
2020.12.16,-324.00000000000205,-480.99999999999807,,-805.0000000000001
2020.12.17,-375.0000000000031,-436.9999999999985,,-812.0000000000016
2020.12.17,-333.0000000000055,-436.9999999999985,,-770.0000000000041
2020.12.17,-319.0000000000026,-422.00000000000017,,-741.0000000000027
2020.12.17,-287.0000000000039,-424.9999999999976,,-712.0000000000016
2020.12.17,-287.9999999999994,-414.00000000000324,,-702.0000000000026
2020.12.17,-272.00000000000557,-450.00000000000597,,-722.0000000000116
2020.12.17,-348.9999999999993,-478.9999999999961,,-827.9999999999955
2020.12.17,-351.0000000000013,-522.0000000000002,,-873.0000000000016
2020.12.17,-351.0000000000013,-551.9999999999969,,-902.9999999999982
2020.12.17,-357.00000000000733,-548.9999999999995,,-906.0000000000068
2020.12.17,-322.00000000000006,-533.0000000000057,,-855.0000000000057
2020.12.17,-333.0000000000055,-492.0000000000035,,-825.0000000000091
2020.12.17,-431.0000000000036,-453.0000000000034,,-884.000000000007
2020.12.17,-396.00000000000745,-439.0000000000005,,-835.000000000008
2020.12.17,-397.99999999999835,-441.99999999999795,,-839.9999999999964
2020.12.17,-402.9999999999978,-565.0000000000044,,-968.0000000000023
2020.12.17,-460.00000000000483,-577.0000000000052,,-1037.00000000001
2020.12.17,-470.9999999999992,-548.9999999999995,,-1019.9999999999987
2020.12.17,-513.0000000000078,-668.9999999999974,,-1182.0000000000052
2020.12.17,-529.0000000000017,-666.9999999999953,,-1195.999999999997
2020.12.17,-521.0000000000048,-629.0000000000018,,-1150.0000000000066
2020.12.17,-504.9999999999999,-675.0000000000034,,-1180.0000000000032
2020.12.17,-526.0000000000042,-702.9999999999981,,-1229.0000000000023
2020.12.17,-580.0000000000027,-714.0000000000035,,-1294.0000000000064
2020.12.17,-570.0000000000039,-712.9999999999969,,-1283.000000000001
2020.12.17,-517.0000000000008,-819.0000000000031,,-1336.0000000000039
2020.12.17,-461.0000000000003,-890.0000000000019,,-1351.0000000000023
2020.12.17,-470.9999999999992,-892.0000000000039,,-1363.0000000000032
2020.12.17,-468.00000000000176,-900.0000000000008,,-1368.0000000000025
2020.12.17,-479.0000000000072,-795.0000000000013,,-1274.0000000000084
2020.12.17,-477.0000000000052,-748.9999999999997,,-1226.0000000000048
2020.12.17,-480.99999999999807,-682.0000000000048,,-1163.0000000000027
2020.12.17,-458.9999999999983,-690.9999999999972,,-1149.9999999999955
2020.12.17,-448.000000000004,-665.9999999999999,,-1114.0000000000039
2020.12.17,-458.00000000000284,-665.9999999999999,,-1124.0000000000027
2020.12.17,-511.0000000000059,-661.9999999999959,,-1173.0000000000018
2020.12.17,-370.00000000000364,-729.9999999999973,,-1100.000000000001
2020.12.17,-435.0000000000076,-690.9999999999972,,-1126.0000000000048
2020.12.17,-456.00000000000085,-661.0000000000005,,-1117.0000000000014
2020.12.17,-441.0000000000025,-697.0000000000032,,-1138.0000000000057
2020.12.17,-418.0000000000073,-672.0000000000059,,-1090.0000000000132
2020.12.17,-407.99999999999727,-636.0000000000032,,-1044.0000000000005
2020.12.17,-339.0000000000004,-651.0000000000016,,-990.000000000002
2020.12.17,-358.9999999999982,-641.9999999999982,,-1000.9999999999964
2020.12.17,-373.00000000000114,-422.9999999999956,,-795.9999999999968
2020.12.17,-361.0000000000002,-395.0000000000009,,-756.0000000000011
2020.12.17,-392.00000000000347,-390.0000000000015,,-782.000000000005
2020.12.17,-409.99999999999926,-434.9999999999965,,-844.9999999999957
2020.12.18,-419.00000000000273,-536.0000000000032,,-955.0000000000059
2020.12.18,-430.00000000000813,-455.0000000000054,,-885.0000000000135
2020.12.18,-407.0000000000018,-446.00000000000193,,-853.0000000000038
2020.12.18,-358.0000000000028,-397.0000000000029,,-755.0000000000057
2020.12.18,-346.9999999999973,-373.99999999999653,,-720.9999999999939
2020.12.18,-326.9999999999995,-404.99999999999983,,-731.9999999999993
2020.12.18,-319.99999999999807,-348.00000000000387,,-668.0000000000019
2020.12.18,-414.9999999999987,-319.0000000000026,,-734.0000000000014
2020.12.18,-387.000000000004,-311.00000000000574,,-698.0000000000098
2020.12.18,-355.0000000000053,-280.00000000000244,,-635.0000000000077
2020.12.18,-348.9999999999993,-234.99999999999633,,-583.9999999999957
2020.12.18,-340.00000000000693,-231.0000000000034,,-571.0000000000103
2020.12.18,-334.00000000000097,-236.99999999999832,,-570.9999999999993
2020.12.18,-314.99999999999864,-239.0000000000003,,-553.999999999999
2020.12.18,-322.00000000000006,-241.00000000000233,,-563.0000000000024
2020.12.18,-340.00000000000693,-219.00000000000253,,-559.0000000000094
2020.12.18,-370.9999999999991,-278.9999999999959,,-649.999999999995
2020.12.18,-375.9999999999986,-307.0000000000017,,-683.0000000000002
2020.12.18,-396.00000000000745,-353.99999999999875,,-750.0000000000061
2020.12.18,-416.00000000000523,-292.9999999999988,,-709.0000000000041
2020.12.18,-365.0000000000042,-192.00000000000327,,-557.0000000000075
2020.12.18,-339.0000000000004,-292.00000000000335,,-631.0000000000038
2020.12.18,-383.0,-212.99999999999653,,-595.9999999999966
2020.12.18,-323.0000000000066,-78.00000000000028,,-401.0000000000069
2020.12.18,-414.9999999999987,-109.00000000000354,,-524.0000000000023
2020.12.18,-516.0000000000053,-107.00000000000153,,-623.0000000000068
2020.12.18,-516.0000000000053,-195.00000000000074,,-711.0000000000061
2020.12.18,-552.0000000000081,-180.0000000000024,,-732.0000000000105
2020.12.18,-502.00000000000244,-182.00000000000438,,-684.0000000000068
2020.12.18,-487.0000000000041,-200.00000000000017,,-687.0000000000043
2020.12.18,-378.00000000000057,-134.99999999999625,,-512.9999999999968
2020.12.18,-368.9999999999971,-133.00000000000534,,-502.00000000000244
2020.12.18,-329.00000000000153,-143.9999999999997,,-473.00000000000125
2020.12.18,-335.0000000000075,-107.99999999999699,,-443.0000000000045
2020.12.18,-246.00000000000176,-58.000000000002494,,-304.00000000000426
2020.12.18,-302.9999999999977,-122.99999999999534,,-425.99999999999307
2020.12.18,-299.00000000000483,-124.99999999999733,,-424.00000000000216
2020.12.18,-324.9999999999975,-168.99999999999693,,-493.99999999999443
2020.12.18,-311.00000000000574,-104.99999999999955,,-416.0000000000053
2020.12.18,-345.0000000000064,-138.00000000000477,,-483.0000000000112
2020.12.18,-360.0000000000048,-139.00000000000023,,-499.000000000005
2020.12.18,-372.0000000000057,-119.99999999999788,,-492.0000000000036
2020.12.18,-404.99999999999983,-129.9999999999968,,-534.9999999999966
2020.12.18,-438.00000000000506,-146.99999999999713,,-585.0000000000022
2020.12.18,-426.9999999999996,-109.00000000000354,,-536.0000000000032
2020.12.18,-431.99999999999903,-56.99999999999594,,-488.999999999995
2020.12.18,-522.0000000000002,-12.999999999996348,,-534.9999999999966
2020.12.18,-522.0000000000002,29.000000000001247,,-492.999999999999
