date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,CADCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.09.10,94.00000000000519,-21.00000000000435,17.000000000000348,79.99999999999119,-15.999999999993797,0.0,-21.999999999999797,1.999999999981128,58.000000000002494,-32.0000000000098,114.99999999999844,53.999999999998494,57.99999999998029,-39.999999999995595,51.000000000001044,5.000000000010552,,402.9999999999658
2018.09.10,63.00000000000195,-21.00000000000435,14.000000000002899,112.99999999998533,12.000000000000899,-15.00000000000945,-2.000000000002,-34.000000000020236,85.99999999998609,-84.0000000000174,143.99999999998857,-18.999999999991246,20.999999999982144,-93.99999999999409,95.00000000000064,26.999999999999247,,305.99999999990905
2018.09.10,55.000000000005045,48.000000000003595,72.99999999998974,92.99999999998754,73.00000000000084,-31.000000000003247,-6.0000000000060005,80.99999999998886,164.99999999999292,-134.00000000001188,194.99999999998963,-62.99999999999084,79.99999999999119,-156.99999999999602,100.99999999999554,111.00000000001664,,683.9999999999536
2018.09.10,43.999999999999595,25.999999999992696,54.99999999998284,126.99999999998823,51.000000000001044,19.999999999997797,24.000000000001798,-28.00000000002001,180.99999999998673,-108.00000000001918,212.99999999999653,-35.999999999991594,197.99999999998707,-153.99999999999858,56.0000000000005,163.00000000000205,,831.9999999999075
2018.09.10,19.999999999997797,51.000000000001044,83.9999999999952,104.99999999999955,99.00000000000463,-24.000000000001798,24.999999999997247,-125.0,185.99999999999727,-180.0000000000024,224.000000000002,-95.00000000000064,127.99999999999478,-200.00000000000017,98.99999999999353,169.00000000001913,,565.9999999999972
2018.09.10,28.000000000005798,65.00000000000395,108.99999999998133,93.99999999999409,113.00000000000753,-45.000000000006146,12.000000000000899,-74.00000000001228,187.00000000000384,-207.00000000000162,242.99999999999324,-95.00000000000064,102.99999999998644,-209.9999999999991,117.99999999999588,150.00000000000568,,590.999999999959
2018.09.10,70.99999999999883,49.99999999999449,82.99999999998863,129.00000000000134,114.00000000000298,2.999999999997449,-2.000000000002,-77.0000000000266,212.99999999999653,-228.00000000000597,249.99999999999466,-132.99999999998312,193.99999999998306,-236.99999999999832,76.99999999999375,229.00000000001253,,735.9999999999482
2018.09.10,36.999999999998145,87.99999999999919,142.99999999998204,91.99999999998099,136.99999999999824,-9.00000000000345,4.999999999999449,-15.00000000001478,214.00000000000307,-238.0000000000049,286.99999999999284,-105.99999999998388,257.99999999998045,-240.99999999999122,66.99999999999484,248.00000000000378,,966.9999999999347
2018.09.10,46.00000000000159,51.99999999998539,92.00000000000318,129.99999999998568,86.0000000000083,24.999999999997247,19.00000000000235,-120.00000000000455,215.99999999999397,-157.00000000000713,262.999999999991,-60.99999999999994,251.99999999998556,-200.00000000000017,51.99999999999649,222.00000000001108,,916.99999999995
2018.09.10,124.99999999999733,-1.0000000000065512,0.9999999999843467,200.00000000000017,-9.999999999998899,142.99999999999312,-1.0000000000065512,-75.00000000001705,239.99999999999577,19.999999999997797,225.00000000000853,34.000000000000696,454.9999999999832,-124.00000000000189,-63.00000000000195,281.0000000000201,,1449.9999999999482
2018.09.10,102.00000000000209,0.0,24.999999999986144,207.00000000000162,18.0000000000069,171.99999999999437,19.999999999997797,-112.99999999999955,249.99999999999466,-46.0000000000127,262.999999999991,7.0000000000014495,569.9999999999816,-166.99999999999494,-95.00000000000064,365.99999999999966,,1578.9999999999495
2018.09.10,117.00000000000044,-17.000000000000348,10.999999999983245,210.99999999998343,24.000000000001798,154.99999999999403,9.999999999998899,-41.00000000002524,228.99999999999034,-94.00000000001629,245.99999999999068,-32.999999999994145,498.9999999999828,-174.99999999999181,-70.0000000000034,348.00000000001495,,1419.9999999999093
2018.09.10,121.99999999999989,-38.0000000000047,0.0,188.9999999999947,38.0000000000047,145.9999999999906,-6.0000000000060005,-108.00000000000409,174.99999999999181,-155.00000000001623,211.99999999998997,-78.00000000000028,459.99999999999375,-179.99999999999127,-72.0000000000054,358.9999999999982,,1063.9999999999357
2018.09.10,141.99999999999767,-131.00000000001444,-57.00000000001815,221.99999999998886,14.000000000002899,175.99999999999838,-4.999999999999449,-181.0000000000116,92.99999999998754,-230.00000000001907,174.00000000000747,-106.99999999999044,446.9999999999974,-170.99999999999892,-90.0000000000012,367.0000000000062,,662.9999999999332
2018.09.10,133.00000000000534,-97.9999999999981,-55.000000000005045,228.99999999999034,24.000000000001798,149.99999999999457,9.999999999998899,-172.00000000002547,144.99999999999514,-208.00000000000819,182.99999999999983,-124.99999999999733,383.0,-187.9999999999993,-51.000000000001044,339.0000000000004,,698.9999999999518
2018.09.10,141.99999999999767,-100.0000000000112,-25.00000000000835,225.99999999999287,59.000000000009045,135.99999999999167,0.0,-211.00000000001273,139.9999999999846,-297.0000000000139,218.99999999999142,-160.99999999998892,386.9999999999818,-234.00000000000088,-35.00000000000725,367.0000000000062,,612.999999999912
2018.09.10,139.00000000000023,-97.9999999999981,-26.0000000000149,215.99999999999397,45.000000000006146,124.99999999999733,-4.000000000004,-216.00000000000819,129.00000000000134,-257.0000000000183,205.99999999999508,-129.00000000000134,365.99999999999966,-207.00000000000162,-28.000000000005798,330.0000000000081,,590.9999999999496
2018.09.10,119.99999999999788,-58.000000000002494,17.999999999984695,180.99999999998673,113.00000000000753,47.9999999999925,-7.0000000000014495,-140.00000000001478,136.00000000000279,-378.00000000001165,225.00000000000853,-227.99999999998377,219.99999999999798,-275.99999999999847,53.999999999998494,310.0000000000103,,337.99999999997476
2018.09.10,119.00000000000244,-19.00000000001345,39.999999999995595,175.99999999999838,124.00000000000189,20.999999999993246,-11.00000000000545,-134.00000000001455,181.9999999999933,-355.0000000000164,248.99999999998812,-218.99999999999142,174.99999999999181,-282.99999999999994,83.9999999999952,273.0000000000121,,421.99999999993076
2018.09.10,177.00000000000495,-202.9999999999976,-170.00000000000347,340.9999999999913,-34.000000000000696,122.99999999999534,36.999999999998145,-294.00000000001114,153.00000000000313,-203.00000000001984,158.99999999999804,-156.00000000000057,140.99999999999113,-190.99999999999673,54.999999999993946,204.00000000000418,,138.9999999999501
