names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['USDJPY', 'EURCHF', 'EURJPY', 'GBPJPY', 'AUDJPY']",100.0,0.96,B
EURUSD,10,['USDCHF'],80.0,0.28684920634920635,B
USDCAD,10,['GBPCAD'],80.0,0.9380000000000002,B
AUDUSD,10,['USDCHF'],80.0,0.35140476190476205,B
NZDUSD,10,"['EURGBP', 'GBPCAD']",80.0,-0.9660000000000001,S
CADCHF,20,['GBPJPY'],80.0,-0.6211232933732936,S
GBPJPY,10,"['EURAUD', 'GBPUSD']",80.0,0.9971428571428572,B
GBPCAD,10,['GBPJPY'],100.0,0.36115873015873023,B
GBPAUD,10,['EURAUD'],80.0,0.4485476190476193,B
EURCAD,15,"['GBPJPY', 'EURJPY', 'EURCHF', 'GBPUSD', 'NZDJPY']",100.0,0.9,B
EURAUD,10,"['NZDUSD', 'EURNZD', 'USDJPY']",80.0,0.88,B
EURNZD,50,"['GBPUSD', 'GBPCAD', 'AUDUSD']",80.0,0.5355158730158732,B
AUDCAD,30,"['EURNZD', 'EURGBP', 'EURAUD', 'NZDCAD']",100.0,-0.92,S
NZDCAD,10,['USDCHF'],80.0,0.28899206349206347,B
AUDNZD,10,['EURGBP'],80.0,0.966,B
