date,GBPCHF,empty,sum
2019.06.24,-212.99999999999653,,-212.99999999999653
2019.06.24,-249.00000000001032,,-249.00000000001032
2019.06.24,-163.00000000000205,,-163.00000000000205
2019.06.24,-201.00000000000674,,-201.00000000000674
2019.06.24,-221.00000000000452,,-221.00000000000452
2019.06.24,-221.00000000000452,,-221.00000000000452
2019.06.24,-245.0000000000063,,-245.0000000000063
2019.06.24,-279.00000000000705,,-279.00000000000705
2019.06.24,-280.9999999999979,,-280.9999999999979
2019.06.24,-283.99999999999534,,-283.99999999999534
2019.06.24,-265.0000000000041,,-265.0000000000041
2019.06.24,-407.0000000000018,,-407.0000000000018
2019.06.24,-368.00000000001273,,-368.00000000001273
2019.06.24,-408.00000000000836,,-408.00000000000836
2019.06.24,-407.0000000000018,,-407.0000000000018
2019.06.24,-422.9999999999956,,-422.9999999999956
2019.06.24,-443.99999999999994,,-443.99999999999994
2019.06.24,-473.99999999999665,,-473.99999999999665
2019.06.24,-537.0000000000097,,-537.0000000000097
2019.06.24,-539.0000000000006,,-539.0000000000006
2019.06.24,-426.00000000001523,,-426.00000000001523
2019.06.24,-324.0000000000132,,-324.0000000000132
2019.06.24,-256.99999999999613,,-256.99999999999613
2019.06.24,-168.99999999999693,,-168.99999999999693
2019.06.24,-191.00000000000784,,-191.00000000000784
2019.06.24,-269.00000000000813,,-269.00000000000813
2019.06.24,-278.00000000000045,,-278.00000000000045
2019.06.24,-117.99999999999588,,-117.99999999999588
2019.06.24,-148.00000000001478,,-148.00000000001478
2019.06.24,-154.99999999999403,,-154.99999999999403
2019.06.24,-181.00000000000892,,-181.00000000000892
2019.06.24,-29.999999999996696,,-29.999999999996696
2019.06.24,122.99999999998423,,122.99999999998423
2019.06.24,183.99999999998417,,183.99999999998417
2019.06.24,131.99999999999878,,131.99999999999878
2019.06.24,322.9999999999844,,322.9999999999844
2019.06.24,438.9999999999894,,438.9999999999894
2019.06.24,444.9999999999843,,444.9999999999843
2019.06.24,365.99999999999966,,365.99999999999966
2019.06.24,265.0000000000041,,265.0000000000041
2019.06.24,235.99999999999176,,235.99999999999176
2019.06.24,214.00000000000307,,214.00000000000307
2019.06.24,225.99999999999287,,225.99999999999287
2019.06.24,297.9999999999983,,297.9999999999983
2019.06.24,285.99999999998624,,285.99999999998624
2019.06.24,309.99999999998806,,309.99999999998806
2019.06.24,317.9999999999961,,317.9999999999961
2019.06.24,347.9999999999928,,347.9999999999928
2019.06.25,367.99999999999056,,367.99999999999056
2019.06.25,412.9999999999967,,412.9999999999967
2019.06.25,371.99999999999454,,371.99999999999454
2019.06.25,370.00000000000364,,370.00000000000364
2019.06.25,366.999999999984,,366.999999999984
2019.06.25,356.9999999999851,,356.9999999999851
2019.06.25,319.999999999987,,319.999999999987
2019.06.25,319.999999999987,,319.999999999987
2019.06.25,314.99999999999864,,314.99999999999864
2019.06.25,305.9999999999841,,305.9999999999841
2019.06.25,293.99999999999426,,293.99999999999426
2019.06.25,334.9999999999964,,334.9999999999964
2019.06.25,414.00000000000324,,414.00000000000324
2019.06.25,398.9999999999938,,398.9999999999938
2019.06.25,461.0000000000003,,461.0000000000003
2019.06.25,495.000000000001,,495.000000000001
2019.06.25,341.99999999999784,,341.99999999999784
2019.06.25,269.9999999999925,,269.9999999999925
2019.06.25,215.99999999999397,,215.99999999999397
2019.06.25,-154.99999999999403,,-154.99999999999403
2019.06.25,-147.00000000000824,,-147.00000000000824
2019.06.25,-175.99999999999838,,-175.99999999999838
2019.06.25,-320.00000000000915,,-320.00000000000915
2019.06.25,-384.00000000000654,,-384.00000000000654
2019.06.25,-385.00000000001313,,-385.00000000001313
2019.06.25,-331.999999999999,,-331.999999999999
2019.06.25,-358.00000000001387,,-358.00000000001387
2019.06.25,-392.00000000001455,,-392.00000000001455
2019.06.25,-317.9999999999961,,-317.9999999999961
