date,GBPJPY,empty,sum
2017.07.10,242.999999999995,,242.999999999995
2017.07.10,237.99999999999955,,237.99999999999955
2017.07.10,323.0000000000075,,323.0000000000075
2017.07.10,268.0000000000007,,268.0000000000007
2017.07.10,259.9999999999909,,259.9999999999909
2017.07.10,253.99999999999068,,253.99999999999068
2017.07.10,266.9999999999959,,266.9999999999959
2017.07.10,414.0000000000157,,414.0000000000157
2017.07.10,495.00000000000455,,495.00000000000455
2017.07.10,620.0000000000045,,620.0000000000045
2017.07.10,574.0000000000123,,574.0000000000123
2017.07.10,503.9999999999907,,503.9999999999907
2017.07.10,514.00000000001,,514.00000000001
2017.07.10,533.9999999999918,,533.9999999999918
2017.07.10,490.0000000000091,,490.0000000000091
2017.07.10,487.99999999999955,,487.99999999999955
2017.07.10,585.000000000008,,585.000000000008
2017.07.10,653.9999999999964,,653.9999999999964
2017.07.10,774.0000000000009,,774.0000000000009
2017.07.10,593.0000000000177,,593.0000000000177
2017.07.10,637.0000000000005,,637.0000000000005
2017.07.10,530.0000000000011,,530.0000000000011
2017.07.10,483.0000000000041,,483.0000000000041
2017.07.10,262.00000000000045,,262.00000000000045
2017.07.10,325.9999999999934,,325.9999999999934
2017.07.10,265.0000000000148,,265.0000000000148
2017.07.10,366.00000000001387,,366.00000000001387
2017.07.10,379.99999999999545,,379.99999999999545
2017.07.10,439.9999999999977,,439.9999999999977
2017.07.10,373.9999999999952,,373.9999999999952
2017.07.10,381.0000000000002,,381.0000000000002
2017.07.10,336.00000000001273,,336.00000000001273
2017.07.10,344.99999999999886,,344.99999999999886
2017.07.10,248.99999999999523,,248.99999999999523
2017.07.10,274.0000000000009,,274.0000000000009
2017.07.10,216.00000000000819,,216.00000000000819
2017.07.10,224.99999999999432,,224.99999999999432
2017.07.10,318.00000000001205,,318.00000000001205
2017.07.10,289.0000000000157,,289.0000000000157
2017.07.10,343.9999999999941,,343.9999999999941
2017.07.10,353.00000000000864,,353.00000000000864
2017.07.10,366.9999999999902,,366.9999999999902
2017.07.10,323.0000000000075,,323.0000000000075
2017.07.10,283.00000000001546,,283.00000000001546
2017.07.10,218.00000000001774,,218.00000000001774
2017.07.10,283.9999999999918,,283.9999999999918
2017.07.10,229.99999999998977,,229.99999999998977
2017.07.10,201.99999999999818,,201.99999999999818
2017.07.11,229.00000000001342,,229.00000000001342
2017.07.11,246.00000000000932,,246.00000000000932
2017.07.11,245.00000000000455,,245.00000000000455
2017.07.11,223.0000000000132,,223.0000000000132
2017.07.11,227.00000000000387,,227.00000000000387
2017.07.11,251.00000000000477,,251.00000000000477
2017.07.11,442.0000000000073,,442.0000000000073
2017.07.11,354.0000000000134,,354.0000000000134
2017.07.11,269.00000000000546,,269.00000000000546
2017.07.11,243.99999999999977,,243.99999999999977
2017.07.11,335.00000000000796,,335.00000000000796
2017.07.11,376.0000000000048,,376.0000000000048
2017.07.11,402.9999999999916,,402.9999999999916
2017.07.11,382.000000000005,,382.000000000005
2017.07.11,463.99999999999864,,463.99999999999864
2017.07.11,590.0000000000034,,590.0000000000034
2017.07.11,604.0000000000134,,604.0000000000134
2017.07.11,551.9999999999925,,551.9999999999925
2017.07.11,701.9999999999982,,701.9999999999982
2017.07.11,682.0000000000164,,682.0000000000164
2017.07.11,787.0000000000061,,787.0000000000061
2017.07.11,742.999999999995,,742.999999999995
2017.07.11,756.0000000000002,,756.0000000000002
2017.07.11,945.999999999998,,945.999999999998
2017.07.11,866.9999999999902,,866.9999999999902
2017.07.11,835.000000000008,,835.000000000008
2017.07.11,909.9999999999966,,909.9999999999966
2017.07.11,884.9999999999909,,884.9999999999909
2017.07.11,914.999999999992,,914.999999999992
2017.07.11,840.0000000000034,,840.0000000000034
2017.07.11,1016.9999999999959,,1016.9999999999959
2017.07.11,515.0000000000148,,515.0000000000148
2017.07.11,290.9999999999968,,290.9999999999968
2017.07.11,375.0,,375.0
2017.07.11,444.0000000000168,,444.0000000000168
2017.07.11,355.99999999999454,,355.99999999999454
2017.07.11,-103.00000000000864,,-103.00000000000864
2017.07.11,78.00000000000296,,78.00000000000296
2017.07.11,-277.9999999999916,,-277.9999999999916
2017.07.11,-258.0000000000098,,-258.0000000000098
2017.07.11,-372.99999999999045,,-372.99999999999045
2017.07.11,-205.99999999998886,,-205.99999999998886
2017.07.11,-366.9999999999902,,-366.9999999999902
2017.07.11,-377.00000000000955,,-377.00000000000955
2017.07.11,-379.99999999999545,,-379.99999999999545
2017.07.11,-436.00000000000705,,-436.00000000000705
2017.07.11,-387.00000000000045,,-387.00000000000045
2017.07.11,-295.99999999999227,,-295.99999999999227
2017.07.12,-278.99999999999636,,-278.99999999999636
2017.07.12,-258.0000000000098,,-258.0000000000098
2017.07.12,-287.9999999999825,,-287.9999999999825
2017.07.12,-264.99999999998636,,-264.99999999998636
2017.07.12,-359.9999999999852,,-359.9999999999852
2017.07.12,-399.0000000000009,,-399.0000000000009
2017.07.12,-312.9999999999882,,-312.9999999999882
2017.07.12,-439.9999999999977,,-439.9999999999977
2017.07.12,-727.0000000000039,,-727.0000000000039
2017.07.12,-602.0000000000039,,-602.0000000000039
2017.07.12,-781.0000000000059,,-781.0000000000059
