names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,15,"['EURNZD', 'GBPCAD', 'AUDCAD']",100.0,-0.407063492063492,B
EURUSD,15,['AUDNZD'],100.0,0.7424632034632033,S
USDJPY,10,['NZDCHF'],80.0,0.982,S
AUDUSD,15,['USDCHF'],80.0,0.48796320346320365,S
CHFJPY,10,"['EURNZD', 'GBPAUD']",100.0,0.6602380952380952,S
EURGBP,10,"['EURCAD', 'GBPCHF']",80.0,1.0,S
GBPJPY,10,"['GBPJPY', 'GBPUSD', 'EURNZD']",100.0,0.04,S
GBPCAD,15,"['GBPJPY', 'GBPUSD', 'EURAUD']",100.0,-0.82,B
EURNZD,15,['GBPCAD'],80.0,-0.5313571428571432,B
AUDCAD,50,"['EURGBP', 'GBPCHF', 'NZDCHF', 'GBPCAD', 'AUDUSD', 'NZDCAD', 'EURAUD', 'EURNZD']",100.0,-0.72,B
NZDCAD,20,['EURCAD'],100.0,0.6262112887112888,S
