date,GBPUSD,EURUSD,USDJPY,AUDUSD,CHFJPY,EURGBP,GBPJPY,GBPCAD,EURNZD,AUDCAD,NZDCAD,empty,sum
2018.10.01,-100.0000000000112,195.9999999999962,-221.00000000000364,60.00000000000449,-230.00000000000398,26.999999999999247,-143.99999999997704,-226.99999999999943,-5.000000000010552,-190.99999999999673,-64.99999999999284,,-899.9999999999955
2018.10.01,-155.00000000001623,205.99999999999508,-237.99999999999955,81.00000000000884,-216.00000000000819,-9.999999999998899,-105.99999999999454,-226.00000000001506,-8.000000000008,-183.99999999999528,-102.99999999999754,,-959.0000000000293
2018.10.01,-157.00000000000713,176.99999999998272,-231.00000000000875,111.00000000000554,-290.00000000000625,-12.000000000000899,-96.99999999997999,-205.00000000001074,92.00000000000318,-222.99999999999542,-82.99999999999974,,-918.0000000000175
2018.10.01,-128.000000000017,197.00000000000273,-221.00000000000364,131.99999999999878,-297.00000000001125,8.000000000008,-126.99999999998113,-221.00000000000452,15.00000000000945,-292.9999999999988,-48.99999999999905,,-983.9999999999964
2018.10.01,-110.00000000001009,208.99999999999253,-260.9999999999957,86.0000000000083,-343.0000000000035,67.00000000000594,-248.99999999999523,-348.00000000001495,18.999999999991246,-365.0000000000042,-29.999999999996696,,-1325.0000000000223
2018.10.01,-145.00000000001734,231.99999999998778,-274.0000000000009,114.00000000000298,-275.0000000000057,82.00000000000429,-238.9999999999759,-241.00000000000233,-49.99999999999449,-304.00000000000426,4.000000000004,,-1096.0000000000018
2018.10.01,-107.00000000001265,285.99999999998624,-304.00000000000205,80.00000000000229,-320.0000000000074,139.00000000000023,-325.9999999999934,-231.0000000000034,-62.000000000006494,-293.99999999999426,-4.999999999999449,,-1144.0000000000305
2018.10.01,-34.000000000000696,180.99999999998673,-349.00000000000375,48.99999999999905,-301.00000000000193,147.00000000000824,-557.9999999999927,-304.00000000001535,5.999999999994898,-307.0000000000017,80.00000000000229,,-1390.000000000025
2018.10.01,0.0,140.99999999999113,-350.9999999999991,34.000000000000696,-239.00000000000432,92.00000000000318,-575.9999999999934,-329.00000000000153,103.99999999999298,-341.99999999999784,107.00000000000153,,-1359.0000000000066
2018.10.01,31.000000000003247,78.99999999998464,-316.0000000000025,75.00000000000284,-116.00000000001387,95.00000000000064,-522.9999999999961,-417.0000000000007,119.00000000000244,-414.00000000000324,151.9999999999966,,-1235.000000000026
2018.10.01,123.99999999999079,41.99999999998649,-287.00000000000614,23.00000000000635,-56.000000000011596,86.0000000000083,-533.9999999999918,-340.00000000000693,235.99999999999176,-417.99999999999613,158.99999999999804,,-965.0000000000308
2018.10.01,65.99999999998829,-32.0000000000098,-293.00000000000637,6.0000000000060005,-184.0000000000117,-30.999999999992145,-453.9999999999793,-463.9999999999977,258.0000000000027,-368.9999999999971,148.99999999999915,,-1347.999999999998
2018.10.01,-1.0000000000065512,-26.0000000000149,-334.0000000000032,26.999999999999247,-174.0000000000066,-49.99999999999449,-453.00000000000296,-558.0000000000141,374.999999999992,-436.00000000000307,190.00000000000128,,-1440.0000000000532
2018.10.01,-29.00000000001235,17.000000000000348,-329.9999999999983,53.00000000000304,-189.00000000000716,-40.99999999999105,-402.9999999999916,-689.0000000000063,380.00000000000256,-543.0000000000045,243.99999999999977,,-1530.0000000000055
2018.10.01,0.0,21.999999999988695,-292.0000000000016,25.00000000000835,-193.00000000001205,-18.999999999991246,-430.9999999999832,-714.0000000000147,455.0000000000054,-492.999999999999,336.9999999999984,,-1303.0000000000007
2018.10.01,-198.00000000000927,92.00000000000318,-292.0000000000016,52.000000000007596,-152.00000000000102,-39.999999999995595,-409.9999999999966,-676.9999999999943,327.99999999999494,-470.9999999999992,297.9999999999983,,-1469.9999999999936
2018.10.01,-265.0000000000041,95.00000000000064,-278.0000000000058,24.000000000001798,-110.00000000001364,-131.99999999999878,-185.00000000000227,-790.0000000000018,408.00000000000836,-437.999999999994,265.0000000000041,,-1406.0000000000055
2018.10.01,-253.99999999999866,-87.00000000001484,-242.999999999995,-5.999999999994898,-143.00000000000068,-124.99999999999733,-1120.999999999981,-736.0000000000033,340.00000000000693,-341.0000000000024,172.00000000000549,,-2543.9999999999754
2018.10.01,147.99999999999258,52.99999999999194,-260.0000000000051,21.00000000000435,-28.000000000005798,187.00000000000384,-740.9999999999854,-161.00000000001114,287.9999999999994,-366.9999999999951,184.00000000000637,,-676.0000000000041
2018.10.01,268.9999999999859,70.99999999999883,-280.00000000000114,43.999999999999595,-52.00000000000671,239.0000000000003,-746.9999999999857,-31.000000000003247,214.00000000000307,-356.9999999999962,107.99999999999699,,-522.0000000000082
2018.10.01,249.99999999999466,52.99999999999194,-338.99999999999864,-15.999999999993797,-57.00000000000216,231.99999999999886,-735.99999999999,-144.0000000000108,191.00000000000784,-422.9999999999956,92.99999999999864,,-895.9999999999991
2018.10.01,14.000000000002899,208.99999999999253,-361.0000000000042,43.00000000000415,-83.00000000001262,181.00000000000892,-689.9999999999977,-314.00000000001427,-116.99999999998934,-461.99999999999574,19.999999999997797,,-1560.0000000000075
2018.10.01,28.999999999990145,263.99999999999756,-268.0000000000007,3.0000000000085514,-50.00000000001137,197.00000000000273,-467.9999999999893,-401.00000000000693,-275.000000000003,-332.99999999999443,28.000000000005798,,-1274.000000000001
2018.10.01,-112.000000000001,414.00000000000324,-277.000000000001,1.0000000000065512,-51.00000000000193,229.00000000000142,-322.9999999999791,-734.0000000000124,-383.0,-385.99999999999744,123.00000000000644,,-1498.9999999999752
2018.10.01,-90.00000000001229,428.9999999999905,-268.0000000000007,4.999999999999449,12.999999999991019,235.00000000000742,-247.99999999999045,-722.0000000000005,-383.0,-392.9999999999989,161.00000000000003,,-1261.0000000000143
2018.10.01,-38.0000000000047,373.99999999998545,-283.00000000000125,-4.999999999999449,-39.00000000000148,226.00000000000398,-293.9999999999827,-642.0000000000092,-330.0000000000081,-404.0000000000044,172.00000000000549,,-1263.0000000000161
2018.10.01,-72.0000000000054,432.9999999999945,-296.99999999999704,16.0000000000049,-5.000000000009663,253.0000000000032,-306.99999999998795,-739.0000000000008,-400.00000000000034,-461.0000000000003,192.99999999999872,,-1386.0000000000002
2018.10.01,-12.000000000012001,409.99999999999926,-290.00000000000625,-39.00000000000014,28.999999999996362,261.0000000000001,-343.9999999999941,-682.0000000000048,-414.00000000000324,-417.0000000000007,190.99999999999673,,-1307.0000000000286
2018.10.01,-2.999999999997449,383.0,-310.0000000000023,-30.999999999992145,-10.000000000005116,220.00000000000907,-362.99999999999955,-754.0000000000102,-347.0000000000084,-417.0000000000007,187.9999999999993,,-1444.0000000000075
2018.10.01,-29.999999999996696,373.00000000000114,-307.00000000000216,-39.00000000000014,-31.00000000000591,221.00000000000452,-347.99999999998477,-760.0000000000051,-319.0000000000026,-419.00000000000273,229.00000000000142,,-1429.9999999999932
2018.10.01,-25.00000000000835,363.0000000000022,-284.000000000006,-36.999999999998145,-4.0000000000048885,225.00000000000853,-322.00000000000273,-758.9999999999985,-293.0000000000099,-417.0000000000007,219.00000000000253,,-1334.000000000016
2018.10.01,-7.0000000000014495,356.9999999999851,-283.00000000000125,-29.999999999996696,-31.00000000000591,212.00000000000108,-328.00000000000296,-568.9999999999973,-229.99999999999687,-334.00000000000097,162.0000000000066,,-1081.0000000000105
2018.10.01,-16.000000000016,361.9999999999957,-281.9999999999965,-17.999999999995797,-26.00000000001046,209.9999999999991,-317.99999999998363,-510.99999999999477,-241.00000000000233,-309.0000000000037,136.99999999999824,,-1012.0000000000102
2018.10.01,-12.999999999996348,371.99999999999454,-289.0000000000015,-5.999999999994898,-39.00000000000148,218.00000000000708,-346.99999999998,-478.0000000000006,-407.0000000000018,-297.9999999999983,36.0000000000027,,-1250.9999999999704
2018.10.02,-69.00000000000794,356.00000000000074,-278.99999999999636,8.000000000008,-65.00000000001194,213.00000000000762,-352.9999999999802,-526.0000000000042,-253.99999999999866,-348.9999999999993,107.99999999999699,,-1209.9999999999852
2018.10.02,-24.000000000001798,375.9999999999986,-302.0000000000067,20.0000000000089,-58.000000000006935,225.00000000000853,-334.0000000000032,-395.000000000012,-11.00000000000545,-287.9999999999994,209.9999999999991,,-581.0000000000205
2018.10.02,-21.00000000000435,378.999999999996,-299.0000000000066,15.00000000000945,-52.00000000000671,221.99999999999997,-371.9999999999857,-453.99999999999886,134.99999999999625,-297.00000000000284,272.00000000000557,,-471.9999999999977
2018.10.02,8.999999999992347,370.999999999988,-317.0000000000073,-15.999999999993797,-52.00000000000671,237.00000000000944,-417.0000000000016,-390.0000000000015,158.99999999999804,-280.00000000000244,304.00000000000426,,-392.0000000000212
2018.10.02,20.999999999982144,383.0,-310.0000000000023,-26.999999999999247,-39.00000000000148,245.0000000000063,-405.00000000000114,-432.0000000000102,136.00000000000279,-280.9999999999979,321.0000000000046,,-388.0000000000164
2018.10.02,15.999999999993797,370.999999999988,-290.9999999999968,-57.99999999999139,-55.00000000000682,243.00000000000432,-375.0,-429.99999999999704,63.99999999999739,-263.99999999999756,262.00000000000665,,-516.9999999999995
2018.10.02,8.999999999992347,384.9999999999909,-311.9999999999976,-47.9999999999925,-35.0000000000108,259.0000000000092,-388.9999999999816,-409.0000000000149,-9.999999999998899,-258.0000000000027,226.00000000000398,,-582.0000000000026
2018.10.02,-6.000000000017103,383.99999999998437,-302.99999999999727,-95.99999999999609,-4.0000000000048885,240.00000000000688,-349.9999999999943,-517.0000000000119,-116.99999999998934,-229.99999999999687,216.0000000000051,,-783.0000000000115
2018.10.02,10.999999999983245,357.99999999999164,-254.99999999999545,-97.9999999999981,35.99999999998715,233.00000000000543,-298.9999999999782,-516.0000000000053,-96.00000000000719,-261.99999999999557,245.0000000000063,,-643.0000000000059
2018.10.02,4.999999999988347,370.00000000000364,-240.99999999999966,-112.000000000001,45.99999999999227,274.00000000000756,-302.99999999999727,-459.0000000000094,-156.00000000000057,-266.999999999995,231.0000000000034,,-612.0000000000077
2018.10.02,-43.00000000001525,414.9999999999876,-272.00000000000557,-47.9999999999925,8.99999999998613,250.00000000000577,-296.99999999999704,-520.9999999999936,-117.99999999999588,-290.9999999999968,241.00000000000233,,-675.0000000000148
2018.10.02,-35.00000000000725,417.99999999998505,-257.000000000005,-32.999999999994145,11.999999999986244,251.00000000000122,-262.9999999999768,-516.0000000000053,-129.00000000000134,-304.9999999999997,246.99999999999721,,-610.0000000000198
2018.10.02,-25.00000000000835,436.9999999999985,-248.00000000000466,-54.999999999993946,23.9999999999867,255.00000000000523,-256.0000000000002,-531.0000000000148,-147.00000000000824,-270.0000000000036,248.99999999999923,,-567.0000000000442
2018.10.02,-17.000000000000348,434.000000000001,-254.0000000000049,-56.99999999999594,43.99999999999693,257.0000000000072,-264.99999999998636,-540.0000000000072,-124.99999999999733,-290.9999999999968,270.0000000000036,,-543.99999999998
2018.10.02,-26.0000000000149,436.9999999999985,-275.0000000000057,-48.99999999999905,44.999999999987494,255.00000000000523,-276.9999999999868,-550.000000000006,-198.99999999999363,-276.9999999999939,236.99999999999832,,-679.0000000000103
2018.10.02,-65.00000000000395,411.99999999999017,-272.99999999999613,-132.99999999999423,27.999999999991587,238.0000000000049,-272.99999999999613,-578.0000000000118,-256.99999999999613,-293.99999999999426,216.0000000000051,,-979.0000000000008
2018.10.02,-182.99999999999983,458.00000000000284,-280.00000000000114,-42.999999999993044,48.99999999999238,250.00000000000577,-229.99999999998977,-663.999999999998,-222.00000000001108,-412.00000000000125,257.0000000000072,,-1019.9999999999859
2018.10.02,-236.00000000001398,595.9999999999966,-219.99999999999886,114.00000000000298,125.99999999999056,261.0000000000001,-30.000000000001137,-668.0000000000019,-157.00000000000713,-582.0000000000048,297.9999999999983,,-498.00000000003934
2018.10.02,-345.0000000000175,685.9999999999866,-287.9999999999967,248.99999999999923,139.99999999998636,286.00000000000847,18.000000000000682,-700.0000000000117,-266.0000000000107,-553.999999999999,312.9999999999966,,-461.00000000005775
2018.10.02,-336.00000000000296,671.9999999999837,-146.0000000000008,187.00000000000384,257.99999999999557,282.0000000000045,109.00000000000887,-697.0000000000143,-293.0000000000099,-519.9999999999983,297.9999999999983,,-186.0000000000315
2018.10.02,-502.00000000000244,754.9999999999945,-76.00000000000762,226.00000000000398,145.99999999998658,243.00000000000432,282.0000000000107,-869.0000000000086,-368.9999999999971,-632.9999999999947,326.0000000000041,,-471.00000000000637
2018.10.02,-478.0000000000006,683.9999999999957,-129.99999999999545,262.00000000000665,106.99999999999932,237.00000000000944,280.00000000000114,-886.000000000009,-371.99999999999454,-678.0000000000008,329.00000000000153,,-644.9999999999866
2018.10.02,-548.9999999999995,702.9999999999869,-140.00000000000057,296.0000000000074,40.99999999999682,198.00000000000927,308.9999999999975,-902.0000000000028,-255.00000000000523,-666.9999999999953,324.00000000000205,,-642.0000000000036
2018.10.02,-733.0000000000059,856.9999999999967,-34.000000000006025,425.0000000000087,135.99999999999568,196.00000000000728,586.0000000000127,-1039.9999999999966,-241.00000000000233,-849.9999999999952,328.0000000000061,,-369.9999999999789
2018.10.02,-812.0000000000127,970.9999999999885,-6.000000000000227,523.0000000000068,206.99999999999363,181.00000000000892,856.9999999999993,-1124.9999999999982,-296.0000000000074,-878.000000000001,404.99999999999983,,26.999999999977547
2018.10.02,-870.0000000000152,942.9999999999827,-33.00000000000125,497.000000000003,220.99999999998943,82.00000000000429,853.0000000000086,-1258.0000000000036,-259.9999999999936,-797.0000000000033,395.0000000000009,,-227.00000000002774
2018.10.02,-900.9999999999962,948.9999999999999,-75.00000000000284,486.00000000000864,181.99999999998795,81.00000000000884,838.0000000000223,-1300.9999999999966,-327.99999999999494,-788.9999999999952,384.00000000000654,,-473.9999999999516
2018.10.02,-975.9999999999991,966.0000000000002,-72.00000000000273,528.0000000000063,271.99999999999136,36.0000000000027,979.0000000000134,-1326.000000000005,-310.9999999999946,-815.9999999999945,407.99999999999727,,-311.99999999998454
2018.10.02,-964.0000000000093,848.9999999999886,-118.99999999999977,429.0000000000016,162.9999999999967,18.0000000000069,763.0000000000052,-1366.0000000000005,-170.00000000000347,-841.0000000000028,411.0000000000058,,-827.000000000011
2018.10.02,-819.0000000000142,836.9999999999989,-153.0000000000058,424.00000000000216,90.99999999999397,34.000000000000696,705.0000000000125,-1228.0000000000068,-224.000000000002,-744.9999999999957,380.00000000000256,,-698.0000000000139
2018.10.02,-817.000000000001,695.0000000000011,-198.99999999999807,431.0000000000036,7.999999999995566,-56.0000000000005,632.000000000005,-1408.0000000000093,-160.00000000000458,-851.9999999999972,390.99999999999693,,-1335.0000000000086
2018.10.02,-811.0000000000061,716.9999999999899,-162.00000000000614,414.00000000000324,74.99999999998863,-14.999999999998348,436.00000000000705,-1480.0000000000146,-195.9999999999962,-876.9999999999944,422.00000000000017,,-1477.0000000000266
2018.10.02,-730.0000000000084,726.9999999999887,-150.99999999999625,419.00000000000273,82.99999999999841,23.00000000000635,622.0000000000141,-1309.0000000000045,-113.99999999999189,-846.9999999999977,428.00000000000614,,-848.9999999999823
2018.10.02,-811.0000000000061,754.9999999999945,-141.00000000000534,402.00000000000233,135.99999999999568,9.999999999998899,703.000000000003,-1326.000000000005,-402.9999999999978,-820.999999999994,265.0000000000041,,-1231.0000000000095
2018.10.02,-781.0000000000094,688.9999999999841,-55.999999999997385,331.0000000000035,221.9999999999942,31.000000000003247,704.0000000000077,-1245.0000000000073,-428.9999999999905,-695.9999999999966,190.99999999999673,,-1039.0000000000116
2018.10.02,-817.000000000001,583.9999999999845,-55.999999999997385,241.00000000000233,156.99999999999648,-40.99999999999105,632.000000000005,-1198.0000000000102,-384.00000000000654,-578.0000000000007,196.00000000000728,,-1264.0000000000114
2018.10.02,-652.0000000000082,455.99999999998977,4.9999999999954525,237.00000000000944,270.9999999999866,-123.99999999999079,742.0000000000186,-1219.0000000000146,-215.00000000000963,-578.0000000000007,214.99999999999852,,-862.0000000000256
2018.10.02,-666.000000000011,529.999999999986,39.00000000000148,243.00000000000432,381.0000000000002,-95.00000000000064,740.0000000000091,-1238.0000000000057,-279.00000000000705,-578.9999999999961,131.99999999999878,,-792.0000000000206
2018.10.02,-558.0000000000141,481.99999999998244,-12.000000000000455,221.00000000000452,308.9999999999975,-17.000000000000348,546.0000000000207,-1124.9999999999982,-303.9999999999932,-619.0000000000028,206.00000000000617,,-870.999999999998
2018.10.02,-584.0000000000067,536.9999999999875,-28.999999999996362,261.0000000000001,384.9999999999909,2.000000000002,612.9999999999995,-1116.000000000006,-248.00000000000378,-665.9999999999999,241.99999999999778,,-603.0000000000348
2018.10.02,-648.0000000000041,634.0000000000013,-88.00000000000807,324.00000000000205,270.9999999999866,21.999999999999797,608.0000000000041,-1146.0000000000025,-279.00000000000705,-683.9999999999957,265.0000000000041,,-721.0000000000196
2018.10.02,-639.0000000000118,679.9999999999917,-111.0000000000042,365.0000000000042,321.9999999999885,51.000000000001044,579.0000000000077,-1157.000000000008,-261.0000000000001,-729.0000000000018,290.00000000000136,,-610.0000000000313
2018.10.02,-652.0000000000082,712.0000000000015,-82.99999999999841,369.0000000000082,417.99999999999216,51.000000000001044,664.0000000000157,-1219.0000000000146,-275.000000000003,-731.9999999999993,304.00000000000426,,-443.00000000000074
2018.10.02,-629.9999999999973,676.9999999999943,-45.000000000001705,352.00000000000784,372.99999999999045,52.000000000007596,703.000000000003,-1215.9999999999948,-239.99999999999577,-732.9999999999948,326.9999999999995,,-379.99999999998175
2018.10.02,-629.9999999999973,624.0000000000023,12.000000000000455,358.0000000000028,387.999999999991,24.000000000001798,763.0000000000052,-1124.9999999999982,-242.00000000000887,-710.999999999995,270.0000000000036,,-268.9999999999921
2018.10.02,-585.0000000000133,604.9999999999889,70.99999999999795,334.00000000000097,355.99999999999454,12.000000000000899,776.0000000000105,-1080.9999999999986,-178.99999999999582,-668.0000000000019,262.00000000000665,,-97.00000000000927
2018.10.02,-591.0000000000082,625.9999999999932,57.999999999992724,340.00000000000693,329.9999999999983,31.000000000003247,784.0000000000202,-1049.0000000000111,-188.00000000001037,-646.9999999999976,265.0000000000041,,-41.00000000000864
2018.10.02,-619.9999999999983,663.999999999998,4.9999999999954525,360.0000000000048,278.99999999999636,36.0000000000027,740.0000000000091,-1036.0000000000148,-224.000000000002,-661.0000000000005,253.0000000000032,,-204.00000000000583
2018.10.03,-680.9999999999983,662.9999999999914,19.99999999999602,361.0000000000002,266.9999999999959,9.00000000000345,745.0000000000045,-1140.0000000000077,-114.99999999999844,-724.0000000000024,336.9999999999984,,-258.00000000001694
2018.10.03,-656.0000000000122,664.9999999999823,19.99999999999602,353.99999999999875,300.9999999999877,31.000000000003247,715.0000000000034,-1139.0000000000011,-75.00000000000284,-665.9999999999999,343.9999999999999,,-106.00000000004468
2018.10.03,-609.9999999999994,653.999999999999,22.999999999996135,331.999999999999,305.9999999999974,39.00000000000014,754.0000000000191,-1061.000000000001,-34.000000000000696,-639.0000000000007,346.0000000000019,,110.00000000001097
2018.10.03,-608.0000000000085,644.9999999999844,36.000000000001364,331.999999999999,308.9999999999975,38.0000000000047,753.0000000000143,-1048.0000000000045,-29.999999999996696,-653.0000000000035,361.0000000000002,,134.99999999998818
2018.10.03,-578.9999999999961,632.9999999999947,36.99999999999193,328.0000000000061,312.9999999999882,26.000000000003798,747.0000000000141,-1041.000000000003,25.00000000000835,-653.999999999999,367.0000000000062,,202.00000000001535
2018.10.03,-599.0000000000161,630.9999999999816,51.9999999999925,343.00000000000443,325.9999999999934,19.00000000000235,777.0000000000152,-1062.0000000000073,15.999999999993797,-673.9999999999968,367.0000000000062,,195.9999999999693
2018.10.03,-609.0000000000151,617.9999999999852,87.0000000000033,334.00000000000097,365.99999999999966,15.00000000000945,820.999999999998,-1083.0000000000118,41.000000000002146,-702.0000000000026,385.99999999999744,,273.9999999999665
2018.10.03,-663.0000000000135,651.9999999999859,66.99999999999307,381.0000000000091,360.99999999999,16.0000000000049,842.000000000013,-1079.0000000000077,174.99999999999181,-732.9999999999948,456.00000000000085,,474.99999999997243
2018.10.03,-673.0000000000125,688.9999999999841,88.99999999999864,440.00000000000705,404.9999999999869,48.000000000003595,861.0000000000184,-1036.0000000000148,255.99999999998957,-804.0000000000047,511.0000000000059,,785.9999999999624
2018.10.03,-665.0000000000044,410.99999999998363,-19.99999999999602,374.0000000000077,270.9999999999866,-73.99999999999629,569.0000000000168,-1049.0000000000111,262.999999999991,-897.0000000000033,502.9999999999979,,-314.00000000002757
2018.10.03,-521.0000000000159,222.99999999999542,-137.00000000000045,280.00000000000244,97.99999999999898,-158.99999999999804,293.00000000000637,-1019.0000000000143,462.9999999999912,-775.0000000000034,394.00000000000546,,-860.0000000000323
2018.10.03,-478.0000000000006,238.99999999998923,-109.99999999999943,315.0000000000097,110.99999999999,-159.9999999999935,373.0000000000189,-948.0000000000155,551.9999999999969,-724.9999999999978,404.99999999999983,,-426.0000000000022
2018.10.03,-451.0000000000014,276.9999999999939,-112.99999999999955,398.00000000000944,150.99999999999625,-122.99999999999534,356.9999999999993,-890.9999999999974,642.0000000000092,-775.9999999999989,423.0000000000067,,-105.99999999997772
2018.10.03,-465.0000000000043,295.99999999998516,-61.99999999999761,401.00000000000693,186.9999999999976,-124.99999999999733,460.00000000000796,-887.9999999999999,811.0000000000061,-817.9999999999965,519.0000000000028,,316.000000000011
2018.10.03,-485.0000000000021,356.9999999999851,-6.000000000000227,465.9999999999998,256.9999999999908,-97.9999999999981,569.0000000000168,-916.0000000000057,770.000000000004,-836.0000000000034,546.000000000002,,623.9999999999892
2018.10.03,-486.00000000000864,327.99999999999494,15.999999999991132,448.000000000004,287.9999999999967,-95.99999999999609,538.0000000000109,-920.9999999999941,784.9999999999912,-836.9999999999989,553.0000000000035,,615.9999999999948
2018.10.03,-436.00000000001415,276.9999999999939,-43.99999999999693,391.000000000008,311.9999999999976,-117.00000000000044,433.00000000002115,-859.9999999999941,774.9999999999924,-809.9999999999997,519.9999999999983,,441.000000000006
2018.10.03,-431.0000000000036,265.99999999998846,-46.00000000000648,392.9999999999989,270.9999999999866,-117.00000000000044,370.00000000000455,-861.0000000000007,766.0,-768.9999999999975,504.9999999999999,,346.99999999996965
2018.10.03,-399.00000000001603,231.0000000000034,-103.9999999999992,391.000000000008,233.99999999999466,-103.99999999999298,293.00000000000637,-831.000000000004,699.9999999999895,-805.0000000000001,494.00000000000557,,99.99999999999523
2018.10.03,-385.00000000001313,245.99999999999068,-150.99999999999625,384.00000000000654,201.99999999999818,-92.99999999999864,183.9999999999975,-771.9999999999949,712.0000000000015,-820.999999999994,490.999999999997,,-3.000000000005514
2018.10.03,-414.00000000000324,317.9999999999961,-144.99999999999602,495.000000000001,243.99999999999977,-73.00000000000084,249.00000000002365,-785.9999999999978,791.0000000000084,-870.9999999999995,519.0000000000028,,327.00000000003433
2018.10.03,-412.9999999999967,334.9999999999964,-188.0000000000024,546.000000000002,285.99999999998715,-65.99999999999939,234.00000000000887,-712.0000000000015,788.0000000000109,-927.0,516.0000000000053,,399.0000000000109
2018.10.03,-460.000000000016,346.0000000000019,-201.00000000000762,552.0000000000081,330.99999999998886,-79.99999999999119,176.00000000001614,-710.0000000000106,821.000000000005,-961.0000000000008,517.0000000000008,,330.99999999999466
2018.10.03,-439.0000000000116,378.999999999996,-171.99999999999704,619.0000000000028,300.9999999999877,-23.999999999990695,92.00000000001296,-696.0000000000077,922.0000000000006,-966.9999999999957,563.0000000000024,,577.9999999999998
2018.10.03,-411.0000000000058,410.99999999998363,-156.0000000000059,633.0000000000058,317.99999999999784,54.00000000000959,116.00000000001387,-618.0000000000074,819.9999999999985,-1026.0000000000048,602.0000000000025,,742.9999999999877
2018.10.03,-401.00000000000693,466.9999999999952,-126.99999999999534,691.0000000000083,399.9999999999915,40.00000000000669,240.0000000000091,-607.0000000000019,869.999999999993,-1009.9999999999998,548.9999999999995,,1111.9999999999993
2018.10.03,-537.0000000000097,465.99999999998863,-152.00000000000102,680.0000000000028,403.99999999999636,14.000000000002899,258.0000000000098,-764.9999999999934,815.0000000000101,-1048.0000000000045,563.0000000000024,,698.0000000000042
2018.10.03,-597.0000000000031,531.9999999999991,-153.0000000000058,692.9999999999992,460.9999999999985,-14.999999999998348,389.00000000001,-846.9999999999977,839.9999999999964,-1039.0000000000011,633.0000000000058,,897.0000000000028
2018.10.03,-757.0000000000076,601.9999999999915,-153.99999999999636,705.0000000000001,525.9999999999962,-45.99999999999049,518.0000000000007,-1008.0000000000089,835.9999999999923,-1071.9999999999952,641.9999999999982,,791.9999999999804
