date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,AUDCHF,GBPJPY,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDCAD,NZDCAD,empty,sum
2018.12.17,-16.000000000016,-82.00000000000429,0.0,-53.00000000000304,-43.999999999999595,-366.9999999999951,-501.9999999999811,-35.999999999991594,0.0,-39.999999999995595,-48.99999999998794,-3.9999999999906777,-97.00000000000264,-73.00000000000084,,-1362.9999999999686
2018.12.17,121.99999999999989,-73.99999999999629,-37.00000000000614,-73.00000000000084,-60.99999999999994,-390.0000000000015,-283.9999999999918,141.99999999999767,7.000000000005002,16.000000000016,-7.0000000000014495,-21.000000000000796,-138.00000000000477,-100.00000000000009,,-897.999999999985
2018.12.17,130.99999999999224,-79.99999999999119,-25.000000000005684,-67.00000000000594,-56.99999999999594,-368.00000000000165,-259.9999999999909,123.00000000000644,3.0000000000143245,32.0000000000098,22.999999999995246,-12.999999999991019,-118.00000000000699,-90.99999999999665,,-766.9999999999679
2018.12.17,146.99999999998602,-86.99999999999264,-17.000000000010118,-46.00000000000159,43.00000000000415,-322.00000000000006,-207.9999999999984,117.99999999999588,28.00000000002001,87.00000000001484,245.0000000000063,-1.9999999999953388,-110.00000000001009,2.000000000002,,-121.99999999997898
2018.12.17,148.99999999999915,-97.9999999999981,0.999999999990564,-59.000000000009045,-17.000000000000348,-363.0000000000022,-248.99999999999523,151.00000000001222,61.00000000000705,79.00000000000685,163.00000000000205,32.00000000001069,-111.00000000000554,-17.999999999995797,,-278.9999999999777
2018.12.17,183.99999999998417,-82.99999999998863,67.99999999999784,-62.000000000006494,2.000000000002,-373.99999999999653,-175.99999999998772,73.99999999999629,84.00000000000318,50.0000000000167,188.9999999999947,70.99999999999795,-89.00000000000574,21.999999999999797,,-39.99999999999241
2018.12.17,157.99999999999147,-82.99999999998863,76.99999999999818,-26.000000000003798,29.000000000001247,-331.0000000000035,-137.9999999999768,42.0000000000087,117.00000000001864,153.00000000000313,236.99999999999832,85.00000000000796,-34.000000000000696,38.0000000000047,,324.00000000005895
2018.12.17,197.99999999998707,-106.00000000000608,94.99999999999886,-52.000000000007596,43.00000000000415,-346.9999999999973,-159.9999999999966,147.00000000000824,164.0000000000157,102.00000000000209,306.00000000000625,115.99999999999966,-60.99999999999994,73.00000000000084,,518.0000000000153
2018.12.17,174.99999999999181,-102.00000000000209,114.99999999999488,-33.000000000005244,43.00000000000415,-332.99999999999443,-114.99999999998067,165.9999999999995,169.00000000001114,138.0000000000159,303.9999999999932,108.00000000000409,-72.0000000000054,49.99999999999449,,613.0000000000214
2018.12.17,156.99999999998494,-112.000000000001,137.99999999999102,-75.00000000000284,58.000000000002494,-358.9999999999982,-56.99999999998795,151.00000000001222,222.0000000000084,80.00000000001339,371.99999999999454,124.00000000000944,-80.00000000000229,78.99999999999574,,698.00000000002
