date,USDCHF,EURUSD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,EURAUD,EURNZD,AUDJPY,empty,sum
2017.12.11,-1.999999999990898,-16.000000000016,0.0,-129.99999999998568,0.0,-184.99999999998806,-83.9999999999952,-0.999999999995449,-56.0000000000005,-123.99999999999523,-307.99999999999716,-25.999999999992696,-241.99999999998667,-12.000000000000455,,-1185.999999999944
2017.12.11,51.000000000001044,8.999999999992347,-36.999999999998145,-110.99999999999443,53.999999999998494,-237.99999999999955,-47.9999999999925,60.99999999999994,-17.000000000000348,22.00000000001978,-353.0000000000033,1.0000000000065512,-289.9999999999903,-78.99999999999352,,-974.9999999999537
2017.12.11,76.0000000000094,37.99999999998249,-28.000000000005798,-187.00000000000384,38.99999999998904,-284.9999999999966,-43.999999999999595,65.99999999999939,-35.999999999991594,112.99999999999955,-513.9999999999923,45.000000000006146,-414.00000000000324,-88.99999999999864,,-1220.0000000000055
2017.12.11,45.000000000006146,10.999999999983245,-19.00000000000235,-252.99999999999213,36.999999999998145,-237.99999999999955,-25.999999999992696,70.99999999999883,18.0000000000069,122.0000000000141,-608.0000000000085,78.00000000000028,-249.99999999999466,-40.99999999999682,,-1052.999999999979
2017.12.11,70.99999999999883,22.999999999995246,-21.999999999999797,-221.00000000000452,46.999999999997044,-220.99999999998943,-32.999999999994145,75.00000000000284,24.000000000001798,86.00000000001273,-621.0000000000049,73.99999999999629,-251.99999999998556,-10.99999999999568,,-980.9999999999693
2017.12.11,104.99999999999955,41.99999999998649,-60.99999999999994,-190.00000000000128,52.99999999999194,-381.0000000000002,-25.999999999992696,60.99999999999994,31.999999999998696,136.0000000000241,-590.0000000000016,2.0000000000131024,-58.000000000002494,-137.99999999999102,,-1012.9999999999754
2017.12.11,116.00000000000499,65.99999999998829,-102.00000000000209,-191.99999999999218,24.000000000001798,-394.999999999996,-40.99999999999105,24.999999999997247,116.00000000000499,221.00000000000364,-553.0000000000035,2.999999999997449,1.0000000000065512,-230.99999999999454,,-941.9999999999743
2017.12.11,104.99999999999955,81.9999999999821,-102.99999999999754,-207.99999999998596,34.000000000000696,-375.0,-45.99999999999049,23.00000000000635,114.00000000000298,277.00000000001523,-575.9999999999987,-21.00000000000435,-38.99999999998904,-199.99999999998863,,-932.9999999999478
2017.12.11,124.00000000000189,110.99999999999443,-123.00000000000644,-182.99999999999983,29.999999999996696,-358.99999999999466,-30.999999999992145,9.00000000000345,109.99999999999899,284.00000000002024,-541.9999999999981,-43.999999999999595,-42.999999999993044,-205.99999999998886,,-862.9999999999569
2017.12.11,128.00000000000588,101.99999999997988,-102.00000000000209,-173.00000000000094,28.000000000005798,-354.99999999998977,-19.999999999997797,34.000000000000696,102.00000000000209,307.00000000001637,-567.9999999999907,17.000000000000348,-82.99999999998863,-182.00000000000216,,-764.999999999961
2017.12.11,124.00000000000189,118.99999999998023,-162.0000000000066,-157.99999999999147,22.999999999995246,-371.9999999999999,-24.999999999997247,21.00000000000435,135.00000000000733,226.0000000000275,-567.9999999999907,-49.99999999999449,-14.000000000002899,-211.9999999999891,,-912.9999999999559
2017.12.11,173.00000000000094,153.9999999999875,-165.00000000000404,-143.99999999998857,48.000000000003595,-384.00000000000034,-47.9999999999925,4.999999999999449,374.0000000000077,270.00000000001023,-495.000000000001,-75.00000000000284,639.0000000000118,-226.99999999998965,,125.00000000004218
2017.12.11,168.00000000000148,118.99999999998023,-202.9999999999976,-174.99999999999181,61.99999999998429,-376.99999999999534,-41.9999999999976,-36.999999999998145,414.9999999999987,253.00000000001432,-516.9999999999897,-174.99999999999181,729.0000000000018,-269.999999999996,,-49.99999999997715
2017.12.11,167.00000000000603,109.99999999998789,-182.99999999999983,-160.99999999998892,62.99999999999084,-408.00000000000125,-34.000000000000696,-19.999999999997797,408.00000000000836,288.0000000000109,-506.0000000000064,-141.99999999999767,751.0000000000127,-266.9999999999959,,66.00000000002831
2017.12.11,169.00000000000804,126.99999999998823,-199.00000000000472,-147.99999999999258,51.000000000001044,-362.99999999999955,-54.999999999993946,-14.000000000002899,463.9999999999977,128.00000000001432,-438.9999999999894,-124.99999999999733,859.0000000000098,-238.9999999999901,,216.00000000004854
2017.12.11,181.00000000000892,145.99999999997948,-214.00000000000307,-112.000000000001,42.999999999993044,-366.9999999999902,-68.00000000000139,-26.999999999999247,133.00000000000534,137.00000000000045,-348.9999999999993,-129.99999999998568,995.9999999999969,-240.99999999999966,,128.00000000000455
2017.12.11,165.00000000000404,136.99999999998712,-236.99999999999832,-181.9999999999933,24.999999999986144,-353.9999999999992,-82.99999999999974,-41.9999999999976,530.0000000000082,192.00000000000728,-452.99999999999227,-178.99999999999582,968.9999999999976,-250.99999999999056,,237.00000000002353
2017.12.11,181.00000000000892,132.99999999998312,-184.00000000000637,-278.00000000000045,48.000000000003595,-360.99999999999,-75.9999999999983,-9.999999999998899,551.0000000000015,330.0000000000125,-574.9999999999922,-139.9999999999846,1070.0000000000155,-219.99999999999886,,469.0000000000555
2017.12.11,173.00000000000094,127.99999999999478,-279.00000000000705,-377.9999999999894,43.999999999999595,-319.9999999999932,-83.9999999999952,-59.99999999999339,578.0000000000007,228.00000000000864,-689.9999999999907,-244.9999999999841,1170.0000000000043,-238.9999999999901,,26.000000000065825
2017.12.11,221.00000000000452,162.99999999997982,-207.99999999999707,-215.99999999999397,51.000000000001044,-292.99999999999216,-76.99999999999375,-4.999999999999449,705.0000000000001,-199.99999999998863,-472.9999999999901,-80.99999999999774,1456.9999999999973,-161.00000000000136,,883.0000000000286
2017.12.11,162.0000000000066,101.99999999997988,-206.00000000000617,8.000000000008,35.999999999991594,-281.9999999999965,-88.99999999999464,4.999999999999449,691.0000000000083,-394.9999999999818,-251.00000000000122,-127.99999999999478,1415.999999999995,-152.00000000000102,,917.0000000000126
2017.12.11,262.00000000000665,209.9999999999991,-202.9999999999976,265.0000000000041,31.000000000003247,-352.99999999999443,-25.999999999992696,31.000000000003247,602.0000000000025,-412.9999999999825,-55.99999999998939,-5.999999999994898,1256.999999999997,-126.99999999999534,,1474.0000000000691
2017.12.11,212.00000000000108,234.99999999998522,-197.00000000000273,147.00000000000824,5.999999999994898,-347.999999999999,-44.99999999999504,14.999999999998348,645.0000000000067,-293.9999999999827,-139.00000000000023,-2.999999999997449,1324.9999999999984,-122.99999999999045,,1436.0000000000252
2017.12.11,247.00000000000833,281.99999999998226,-241.99999999999778,182.0000000000155,4.999999999988347,-297.9999999999876,12.000000000000899,21.00000000000435,694.0000000000057,-365.99999999998545,-184.00000000000637,-8.999999999992347,1351.9999999999977,-146.99999999999136,,1549.0000000000423
2017.12.11,209.9999999999991,282.9999999999888,-260.00000000000466,200.00000000000017,-43.00000000001525,-318.9999999999884,-15.999999999993797,-36.0000000000027,687.0000000000043,-589.999999999975,-123.00000000000644,-95.999999999985,1273.9999999999973,-194.99999999999318,,976.0000000000252
2017.12.11,211.00000000000563,276.9999999999939,-234.00000000000088,153.00000000000313,-43.999999999999595,-321.9999999999885,-2.999999999997449,-17.999999999995797,617.0000000000009,-262.00000000000045,-320.9999999999935,-4.999999999988347,1195.0000000000127,-165.99999999999682,,1078.000000000055
2017.12.11,234.00000000000088,246.99999999999721,-234.00000000000088,11.00000000000545,-12.999999999996348,-379.99999999999545,80.00000000000229,26.000000000003798,540.0000000000072,-175.99999999998772,-602.999999999998,14.000000000002899,985.0000000000136,-161.99999999999193,,569.000000000063
2017.12.11,311.00000000000574,235.99999999999176,-178.00000000000037,150.00000000000568,92.99999999998754,-369.99999999999034,89.00000000000574,97.00000000000264,547.0000000000086,-323.99999999998386,-475.99999999998755,55.000000000005045,1137.0000000000102,-74.99999999998863,,1292.0000000000723
2017.12.11,281.00000000000904,238.99999999998923,-190.99999999999673,270.99999999999903,85.00000000000173,-333.999999999989,69.00000000000794,73.99999999999629,597.9999999999985,-456.99999999999363,-163.00000000000205,25.00000000000835,1253.9999999999995,-93.99999999999409,,1657.0000000000343
2017.12.11,324.00000000000205,263.99999999999756,-218.00000000000708,358.9999999999982,82.00000000000429,-301.9999999999925,86.0000000000083,85.99999999999719,597.0000000000031,-538.9999999999873,-174.99999999999181,-17.999999999984695,1256.999999999997,-75.9999999999934,,1727.0000000000507
2017.12.11,296.0000000000074,179.99999999998016,-216.0000000000051,354.0000000000099,106.99999999999044,-322.9999999999933,141.00000000000225,84.0000000000063,548.0000000000041,-525.999999999982,-297.9999999999983,-8.999999999992347,1234.0000000000018,-81.99999999999363,,1490.0000000000377
2017.12.11,216.0000000000051,116.99999999998934,-163.00000000000205,282.0000000000045,117.99999999999588,-303.99999999998784,94.00000000000519,36.999999999998145,558.9999999999984,-503.9999999999907,-319.0000000000026,-95.999999999985,1215.0000000000105,-85.99999999999852,,1166.00000000004
2017.12.11,182.99999999999983,123.99999999999079,-201.00000000000674,192.00000000001438,17.000000000000348,-256.9999999999908,33.000000000005244,9.00000000000345,604.0000000000045,-425.9999999999877,-239.99999999999577,-139.00000000000023,1231.0000000000043,-112.99999999999955,,1017.0000000000423
2017.12.11,175.00000000000293,187.99999999998818,-243.00000000000432,199.00000000001583,4.000000000004,-287.9999999999967,42.0000000000087,-26.999999999999247,608.0000000000085,-501.9999999999811,-290.9999999999968,-69.9999999999923,1180.0000000000032,-177.99999999999727,,797.0000000000636
2017.12.11,251.00000000000122,285.99999999998624,-343.9999999999999,338.0000000000161,-19.00000000001345,-320.99999999999795,57.00000000000705,-29.999999999996696,640.0000000000073,-509.9999999999909,-129.00000000000134,-56.99999999999594,1168.0000000000134,-209.99999999999375,,1120.0000000000414
2017.12.11,251.00000000000122,268.9999999999859,-348.9999999999993,361.9999999999957,-22.0000000000109,-381.9999999999908,18.0000000000069,-76.99999999999375,606.0000000000065,-593.9999999999941,-35.00000000000725,-271.99999999998334,1181.0000000000098,-271.0000000000008,,685.0000000000258
2017.12.11,309.0000000000037,291.9999999999812,-374.0000000000077,411.0000000000058,4.999999999988347,-361.99999999999477,58.000000000002494,-81.9999999999932,607.0000000000019,-541.9999999999732,-89.00000000000574,-263.99999999999756,1154.0000000000105,-283.9999999999918,,839.00000000003
2017.12.11,323.0000000000066,314.99999999999864,-324.9999999999975,434.000000000001,-25.00000000000835,-364.9999999999949,104.99999999999955,-36.999999999998145,587.9999999999997,-510.9999999999957,-97.9999999999981,-160.99999999998892,1119.0000000000034,-250.0,,1112.0000000000273
2017.12.11,339.0000000000004,286.99999999999284,-324.9999999999975,507.9999999999973,69.9999999999923,-387.00000000000045,98.0000000000092,-15.999999999993797,580.0000000000027,-576.9999999999982,41.000000000002146,-181.9999999999933,1187.0000000000048,-245.9999999999951,,1377.0000000000232
2017.12.11,308.00000000000824,215.99999999999397,-292.00000000000335,499.000000000005,100.99999999999554,-390.00000000000057,121.00000000000443,4.999999999999449,595.0000000000011,-518.0000000000007,-59.000000000009045,-163.00000000000205,1242.0000000000098,-231.99999999999932,,1433.0000000000025
2017.12.11,281.00000000000904,186.99999999998164,-270.99999999999903,534.0000000000123,95.00000000000064,-396.99999999999136,91.00000000000774,-10.999999999994348,582.0000000000048,-661.9999999999777,70.99999999999883,-204.00000000000418,1229.0000000000134,-251.99999999999534,,1273.0000000000664
2017.12.11,294.00000000000534,237.99999999998266,-262.00000000000665,554.00000000001,89.99999999999008,-405.00000000000114,91.00000000000774,7.0000000000014495,573.0000000000013,-504.99999999999545,106.00000000000608,-146.00000000000168,1187.0000000000048,-246.9999999999999,,1575.0000000000045
2017.12.11,290.00000000000136,241.99999999998667,-265.99999999999955,534.0000000000123,80.99999999999774,-412.9999999999967,48.000000000003595,-3.999999999992898,592.9999999999991,-474.9999999999943,113.00000000000753,-144.99999999999514,1229.0000000000134,-262.00000000000045,,1565.0000000000427
2017.12.11,228.00000000000597,180.99999999998673,-253.0000000000032,519.0000000000028,66.99999999999484,-422.9999999999876,18.0000000000069,-31.000000000003247,631.9999999999992,-490.99999999998545,191.99999999999218,-173.99999999998528,1329.0000000000025,-274.0000000000009,,1520.0000000000255
2017.12.11,221.99999999999997,169.99999999998127,-241.99999999999778,539.0000000000006,73.99999999999629,-378.9999999999907,34.000000000000696,-29.000000000001247,650.0000000000061,-525.999999999982,211.00000000000563,-187.00000000000384,1339.0000000000014,-265.99999999999113,,1610.0000000000252
2017.12.11,182.99999999999983,64.99999999998174,-251.00000000000122,496.00000000000756,85.00000000000173,-346.9999999999942,23.00000000000635,-51.99999999999649,648.0000000000041,-539.999999999992,209.9999999999991,-306.9999999999906,1366.0000000000005,-259.00000000000034,,1320.000000000026
2017.12.11,163.00000000000205,-9.000000000014552,-209.00000000000364,424.00000000000216,136.00000000000279,-353.9999999999992,25.00000000000835,-48.000000000003595,634.0000000000013,-507.99999999998136,110.99999999999443,-376.9999999999829,1371.9999999999955,-246.9999999999999,,1113.0000000000214
2017.12.11,170.99999999999892,25.999999999992696,-196.00000000000728,434.000000000001,161.99999999999548,-356.9999999999993,16.0000000000049,-24.999999999997247,599.0000000000051,-461.9999999999891,126.0000000000039,-307.99999999999716,1435.0000000000084,-247.99999999999045,,1373.0000000000298
2017.12.12,208.00000000000819,29.999999999996696,-204.99999999999963,513.0000000000078,136.00000000000279,-350.9999999999991,42.0000000000087,-3.999999999992898,577.0000000000052,-536.9999999999777,201.00000000000674,-319.0000000000026,1426.0000000000161,-234.99999999999943,,1482.000000000081
2017.12.12,214.00000000000307,53.999999999998494,-202.9999999999976,500.9999999999959,175.99999999999838,-336.9999999999891,50.0000000000056,-4.999999999999449,575.0000000000033,-476.99999999997544,164.99999999999292,-307.99999999999716,1360.0000000000057,-236.99999999999477,,1528.0000000000498
2017.12.12,200.00000000000017,70.99999999999883,-226.99999999999943,470.9999999999992,133.99999999998968,-384.00000000000034,43.00000000000415,-29.000000000001247,583.0000000000002,-429.9999999999784,103.00000000000864,-279.99999999999136,1282.0000000000055,-274.9999999999915,,1262.000000000044
2017.12.12,221.00000000000452,105.99999999998388,-238.0000000000049,452.00000000000796,146.00000000000168,-384.00000000000034,38.0000000000047,-29.999999999996696,580.0000000000027,-398.9999999999725,127.99999999999478,-282.0000000000045,1289.0000000000068,-283.00000000000125,,1344.0000000000268
2017.12.12,212.00000000000108,74.99999999998064,-248.99999999999923,458.00000000000284,148.99999999999915,-381.0000000000002,38.0000000000047,-34.99999999999615,526.0000000000042,-495.9999999999809,120.99999999999334,-304.9999999999997,1244.0000000000007,-259.9999999999909,,1097.0000000000196
2017.12.12,198.00000000000927,64.99999999998174,-187.00000000000384,429.00000000001273,139.00000000000023,-378.9999999999907,26.999999999999247,16.0000000000049,528.0000000000063,-432.9999999999927,100.0000000000112,-224.000000000002,1205.999999999996,-219.99999999999886,,1265.0000000000334
2017.12.12,218.00000000000708,103.99999999999298,-202.0000000000022,449.9999999999948,134.99999999999625,-375.99999999999056,31.999999999998696,12.999999999996348,651.0000000000016,-471.99999999998,119.00000000000244,-178.99999999999582,1439.0000000000125,-191.99999999999307,,1740.000000000041
2017.12.12,203.00000000000873,36.999999999998145,-185.99999999999727,485.0000000000021,158.99999999999804,-324.99999999998863,31.000000000003247,9.00000000000345,662.000000000007,-592.9999999999893,170.00000000000347,-265.0000000000041,1521.0000000000168,-156.99999999999648,,1751.0000000000655
2017.12.12,175.00000000000293,-5.000000000010552,-270.0000000000036,480.99999999999807,197.00000000000273,-283.9999999999918,-5.999999999994898,-88.99999999999464,716.0000000000056,-626.9999999999811,231.0000000000034,-493.99999999999443,1692.0000000000045,-256.9999999999908,,1460.0000000000555
2017.12.12,194.0000000000053,14.999999999987246,-268.0000000000016,487.0000000000152,214.00000000000307,-292.0000000000016,-3.999999999992898,-75.00000000000284,721.000000000005,-577.9999999999745,255.00000000000523,-461.0000000000003,1739.0000000000016,-250.0,,1697.0000000000489
2017.12.12,204.99999999999963,28.999999999990145,-261.0000000000001,478.0000000000006,192.99999999999872,-315.9999999999883,-0.999999999995449,-58.000000000002494,735.0000000000078,-546.999999999997,258.0000000000027,-394.9999999999898,1758.000000000015,-263.9999999999958,,1814.0000000000455
2017.12.12,189.00000000000583,31.999999999987594,-257.0000000000072,483.99999999999557,178.99999999999582,-317.99999999999784,-9.999999999998899,-59.99999999999339,745.0000000000068,-528.9999999999964,229.00000000001253,-393.99999999998323,1844.0000000000011,-262.00000000000045,,1872.0000000000277
2017.12.12,178.00000000000037,27.999999999983594,-253.0000000000032,419.9999999999982,161.99999999999548,-307.9999999999927,-7.9999999999968985,-70.99999999999883,792.0000000000039,-525.999999999982,198.00000000000927,-404.9999999999887,1811.000000000007,-256.0000000000002,,1762.0000000000352
2017.12.12,179.00000000000693,38.99999999998904,-251.00000000000122,465.0000000000043,158.99999999999804,-292.99999999999216,-6.999999999990347,-70.99999999999883,787.0000000000043,-532.999999999987,252.0000000000078,-381.99999999999346,1811.000000000007,-256.9999999999908,,1898.0000000000637
2017.12.12,191.00000000000784,68.99999999998573,-275.000000000003,465.0000000000043,147.99999999999258,-295.0000000000017,-23.999999999990695,-78.99999999999574,790.0000000000018,-553.9999999999736,251.00000000000122,-385.99999999999744,1805.000000000012,-266.9999999999959,,1839.0000000000473
2017.12.12,181.00000000000892,72.99999999998974,-285.00000000000193,442.00000000000904,127.99999999999478,-277.9999999999916,-40.99999999999105,-103.99999999999298,822.0000000000005,-543.9999999999827,290.9999999999968,-400.9999999999847,1852.000000000009,-277.9999999999916,,1858.0000000000725
2017.12.12,189.00000000000583,71.99999999998319,-350.00000000000585,368.00000000001273,136.00000000000279,-262.00000000000045,-46.999999999997044,-153.99999999999858,814.0000000000036,-496.9999999999857,204.00000000000418,-527.9999999999951,1905.0000000000011,-326.9999999999982,,1523.0000000000327
2017.12.12,177.00000000000495,86.99999999999264,-380.999999999998,384.00000000000654,85.00000000000173,-256.0000000000002,-70.99999999999883,-193.99999999999417,834.0000000000014,-625.9999999999764,242.99999999999324,-547.999999999993,1866.9999999999964,-368.9999999999998,,1232.0000000000364
2017.12.12,170.99999999999892,100.99999999999554,-400.00000000000034,397.0000000000029,72.99999999998974,-220.99999999998943,-69.9999999999923,-215.99999999999397,869.0000000000086,-625.9999999999764,262.00000000000665,-594.99999999999,1897.0000000000152,-352.99999999999443,,1289.000000000081
2017.12.12,187.9999999999993,63.99999999999739,-419.00000000000273,395.99999999999636,75.99999999998718,-268.0000000000007,-97.9999999999981,-229.99999999999687,962.0000000000073,-588.9999999999986,322.00000000000006,-692.0000000000038,2127.9999999999964,-417.99999999999216,,1421.999999999991
2017.12.12,152.00000000000767,49.99999999999449,-468.9999999999972,272.00000000000557,92.00000000000318,-408.9999999999918,-102.99999999999754,-258.9999999999981,914.0000000000038,-543.9999999999827,141.99999999999767,-676.9999999999943,2117.9999999999977,-484.99999999999943,,794.0000000000488
2017.12.12,358.0000000000028,185.99999999999727,-523.0000000000068,490.0000000000126,194.0000000000053,-504.99999999999545,20.0000000000089,-170.00000000000347,806.0000000000067,-468.9999999999941,205.00000000001074,-697.9999999999986,1944.9999999999968,-501.99999999999534,,1337.0000000000473
2017.12.12,398.00000000000944,126.99999999998823,-602.999999999998,573.0000000000013,231.99999999998778,-543.9999999999969,46.00000000000159,-231.99999999999886,785.9999999999978,-611.9999999999948,251.00000000000122,-990.000000000002,1904.0000000000168,-597.999999999999,,738.0000000000147
2017.12.12,419.00000000000273,136.99999999998712,-607.0000000000019,456.00000000001194,312.9999999999855,-537.9999999999967,40.00000000000669,-239.0000000000003,811.0000000000061,-549.999999999983,66.00000000001049,-978.9999999999966,2167.0000000000077,-611.9999999999948,,884.0000000000452
2017.12.12,324.00000000000205,58.99999999998684,-611.000000000006,731.000000000015,302.0000000000023,-533.9999999999918,-6.999999999990347,-268.0000000000016,841.9999999999983,-868.9999999999998,500.00000000001154,-1011.9999999999907,2217.0000000000023,-629.9999999999955,,1044.0000000000425
2017.12.12,312.00000000000114,56.99999999999594,-683.0000000000002,661.0000000000005,272.99999999998994,-435.99999999999284,-39.00000000000014,-385.000000000002,855.0000000000058,-831.9999999999936,571.0000000000103,-1187.999999999989,2141.9999999999995,-699.9999999999886,,608.0000000000366
2017.12.12,290.00000000000136,61.99999999998429,-712.9999999999969,599.0000000000161,217.99999999998488,-399.0000000000009,-100.99999999999554,-436.00000000000307,927.0,-625.0,563.0000000000024,-1276.9999999999948,2282.0000000000064,-737.9999999999995,,652.0000000000045
2017.12.12,287.0000000000039,67.9999999999792,-719.9999999999984,544.0000000000111,239.99999999999577,-390.00000000000057,-126.99999999999933,-459.99999999999375,928.0000000000066,-584.9999999999795,466.00000000001086,-1310.9999999999955,2263.000000000015,-750.0,,453.0000000000555
2017.12.12,282.0000000000045,72.99999999998974,-668.0000000000019,397.0000000000029,238.99999999998923,-397.99999999999613,-83.9999999999952,-410.9999999999947,873.0000000000016,-510.9999999999957,310.9999999999946,-1194.9999999999905,2171.000000000012,-704.9999999999983,,374.00000000002194
2017.12.12,225.00000000000853,41.99999999998649,-641.9999999999982,277.00000000001614,200.99999999998454,-359.99999999999943,-114.99999999999844,-419.00000000000273,877.0000000000056,-345.9999999999752,178.00000000001148,-1173.9999999999861,2090.9999999999986,-685.9999999999928,,149.00000000005855
2017.12.12,172.00000000000549,-7.0000000000014495,-682.0000000000048,226.00000000001506,194.0000000000053,-348.99999999998954,-178.99999999999582,-493.99999999999443,892.0000000000039,-352.9999999999802,195.9999999999962,-1337.9999999999948,2117.000000000013,-744.9999999999903,,-349.9999999999121
2017.12.12,139.00000000000023,-151.00000000001222,-658.9999999999985,197.00000000000273,204.00000000000418,-310.99999999999284,-107.99999999999699,-478.0000000000006,945.0000000000069,-444.9999999999932,-26.999999999999247,-1412.9999999999975,2364.0000000000105,-720.9999999999894,,-463.99999999995623
2017.12.12,33.000000000005244,-296.0000000000074,-619.0000000000028,333.0000000000055,316.0000000000052,-287.9999999999967,-100.99999999999554,-473.99999999999665,961.0000000000008,-588.9999999999986,156.00000000000057,-1454.999999999984,2487.000000000017,-699.9999999999886,,-235.99999999993656
2017.12.12,53.00000000000304,-281.0000000000201,-590.999999999997,323.0000000000066,333.0000000000055,-324.99999999998863,-57.99999999999139,-480.0000000000027,926.0000000000045,-555.9999999999832,75.00000000000284,-1458.0000000000036,2449.999999999997,-695.999999999998,,-284.9999999999652
2017.12.12,29.000000000001247,-298.00000000002046,-533.0000000000057,260.0000000000158,302.9999999999866,-346.9999999999942,-20.999999999993246,-451.9999999999969,946.0000000000024,-409.9999999999966,-182.99999999999983,-1358.999999999999,2456.999999999998,-662.9999999999967,,-270.9999999999985
2017.12.12,21.00000000000435,-430.00000000001927,-441.0000000000025,339.0000000000004,370.00000000000364,-396.99999999999136,11.00000000000545,-373.99999999999653,880.9999999999984,-474.9999999999943,-148.99999999999915,-1386.9999999999827,2473.9999999999986,-626.9999999999953,,-183.99999999997033
2017.12.12,95.00000000000064,-433.0000000000167,-460.00000000000483,514.9999999999987,466.9999999999952,-509.9999999999909,73.00000000000084,-329.999999999997,801.0000000000073,-542.999999999978,76.0000000000094,-1410.0000000000002,2436.000000000016,-631.9999999999908,,145.00000000004968
2017.12.12,109.00000000000354,-475.0000000000032,-451.9999999999969,521.0000000000159,534.9999999999966,-503.0000000000001,109.99999999999899,-293.99999999999426,789.0000000000064,-535.9999999999729,2.999999999997449,-1435.9999999999927,2498.0,-620.9999999999951,,248.00000000006355
2017.12.12,92.00000000000318,-447.0000000000196,-496.00000000000756,517.9999999999962,526.0000000000042,-390.00000000000057,138.00000000000477,-303.9999999999932,814.0000000000036,-795.9999999999923,-69.9999999999923,-1425.9999999999939,2493.000000000012,-569.9999999999932,,82.00000000003138
