date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDCAD,NZDCAD,empty,sum
2019.07.01,-17.999999999984695,-41.000000000002146,-41.000000000002146,87.99999999999919,53.00000000000304,-324.9999999999975,21.99999999999136,-231.99999999999886,-212.00000000000108,80.99999999999774,1.999999999990898,147.00000000000824,299.0000000000066,-63.000000000013046,215.99999999999397,290.9999999999968,96.00000000000719,39.00000000000014,,401.9999999999957
2019.07.01,-28.999999999990145,-18.0000000000069,-29.999999999996696,107.99999999999699,53.999999999998494,-286.99999999999284,38.99999999998727,-209.00000000000364,-187.9999999999993,7.0000000000014495,34.99999999998504,214.00000000000307,322.00000000000273,-43.999999999999595,220.99999999998232,268.99999999999125,117.00000000000044,36.0000000000027,,616.9999999999626
2019.07.01,4.000000000004,-7.0000000000014495,-38.0000000000047,85.00000000000173,41.9999999999976,-353.0000000000033,137.00000000000045,-264.0000000000087,-223.00000000000654,-26.000000000003798,23.999999999979593,148.00000000001478,513.0000000000052,-19.999999999997797,153.9999999999875,411.9999999999919,99.00000000000463,32.999999999994145,,719.9999999999554
2019.07.01,-38.0000000000047,11.00000000000545,-58.99999999998684,97.00000000000264,60.99999999999994,-414.9999999999876,244.99999999999034,-269.00000000000813,-253.0000000000032,-7.0000000000014495,-58.000000000002494,120.00000000000898,668.0000000000064,28.999999999990145,157.99999999999147,494.99999999999034,131.00000000000333,71.99999999999429,,987.9999999999887
2019.07.01,-31.999999999987594,-4.000000000004,-58.000000000002494,56.99999999999594,63.99999999999739,-417.99999999998505,125.99999999999056,-278.00000000000045,-262.00000000000665,-7.9999999999968985,-45.000000000006146,31.000000000003247,525.9999999999962,8.000000000008,86.99999999999264,412.9999999999967,78.00000000000028,73.99999999999629,,358.9999999999881
2019.07.01,18.0000000000069,-73.00000000001194,-95.999999999985,20.999999999993246,58.000000000002494,-418.9999999999916,83.99999999998897,-287.0000000000039,-282.0000000000045,16.0000000000049,-29.00000000001235,-2.999999999997449,448.0000000000075,-39.999999999995595,100.99999999999554,390.00000000000057,56.0000000000005,92.00000000000318,,55.00000000000129
2019.07.01,1.0000000000065512,-55.000000000005045,-73.99999999999629,-26.999999999999247,61.999999999995396,-348.9999999999993,0.0,-243.99999999999977,-241.00000000000233,11.00000000000545,-24.000000000001798,-146.00000000000168,290.00000000000625,-36.0000000000138,-38.0000000000047,283.00000000000125,-19.00000000000235,85.00000000000173,,-521.0000000000095
2019.07.01,68.00000000000139,-134.00000000001188,-124.99999999999733,-119.99999999999788,-41.9999999999976,-370.999999999988,-56.000000000011596,-269.00000000000813,-185.00000000000182,29.000000000001247,-3.0000000000196536,-290.9999999999968,225.00000000000853,-83.9999999999952,-138.0000000000159,266.9999999999959,-107.00000000000153,-17.000000000000348,,-1353.0000000000368
2019.07.01,51.000000000001044,-141.99999999999767,-104.99999999999955,-134.0000000000008,-102.00000000000209,-482.999999999989,-108.00000000000409,-341.0000000000024,-175.99999999999838,43.999999999999595,0.0,-360.0000000000048,254.0000000000049,-117.00000000001154,-166.00000000002169,306.99999999998795,-142.99999999999312,-109.00000000000354,,-1830.0000000000352
2019.07.01,-4.000000000004,-158.99999999999804,-137.9999999999937,-175.99999999999838,-123.00000000000644,-524.9999999999977,-225.00000000000853,-312.00000000000114,-148.0000000000037,95.00000000000064,-113.00000000000753,-539.0000000000006,94.0000000000083,-103.00000000000864,-234.00000000000088,189.99999999999773,-173.00000000000094,-116.00000000000499,,-2709.0000000000286
2019.07.01,-79.99999999999119,-147.00000000000824,-170.00000000000347,-179.00000000000693,-102.99999999999754,-637.9999999999831,-179.00000000000205,-317.0000000000006,-190.00000000000128,141.99999999999767,-257.0000000000183,-659.999999999994,198.0000000000075,-49.99999999999449,-256.00000000001177,228.9999999999992,-153.00000000000313,-67.00000000000594,,-2877.000000000018
2019.07.01,-32.999999999994145,-153.00000000000313,-143.00000000000423,-143.9999999999997,-80.99999999999774,-628.9999999999907,-207.00000000000784,-355.0000000000053,-229.00000000000142,112.000000000001,-158.0000000000137,-496.99999999999187,194.00000000000261,-86.99999999999264,-169.00000000001913,244.99999999999034,-124.99999999999733,-56.99999999999594,,-2516.0000000000205
