date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,EURJPY,empty,sum
2015.07.28,-2.000000000002,-1122.9999999999852,-481.9999999999993,0.0,-56.99999999999594,-825.9999999999934,,-2489.999999999976
2015.07.28,-43.00000000000415,-1181.999999999994,-576.9999999999982,-99.00000000000463,-126.0000000000039,-795.9999999999923,,-2822.9999999999973
2015.07.28,-135.00000000000733,-1214.9999999999884,-641.0000000000053,-68.00000000000139,-146.00000000000168,-764.9999999999864,,-2969.9999999999905
2015.07.28,-85.00000000000173,-1122.9999999999852,-653.0000000000058,36.999999999998145,105.99999999999498,-637.0000000000005,,-2355.0
2015.07.28,-104.00000000000409,-1163.000000000003,-644.999999999996,-41.000000000002146,34.99999999999615,-694.9999999999932,,-2613.0000000000023
2015.07.28,-104.99999999999955,-1130.9999999999932,-549.0000000000066,-126.0000000000039,-134.0000000000008,-762.0000000000005,,-2807.0000000000045
2015.07.28,-56.0000000000005,-1064.9999999999827,-296.0000000000065,-154.99999999999403,-312.00000000000114,-957.9999999999984,,-2841.999999999983
2015.07.28,-39.00000000000014,-1020.9999999999831,-302.99999999999727,-207.00000000000162,-275.000000000003,-897.9999999999961,,-2742.999999999981
2015.07.28,-56.0000000000005,-980.9999999999875,-250.0,-204.99999999998852,-245.0000000000063,-907.999999999987,,-2644.99999999997
2015.07.28,-68.00000000000139,-983.9999999999849,-260.0000000000051,-171.99999999999437,-302.0000000000023,-900.0000000000057,,-2685.9999999999936
2015.07.28,-82.99999999999974,-1031.9999999999884,-245.9999999999951,-310.9999999999946,-461.0000000000003,-978.0000000000086,,-3110.999999999987
2015.07.28,24.999999999997247,-1068.0000000000023,-213.99999999999864,-256.99999999999613,-475.99999999999864,-1060.0000000000023,,-3050.000000000001
2015.07.28,7.0000000000014495,-1031.000000000004,-174.0000000000066,-248.00000000000378,-356.00000000000074,-1051.9999999999925,,-2854.0000000000064
2015.07.28,15.999999999993797,-915.9999999999835,-233.0000000000041,-269.9999999999925,-465.9999999999998,-844.9999999999989,,-2713.999999999985
2015.07.28,127.99999999999478,-801.9999999999916,-198.99999999999807,-218.99999999999142,-475.99999999999864,-741.0000000000139,,-2308.999999999999
2015.07.28,98.99999999999353,-870.9999999999995,-106.99999999999932,-137.9999999999937,-333.0000000000055,-929.000000000002,,-2279.0000000000064
2015.07.28,185.99999999999727,-842.9999999999937,-108.00000000000409,-85.99999999998609,-304.9999999999997,-890.9999999999911,,-2046.9999999999775
2015.07.28,210.99999999999451,-909.0000000000042,-132.000000000005,-35.999999999991594,-328.0000000000061,-953.000000000003,,-2147.0000000000155
2015.07.28,242.99999999999324,-883.9999999999959,-40.99999999999682,-217.99999999998488,-411.0000000000058,-1019.0000000000055,,-2329.9999999999955
2015.07.28,124.99999999999733,-882.9999999999893,-78.99999999999352,-306.9999999999906,-519.0000000000028,-975.9999999999991,,-2638.999999999978
2015.07.28,105.99999999999498,-835.9999999999923,-42.00000000000159,-289.9999999999903,-478.9999999999961,-961.9999999999891,,-2502.9999999999745
2015.07.28,212.99999999999653,-593.9999999999834,-10.99999999999568,-180.0000000000024,-431.99999999999903,-693.000000000012,,-1696.9999999999961
2015.07.28,354.9999999999942,-543.999999999989,21.000000000000796,-190.00000000000128,-439.99999999999596,-665.9999999999968,,-1463.999999999988
2015.07.28,369.99999999999255,-560.9999999999893,6.000000000000227,-201.99999999999108,-392.00000000000347,-670.9999999999923,,-1449.9999999999834
2015.07.28,443.99999999999994,-541.9999999999981,-1.0000000000047748,-241.99999999998667,-348.9999999999993,-644.0000000000055,,-1333.9999999999943
2015.07.28,481.9999999999935,-510.99999999999477,24.00000000000091,-168.99999999999693,-348.00000000000387,-631.0000000000002,,-1153.0000000000014
2015.07.28,413.99999999999216,-576.9999999999831,-13.00000000000523,-358.9999999999982,-450.00000000000597,-670.9999999999923,,-1655.9999999999925
2015.07.28,293.99999999999426,-609.9999999999994,-96.9999999999942,-368.9999999999971,-450.00000000000597,-617.999999999995,,-1849.9999999999975
2015.07.28,251.99999999999667,-634.9999999999856,-69.99999999999318,-339.99999999998477,-423.0000000000067,-667.0000000000016,,-1882.9999999999752
2015.07.28,235.99999999999176,-771.9999999999949,-192.99999999999784,-409.99999999999926,-446.9999999999974,-712.9999999999939,,-2298.999999999992
2015.07.28,334.9999999999964,-624.9999999999867,-147.99999999999613,-533.99999999999,-331.999999999999,-580.0000000000125,,-1883.999999999988
2015.07.28,222.99999999999542,-712.0000000000015,-225.9999999999991,-842.9999999999937,-514.0000000000033,-604.9999999999898,,-2676.999999999992
2015.07.28,166.99999999999494,-778.9999999999964,-237.99999999999955,-1021.0000000000052,-536.0000000000032,-668.0000000000064,,-3075.0000000000155
2015.07.28,53.999999999998494,-744.9999999999957,-212.0000000000033,-1048.9999999999889,-645.0000000000067,-657.999999999987,,-3254.9999999999827
2015.07.28,120.99999999999334,-712.9999999999859,-167.0000000000016,-1048.9999999999889,-572.0000000000058,-664.999999999992,,-3044.999999999981
2015.07.28,8.999999999992347,-793.9999999999836,-170.0000000000017,-1153.9999999999884,-683.0000000000002,-763.0000000000052,,-3554.9999999999873
2015.07.28,34.99999999999615,-787.9999999999887,-191.0000000000025,-1166.9999999999848,-629.0000000000018,-737.9999999999995,,-3477.9999999999814
2015.07.28,73.00000000000084,-787.0000000000043,-170.0000000000017,-1126.999999999989,-597.0000000000031,-758.0000000000098,,-3366.0000000000073
2015.07.28,108.99999999999244,-662.9999999999914,-131.00000000000023,-1049.9999999999955,-580.0000000000027,-640.9999999999911,,-2955.999999999988
2015.07.28,75.9999999999983,-792.9999999999993,-191.0000000000025,-1031.000000000004,-573.0000000000013,-739.0000000000043,,-3251.0000000000136
2015.07.28,-9.999999999998899,-839.9999999999964,-197.9999999999933,-1099.9999999999898,-572.0000000000058,-793.0000000000064,,-3512.9999999999905
2015.07.28,36.999999999998145,-811.9999999999905,-209.00000000000318,-1046.999999999998,-546.000000000002,-743.9999999999998,,-3320.9999999999955
2015.07.28,12.000000000000899,-832.9999999999949,-209.99999999999375,-1166.0000000000005,-650.0000000000061,-775.0000000000057,,-3622.0
2015.07.29,8.999999999992347,-869.999999999993,-165.99999999999682,-1061.9999999999852,-767.0000000000066,-860.99999999999,,-3716.999999999979
2015.07.29,26.999999999999247,-848.0000000000043,-162.9999999999967,-1099.0000000000055,-723.0000000000069,-841.0000000000082,,-3647.0000000000223
2015.07.29,-7.0000000000014495,-837.9999999999832,-171.00000000000648,-1130.9999999999932,-739.9999999999962,-814.9999999999977,,-3701.9999999999786
2015.07.29,-15.00000000000945,-863.9999999999981,-156.99999999999648,-1071.999999999984,-719.000000000003,-866.9999999999902,,-3693.999999999981
2015.07.29,-76.0000000000094,-903.9999999999937,-191.99999999999307,-1079.999999999992,-716.0000000000056,-878.0000000000143,,-3846.000000000008
2015.07.29,-58.000000000002494,-888.9999999999842,-183.00000000000693,-1082.9999999999895,-783.0000000000003,-868.9999999999998,,-3864.9999999999836
2015.07.29,-75.00000000000284,-950.9999999999908,-191.0000000000025,-1083.9999999999961,-721.000000000005,-936.000000000007,,-3958.0000000000045
2015.07.29,-115.00000000000954,-975.9999999999991,-224.00000000000375,-1059.9999999999943,-745.0000000000068,-931.0000000000116,,-4051.0000000000246
2015.07.29,-163.00000000000205,-1044.0000000000005,-280.00000000000114,-1119.0000000000034,-707.9999999999975,-954.0000000000077,,-4268.000000000013
2015.07.29,-135.00000000000733,-1045.9999999999914,-373.00000000000466,-1073.9999999999973,-724.0000000000024,-856.9999999999993,,-4209.000000000002
2015.07.29,-159.00000000000912,-1021.9999999999895,-338.99999999999864,-1065.0000000000048,-661.0000000000005,-859.0000000000089,,-4105.000000000011
2015.07.29,-130.0000000000079,-1056.9999999999968,-393.0000000000007,-1049.9999999999955,-623.0000000000069,-842.9999999999893,,-4095.9999999999973
2015.07.29,-129.00000000000134,-1054.9999999999836,-356.9999999999993,-1078.0000000000011,-622.0000000000003,-881.0000000000002,,-4121.999999999986
2015.07.29,-103.00000000000864,-1037.9999999999834,-343.0000000000035,-1027.9999999999845,-583.0000000000002,-875.0,,-3969.99999999998
2015.07.29,-28.000000000005798,-882.9999999999893,-284.000000000006,-1012.9999999999973,-578.0000000000007,-748.9999999999952,,-3534.9999999999945
2015.07.29,29.999999999996696,-794.9999999999901,-296.0000000000065,-930.999999999993,-495.9999999999964,-628.0000000000143,,-3116.0000000000036
2015.07.29,32.999999999994145,-814.999999999988,-308.00000000000693,-960.0000000000053,-517.0000000000008,-639.9999999999864,,-3206.9999999999936
2015.07.29,66.99999999999484,-743.9999999999891,-328.00000000000296,-990.000000000002,-516.0000000000053,-528.9999999999964,,-3040.000000000001
2015.07.29,134.99999999999625,-678.0000000000008,-221.00000000000364,-876.9999999999944,-465.9999999999998,-564.9999999999977,,-2672.0000000000005
2015.07.29,161.99999999999548,-706.999999999991,-121.99999999999989,-880.9999999999984,-514.0000000000033,-705.9999999999889,,-2767.9999999999864
2015.07.29,213.99999999999199,-602.999999999998,-79.9999999999983,-757.999999999992,-324.00000000000205,-629.9999999999955,,-2180.9999999999936
2015.07.29,207.99999999999707,-669.9999999999928,-87.0000000000033,-807.0000000000022,-414.00000000000324,-704.0000000000077,,-2474.0000000000123
2015.07.29,73.00000000000084,-820.9999999999828,-141.9999999999959,-827.0,-412.9999999999967,-826.9999999999982,,-2956.9999999999727
2015.07.29,-14.000000000002899,-865.999999999989,-141.00000000000534,-922.999999999985,-502.00000000000244,-884.9999999999909,,-3330.9999999999754
2015.07.29,-43.999999999999595,-892.9999999999883,-183.9999999999975,-1048.9999999999889,-514.9999999999987,-870.0000000000045,,-3554.9999999999777
2015.07.29,-59.000000000009045,-932.9999999999839,-162.9999999999967,-1126.999999999989,-512.9999999999968,-943.000000000012,,-3737.9999999999873
2015.07.29,-146.00000000000168,-883.9999999999959,-206.99999999999363,-1039.9999999999966,-472.00000000000574,-835.000000000008,,-3584.000000000002
2015.07.29,-52.000000000007596,-754.9999999999945,-134.00000000000034,-984.9999999999915,-382.00000000000455,-751.0000000000048,,-3059.0000000000036
2015.07.29,0.999999999995449,-689.9999999999907,-78.00000000000296,-923.9999999999915,-353.99999999999875,-736.9999999999948,,-2781.9999999999827
2015.07.29,113.99999999999189,-576.9999999999831,-51.00000000000193,-812.999999999997,-392.00000000000347,-628.9999999999907,,-2347.9999999999845
2015.07.29,80.99999999999774,-604.0000000000045,-46.999999999997044,-851.9999999999861,-423.0000000000067,-668.0000000000064,,-2513.000000000003
2015.07.29,-92.00000000000318,-722.9999999999848,-105.00000000000398,-824.9999999999868,-434.9999999999965,-748.9999999999952,,-2928.99999999997
2015.07.29,-29.000000000001247,-590.0000000000016,-58.9999999999975,-950.9999999999908,-453.0000000000034,-638.0000000000052,,-2720.0
2015.07.29,61.999999999995396,-597.9999999999874,-87.99999999999386,-968.9999999999976,-519.9999999999983,-616.0000000000139,,-2728.9999999999955
2015.07.29,21.999999999999797,-591.9999999999925,-52.00000000000671,-906.9999999999911,-426.9999999999996,-641.9999999999959,,-2597.999999999986
2015.07.29,101.99999999999099,-539.0000000000006,31.999999999996476,-1394.9999999999907,-373.00000000000114,-675.0000000000114,,-2848.000000000016
2015.07.29,120.99999999999334,-451.0000000000014,123.99999999999523,-1465.9999999999895,-368.00000000000165,-664.999999999992,,-2704.999999999996
2015.07.29,105.99999999999498,-472.9999999999901,114.00000000000432,-1429.999999999998,-363.0000000000022,-683.9999999999975,,-2729.999999999988
2015.07.29,144.99999999999514,-489.99999999999045,106.99999999999932,-1349.0000000000002,-301.0000000000068,-693.9999999999884,,-2581.999999999992
2015.07.29,44.99999999999504,-587.9999999999885,49.99999999999716,-1400.0000000000011,-421.0000000000047,-754.9999999999955,,-3068.9999999999977
2015.07.29,152.99999999999204,-611.9999999999903,55.00000000000682,-1418.9999999999925,-489.0000000000061,-787.0000000000061,,-3098.9999999999964
2015.07.29,-18.0000000000069,-697.9999999999986,-21.000000000000796,-1452.9999999999932,-456.00000000000085,-776.9999999999868,,-3422.9999999999873
2015.07.29,222.99999999999542,-537.9999999999941,1.9999999999953388,-1097.999999999999,-412.9999999999967,-637.0000000000005,,-2460.9999999999995
2015.07.29,406.9999999999907,-329.00000000000153,93.99999999999409,-1036.999999999999,-365.99999999999966,-479.99999999998977,,-1711.0000000000052
2015.07.29,602.999999999998,-68.99999999998573,168.00000000000637,-966.9999999999845,-260.00000000000466,-239.00000000000432,,-763.9999999999749
2015.07.29,584.9999999999911,-60.99999999999994,206.99999999999363,-923.9999999999915,-219.99999999999798,-270.00000000001023,,-683.0000000000149
2015.07.29,522.0000000000002,-113.99999999999189,156.0000000000059,-922.999999999985,-263.99999999999756,-281.0000000000059,,-903.9999999999741
2015.07.29,566.9999999999953,-61.99999999998429,182.00000000000216,-940.9999999999918,-246.99999999999721,-262.00000000000045,,-762.9999999999764
2015.07.30,517.0000000000008,-66.99999999999484,197.00000000000273,-892.0000000000039,-226.99999999999943,-270.00000000001023,,-742.0000000000049
2015.07.30,539.0000000000006,-25.999999999992696,227.99999999999443,-838.9999999999898,-202.0000000000022,-237.99999999999955,,-537.9999999999892
2015.07.30,503.99999999999335,-65.99999999998829,207.9999999999984,-865.999999999989,-265.0000000000041,-278.99999999999636,,-763.999999999986
2015.07.30,489.99999999999045,-129.00000000000134,161.00000000000136,-919.0000000000032,-323.0000000000066,-306.0000000000116,,-1026.000000000031
2015.07.30,510.99999999999477,-102.00000000000209,146.0000000000008,-914.9999999999991,-331.0000000000035,-259.00000000001455,,-950.0000000000238
2015.07.30,531.9999999999991,-49.99999999999449,191.0000000000025,-872.9999999999905,-265.0000000000041,-240.0000000000091,,-704.9999999999966
2015.07.30,635.9999999999922,114.0000000000141,313.99999999999295,-790.9999999999861,-238.0000000000049,-170.99999999999227,,-135.9999999999842
2015.07.30,602.999999999998,86.0000000000083,296.99999999999704,-846.9999999999977,-324.9999999999975,-187.99999999998818,,-373.9999999999801
2015.07.30,630.9999999999927,48.000000000003595,364.9999999999949,-849.9999999999952,-445.0000000000065,-308.9999999999975,,-560.0000000000078
2015.07.30,641.9999999999982,60.000000000015596,429.00000000000205,-846.9999999999977,-475.0000000000032,-366.00000000001387,,-556.9999999999989
2015.07.30,659.999999999994,29.00000000001235,388.00000000000523,-801.9999999999916,-443.99999999999994,-361.99999999999477,,-530.9999999999748
2015.07.30,666.9999999999953,9.000000000014552,367.999999999995,-844.9999999999847,-404.99999999999983,-362.99999999999955,,-568.9999999999791
2015.07.30,670.9999999999993,12.000000000012001,382.99999999999557,-834.9999999999858,-389.000000000006,-378.0000000000143,,-535.9999999999993
2015.07.30,668.9999999999974,42.0000000000087,393.0000000000007,-818.9999999999919,-365.99999999999966,-349.9999999999943,,-430.9999999999791
2015.07.30,652.9999999999925,18.0000000000069,358.0000000000041,-797.9999999999876,-468.9999999999972,-340.0000000000034,,-577.9999999999845
2015.07.30,654.9999999999944,9.999999999998899,340.999999999994,-785.9999999999978,-495.000000000001,-332.9999999999984,,-608.00000000001
2015.07.30,656.000000000001,7.0000000000014495,335.9999999999985,-783.0000000000003,-451.9999999999969,-328.00000000000296,,-563.9999999999991
2015.07.30,653.999999999999,32.0000000000098,356.9999999999993,-812.999999999997,-458.00000000000284,-322.00000000000273,,-549.9999999999944
2015.07.30,754.9999999999945,256.99999999999613,459.0000000000032,-527.9999999999951,-295.99999999999625,-155.00000000000114,,492.00000000000136
2015.07.30,648.9999999999995,109.00000000000354,396.0000000000008,-584.9999999999911,-324.9999999999975,-270.00000000001023,,-25.999999999994998
2015.07.30,810.9999999999951,218.00000000000708,465.999999999994,-509.99999999998823,-224.9999999999974,-210.00000000000796,,550.0000000000028
2015.07.30,861.9999999999961,141.00000000001333,391.9999999999959,-560.9999999999893,-214.99999999999852,-227.00000000000387,,392.00000000001376
2015.07.30,822.9999999999959,77.00000000001594,388.00000000000523,-632.9999999999947,-268.0000000000016,-301.9999999999925,,85.00000000002831
2015.07.30,815.9999999999945,79.00000000000685,433.00000000000693,-661.9999999999848,-350.00000000000585,-348.99999999998954,,-32.999999999971976
2015.07.30,879.9999999999919,29.00000000001235,435.99999999999284,-689.9999999999907,-265.99999999999955,-413.99999999998727,,-24.99999999998022
2015.07.30,822.0000000000005,18.0000000000069,519.999999999996,-661.0000000000005,-248.99999999999923,-515.9999999999911,,-65.99999999998738
2015.07.30,792.9999999999993,29.00000000001235,540.0000000000063,-662.9999999999914,-189.00000000000583,-526.9999999999868,,-16.999999999966008
2015.07.30,903.9999999999937,141.99999999999767,578.9999999999935,-665.0000000000044,-106.00000000000608,-430.0000000000068,,423.9999999999677
2015.07.30,878.000000000001,155.00000000001623,620.9999999999951,-626.9999999999998,22.999999999995246,-460.00000000000796,,589.9999999999998
2015.07.30,827.9999999999955,209.9999999999991,614.0000000000043,-629.9999999999973,-24.999999999997247,-382.000000000005,,614.9999999999993
2015.07.30,896.9999999999923,361.9999999999957,673.0000000000018,-414.9999999999876,43.999999999999595,-268.0000000000007,,1293.0000000000011
2015.07.30,752.9999999999926,236.00000000001398,591.9999999999987,-577.0000000000052,-102.00000000000209,-323.0000000000075,,578.9999999999907
2015.07.30,869.999999999993,451.0000000000014,674.9999999999972,-333.0000000000055,-36.0000000000027,-150.00000000000568,,1476.9999999999775
2015.07.30,734.9999999999968,446.0000000000131,564.9999999999977,-205.99999999999508,-75.00000000000284,-39.99999999999204,,1425.000000000018
2015.07.30,928.9999999999909,575.0000000000144,679.000000000002,-56.99999999999594,-62.000000000006494,1.0000000000047748,,2065.00000000001
2015.07.30,737.9999999999942,528.0000000000174,573.9999999999981,-34.000000000000696,-51.99999999999649,55.00000000000682,,1809.000000000019
2015.07.30,667.9999999999908,486.00000000000864,566.0000000000025,-92.00000000000318,-107.00000000000153,9.999999999990905,,1530.9999999999882
2015.07.30,745.9999999999911,617.0000000000009,626.9999999999953,-120.99999999999334,-63.99999999999739,108.00000000000409,,1913.0000000000005
2015.07.30,880.9999999999984,777.0000000000055,653.0000000000058,-192.99999999999872,-21.999999999999797,278.99999999999636,,2375.0000000000073
2015.07.30,834.9999999999968,633.0000000000168,584.0000000000032,-329.99999999998585,-126.99999999999933,176.9999999999925,,1772.000000000024
2015.07.30,863.9999999999981,724.0000000000135,572.0000000000027,-319.0000000000026,-163.00000000000205,300.00000000001137,,1978.0000000000211
2015.07.30,784.9999999999912,605.0000000000111,507.000000000005,-287.9999999999994,-141.00000000000225,223.99999999998954,,1691.9999999999952
2015.07.30,814.9999999999991,668.0000000000019,540.9999999999968,-289.9999999999903,-150.00000000000568,266.9999999999959,,1850.9999999999977
2015.07.30,801.9999999999916,577.0000000000052,480.000000000004,-339.0000000000004,-155.00000000000514,218.9999999999941,,1583.9999999999893
2015.07.30,717.9999999999964,487.0000000000152,390.00000000000057,-329.00000000000153,-204.00000000000418,206.99999999999363,,1269.0000000000002
2015.07.30,692.9999999999992,429.00000000001273,352.00000000000387,-276.9999999999939,-223.00000000000654,175.00000000001137,,1149.0000000000266
2015.07.30,734.9999999999968,459.0000000000094,390.00000000000057,-334.9999999999964,-219.99999999999798,170.99999999999227,,1200.0000000000048
2015.07.30,685.9999999999977,446.0000000000131,381.0000000000002,-353.99999999998766,-219.99999999999798,163.99999999998727,,1103.0000000000127
2015.07.31,696.999999999992,455.0000000000054,411.00000000000136,-336.00000000000296,-195.9999999999962,143.00000000000068,,1174.0000000000005
2015.07.31,693.9999999999947,438.00000000000506,444.9999999999932,-377.0000000000051,-180.0000000000024,88.99999999999864,,1108.999999999984
2015.07.31,675.9999999999989,449.0000000000105,406.9999999999965,-339.99999999998477,-190.99999999999673,138.00000000000523,,1139.0000000000296
2015.07.31,680.9999999999983,446.9999999999974,430.0000000000068,-316.99999999998954,-178.00000000000037,115.99999999998545,,1178.999999999998
2015.07.31,657.9999999999919,397.0000000000029,397.00000000000557,-326.0000000000041,-209.00000000000364,86.00000000001273,,1003.0000000000055
2015.07.31,617.0000000000009,358.00000000001387,319.9999999999932,-322.9999999999844,-256.99999999999613,121.00000000000932,,836.0000000000367
2015.07.31,597.9999999999985,354.0000000000099,248.99999999999523,-421.0000000000047,-239.0000000000003,193.00000000001205,,734.0000000000106
