date,EURUSD,NZDUSD,EURGBP,empty,sum
2015.06.22,72.99999999998974,6.999999999990347,26.999999999999247,,106.99999999997934
2015.06.22,66.99999999999484,1.999999999990898,2.999999999997449,,71.99999999998317
2015.06.22,140.99999999999113,27.999999999994696,52.99999999999194,,221.99999999997777
2015.06.22,137.9999999999937,17.999999999995797,58.99999999999794,,214.99999999998744
2015.06.22,52.99999999999194,5.999999999994898,39.999999999995595,,98.99999999998244
2015.06.22,129.99999999998568,60.99999999999994,46.00000000000159,,236.9999999999872
2015.06.22,90.99999999999665,58.99999999999794,17.999999999995797,,167.9999999999904
2015.06.22,41.000000000002146,16.999999999989246,17.999999999995797,,75.99999999998718
2015.06.22,-86.0000000000083,-141.00000000000225,-16.0000000000049,,-243.00000000001543
2015.06.22,-1.0000000000065512,-89.00000000000574,9.999999999998899,,-80.00000000001339
2015.06.22,-29.999999999996696,-80.00000000000229,7.9999999999968985,,-102.00000000000207
2015.06.22,-17.000000000000348,-44.0000000000107,29.000000000001247,,-32.000000000009805
2015.06.22,-32.0000000000098,-60.00000000000449,20.999999999993246,,-71.00000000002105
2015.06.22,-83.00000000001084,-137.00000000000932,-1.0000000000065512,,-221.00000000002672
2015.06.22,-185.00000000001293,-166.00000000001057,-24.999999999997247,,-376.0000000000208
2015.06.22,-226.99999999999943,-135.00000000000733,-45.000000000006146,,-407.0000000000129
2015.06.22,-191.00000000000784,-166.00000000001057,-30.000000000007798,,-387.0000000000262
2015.06.22,-280.0000000000136,-260.00000000000466,-68.00000000000139,,-608.0000000000196
2015.06.22,-117.99999999999588,-209.00000000000364,-16.0000000000049,,-343.00000000000443
2015.06.22,-202.00000000001327,-195.00000000000074,-9.00000000000345,,-406.00000000001745
2015.06.22,29.999999999996696,-114.00000000000298,39.999999999995595,,-44.00000000001069
2015.06.22,524.9999999999977,50.99999999998994,212.00000000000108,,787.9999999999889
2015.06.22,523.0000000000068,80.99999999999774,217.99999999999596,,822.0000000000005
2015.06.22,327.99999999999494,51.99999999999649,163.99999999999747,,543.9999999999889
2015.06.22,310.9999999999946,85.99999999999719,80.99999999999774,,477.99999999998954
2015.06.22,140.99999999999113,123.99999999999079,-21.00000000000435,,243.99999999997758
2015.06.22,341.99999999999784,219.99999999999798,-30.000000000007798,,531.999999999988
2015.06.22,316.99999999998954,259.9999999999936,-80.00000000000229,,496.9999999999809
2015.06.22,323.0000000000066,297.9999999999983,-129.00000000000134,,492.0000000000035
2015.06.22,323.99999999999096,240.99999999999122,-65.00000000000395,,499.9999999999782
2015.06.22,156.00000000000057,156.99999999999602,-165.00000000000404,,147.99999999999255
2015.06.22,143.99999999998857,113.99999999999189,-148.0000000000037,,109.99999999997675
2015.06.22,156.00000000000057,186.99999999999272,-131.99999999999878,,210.99999999999451
2015.06.22,55.000000000005045,248.99999999999923,-184.00000000000637,,119.9999999999979
2015.06.22,32.999999999994145,183.99999999999528,-182.99999999999983,,33.9999999999896
2015.06.22,-238.0000000000049,184.99999999999073,-430.00000000000813,,-483.0000000000223
2015.06.22,-197.00000000000273,275.99999999999847,-387.000000000004,,-308.00000000000824
2015.06.22,-60.99999999999994,276.9999999999939,-299.00000000000483,,-83.00000000001086
2015.06.22,177.00000000000495,354.9999999999942,-161.00000000000003,,370.9999999999991
2015.06.22,109.99999999998789,312.9999999999966,-157.00000000000713,,265.9999999999774
2015.06.22,185.99999999999727,357.99999999999164,-158.0000000000026,,385.99999999998624
2015.06.22,322.00000000000006,369.99999999999255,-73.00000000000084,,618.9999999999918
2015.06.22,273.9999999999965,348.9999999999993,-65.00000000000395,,557.9999999999918
2015.06.22,383.0,360.9999999999891,2.999999999997449,,746.9999999999866
2015.06.22,470.9999999999992,386.9999999999929,14.999999999998348,,872.9999999999903
2015.06.22,387.000000000004,354.9999999999942,-40.00000000000669,,701.9999999999915
2015.06.22,340.9999999999913,337.99999999999386,-38.0000000000047,,640.9999999999806
2015.06.22,343.99999999998875,403.99999999999324,-36.999999999998145,,710.9999999999839
2015.06.23,392.9999999999989,392.9999999999989,-11.00000000000545,,774.9999999999924
2015.06.23,350.00000000000585,386.9999999999929,-33.000000000005244,,703.9999999999935
2015.06.23,336.00000000000296,372.99999999999,-36.999999999998145,,671.9999999999948
2015.06.23,326.0000000000041,396.9999999999918,-48.000000000003595,,674.9999999999923
2015.06.23,275.000000000003,336.9999999999984,-53.00000000000304,,558.9999999999983
2015.06.23,292.00000000000335,345.99999999999073,-60.99999999999994,,576.9999999999941
2015.06.23,326.9999999999884,328.9999999999904,-55.000000000005045,,600.9999999999739
2015.06.23,375.9999999999986,372.99999999999,-41.000000000002146,,707.9999999999865
2015.06.23,463.9999999999977,394.9999999999898,-11.00000000000545,,847.999999999982
2015.06.23,533.99999999999,416.9999999999896,-80.99999999999774,,869.9999999999818
2015.06.23,712.0000000000015,418.9999999999916,-17.000000000000348,,1113.9999999999927
2015.06.23,1143.0000000000052,548.9999999999995,215.99999999999397,,1907.9999999999986
2015.06.23,1036.999999999999,532.9999999999945,185.99999999999727,,1755.999999999991
2015.06.23,1097.999999999999,528.9999999999906,191.99999999999218,,1818.9999999999818
2015.06.23,1100.9999999999964,538.9999999999895,195.00000000000074,,1834.9999999999866
2015.06.23,1021.9999999999895,518.9999999999917,159.9999999999935,,1700.9999999999748
2015.06.23,1024.999999999987,510.99999999999477,183.99999999999528,,1719.999999999977
2015.06.23,916.0000000000057,433.99999999998994,147.99999999999258,,1497.9999999999882
2015.06.23,1289.9999999999911,465.9999999999998,327.99999999999494,,2083.999999999986
2015.06.23,1107.999999999998,426.9999999999996,352.9999999999922,,1887.9999999999898
2015.06.23,1031.000000000004,340.9999999999913,330.9999999999924,,1702.9999999999877
2015.06.23,1153.000000000004,511.9999999999902,268.0000000000016,,1932.999999999996
2015.06.23,1339.9999999999857,528.9999999999906,374.999999999992,,2243.999999999968
2015.06.23,1358.999999999999,558.9999999999984,451.0000000000014,,2368.999999999999
2015.06.23,1272.999999999991,600.999999999996,436.9999999999985,,2310.9999999999854
2015.06.23,1388.999999999996,563.9999999999978,513.9999999999923,,2466.999999999986
2015.06.23,1469.9999999999936,583.9999999999957,509.9999999999993,,2563.999999999988
2015.06.23,1543.0000000000055,613.9999999999924,510.99999999999477,,2667.9999999999927
2015.06.23,1628.9999999999916,639.9999999999961,602.999999999998,,2871.9999999999854
2015.06.23,1719.0000000000039,619.9999999999983,602.0000000000025,,2941.0000000000045
2015.06.23,1886.9999999999943,671.9999999999948,681.9999999999937,,3240.9999999999827
2015.06.23,2059.999999999995,820.999999999994,690.9999999999972,,3571.9999999999864
2015.06.23,2256.9999999999977,810.9999999999951,768.9999999999975,,3836.99999999999
2015.06.23,2144.999999999997,748.9999999999997,761.0000000000006,,3654.999999999997
2015.06.23,1868.000000000003,519.9999999999983,547.999999999993,,2935.9999999999945
2015.06.23,1895.9999999999866,562.9999999999912,512.0000000000014,,2970.999999999979
2015.06.23,1814.9999999999889,456.9999999999963,556.0000000000009,,2827.999999999986
2015.06.23,1858.000000000004,532.9999999999945,580.9999999999982,,2971.999999999997
2015.06.23,2017.000000000002,588.9999999999951,568.9999999999973,,3174.9999999999945
2015.06.23,2017.9999999999864,654.9999999999944,551.9999999999969,,3224.9999999999777
2015.06.23,2019.9999999999995,611.9999999999903,573.9999999999967,,3205.999999999987
2015.06.23,2117.9999999999977,572.9999999999902,581.9999999999936,,3272.999999999982
2015.06.23,2143.000000000006,606.9999999999909,583.0000000000002,,3332.9999999999973
