names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,10,['GBPAUD'],100.0,-0.5660238095238096,B
USDJPY,15,['CADCHF'],80.0,0.2241011211011211,S
USDCAD,20,"['GBPAUD', 'EURGBP']",100.0,0.7430180375180376,S
AUDUSD,15,['GBPAUD'],80.0,-0.41481746031746025,B
NZDUSD,15,['GBPAUD'],80.0,-0.410012987012987,B
GBPCHF,10,['GBPJPY'],80.0,1.0,S
EURCHF,30,"['NZDCAD', 'AUDCAD', 'GBPJPY']",80.0,0.49045238095238114,S
CHFJPY,10,['USDCHF'],80.0,-1.0,B
AUDCHF,15,"['EURAUD', 'GBPJPY', 'AUDNZD', 'EURCAD']",100.0,0.995,S
NZDCHF,10,"['EURGBP', 'AUDNZD', 'AUDCHF', 'USDCAD']",100.0,-0.48,B
EURGBP,10,"['NZDCAD', 'GBPJPY']",80.0,-0.9842857142857143,B
GBPJPY,50,"['USDJPY', 'AUDCAD', 'CADCHF', 'NZDJPY', 'EURUSD', 'EURJPY', 'CADJPY', 'GBPCAD', 'USDCHF', 'NZDUSD', 'GBPUSD', 'AUDUSD', 'CHFJPY']",80.0,0.08,S
GBPCAD,15,['EURGBP'],100.0,0.7239227994227995,S
GBPAUD,30,"['EURNZD', 'NZDCHF', 'USDCAD', 'EURGBP']",100.0,-0.8384999999999999,B
EURJPY,15,['GBPCHF'],80.0,-0.7646652236652234,B
EURCAD,10,['EURCAD'],80.0,-0.5984444444444444,B
EURAUD,10,"['EURCAD', 'EURAUD', 'CADCHF', 'EURUSD', 'NZDCAD', 'GBPCAD']",100.0,-0.92,B
EURNZD,15,"['EURGBP', 'AUDNZD', 'AUDCHF', 'USDCAD', 'AUDUSD']",100.0,-0.88,B
CADJPY,15,['GBPCHF'],80.0,-0.7736181596181594,B
AUDJPY,15,['EURGBP'],80.0,-0.7420894660894664,B
AUDCAD,10,"['USDCHF', 'GBPAUD']",100.0,0.607952380952381,S
NZDCAD,15,"['USDCHF', 'AUDUSD']",100.0,1.0,S
AUDNZD,15,"['EURCAD', 'USDJPY', 'AUDCAD']",80.0,1.0,S
