date,GBPUSD,EURUSD,AUDUSD,NZDUSD,EURCHF,AUDCHF,EURGBP,GBPAUD,EURJPY,EURAUD,NZDJPY,empty,sum
2017.06.19,-76.0000000000094,-29.999999999996696,-93.00000000000975,-119.99999999999788,-225.99999999999287,-151.00000000000114,0.0,-151.00000000001222,-9.000000000000341,-63.99999999999739,-185.00000000000227,,-1105.00000000002
2017.06.19,-33.00000000001635,-37.99999999998249,32.999999999994145,-104.99999999999955,-53.999999999998494,-10.999999999994348,-12.000000000000899,-104.99999999999955,-7.000000000005002,-52.99999999999194,-161.99999999999193,,-546.9999999999864
2017.06.19,-32.0000000000098,16.000000000016,33.9999999999896,-99.00000000000463,-39.999999999995595,34.99999999999615,12.000000000000899,-215.00000000000963,51.00000000000193,-95.00000000000064,-129.0000000000049,,-462.00000000002063
2017.06.19,-39.00000000001125,1.0000000000065512,26.999999999999247,-90.99999999999665,2.0000000000131024,48.99999999999905,54.999999999993946,-218.00000000000708,55.999999999997385,-105.99999999998388,-134.00000000000034,,-397.9999999999899
2017.06.19,-40.0000000000178,-12.999999999996348,60.99999999999994,-102.99999999999754,10.000000000021103,48.99999999999905,39.999999999995595,-221.00000000000452,16.000000000005343,-120.99999999999334,-170.99999999999227,,-492.9999999999808
2017.06.19,-91.00000000001884,-25.999999999992696,30.999999999992145,-178.00000000000037,30.0000000000189,36.999999999998145,47.9999999999925,-303.9999999999932,-91.99999999999875,-163.9999999999864,-307.9999999999927,,-1016.9999999999812
2017.06.19,-97.00000000001374,-10.999999999983245,-7.0000000000014495,-253.99999999999866,8.000000000008,11.00000000000545,68.99999999999685,-387.000000000004,-102.99999999999443,-224.000000000002,-414.0000000000015,,-1408.9999999999886
2017.06.19,-114.99999999999844,94.00000000001629,42.999999999993044,-221.99999999999997,3.0000000000196536,102.99999999999754,134.99999999999625,-327.00000000001063,-134.00000000000034,-7.0000000000014495,-471.00000000000364,,-897.9999999999917
2017.06.19,-60.99999999999994,74.0000000000185,65.99999999999939,-368.00000000000165,20.000000000020002,138.00000000000477,107.99999999999699,-184.00000000000637,-108.00000000000409,48.000000000003595,-582.9999999999984,,-849.9999999999673
2017.06.19,-14.000000000002899,45.000000000006146,89.99999999999008,-514.9999999999987,19.00000000001345,126.0000000000039,63.00000000000195,-93.00000000000975,-97.99999999999898,25.00000000000835,-712.9999999999939,,-1064.9999999999804
2017.06.19,9.999999999998899,36.999999999998145,94.99999999998954,-463.9999999999977,17.000000000000348,121.99999999999989,39.999999999995595,-73.00000000001194,-37.00000000000614,18.0000000000069,-632.9999999999956,,-868.000000000022
2017.06.19,3.999999999981796,39.00000000001125,42.999999999993044,-412.00000000000125,14.000000000002899,85.99999999999719,41.000000000002146,-174.00000000000747,-84.99999999999375,-41.99999999998649,-572.0000000000027,,-1058.0000000000034
2017.06.19,-26.0000000000149,58.000000000002494,61.999999999995396,-409.99999999999926,3.0000000000196536,94.00000000000519,83.9999999999952,-181.9999999999933,-69.00000000000261,-17.000000000000348,-596.9999999999942,,-999.9999999999867
2017.06.19,-62.000000000006494,51.000000000001044,26.999999999999247,-385.000000000002,6.000000000017103,55.000000000005045,98.99999999999353,-314.99999999999864,-114.99999999999488,-90.99999999999665,-596.9999999999942,,-1326.9999999999768
2017.06.19,-109.00000000000354,55.000000000005045,31.999999999998696,-404.99999999999983,8.000000000008,73.99999999999629,117.00000000000044,-307.00000000001285,-97.99999999999898,-68.00000000000139,-620.9999999999951,,-1322.0000000000032
2017.06.19,-91.00000000001884,64.0000000000196,32.999999999994145,-380.999999999998,26.0000000000149,92.99999999999864,125.99999999999278,-313.00000000000773,-42.00000000000159,-61.99999999998429,-554.9999999999926,,-1101.9999999999832
2017.06.19,-55.000000000005045,74.0000000000185,26.999999999999247,-326.0000000000041,11.00000000000545,87.00000000000374,120.99999999999334,-303.9999999999932,19.000000000005457,-41.000000000002146,-486.0000000000042,,-872.999999999983
2017.06.19,-70.0000000000145,87.00000000001484,-24.000000000001798,-305.99999999999517,15.00000000000945,46.00000000000159,107.00000000000153,-392.9999999999989,-15.000000000000568,-147.99999999999258,-462.99999999999386,,-1163.99999999997
2017.06.19,-58.000000000002494,4.000000000004,-52.000000000007596,-253.99999999999866,32.0000000000098,24.999999999997247,47.9999999999925,-449.0000000000105,-197.9999999999933,-234.99999999998522,-457.9999999999984,,-1594.9999999999925
2017.06.19,-141.00000000001333,-35.999999999991594,-67.00000000000594,-227.99999999999488,20.000000000020002,-46.00000000000159,65.99999999999939,-595.9999999999966,-246.9999999999999,-383.0,-441.0000000000025,,-2098.9999999999873
2017.06.19,-179.00000000001802,-4.999999999988347,-48.000000000003595,-217.0000000000005,-79.99999999999119,-27.999999999994696,95.00000000000064,-568.9999999999973,-245.00000000000455,-269.9999999999925,-468.9999999999941,,-2014.999999999984
2017.06.19,-341.99999999999784,93.00000000000975,-259.0000000000092,-173.00000000000094,-184.99999999999073,-334.00000000000097,257.9999999999916,-1158.9999999999989,-150.99999999999625,-600.9999999999849,-459.99999999999375,,-3312.9999999999723
2017.06.19,-303.0000000000088,75.00000000000284,-297.00000000000284,-199.00000000000472,-225.99999999999287,-348.9999999999993,261.0000000000001,-1266.999999999996,-150.99999999999625,-649.999999999995,-396.99999999999136,,-3502.9999999999845
2017.06.19,-379.0000000000182,59.000000000009045,-167.00000000000603,-224.000000000002,-254.999999999983,-271.9999999999945,283.99999999999534,-1154.0000000000105,-76.99999999999818,-443.99999999999994,-417.99999999999216,,-3047.0000000000005
2017.06.19,-441.0000000000025,21.00000000000435,-158.0000000000026,-285.9999999999974,-258.99999999998704,-263.0000000000021,293.99999999999426,-1137.9999999999945,-67.99999999999784,-441.99999999998687,-435.99999999999284,,-3175.9999999999645
2017.06.19,-414.00000000000324,97.9999999999981,-97.00000000000264,-302.0000000000023,-263.99999999999756,-221.99999999999997,353.99999999999875,-1035.0000000000082,-4.0000000000048885,-280.9999999999979,-445.99999999999795,,-2613.0000000000173
2017.06.19,-348.9999999999993,57.00000000001815,-87.00000000000374,-297.00000000000284,-272.99999999998994,-204.99999999999963,249.99999999999466,-912.0000000000017,-4.0000000000048885,-272.99999999998994,-445.99999999999795,,-2538.9999999999773
2017.06.19,-295.0000000000008,-26.999999999999247,-49.00000000001015,-287.0000000000039,-274.9999999999808,-215.99999999999397,156.00000000000057,-736.0000000000033,-120.99999999999511,-302.9999999999866,-450.9999999999934,,-2603.9999999999673
2017.06.19,-333.0000000000055,-87.99999999999919,-35.00000000000725,-217.99999999999596,-308.9999999999815,-290.00000000000136,137.9999999999937,-812.0000000000127,-209.99999999999375,-377.9999999999894,-402.9999999999916,,-2937.9999999999845
2017.06.19,-338.0000000000161,5.000000000010552,-80.00000000000229,-133.00000000000534,-318.9999999999804,-276.9999999999939,217.99999999999596,-859.9999999999941,-192.99999999999784,-346.0000000000019,-328.9999999999935,,-2651.999999999979
2017.06.19,-273.0000000000121,42.0000000000087,-130.0000000000079,-214.00000000000307,-343.99999999998875,-231.0000000000034,232.99999999999432,-733.0000000000059,-197.9999999999933,-220.99999999998232,-361.0000000000042,,-2429.9999999999977
2017.06.19,-100.0000000000112,202.00000000001327,-172.00000000000549,-16.0000000000049,-268.9999999999859,-210.99999999999451,181.9999999999933,-780.000000000003,-209.99999999999375,-273.9999999999965,-352.00000000000387,,-1999.9999999999925
2017.06.19,-19.00000000001345,195.00000000001182,-212.00000000000108,-34.000000000000696,-261.0000000000001,-205.99999999999508,156.99999999999602,-669.9999999999928,-186.00000000000705,-271.99999999998334,-353.9999999999992,,-1861.999999999985
2017.06.19,-18.0000000000069,230.00000000001907,-172.00000000000549,-29.999999999996696,-231.99999999998778,-149.99999999999457,161.00000000000003,-617.0000000000009,-207.9999999999984,-207.00000000000162,-371.9999999999999,,-1614.9999999999732
2017.06.19,-3.0000000000196536,243.99999999999977,-172.00000000000549,-26.000000000003798,-238.99999999998923,-149.99999999999457,153.99999999999858,-629.0000000000128,-233.99999999999466,-209.9999999999991,-405.00000000000114,,-1670.000000000022
2017.06.19,44.99999999998394,280.0000000000136,-150.00000000000568,-4.000000000004,-243.99999999999977,-134.0000000000008,147.99999999999258,-575.9999999999987,-182.00000000000216,-143.99999999998857,-364.0000000000043,,-1325.0000000000139
2017.06.19,98.99999999998244,328.00000000001717,-162.0000000000066,26.000000000003798,-259.9999999999936,-97.9999999999981,8.999999999992347,-512.0000000000014,-82.99999999999841,-73.99999999999629,-328.00000000000296,,-1055.0000000000014
2017.06.19,255.99999999998957,372.00000000001677,-151.00000000000114,2.000000000002,-280.9999999999979,-73.99999999999629,97.9999999999981,-198.00000000000927,-34.99999999999659,-19.999999999997797,-370.00000000000455,,-400.99999999999704
2017.06.19,254.999999999983,412.00000000001234,-129.00000000000134,24.999999999997247,-248.99999999998812,-22.999999999995246,134.0000000000008,-222.00000000001108,-72.00000000000273,100.0000000000112,-393.99999999999125,,-162.99999999998516
2017.06.19,219.99999999999798,405.0000000000109,-162.0000000000066,39.00000000000014,-272.99999999998994,-48.000000000003595,136.99999999999824,-300.99999999999574,-117.999999999995,60.99999999999994,-378.0000000000001,,-417.9999999999838
2017.06.19,261.0000000000001,441.0000000000025,-193.00000000000983,85.99999999999719,-264.9999999999819,-58.000000000002494,149.99999999999457,-334.9999999999964,-123.00000000000466,19.999999999997797,-367.999999999995,,-383.9999999999982
2017.06.19,319.999999999987,493.0000000000101,-198.00000000000927,134.99999999999625,-245.99999999999068,-39.00000000000014,171.99999999999437,-310.9999999999946,-109.99999999999943,58.000000000002494,-385.0000000000051,,-111.00000000000915
2017.06.19,320.9999999999935,504.9999999999999,-209.00000000000364,144.99999999999514,-252.99999999999213,-26.999999999999247,161.00000000000003,-317.0000000000117,-114.99999999999488,76.0000000000094,-334.99999999999375,,-47.99999999999744
2017.06.19,341.99999999999784,524.0000000000133,-204.99999999999963,144.99999999999514,-253.99999999999866,-27.999999999994696,183.99999999999528,-290.00000000001245,-114.00000000000432,97.00000000001374,-352.99999999999443,,48.0000000000112
2017.06.19,358.9999999999982,552.0000000000191,-208.00000000000819,168.00000000000148,-230.9999999999812,-2.999999999997449,191.99999999999218,-259.0000000000092,-132.99999999999557,116.00000000000499,-358.0000000000041,,195.00000000002012
2017.06.19,369.99999999998147,546.000000000002,-210.00000000001017,173.00000000000094,-240.9999999999801,-2.000000000002,197.99999999999818,-279.99999999999136,-153.0000000000058,117.00000000001154,-364.9999999999949,,153.0000000000099
2017.06.19,340.9999999999913,537.0000000000097,-191.00000000000784,156.99999999999602,-245.99999999999068,-4.000000000004,213.99999999999199,-269.00000000000813,-147.99999999999613,129.00000000000134,-361.0000000000042,,158.9999999999792
2017.06.19,322.9999999999844,539.0000000000006,-176.0000000000095,158.99999999999804,-244.9999999999841,12.999999999996348,227.99999999999488,-259.9999999999936,-118.99999999999977,155.00000000001623,-355.000000000004,,261.99999999999955
2017.06.20,323.99999999999096,531.0000000000148,-317.0000000000006,121.00000000000443,-416.9999999999785,-375.0000000000031,231.99999999999886,-245.0000000000063,-161.00000000000136,168.99999999999693,-408.9999999999918,,-546.9999999999759
2017.06.20,324.9999999999975,510.00000000001046,-187.00000000000384,138.00000000000477,-308.9999999999815,-37.99999999999359,224.000000000002,-273.9999999999965,-158.00000000000125,134.99999999999625,-375.0,,-8.99999999996578
2017.06.20,319.999999999987,511.000000000017,-199.00000000000472,165.9999999999995,-247.99999999998158,-2.000000000002,222.99999999999542,-290.9999999999968,-206.99999999999363,97.00000000001374,-352.99999999999443,,17.000000000039563
2017.06.20,316.99999999998954,510.00000000001046,-192.00000000000327,212.99999999999653,-236.99999999999832,-2.999999999997449,217.99999999999596,-299.00000000000483,-287.9999999999967,102.00000000000209,-378.0000000000001,,-37.00000000000608
2017.06.20,320.9999999999935,522.0000000000002,-231.0000000000034,217.0000000000005,-247.99999999998158,-32.999999999994145,195.00000000000074,-313.00000000000773,-269.00000000000546,60.000000000015596,-379.0000000000049,,-157.99999999998656
2017.06.20,390.9999999999858,581.0000000000093,-245.0000000000063,216.0000000000051,-233.99999999997868,-12.999999999996348,219.00000000000253,-322.00000000000006,-275.0000000000057,84.0000000000174,-417.99999999999216,,-15.999999999959073
2017.06.20,379.99999999998033,550.000000000006,-257.0000000000072,195.9999999999962,-225.99999999999287,-31.999999999998696,178.00000000000037,-337.99999999999386,-325.9999999999934,28.000000000005798,-469.99999999999886,,-316.99999999999636
2017.06.20,390.9999999999858,572.0000000000169,-262.00000000000665,202.0000000000022,-232.99999999999432,-36.999999999998145,178.00000000000037,-340.9999999999913,-308.00000000000693,46.0000000000127,-420.99999999999227,,-212.99999999997166
2017.06.20,358.9999999999982,514.0000000000144,-289.0000000000059,180.0000000000024,-230.9999999999812,-93.99999999999409,187.9999999999993,-428.00000000000614,-293.99999999999693,-71.99999999998319,-429.00000000000205,,-595.9999999999552
2017.06.20,346.0000000000019,478.0000000000006,-274.00000000000756,117.00000000000044,-217.99999999998488,-104.99999999999955,171.99999999999437,-442.00000000000904,-356.9999999999993,-112.99999999998533,-503.0000000000001,,-898.9999999999884
2017.06.20,337.99999999999386,463.0000000000134,-294.00000000000534,138.00000000000477,-226.99999999999943,-136.99999999999824,161.00000000000003,-485.0000000000021,-319.9999999999932,-160.99999999998892,-459.0000000000032,,-982.9999999999783
2017.06.20,326.9999999999884,462.0000000000068,-289.0000000000059,124.99999999999733,-227.99999999998377,-141.00000000000225,168.00000000000148,-496.00000000000756,-367.00000000000443,-171.99999999999437,-477.00000000000387,,-1088.0000000000082
2017.06.20,346.0000000000019,459.0000000000094,-294.00000000000534,119.00000000000244,-217.0000000000005,-120.99999999999334,146.99999999999713,-459.99999999999375,-346.9999999999942,-141.99999999999767,-501.99999999999534,,-1011.9999999999693
2017.06.20,314.99999999999864,453.99999999999886,-252.0000000000078,85.00000000000173,-222.99999999999542,-102.00000000000209,158.99999999999804,-418.9999999999916,-364.0000000000043,-100.99999999999554,-539.0000000000015,,-987.000000000001
2017.06.20,323.99999999999096,478.0000000000006,-213.00000000000762,58.000000000002494,-227.99999999998377,-48.99999999999905,170.99999999999892,-310.0000000000103,-344.99999999999886,-2.999999999997449,-563.0000000000024,,-680.0000000000064
2017.06.20,291.9999999999812,480.99999999999807,-214.00000000000307,-24.999999999997247,-221.99999999998886,-48.000000000003595,178.00000000000037,-365.99999999999966,-322.9999999999933,2.999999999997449,-646.0000000000008,,-890.0000000000093
2017.06.20,278.00000000000045,467.0000000000174,-203.00000000000873,-58.99999999999794,-203.99999999998198,-32.999999999994145,186.99999999999272,-330.9999999999924,-365.99999999999966,16.000000000016,-680.9999999999974,,-928.9999999999457
2017.06.20,224.99999999998633,436.9999999999985,-133.00000000000534,-109.00000000000354,-247.99999999998158,21.999999999999797,168.99999999999693,-232.99999999999432,-340.999999999994,151.9999999999966,-676.0000000000019,,-735.0000000000025
2017.06.20,244.9999999999841,390.0000000000015,-53.00000000000304,-202.9999999999976,-241.99999999998667,65.00000000000395,137.9999999999937,-63.000000000013046,-322.00000000000273,243.99999999999977,-765.0000000000006,,-566.0000000000207
2017.06.20,190.00000000000128,392.9999999999989,-78.00000000000028,-200.00000000000017,-231.99999999998778,70.0000000000034,159.9999999999935,-121.99999999999989,-335.9999999999985,236.00000000001398,-771.9999999999914,,-690.9999999999669
2017.06.20,122.99999999998423,512.0000000000014,-142.00000000000878,-90.0000000000012,-345.99999999997965,29.999999999996696,244.99999999999523,-377.0000000000051,-362.99999999999955,260.0000000000158,-774.9999999999915,,-922.9999999999925
2017.06.20,261.0000000000001,413.00000000001893,-81.00000000000884,-205.99999999999508,-427.99999999998397,29.999999999996696,-273.000000000001,-140.99999999999113,-393.0000000000007,309.0000000000037,-813.0000000000024,,-1321.9999999999636
2017.06.20,813.9999999999814,417.0000000000007,-21.999999999999797,-155.00000000000514,-330.9999999999924,65.00000000000395,-272.00000000000557,792.9999999999993,-390.00000000000057,304.9999999999997,-769.999999999996,,453.99999999998533
2017.06.20,733.9999999999902,446.0000000000131,23.999999999990695,-141.00000000000225,-333.9999999999899,112.99999999999643,-156.00000000000057,717.9999999999964,-265.00000000000057,452.00000000000796,-733.0000000000041,,857.9999999999975
