date,USDCHF,GBPUSD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2015.04.06,-34.000000000000696,-78.00000000000028,-11.00000000000545,0.0,-215.99999999999397,-319.0000000000026,-117.999999999995,-339.0000000000004,-153.99999999999858,0.0,-129.0000000000191,-22.00000000000557,0.0,-155.00000000000514,0.0,,-1575.000000000027
2015.04.06,0.999999999995449,-59.000000000009045,-57.00000000000705,161.00000000000003,-177.99999999998929,-270.99999999999903,-74.99999999998863,-261.99999999999557,-117.99999999999588,96.00000000000719,-102.00000000000387,-71.00000000001216,269.00000000000546,-152.00000000000767,275.000000000003,,-542.9999999999973
2015.04.06,-82.00000000000429,-87.99999999999919,-152.00000000000767,120.00000000000898,-251.99999999998556,-322.9999999999844,-97.99999999999898,-391.9999999999924,-243.99999999999977,65.99999999999939,-165.99999999999682,-128.0000000000001,156.99999999999648,-231.0000000000034,112.000000000001,,-1700.999999999967
2015.04.06,-94.00000000000519,-31.000000000003247,-101.00000000000664,16.0000000000049,-193.99999999998306,-339.99999999998477,-42.00000000000159,-231.99999999999886,-302.9999999999977,139.00000000000023,-128.00000000001432,-102.00000000000387,94.99999999999886,-80.00000000000229,99.99999999998899,,-1297.0000000000084
2015.04.06,-11.00000000000545,-150.00000000000568,-48.000000000003595,-91.99999999999208,-165.9999999999995,-377.9999999999894,30.000000000001137,-220.99999999999343,-373.99999999999653,158.99999999999804,-212.0000000000175,-49.000000000006594,9.000000000000341,-4.999999999999449,52.000000000007596,,-1456.0000000000025
2015.04.06,-114.00000000000298,-119.00000000000244,23.999999999990695,-92.99999999999864,-378.999999999996,-443.99999999999994,-129.99999999999545,-317.0000000000006,-458.9999999999983,125.00000000000844,-153.00000000002,9.999999999990905,-7.000000000005002,47.9999999999925,69.00000000000794,,-1939.000000000029
2015.04.06,-146.00000000000168,-48.000000000003595,25.999999999992696,-137.9999999999937,-329.99999999998585,-395.99999999999636,-152.9999999999916,-343.9999999999999,-514.0000000000033,113.00000000000753,-162.00000000000614,15.999999999991132,-128.0000000000001,39.00000000000014,48.99999999998794,,-2116.000000000003
2015.04.06,-126.0000000000039,-24.000000000001798,-4.000000000004,-120.99999999999334,-289.9999999999903,-336.00000000000296,-45.99999999999227,-373.00000000000114,-475.0000000000032,89.00000000000574,-300.00000000001137,84.99999999999375,-125.0,-42.0000000000087,49.99999999999449,,-2038.0000000000186
2015.04.06,-221.00000000000452,21.999999999988695,-236.00000000000287,-30.999999999992145,-323.99999999999096,-343.99999999998875,36.000000000001364,-386.9999999999929,-441.99999999999795,90.0000000000012,-326.9999999999982,-84.00000000000318,-103.9999999999992,-223.00000000000654,28.000000000005798,,-2546.99999999998
2015.04.06,-201.00000000000674,51.000000000001044,-184.00000000000637,36.0000000000027,-348.9999999999993,-364.9999999999931,25.000000000005684,-391.9999999999924,-407.0000000000018,106.00000000000608,-352.00000000000387,-22.00000000000557,-48.00000000000182,-226.00000000000398,18.999999999991246,,-2309.000000000008
2015.04.06,-197.99999999999818,7.999999999985796,-262.00000000000665,91.00000000000774,-356.9999999999851,-323.99999999999096,59.00000000001171,-373.99999999999653,-343.9999999999999,48.000000000003595,-438.0000000000166,-115.99999999999966,-9.000000000000341,-294.00000000000534,-22.999999999995246,,-2532.9999999999854
2015.04.06,-168.99999999999693,-42.0000000000087,-199.00000000000472,35.00000000000725,-412.9999999999967,-326.9999999999884,59.00000000001171,-386.9999999999929,-373.00000000000114,25.00000000000835,-480.0000000000182,-62.00000000001182,-51.00000000000193,-258.0000000000027,-25.999999999992696,,-2667.999999999989
2015.04.06,-168.00000000000148,-34.000000000000696,-195.00000000000074,81.00000000000884,-400.00000000000034,-309.99999999998806,52.00000000000671,-375.9999999999986,-353.0000000000033,30.000000000007798,-406.0000000000059,-69.00000000000261,22.999999999996135,-240.00000000000688,4.000000000004,,-2360.9999999999854
2015.04.06,-128.00000000000588,-42.0000000000087,-163.00000000000205,10.000000000010001,-330.9999999999924,-285.99999999998624,25.000000000005684,-352.9999999999922,-375.0000000000031,50.0000000000056,-433.9999999999975,-31.00000000000591,-40.00000000000625,-192.99999999999872,11.00000000000545,,-2279.9999999999723
2015.04.06,-104.00000000000409,-46.0000000000127,-104.99999999999955,58.000000000002494,-300.99999999999574,-297.9999999999983,21.000000000000796,-351.99999999999676,-327.99999999999494,43.999999999999595,-371.0000000000093,-16.000000000005343,27.000000000001023,-147.00000000000824,102.00000000000209,,-1816.0000000000193
2015.04.06,-151.9999999999966,-31.000000000003247,-121.99999999999989,90.0000000000012,-349.99999999998363,-270.99999999999903,32.00000000001069,-361.0000000000002,-329.00000000000153,30.000000000007798,-355.99999999999454,-7.000000000005002,51.00000000000193,-155.00000000000514,107.99999999999699,,-1822.9999999999704
2015.04.06,-187.9999999999993,-15.00000000000945,-108.00000000000809,81.00000000000884,-393.99999999998323,-295.0000000000008,-65.99999999998829,-381.99999999999346,-365.99999999999966,24.000000000001798,-324.0000000000123,-25.000000000005684,76.99999999999818,-131.99999999999878,116.00000000000499,,-1996.9999999999854
2015.04.06,-177.00000000000495,0.0,-85.00000000000173,73.00000000000084,-377.9999999999894,-292.00000000000335,-39.00000000000148,-383.0,-373.00000000000114,25.00000000000835,-330.0000000000125,1.9999999999953388,42.00000000000159,-109.99999999999899,116.99999999998934,,-1908.0000000000182
