date,USDCHF,GBPUSD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2015.04.06,39.999999999995595,-49.99999999999449,27.999999999994696,187.00000000000384,-133.99999999998968,-204.00000000000418,-56.99999999998795,-258.9999999999981,-66.99999999999484,97.9999999999981,-87.00000000001751,6.999999999990791,316.0000000000025,-47.00000000000814,353.0000000000033,,123.9999999999938
2015.04.06,56.99999999999594,61.99999999998429,-38.0000000000047,168.00000000000148,-3.999999999981796,-197.00000000000273,-18.000000000000682,-253.99999999999866,-107.99999999999699,106.00000000000608,72.00000000000273,-64.00000000000716,274.0000000000009,-134.0000000000008,280.9999999999979,,202.9999999999958
2015.04.06,-63.00000000000195,92.00000000000318,-94.00000000000519,120.00000000000898,-126.99999999998823,-319.0000000000026,13.00000000000523,-196.99999999999162,-241.99999999999778,177.00000000000495,-73.0000000000075,-47.000000000011255,156.99999999999648,-21.00000000000435,133.00000000000534,,-490.99999999998624
2015.04.06,12.999999999996348,-9.999999999998899,-45.000000000006146,60.99999999999994,-110.99999999999443,-319.0000000000026,45.000000000001705,-175.99999999999838,-244.99999999999523,197.00000000000273,-73.0000000000075,-47.000000000011255,140.00000000000057,-1.0000000000065512,133.99999999998968,,-437.0000000000301
2015.04.06,19.00000000000235,-85.00000000000173,69.9999999999923,-86.99999999999264,-160.99999999998892,-363.9999999999866,34.000000000006025,-220.99999999999343,-368.9999999999971,216.0000000000051,-82.99999999999841,43.99999999999693,15.000000000000568,68.00000000000139,79.99999999999119,,-823.9999999999632
2015.04.06,-114.00000000000298,-16.000000000016,36.999999999998145,-40.99999999999105,-313.99999999999204,-390.0000000000015,-122.99999999999045,-315.9999999999941,-436.00000000000307,141.00000000000225,-56.000000000011596,36.000000000001364,40.99999999999682,62.99999999999084,102.00000000000209,,-1386.0000000000114
2015.04.06,-97.9999999999981,25.999999999992696,102.99999999999754,-83.9999999999952,-247.99999999998158,-331.999999999999,-10.99999999999568,-326.9999999999995,-458.9999999999983,131.99999999999878,-128.00000000001432,173.99999999999238,-69.99999999999318,108.99999999999244,136.00000000000279,,-1076.9999999999984
2015.04.06,-124.99999999999733,32.999999999994145,4.999999999999449,-20.999999999993246,-285.99999999998624,-302.9999999999866,41.00000000001103,-352.9999999999922,-424.00000000000216,100.00000000000009,-257.000000000005,128.0000000000001,-66.0000000000025,-12.000000000000899,89.00000000000574,,-1450.999999999956
2015.04.06,-150.00000000000568,87.99999999999919,-154.0000000000097,109.00000000000354,-268.0000000000016,-313.99999999999204,91.00000000000819,-344.99999999999534,-319.0000000000026,118.00000000000699,-302.0000000000209,1.9999999999953388,30.000000000001137,-170.99999999999892,53.999999999998494,,-1531.0000000000139
2015.04.06,-175.99999999999838,136.99999999998712,-179.00000000000693,121.99999999999989,-261.9999999999845,-304.9999999999997,70.99999999999795,-374.999999999992,-329.999999999997,114.99999999999844,-269.00000000000546,-20.000000000010232,31.999999999996476,-216.0000000000051,38.0000000000047,,-1617.0000000000148
