date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.02.22,-158.0000000000137,-89.00000000000574,-109.00000000000354,-246.99999999999721,-391.9999999999924,-211.00000000000563,-277.000000000001,-248.99999999999923,-219.00000000000253,-330.9999999999924,27.999999999994696,-562.9999999999882,-142.0000000000199,20.999999999982144,-2.999999999997449,-200.99999999998454,-361.99999999999477,-325.9999999999934,-444.0000000000026,-114.99999999999844,-262.00000000000665,52.99999999999194,,-4598.00000000003
2021.02.22,-175.00000000001404,-108.00000000001918,-121.00000000000443,-249.99999999999466,-425.99999999999307,-238.0000000000049,-281.9999999999965,-279.00000000000705,-224.000000000002,-328.9999999999904,17.999999999995797,-610.99999999999,-129.00000000000134,-4.000000000004,-11.00000000000545,-180.99999999998673,-400.99999999999625,-352.99999999999443,-457.9999999999984,-82.00000000000429,-213.00000000000762,49.00000000001015,,-4808.000000000009
2021.02.22,-137.00000000000932,-136.00000000000279,-170.00000000000347,-300.99999999999574,-448.000000000004,-268.0000000000016,-253.99999999999068,-314.0000000000032,-314.0000000000032,-417.0000000000007,26.999999999999247,-599.9999999999943,-81.00000000001995,-49.00000000001015,-123.00000000000644,-322.00000000000006,-408.00000000000125,-412.9999999999967,-522.9999999999961,-123.00000000000644,-265.0000000000041,39.999999999995595,,-5599.0000000000555
2021.02.22,-148.00000000001478,-150.00000000000568,-177.00000000000495,-317.9999999999961,-468.00000000000176,-283.000000000011,-231.99999999999932,-331.0000000000035,-324.9999999999975,-437.999999999994,30.999999999992145,-598.9999999999895,-26.0000000000149,-51.000000000001044,-126.99999999998823,-346.0000000000019,-426.00000000000193,-423.9999999999924,-543.9999999999969,-124.99999999999733,-270.0000000000036,69.9999999999923,,-5707.000000000032
2021.02.22,-97.00000000001374,-104.00000000001519,-122.99999999999534,-264.999999999993,-418.0000000000073,-267.0000000000172,-225.9999999999991,-300.0000000000003,-270.0000000000036,-383.99999999999545,54.999999999993946,-522.9999999999961,-28.000000000005798,-16.000000000016,-39.999999999995595,-248.99999999998812,-378.9999999999907,-350.9999999999991,-475.9999999999991,-90.99999999999665,-243.00000000000432,42.999999999993044,,-4752.000000000045
2021.02.22,-86.0000000000083,-97.00000000001374,-126.99999999999933,-261.99999999999557,-414.9999999999876,-272.00000000000557,-209.00000000000318,-307.0000000000017,-287.0000000000039,-373.99999999999653,58.99999999999794,-500.0,-27.00000000002145,-25.00000000000835,-65.00000000000395,-211.99999999998997,-375.0,-353.9999999999992,-459.0000000000032,-95.00000000000064,-247.00000000000833,22.0000000000109,,-4714.000000000042
2021.02.22,-50.0000000000167,-56.000000000011596,-100.00000000000009,-207.99999999999707,-398.9999999999938,-306.00000000000625,-218.00000000000352,-287.0000000000039,-265.99999999999955,-345.99999999999073,63.99999999999739,-493.9999999999998,-40.0000000000178,4.999999999988347,-38.99999999998904,-153.9999999999875,-364.9999999999949,-345.9999999999894,-424.99999999999716,-95.99999999999609,-202.0000000000022,-5.999999999994898,,-4334.000000000006
2021.02.22,129.99999999998568,186.99999999998164,-65.00000000000395,-73.99999999999629,-475.99999999998755,-402.0000000000135,-198.99999999999807,-260.00000000000466,-336.00000000000296,-347.9999999999928,105.99999999999498,-503.0000000000143,-250.00000000001688,192.99999999999872,-76.99999999999375,28.000000000005798,-274.9999999999915,-397.99999999999613,-376.99999999999534,-272.00000000000557,-243.99999999999977,-120.00000000000898,,-4032.0000000000555
2021.02.22,25.999999999992696,176.99999999998272,-58.99999999999794,-129.9999999999968,-773.9999999999858,-567.0000000000064,-179.9999999999926,-352.00000000000784,-422.00000000000017,-417.99999999999613,51.99999999999649,-568.000000000012,-392.00000000001455,267.99999999997937,36.999999999998145,9.999999999998899,-292.99999999999216,-387.999999999991,-423.0000000000018,-239.0000000000003,-292.00000000000335,-100.99999999999554,,-5028.0000000000455
2021.02.22,55.99999999998939,301.99999999998005,16.0000000000049,-66.99999999999484,-804.9999999999891,-563.0000000000024,24.00000000000091,-369.0000000000082,-444.9999999999954,-470.9999999999992,-2.000000000002,-543.0000000000064,-458.00000000000284,185.99999999999727,-51.99999999998539,-82.99999999998863,-224.00000000000375,-303.99999999998784,-350.9999999999991,-251.00000000000122,-312.00000000000114,-103.99999999999298,,-4819.999999999987
2021.02.22,-72.0000000000054,182.99999999999983,-51.000000000001044,-125.99999999999278,-817.000000000001,-517.9999999999962,-54.000000000002046,-380.00000000000256,-453.99999999999886,-488.999999999995,-34.000000000000696,-704.0000000000077,-504.9999999999999,146.99999999998602,-83.9999999999952,-129.99999999998568,-305.9999999999974,-390.99999999999113,-438.0000000000024,-260.00000000000466,-313.00000000000773,-43.999999999999595,,-5840.000000000002
2021.02.22,-165.00000000001512,220.99999999998232,-66.99999999999484,-173.9999999999964,-709.9999999999884,-439.0000000000116,-176.00000000000193,-263.0000000000021,-339.0000000000004,-401.99999999999125,-30.000000000007798,-693.000000000012,-605.0000000000111,223.99999999997976,-82.00000000000429,-226.99999999999943,-234.99999999999943,-344.99999999999886,-414.99999999999204,-282.0000000000045,-375.9999999999986,-32.0000000000098,,-5612.000000000076
2021.02.22,-181.00000000000892,170.99999999998784,-116.00000000000499,-234.99999999999633,-669.9999999999928,-402.9999999999978,-57.00000000000216,-231.0000000000034,-353.99999999999875,-446.9999999999974,-31.000000000003247,-561.000000000007,-561.0000000000115,231.99999999998778,-85.00000000000173,-258.0000000000027,-167.99999999999216,-317.99999999999784,-420.0000000000017,-297.9999999999983,-417.0000000000007,21.00000000000435,,-5387.000000000039
2021.02.22,-194.0000000000053,115.99999999998278,-160.00000000000458,-256.0000000000007,-648.9999999999885,-480.99999999999807,-99.00000000000375,-240.00000000000688,-351.0000000000013,-436.9999999999985,0.999999999995449,-581.9999999999936,-532.0000000000214,335.9999999999808,-4.000000000004,-194.99999999998963,-209.99999999999375,-363.9999999999901,-444.0000000000026,-319.0000000000026,-418.0000000000073,9.999999999998899,,-5472.000000000055
2021.02.22,-344.00000000001097,73.99999999999629,-224.000000000002,-317.9999999999961,-713.9999999999924,-490.0000000000126,-90.00000000000341,-241.00000000000233,-383.0,-456.00000000000085,-23.00000000000635,-663.9999999999873,-631.0000000000038,369.99999999998147,-1.999999999990898,-136.99999999998712,-212.0000000000033,-369.99999999999034,-451.9999999999982,-351.0000000000013,-441.99999999999795,24.000000000001798,,-6076.000000000007
2021.02.22,-310.9999999999946,118.99999999998023,-219.00000000000253,-317.9999999999961,-645.0000000000067,-438.00000000000506,-111.99999999999477,-181.00000000000892,-348.9999999999993,-422.9999999999956,29.999999999996696,-586.0000000000127,-637.0000000000209,473.99999999999665,25.00000000000835,-98.99999999998244,-144.99999999999602,-347.999999999999,-432.9999999999927,-380.00000000000256,-465.9999999999998,9.999999999998899,,-5432.000000000028
2021.02.22,-273.9999999999965,112.99999999998533,-234.00000000000088,-373.00000000000114,-465.0000000000043,-387.000000000004,-198.99999999999807,-140.0000000000068,-310.9999999999946,-417.99999999999613,75.9999999999983,-544.9999999999875,-570.0000000000039,462.9999999999912,-26.999999999999247,-237.99999999998266,-146.99999999999136,-379.99999999999545,-507.99999999999557,-412.00000000000125,-545.0000000000066,32.0000000000098,,-5488.99999999998
2021.02.22,-229.99999999999687,118.99999999998023,-202.0000000000022,-346.0000000000019,-435.0000000000076,-334.00000000001205,-236.99999999999477,-121.99999999999989,-290.00000000000136,-407.99999999999727,86.99999999999264,-562.0000000000118,-508.00000000001955,439.99999999999596,2.0000000000131024,-218.99999999999142,-179.00000000000205,-378.9999999999907,-507.000000000005,-370.9999999999991,-533.0000000000057,72.99999999998974,,-5141.000000000067
2021.02.22,-218.00000000000708,98.99999999998244,-195.00000000000074,-351.0000000000013,-395.99999999999636,-306.00000000000625,-195.99999999999795,-109.99999999999899,-263.0000000000021,-393.9999999999944,95.00000000000064,-487.99999999999955,-572.0000000000169,438.9999999999894,21.00000000000435,-218.99999999999142,-140.99999999999113,-338.99999999999864,-472.999999999999,-399.0000000000049,-519.0000000000028,45.000000000006146,,-4880.000000000026
2021.02.22,-368.9999999999971,81.9999999999821,-304.9999999999997,-429.99999999999704,-409.99999999999926,-314.00000000001427,-236.99999999999477,-69.00000000000794,-300.99999999999574,-392.9999999999989,73.00000000000084,-418.00000000000637,-693.0000000000102,517.9999999999962,-58.000000000002494,-212.99999999999653,-115.99999999999966,-378.9999999999907,-480.000000000004,-495.9999999999964,-618.0000000000074,38.0000000000047,,-5588.000000000035
2021.02.22,-375.9999999999986,122.99999999998423,-307.0000000000017,-417.99999999999613,-407.99999999998613,-302.0000000000023,-109.99999999999943,-24.000000000001798,-287.9999999999994,-386.9999999999929,68.99999999999685,-393.0000000000007,-787.0000000000043,593.9999999999834,-68.00000000000139,-224.99999999998633,7.000000000005002,-303.99999999998784,-403.99999999999636,-526.9999999999997,-655.0000000000056,32.0000000000098,,-5157.999999999981
2021.02.22,-382.0000000000157,143.99999999998857,-336.00000000000296,-443.99999999999994,-367.99999999999056,-304.9999999999997,-103.9999999999992,10.999999999994348,-282.99999999999994,-395.0000000000009,46.999999999997044,-331.99999999999363,-799.0000000000164,602.999999999998,-161.99999999999548,-319.0000000000026,57.00000000000216,-265.00000000000057,-370.9999999999951,-573.0000000000013,-687.0000000000043,19.999999999997797,,-5243.00000000004
2021.02.22,-598.0000000000097,-43.00000000001525,-497.99999999999847,-504.9999999999999,-445.99999999999085,-234.00000000000088,48.00000000000182,-38.0000000000047,-375.9999999999986,-418.9999999999916,-40.00000000000669,-163.0000000000109,-853.0000000000149,423.99999999997993,-400.00000000000034,-398.9999999999938,139.00000000001,-250.0,-278.99999999999636,-660.000000000005,-694.0000000000057,-86.0000000000083,,-6370.000000000059
2021.02.22,-500.9999999999959,16.999999999978144,-451.0000000000014,-490.999999999997,-574.9999999999922,-286.00000000000847,147.00000000000557,-142.00000000000878,-405.9999999999952,-414.9999999999987,-52.000000000007596,-122.0000000000141,-861.0000000000007,343.99999999998875,-343.99999999998875,-380.9999999999869,156.99999999999648,-212.99999999999386,-275.0000000000057,-670.9999999999993,-687.9999999999998,-104.99999999999955,,-6314.0000000000255
2021.02.22,-500.00000000001154,-17.000000000000348,-417.0000000000007,-402.9999999999978,-546.000000000002,-282.0000000000045,174.99999999999716,-116.00000000000499,-400.00000000000034,-385.99999999999744,-36.0000000000027,-144.00000000000546,-723.0000000000069,362.99999999998,-314.99999999999864,-247.99999999998158,103.00000000000864,-227.99999999999443,-195.99999999999795,-534.0000000000011,-509.9999999999993,-147.99999999999258,,-5508.000000000014
2021.02.22,-673.9999999999968,-70.0000000000145,-492.999999999999,-458.00000000000284,-624.0000000000023,-295.0000000000008,159.00000000000603,-102.00000000000209,-429.0000000000016,-395.99999999999636,-77.00000000000485,-307.9999999999927,-844.0000000000003,408.9999999999927,-367.0000000000062,-251.99999999998556,115.0000000000091,-262.00000000000045,-248.99999999999523,-607.9999999999974,-530.0000000000082,-156.00000000000057,,-6511.000000000002
2021.02.22,-760.0000000000051,-99.00000000000463,-497.000000000003,-476.9999999999941,-632.9999999999947,-306.00000000000625,106.00000000000875,-99.00000000000463,-407.0000000000018,-395.0000000000009,-69.00000000000794,-373.9999999999952,-890.000000000013,469.99999999999267,-297.9999999999983,-230.9999999999812,96.00000000000364,-262.00000000000045,-260.9999999999957,-572.0000000000058,-533.0000000000057,-120.99999999999334,,-6612.0000000000055
2021.02.22,-768.9999999999975,-176.00000000002058,-507.0000000000019,-500.9999999999959,-629.9999999999973,-341.00000000001353,100.00000000000853,-124.00000000000189,-404.99999999999983,-401.99999999999125,-46.999999999997044,-378.0000000000143,-865.0000000000047,474.999999999981,-234.00000000000088,-183.99999999998417,52.00000000000671,-288.99999999998727,-289.0000000000015,-562.0000000000069,-516.0000000000053,-116.99999999998934,,-6709.000000000016
2021.02.22,-733.0000000000059,-161.00000000001114,-512.0000000000014,-509.9999999999993,-666.9999999999953,-384.00000000000654,117.00000000000443,-126.0000000000039,-441.0000000000025,-435.9999999999919,-31.000000000003247,-358.0000000000041,-838.0000000000055,470.9999999999992,-241.99999999998667,-200.99999999998454,52.00000000000671,-290.9999999999968,-292.99999999999216,-575.0000000000033,-553.999999999999,-102.00000000000209,,-6814.999999999985
2021.02.22,-766.0,-151.00000000001222,-578.0000000000007,-565.9999999999999,-703.9999999999935,-415.0000000000098,177.99999999999727,-146.00000000000168,-492.999999999999,-485.99999999999756,-23.00000000000635,-348.0000000000132,-833.000000000017,501.9999999999802,-347.9999999999928,-295.99999999998516,73.99999999999807,-344.99999999999886,-337.0000000000033,-629.9999999999973,-585.0000000000022,-134.99999999999625,,-7431.000000000052
2021.02.22,-746.0000000000023,-164.00000000000858,-600.999999999996,-554.9999999999944,-663.999999999998,-400.00000000000034,171.99999999999704,-129.00000000000134,-492.0000000000035,-459.99999999999375,-14.999999999998348,-305.0000000000068,-837.000000000021,499.9999999999893,-377.9999999999894,-261.0000000000001,96.00000000000364,-340.999999999994,-305.9999999999974,-645.0000000000067,-575.9999999999987,-147.00000000000824,,-7254.000000000028
2021.02.22,-748.0000000000153,-176.00000000002058,-602.0000000000025,-551.9999999999969,-638.9999999999895,-384.00000000000654,174.0000000000066,-140.0000000000068,-500.00000000000045,-452.99999999999227,-13.00000000000745,-296.99999999999704,-785.0000000000134,489.99999999999045,-380.00000000000256,-254.999999999983,82.99999999999841,-345.9999999999894,-304.00000000000205,-661.0000000000005,-557.0000000000075,-212.99999999999653,,-7258.000000000033
2021.02.22,-668.0000000000019,-103.00000000000864,-556.9999999999964,-475.99999999999864,-587.0000000000042,-373.00000000000114,168.00000000000637,-109.99999999999899,-463.0000000000023,-388.9999999999949,0.999999999995449,-246.00000000000932,-810.0000000000218,519.9999999999872,-309.0000000000037,-112.99999999998533,118.00000000000921,-309.99999999998806,-233.0000000000041,-634.0000000000013,-507.0000000000019,-314.99999999999864,,-6396.000000000024
2021.02.22,-598.0000000000097,-1.0000000000065512,-487.0000000000041,-400.9999999999958,-590.999999999986,-370.00000000000364,204.9999999999983,-94.00000000000519,-460.00000000000483,-384.9999999999909,8.999999999992347,-213.99999999999864,-822.0000000000116,575.9999999999987,-292.9999999999877,-103.99999999999298,152.00000000000102,-278.99999999999636,-188.99999999999295,-653.0000000000035,-523.0000000000068,-279.99999999999136,,-5801.999999999998
2021.02.22,-541.9999999999981,24.999999999986144,-470.9999999999992,-419.00000000000273,-601.9999999999915,-370.00000000000364,224.00000000000375,-109.99999999999899,-463.9999999999977,-406.9999999999907,0.999999999995449,-193.00000000001205,-810.0000000000218,522.0000000000002,-324.9999999999975,-178.99999999999582,159.9999999999966,-263.9999999999958,-216.99999999999875,-651.999999999997,-553.0000000000035,-208.99999999999253,,-5855.0000000000155
2021.02.22,-546.000000000002,12.999999999996348,-480.99999999999807,-424.00000000000216,-595.9999999999966,-368.9999999999971,192.99999999999784,-90.0000000000012,-463.0000000000023,-404.99999999999983,8.999999999992347,-201.99999999999818,-805.0000000000113,529.999999999986,-316.99999999998954,-239.99999999999577,155.00000000000114,-274.9999999999915,-224.99999999999432,-663.0000000000025,-561.0000000000003,-248.00000000000378,,-6010.000000000014
2021.02.23,-578.9999999999961,-83.00000000001084,-473.0000000000012,-404.99999999999983,-536.0000000000032,-336.00000000000296,177.0000000000067,-52.000000000007596,-400.9999999999958,-361.0000000000002,-9.999999999998899,-225.9999999999991,-810.0000000000218,457.9999999999807,-351.99999999999676,-180.99999999998673,158.00000000000125,-256.0000000000002,-203.99999999999352,-631.9999999999992,-517.0000000000008,-208.99999999999253,,-5830.000000000019
2021.02.23,-665.0000000000044,-72.0000000000054,-473.0000000000012,-388.9999999999949,-578.9999999999961,-368.9999999999971,207.9999999999984,-62.000000000006494,-407.99999999999727,-357.99999999999164,-9.00000000000345,-272.99999999999613,-848.0000000000043,456.9999999999963,-265.0000000000041,-88.99999999998354,167.0000000000016,-253.0000000000001,-185.00000000000227,-631.0000000000038,-486.00000000000864,-225.99999999999287,,-5807.999999999998
2021.02.23,-656.0000000000122,-20.000000000020002,-514.9999999999987,-434.9999999999965,-601.000000000007,-392.00000000001455,201.99999999999818,-67.00000000000594,-434.000000000001,-361.0000000000002,-6.0000000000060005,-217.00000000001296,-867.0000000000177,574.9999999999922,-248.99999999998812,-25.999999999992696,174.0000000000066,-254.99999999999545,-182.00000000000216,-641.9999999999982,-509.00000000000387,-215.00000000000963,,-5698.0000000000855
2021.02.23,-656.9999999999965,-26.0000000000149,-522.9999999999957,-451.0000000000014,-590.999999999986,-383.0,222.99999999999898,-70.99999999999883,-443.99999999999994,-378.999999999996,24.999999999997247,-181.99999999998795,-846.0000000000134,645.999999999991,-258.0000000000027,-73.99999999999629,192.99999999999784,-246.9999999999999,-177.99999999999727,-655.0000000000056,-534.0000000000011,-205.00000000001074,,-5617.000000000019
2021.02.23,-631.0000000000038,-34.000000000000696,-514.0000000000033,-429.0000000000016,-560.0000000000049,-385.99999999999744,210.00000000000796,-68.00000000000139,-431.99999999999903,-363.99999999999767,41.9999999999976,-171.99999999999704,-825.0000000000091,640.9999999999804,-236.99999999999832,-9.999999999998899,180.99999999999739,-253.0000000000001,-171.99999999999704,-634.9999999999967,-526.9999999999997,-218.00000000000708,,-5393.00000000003
2021.02.23,-673.9999999999968,-73.00000000001194,-516.0000000000053,-453.0000000000034,-556.0000000000009,-392.00000000001455,204.00000000000773,-80.00000000000229,-424.9999999999976,-352.9999999999922,36.999999999998145,-181.0000000000116,-802.0000000000139,608.9999999999928,-212.99999999999653,-3.999999999981796,161.00000000000136,-242.999999999995,-173.99999999999238,-624.0000000000023,-497.99999999999847,-224.000000000002,,-5474.000000000018
2021.02.23,-678.0000000000008,-119.00000000000244,-534.9999999999966,-439.99999999999596,-570.0000000000039,-390.0000000000015,200.00000000000284,-106.00000000000608,-441.0000000000025,-341.99999999999784,43.999999999999595,-197.00000000000273,-834.0000000000014,577.9999999999897,-234.99999999998522,30.0000000000189,133.00000000000978,-268.0000000000007,-138.00000000000523,-606.0000000000065,-497.99999999999847,-282.0000000000045,,-5693.999999999991
2021.02.23,-744.9999999999957,-258.0000000000027,-658.0000000000031,-475.0000000000032,-585.9999999999976,-406.00000000001745,180.99999999999739,-153.99999999999858,-517.9999999999962,-356.9999999999962,34.000000000000696,-235.00000000001364,-725.0000000000201,488.9999999999839,-384.00000000000654,34.000000000000696,63.00000000000239,-371.9999999999999,-191.0000000000025,-644.0000000000001,-431.99999999999903,-417.0000000000007,,-6756.000000000068
2021.02.23,-730.0000000000084,-257.0000000000183,-641.0000000000027,-419.00000000000273,-558.9999999999984,-392.9999999999989,177.0000000000067,-145.00000000000622,-497.99999999999847,-295.99999999999625,34.99999999999615,-212.99999999999386,-643.0000000000158,489.99999999999045,-351.99999999999676,165.9999999999995,67.99999999999784,-350.9999999999991,-128.0000000000001,-619.9999999999983,-334.00000000000097,-415.0000000000098,,-6058.000000000055
2021.02.23,-740.0000000000073,-259.0000000000092,-590.999999999997,-390.0000000000015,-574.9999999999922,-392.00000000001455,168.00000000000637,-151.00000000000114,-453.0000000000034,-276.9999999999939,34.99999999999615,-239.00000000000432,-631.0000000000038,469.99999999999267,-273.9999999999965,199.00000000001583,57.00000000000216,-282.99999999998704,-87.0000000000033,-553.999999999999,-289.0000000000059,-383.0,,-5639.000000000007
2021.02.23,-679.0000000000074,-206.00000000001728,-480.99999999999807,-329.999999999997,-546.9999999999864,-365.99999999999966,162.00000000000614,-139.00000000000023,-378.999999999996,-241.99999999999778,41.9999999999976,-221.00000000000364,-649.0000000000107,462.9999999999912,-136.99999999998712,256.00000000001177,64.99999999999773,-221.9999999999942,-70.99999999999795,-477.0000000000052,-264.0000000000087,-344.99999999999534,,-4766.999999999998
2021.02.23,-642.0000000000092,-161.00000000001114,-460.00000000000483,-329.999999999997,-577.9999999999897,-397.0000000000029,177.0000000000067,-136.99999999999824,-385.99999999999744,-257.9999999999916,46.00000000000159,-216.00000000000819,-649.0000000000107,488.9999999999839,-109.99999999998789,255.00000000000523,79.00000000000773,-208.99999999998897,-72.00000000000273,-470.9999999999992,-282.99999999999994,-310.0000000000103,,-4623.000000000003
2021.02.23,-660.0000000000161,-174.00000000000747,-485.99999999999756,-336.9999999999984,-597.9999999999874,-398.00000000000944,177.0000000000067,-153.99999999999858,-412.9999999999967,-280.9999999999979,36.0000000000027,-265.99999999999113,-638.0000000000052,481.99999999998244,-158.99999999999804,221.00000000000452,52.00000000000671,-254.99999999999545,-108.00000000000409,-480.99999999999807,-284.0000000000065,-317.9999999999961,,-5042.000000000001
2021.02.23,-734.0000000000124,-249.00000000001032,-541.9999999999981,-375.0000000000031,-634.0000000000013,-408.00000000000836,167.0000000000016,-182.99999999999983,-448.9999999999994,-298.9999999999937,12.999999999996348,-307.9999999999927,-635.0000000000077,437.99999999998283,-222.99999999999542,192.00000000001438,25.000000000005684,-300.9999999999877,-132.99999999999557,-507.0000000000019,-282.0000000000045,-341.99999999999784,,-5769.000000000009
2021.02.23,-751.0000000000127,-257.0000000000183,-539.0000000000006,-378.999999999996,-672.9999999999902,-438.00000000000506,186.9999999999976,-202.0000000000022,-443.99999999999994,-301.9999999999912,12.999999999996348,-324.0000000000123,-631.0000000000038,434.9999999999854,-204.99999999998852,192.00000000001438,16.000000000005343,-278.99999999999636,-123.00000000000466,-484.00000000000665,-265.99999999999955,-388.0000000000106,,-5842.000000000038
2021.02.23,-748.9999999999997,-248.00000000000378,-529.9999999999972,-315.9999999999941,-679.9999999999917,-435.0000000000076,171.00000000000648,-201.00000000000674,-448.000000000004,-257.9999999999916,4.999999999999449,-354.0000000000134,-645.0000000000067,426.9999999999996,-205.99999999999508,311.0000000000168,4.0000000000048885,-301.9999999999925,-81.00000000000307,-478.9999999999961,-194.0000000000053,-418.0000000000073,,-5625.999999999989
2021.02.23,-731.9999999999993,-236.00000000001398,-519.9999999999983,-300.0000000000003,-658.9999999999874,-419.0000000000138,121.99999999999989,-189.00000000000583,-443.0000000000045,-244.99999999999523,10.999999999994348,-364.0000000000043,-637.0000000000209,423.99999999997993,-191.99999999999218,336.00000000000296,-16.999999999995907,-308.9999999999975,-94.99999999999886,-477.0000000000052,-204.00000000000418,-426.9999999999996,,-5572.000000000061
