date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.02.22,241.99999999998667,204.99999999998852,97.00000000000264,-27.999999999994696,-280.9999999999979,-286.00000000000847,-141.9999999999959,-218.00000000000708,-168.99999999999693,-261.99999999999557,168.00000000000148,-295.99999999999227,-23.00000000001745,197.99999999998707,218.00000000000708,104.00000000001519,-248.99999999999523,-194.99999999999318,-295.99999999999227,-50.0000000000056,-169.00000000000804,38.0000000000047,,-1394.000000000007
2021.02.22,173.99999999998528,267.99999999997937,24.999999999997247,-53.999999999998494,-458.9999999999872,-402.0000000000135,-113.99999999999011,-251.00000000000122,-300.99999999999574,-343.9999999999999,134.99999999999625,-467.00000000001296,-189.00000000001694,289.9999999999903,96.00000000000719,75.00000000000284,-265.99999999999113,-328.9999999999935,-373.9999999999952,-187.9999999999993,-240.00000000000688,-28.000000000005798,,-2943.000000000049
2021.02.22,133.00000000000534,364.9999999999931,66.99999999999484,29.999999999996696,-763.9999999999869,-558.0000000000141,149.0000000000009,-348.00000000000387,-409.0000000000038,-407.99999999999727,56.0000000000005,-493.9999999999998,-378.00000000001165,296.9999999999917,75.00000000000284,143.00000000000423,-191.99999999999307,-273.9999999999867,-275.99999999999625,-207.00000000000162,-204.99999999999963,-92.00000000000318,,-3290.000000000008
2021.02.22,88.99999999998354,311.99999999997897,26.999999999999247,-61.999999999995396,-750.9999999999906,-499.000000000005,138.9999999999958,-348.9999999999993,-419.9999999999982,-465.9999999999998,17.000000000000348,-492.999999999995,-356.00000000000074,218.99999999999142,-19.999999999997797,-82.99999999998863,-200.00000000000284,-286.9999999999919,-347.999999999999,-216.0000000000051,-280.9999999999979,-8.999999999992347,,-4037.00000000001
2021.02.22,-16.000000000016,317.9999999999961,31.999999999998696,-51.000000000001044,-683.9999999999957,-432.0000000000102,-48.99999999999238,-253.99999999999866,-324.00000000000205,-373.00000000000114,7.0000000000014495,-658.9999999999918,-498.00000000002063,325.99999999998187,86.0000000000083,49.00000000001015,-224.00000000000375,-313.99999999999295,-365.99999999999966,-216.0000000000051,-277.000000000005,-18.999999999991246,,-3938.000000000031
2021.02.22,-43.999999999999595,243.99999999999977,-48.99999999999905,-173.9999999999964,-557.9999999999918,-307.99999999999716,-21.99999999999136,-207.00000000000162,-312.00000000000114,-401.99999999999125,-8.000000000008,-462.99999999999386,-431.0000000000036,242.99999999999324,-68.99999999998573,-225.99999999999287,-149.0000000000009,-274.9999999999915,-379.99999999999545,-265.0000000000041,-375.0000000000031,48.000000000003595,,-4181.999999999952
2021.02.22,-140.0000000000068,214.99999999998744,-75.00000000000284,-204.99999999999963,-631.0000000000038,-388.0000000000106,-4.9999999999954525,-217.0000000000005,-326.9999999999995,-424.9999999999976,9.999999999998899,-533.0000000000155,-519.0000000000028,342.9999999999822,17.000000000000348,-153.9999999999875,-147.99999999999613,-282.99999999998704,-396.0000000000008,-273.000000000001,-397.99999999999835,62.99999999999084,,-4469.0000000000455
2021.02.22,-148.99999999999915,192.99999999999872,-72.0000000000054,-200.99999999999562,-602.999999999998,-452.00000000000796,-69.00000000000261,-208.00000000000819,-300.99999999999574,-400.9999999999958,76.99999999999375,-578.000000000003,-496.00000000000756,446.9999999999974,158.0000000000137,-1.999999999990898,-183.9999999999975,-298.9999999999924,-411.00000000000136,-250.00000000000577,-375.9999999999986,63.99999999999739,,-4113.0000000000055
2021.02.22,-265.0000000000041,154.99999999999403,-156.99999999999602,-264.999999999993,-594.99999999999,-433.0000000000167,-61.99999999999761,-169.00000000000804,-321.0000000000046,-402.9999999999978,68.00000000000139,-569.9999999999932,-586.0000000000198,506.9999999999908,96.00000000000719,-29.999999999996696,-134.9999999999909,-313.99999999999295,-409.9999999999966,-329.00000000000153,-430.00000000000813,41.000000000002146,,-4607.000000000013
2021.02.22,-141.00000000001333,170.99999999998784,-170.99999999999892,-281.99999999999335,-442.9999999999934,-389.0000000000171,-102.00000000000387,-136.00000000000279,-309.99999999999915,-396.9999999999918,136.00000000000279,-436.00000000000705,-462.0000000000068,519.9999999999872,56.000000000011596,-85.00000000000173,-119.99999999999034,-329.9999999999983,-427.99999999999727,-363.0000000000022,-465.9999999999998,46.999999999997044,,-4131.000000000031
2021.02.22,-175.00000000001404,145.99999999997948,-185.99999999999727,-322.00000000000006,-385.99999999999744,-307.99999999999716,-188.0000000000024,-102.00000000000209,-273.000000000001,-386.9999999999929,109.99999999999899,-478.00000000000864,-462.0000000000068,476.9999999999941,19.999999999997797,-185.99999999999727,-141.9999999999959,-346.9999999999942,-471.9999999999942,-358.0000000000028,-494.00000000000557,86.0000000000083,,-4427.000000000031
2021.02.22,-192.99999999999872,147.99999999999258,-180.0000000000024,-329.999999999997,-387.000000000004,-299.00000000000483,-189.99999999999773,-92.00000000000318,-258.0000000000027,-385.99999999999744,103.99999999999298,-481.9999999999993,-486.00000000000864,482.999999999989,36.0000000000138,-194.99999999998963,-132.99999999999557,-333.999999999989,-471.9999999999942,-351.99999999999676,-504.00000000000443,104.99999999999955,,-4396.999999999998
2021.02.22,-107.99999999999699,242.99999999999324,-136.99999999999824,-259.9999999999936,-283.99999999999534,-242.00000000000887,-177.99999999999727,-26.999999999999247,-207.00000000000162,-308.9999999999926,124.99999999999733,-344.99999999999886,-504.0000000000156,544.9999999999955,69.00000000000794,-87.99999999999919,-46.999999999997044,-262.00000000000045,-375.0,-370.9999999999991,-483.0000000000001,53.999999999998494,,-3191.0000000000014
2021.02.22,-368.00000000001273,131.99999999999878,-297.9999999999983,-398.9999999999938,-407.99999999998613,-277.00000000001614,-99.99999999999432,-23.00000000000635,-287.9999999999994,-373.99999999999653,73.00000000000084,-389.00000000001,-693.0000000000102,605.9999999999955,-52.99999999999194,-201.99999999999108,13.00000000000523,-303.99999999998784,-399.0000000000009,-492.0000000000035,-580.9999999999982,42.999999999993044,,-4781.000000000004
2021.02.22,-256.00000000001177,280.9999999999979,-204.00000000000418,-317.9999999999961,-357.99999999999164,-300.00000000001137,-63.00000000000239,31.999999999998696,-231.0000000000034,-326.9999999999995,124.99999999999733,-283.00000000001546,-757.0000000000076,753.9999999999881,102.00000000000209,-46.999999999997044,105.00000000000398,-208.99999999998897,-319.0000000000026,-487.0000000000041,-585.0000000000022,53.999999999998494,,-3291.000000000052
2021.02.22,-381.0000000000091,168.99999999999693,-331.0000000000035,-420.9999999999936,-340.9999999999913,-199.00000000001583,82.99999999999841,41.9999999999976,-275.99999999999847,-353.99999999999875,56.0000000000005,-85.00000000000796,-756.0000000000011,633.9999999999791,-136.99999999998712,-261.9999999999845,218.00000000000352,-161.99999999999193,-257.000000000005,-563.0000000000024,-636.0000000000032,28.000000000005798,,-3931.000000000012
2021.02.22,-487.99999999999955,113.99999999999189,-429.0000000000016,-488.999999999995,-435.0000000000076,-219.00000000001364,156.99999999999648,12.999999999996348,-358.9999999999982,-409.99999999999926,4.999999999999449,-96.00000000000364,-819.0000000000142,598.999999999994,-295.99999999998516,-377.9999999999894,237.99999999999955,-203.99999999999352,-272.99999999999613,-644.0000000000001,-679.0000000000074,-8.000000000008,,-5100.000000000035
2021.02.22,-428.00000000000614,45.99999999999049,-361.9999999999957,-361.9999999999957,-547.999999999993,-270.99999999999903,287.9999999999967,-119.00000000000244,-392.00000000000347,-383.0,-26.000000000003798,-60.000000000002274,-642.0000000000092,389.99999999997925,-285.00000000000193,-228.99999999999034,176.00000000000193,-146.99999999999136,-155.9999999999917,-501.000000000007,-468.00000000000176,-96.99999999999153,,-4576.000000000018
2021.02.22,-496.00000000000756,-4.000000000004,-414.9999999999987,-397.99999999999835,-492.0000000000035,-263.00000000001324,204.00000000000773,-84.0000000000063,-375.9999999999986,-357.99999999999164,2.000000000002,-104.99999999998977,-654.0000000000213,452.99999999999227,-261.0000000000001,-176.99999999998272,156.99999999999648,-188.99999999999295,-179.9999999999926,-528.0000000000063,-475.99999999999864,-114.99999999999844,,-4755.000000000007
2021.02.22,-659.0000000000095,-45.000000000006146,-468.00000000000176,-448.9999999999994,-608.9999999999928,-294.0000000000165,164.00000000000148,-91.00000000000774,-405.9999999999952,-390.99999999999693,-55.000000000005045,-294.00000000001114,-805.0000000000113,478.999999999985,-286.99999999999284,-211.99999999998997,120.00000000000455,-254.99999999999545,-243.99999999999977,-561.0000000000003,-514.9999999999987,-112.000000000001,,-5989.00000000004
2021.02.22,-744.9999999999957,-96.00000000000719,-485.0000000000021,-470.9999999999992,-615.9999999999943,-304.9999999999997,118.00000000000921,-80.00000000000229,-380.999999999998,-370.9999999999991,-46.00000000000159,-359.00000000000887,-838.0000000000055,522.0000000000002,-215.99999999999397,-144.99999999999514,100.00000000000853,-259.00000000000034,-251.99999999999534,-539.999999999996,-500.00000000000045,-102.00000000000209,,-6066.99999999998
2021.02.22,-730.0000000000084,-154.0000000000097,-502.00000000000244,-497.99999999999847,-607.9999999999864,-331.0000000000146,125.0,-116.00000000000499,-402.9999999999978,-400.00000000000034,-19.999999999997797,-342.00000000001296,-739.0000000000008,482.999999999989,-226.99999999999943,-175.99999999999838,64.00000000000716,-277.9999999999916,-280.00000000000114,-523.0000000000068,-492.0000000000035,-96.00000000000719,,-6243.0000000000455
2021.02.22,-713.0000000000081,-87.00000000001484,-499.000000000005,-495.000000000001,-662.9999999999914,-383.0,198.99999999999807,-119.00000000000244,-439.0000000000005,-430.9999999999925,-21.999999999999797,-318.9999999999884,-810.0000000000218,542.9999999999824,-231.99999999998778,-183.99999999998417,111.0000000000042,-269.999999999996,-272.00000000000557,-567.0000000000064,-533.0000000000057,-92.00000000000318,,-6277.000000000029
2021.02.22,-697.0000000000143,-96.00000000000719,-539.0000000000006,-507.9999999999973,-655.0000000000056,-399.00000000001603,209.00000000000318,-124.00000000000189,-473.0000000000012,-444.9999999999954,0.999999999995449,-288.99999999998727,-781.0000000000094,551.9999999999969,-285.00000000000193,-193.99999999998306,112.00000000000898,-302.99999999999727,-281.9999999999965,-606.0000000000065,-548.0000000000041,-116.99999999998934,,-6467.000000000009
2021.02.22,-744.0000000000114,-164.00000000000858,-597.0000000000031,-548.9999999999995,-626.9999999999998,-363.0000000000022,188.0000000000024,-125.00000000000844,-488.999999999995,-447.99999999999284,-9.999999999998899,-284.9999999999966,-740.0000000000073,499.9999999999893,-374.999999999992,-254.999999999983,96.00000000000364,-335.9999999999985,-298.9999999999924,-631.0000000000038,-551.0000000000015,-144.0000000000108,,-6948.000000000011
2021.02.22,-666.000000000011,-93.00000000000975,-553.0000000000035,-471.99999999999466,-577.0000000000052,-370.00000000000364,180.99999999999739,-92.99999999999864,-456.9999999999963,-384.9999999999909,31.999999999998696,-235.99999999999,-750.0000000000063,581.9999999999936,-287.9999999999994,-81.9999999999821,129.0000000000049,-303.99999999998784,-230.00000000000398,-628.0000000000064,-504.00000000000443,-197.00000000000273,,-5961.000000000003
2021.02.22,-571.0000000000103,19.999999999997797,-470.9999999999992,-341.99999999999784,-563.0000000000024,-348.00000000001495,206.00000000000307,-69.00000000000794,-426.9999999999996,-307.99999999999716,22.999999999995246,-187.99999999998818,-789.0000000000175,600.9999999999849,-255.00000000000523,78.00000000000028,173.00000000000182,-250.99999999999056,-123.00000000000466,-619.0000000000028,-425.0000000000087,-278.00000000000045,,-4926.000000000064
2021.02.22,-516.0000000000053,79.99999999999119,-441.0000000000025,-380.999999999998,-587.0000000000042,-355.0000000000164,248.00000000000466,-78.00000000000028,-441.0000000000025,-380.999999999998,9.999999999998899,-162.00000000000614,-803.0000000000203,594.99999999999,-275.9999999999874,-100.99999999999554,194.00000000000261,-235.99999999999,-182.99999999999272,-626.9999999999998,-518.0000000000074,-177.99999999998929,,-5137.000000000027
2021.02.22,-524.9999999999977,58.99999999998684,-461.99999999999574,-393.9999999999944,-584.9999999999911,-367.0000000000062,251.00000000000477,-82.99999999999974,-453.0000000000034,-385.99999999999744,22.999999999995246,-158.00000000001546,-783.0000000000003,597.9999999999874,-286.99999999999284,-85.99999999998609,189.99999999999773,-250.0,-185.00000000000227,-634.9999999999967,-513.0000000000078,-191.99999999999218,,-5223.000000000006
2021.02.22,-516.0000000000053,13.999999999980695,-438.00000000000506,-407.0000000000018,-472.9999999999901,-273.0000000000121,233.0000000000041,-24.000000000001798,-397.99999999999835,-351.99999999999676,12.000000000000899,-157.0000000000107,-696.0000000000077,529.999999999986,-304.9999999999997,-239.99999999999577,195.99999999999795,-225.9999999999991,-201.99999999999818,-551.9999999999969,-487.0000000000041,-147.00000000000824,,-4908.000000000063
2021.02.23,-563.0000000000024,-51.000000000001044,-448.9999999999994,-371.99999999999454,-531.9999999999991,-310.0000000000103,287.9999999999967,-48.99999999999905,-383.99999999999545,-317.9999999999961,-4.000000000004,-167.0000000000016,-632.0000000000103,508.9999999999817,-259.9999999999936,-73.99999999999629,186.00000000000705,-225.9999999999991,-152.00000000000102,-522.0000000000002,-392.9999999999989,-157.00000000000713,,-4632.000000000025
2021.02.23,-590.0000000000016,0.0,-443.99999999999994,-378.999999999996,-547.999999999993,-354.0000000000099,242.00000000000443,-31.999999999998696,-388.9999999999949,-318.99999999999153,-4.999999999999449,-215.0000000000034,-766.0,576.9999999999831,-224.99999999998633,-24.999999999986144,195.0000000000074,-232.99999999998988,-162.9999999999967,-567.0000000000064,-445.0000000000065,-192.99999999999872,,-4877.9999999999645
2021.02.23,-643.0000000000158,-15.00000000000945,-502.00000000000244,-429.0000000000016,-571.9999999999948,-378.999999999996,233.0000000000041,-63.00000000000195,-424.9999999999976,-356.9999999999962,34.99999999999615,-176.9999999999925,-825.0000000000091,661.9999999999848,-212.99999999999653,-7.999999999985796,201.00000000000762,-234.99999999999943,-167.99999999999216,-629.9999999999973,-504.9999999999999,-194.0000000000053,,-5209.000000000002
2021.02.23,-588.9999999999951,-1.0000000000065512,-449.9999999999948,-405.9999999999952,-541.9999999999981,-375.0000000000142,239.00000000000432,-65.99999999999939,-390.0000000000015,-348.9999999999993,51.99999999999649,-138.00000000000523,-774.000000000008,651.9999999999859,-140.99999999999113,7.0000000000014495,200.00000000000284,-190.9999999999883,-152.9999999999916,-575.9999999999987,-491.0000000000081,-157.00000000000713,,-4639.000000000012
2021.02.23,-600.0000000000006,-10.000000000021103,-490.999999999997,-405.9999999999952,-543.999999999989,-375.0000000000142,215.0000000000034,-63.00000000000195,-422.00000000000017,-343.9999999999999,48.99999999999905,-163.0000000000109,-784.0000000000069,654.9999999999834,-207.00000000000162,19.999999999997797,188.0000000000024,-240.99999999999966,-159.9999999999966,-621.0000000000049,-480.99999999999807,-209.9999999999991,,-4995.000000000051
2021.02.23,-649.999999999995,-40.0000000000178,-485.0000000000021,-430.9999999999925,-536.9999999999875,-384.00000000000654,253.0000000000001,-51.000000000001044,-388.9999999999949,-339.0000000000004,63.00000000000195,-106.99999999999932,-796.0000000000189,687.9999999999998,-126.99999999998823,47.00000000001925,225.9999999999991,-175.99999999998772,-132.99999999999557,-590.999999999997,-492.999999999999,-173.00000000000094,,-4624.9999999999645
2021.02.23,-663.999999999998,-117.00000000001154,-531.0000000000036,-397.99999999999835,-570.0000000000039,-387.000000000004,207.9999999999984,-106.00000000000608,-441.0000000000025,-322.00000000000006,43.999999999999595,-194.99999999999318,-707.0000000000132,577.9999999999897,-234.99999999998522,101.00000000001774,133.00000000000978,-265.99999999999113,-138.00000000000523,-589.0000000000061,-397.0000000000029,-276.00000000000955,,-5275.00000000002
2021.02.23,-723.0000000000069,-243.00000000001543,-631.9999999999992,-400.9999999999958,-554.9999999999944,-385.00000000001313,195.99999999999795,-141.00000000000225,-492.999999999999,-286.99999999999284,51.99999999999649,-198.0000000000075,-602.0000000000136,502.9999999999868,-343.00000000000443,192.00000000001438,82.99999999999841,-337.99999999999386,-106.99999999999932,-612.9999999999969,-302.9999999999977,-411.0000000000058,,-5749.000000000044
2021.02.23,-705.0000000000001,-216.00000000001617,-560.0000000000049,-365.99999999999966,-544.9999999999955,-364.00000000000875,194.00000000000261,-126.99999999999933,-429.0000000000016,-256.99999999999613,41.000000000002146,-181.99999999998795,-621.0000000000049,497.99999999999847,-243.99999999999977,232.00000000000998,99.00000000000375,-260.9999999999957,-70.99999999999795,-544.0,-279.00000000000705,-370.00000000000364,,-5077.000000000002
2021.02.23,-666.000000000011,-197.00000000000273,-475.0000000000032,-320.9999999999935,-537.9999999999941,-363.0000000000022,171.99999999999704,-134.0000000000008,-371.99999999999454,-234.00000000000088,47.9999999999925,-212.99999999999386,-599.0000000000161,485.99999999998647,-112.000000000001,292.00000000000335,72.00000000000273,-212.99999999999386,-60.000000000002274,-451.0000000000014,-236.00000000000287,-320.00000000000915,,-4434.000000000042
2021.02.23,-621.0000000000049,-133.00000000000534,-434.000000000001,-295.0000000000008,-536.9999999999875,-365.99999999999966,189.00000000000716,-117.00000000000044,-354.9999999999942,-228.99999999999034,54.999999999993946,-183.9999999999975,-632.0000000000103,525.999999999982,-72.0000000000054,308.0000000000194,103.9999999999992,-179.9999999999926,-42.999999999992156,-451.0000000000014,-252.0000000000078,-304.9999999999997,,-4023.9999999999895
2021.02.23,-624.0000000000023,-145.00000000001734,-453.0000000000034,-310.9999999999946,-563.0000000000024,-388.0000000000106,204.9999999999983,-136.00000000000279,-385.000000000002,-256.0000000000007,53.999999999998494,-194.99999999999318,-618.0000000000074,517.9999999999962,-109.99999999998789,267.0000000000172,93.00000000000352,-204.9999999999983,-64.99999999999773,-465.9999999999998,-265.99999999999955,-297.9999999999983,,-4347.000000000004
2021.02.23,-656.9999999999965,-173.00000000000094,-483.0000000000001,-324.9999999999975,-594.0000000000057,-395.99999999999636,180.99999999999739,-153.99999999999858,-410.9999999999947,-268.99999999999704,36.0000000000027,-262.00000000000045,-619.000000000014,484.9999999999799,-153.00000000000313,246.00000000001288,52.00000000000671,-250.99999999999056,-96.00000000000364,-477.0000000000052,-261.0000000000001,-314.99999999999864,,-4896.000000000004
2021.02.23,-729.0000000000018,-245.0000000000063,-534.9999999999966,-373.99999999999653,-626.9999999999998,-407.0000000000018,191.0000000000025,-181.00000000000892,-439.99999999999596,-295.99999999999625,24.000000000001798,-282.0000000000107,-605.0000000000111,447.99999999998175,-201.00000000000674,198.00000000000927,34.000000000006025,-276.9999999999868,-120.99999999999511,-484.00000000000665,-263.0000000000021,-320.9999999999935,,-5493.000000000015
2021.02.23,-744.0000000000114,-239.00000000001143,-507.0000000000019,-300.0000000000003,-670.9999999999993,-434.000000000001,209.00000000000318,-195.00000000000074,-432.9999999999945,-246.99999999999721,14.999999999998348,-322.00000000000273,-630.0000000000194,451.99999999998573,-147.99999999999258,363.0000000000022,28.000000000005798,-259.00000000000034,-52.99999999999727,-453.99999999999886,-179.00000000000693,-388.0000000000106,,-5136.000000000052
2021.02.23,-724.9999999999978,-227.00000000002163,-502.00000000000244,-288.9999999999948,-658.0000000000031,-416.00000000001637,173.00000000000182,-184.00000000000637,-426.9999999999996,-237.99999999999378,14.000000000002899,-342.9999999999893,-632.0000000000103,449.9999999999948,-161.99999999999548,361.0000000000113,13.00000000000523,-276.9999999999868,-63.00000000000239,-458.9999999999983,-174.00000000000747,-398.9999999999938,,-5164.000000000003
2021.02.23,-571.9999999999948,-148.00000000001478,-463.9999999999977,-266.999999999995,-553.9999999999878,-412.00000000001234,156.0000000000059,-163.00000000000205,-417.0000000000007,-234.00000000000088,80.99999999999774,-247.0000000000141,-541.0000000000136,490.999999999997,-137.9999999999937,358.00000000001387,25.99999999999625,-275.99999999999625,-72.00000000000273,-472.00000000000574,-201.00000000000674,-384.00000000000654,,-4450.000000000035
