date,EURUSD,USDCAD,AUDUSD,NZDUSD,AUDCHF,GBPCAD,GBPAUD,EURJPY,AUDJPY,NZDCAD,empty,sum
2015.11.16,-61.99999999998429,73.99999999999629,-19.999999999997797,15.00000000000945,-5.999999999994898,93.99999999999409,166.99999999998383,-228.999999999985,-121.99999999999989,2.999999999997449,,-85.99999999998073
2015.11.16,2.999999999997449,137.00000000000932,19.00000000000235,101.00000000000664,65.00000000000395,209.9999999999991,275.9999999999874,-143.99999999997704,-74.99999999998863,-102.99999999999754,,489.0000000000429
2015.11.16,322.00000000000006,225.99999999999287,132.99999999999423,118.00000000000699,41.000000000002146,239.00000000001143,608.9999999999928,313.0000000000166,134.00000000000034,-30.999999999992145,,2104.000000000025
2015.11.16,367.0000000000062,191.99999999999218,119.99999999999788,101.00000000000664,2.000000000002,193.00000000002092,565.0000000000155,376.0000000000048,117.00000000000443,-29.999999999996696,,2003.000000000054
2015.11.16,161.99999999999548,224.000000000002,126.99999999999933,89.00000000000574,65.00000000000395,239.00000000001143,594.99999999999,-33.999999999991815,18.000000000000682,14.000000000002899,,1499.0000000000198
2015.11.16,148.99999999999915,278.00000000000045,166.99999999999494,176.0000000000095,87.00000000000374,219.00000000001364,607.0000000000242,-109.99999999998522,27.000000000001023,-69.9999999999923,,1530.0000000000691
2015.11.16,151.9999999999966,198.99999999999363,65.99999999999939,85.00000000000173,34.000000000000696,145.00000000001734,356.00000000002296,-144.9999999999818,-119.99999999999034,-0.999999999995449,,771.0000000000647
2015.11.16,253.00000000001432,200.00000000000017,131.00000000000333,158.0000000000026,41.9999999999976,124.00000000001299,526.0000000000265,-10.99999999999568,-31.999999999996476,-100.00000000000009,,1291.0000000000655
2015.11.16,181.00000000000892,214.00000000000307,64.99999999999284,115.00000000000954,4.999999999999449,184.00000000000637,370.00000000002586,-22.999999999996135,-64.99999999999773,-34.000000000000696,,1012.0000000000514
2015.11.16,192.99999999999872,173.00000000000094,31.000000000003247,112.000000000001,-56.0000000000005,104.00000000001519,251.00000000000122,-19.99999999998181,-109.99999999999943,-53.999999999998494,,624.00000000004
2015.11.16,158.0000000000137,190.00000000000128,21.999999999999797,106.00000000000608,-59.99999999999339,95.00000000000064,194.00000000002748,-51.9999999999925,-118.99999999999977,-31.999999999998696,,502.00000000006463
2015.11.16,123.00000000000644,167.00000000000603,39.00000000000014,150.00000000000568,-17.000000000000348,79.99999999999119,260.0000000000158,-65.99999999997408,-75.9999999999934,-109.99999999999899,,550.0000000000584
2015.11.16,165.00000000001512,241.00000000000233,61.999999999995396,154.0000000000097,-21.999999999999797,167.9999999999904,295.000000000023,-75.9999999999934,-89.9999999999892,-63.00000000000195,,834.0000000000516
2015.11.16,174.00000000000747,188.9999999999947,46.00000000000159,146.00000000000168,-29.000000000001247,116.00000000000499,278.00000000000045,-69.99999999999318,-110.99999999999,-90.0000000000012,,649.0000000000252
2015.11.16,138.0000000000159,136.00000000000279,61.999999999995396,121.99999999999989,-7.9999999999968985,31.999999999987594,326.0000000000041,-77.99999999997453,-71.99999999998852,-91.99999999999208,,566.0000000000537
2015.11.16,113.00000000000753,107.99999999999699,73.99999999999629,96.00000000000719,14.000000000002899,36.0000000000138,404.00000000002655,-60.99999999997863,-22.999999999996135,-78.00000000000028,,683.0000000000762
2015.11.16,85.00000000000173,90.99999999999665,34.99999999999615,56.0000000000005,6.0000000000060005,17.999999999984695,295.99999999998516,-94.99999999999886,-72.99999999999329,-34.000000000000696,,384.99999999997806
2015.11.16,100.0000000000112,46.999999999997044,24.999999999997247,60.00000000000449,46.999999999997044,48.000000000003595,371.99999999999454,-67.99999999998363,-73.99999999999807,-65.99999999999939,,491.00000000002416
2015.11.16,-71.99999999998319,0.0,-18.0000000000069,87.00000000000374,6.0000000000060005,-89.00000000000574,181.9999999999933,-506.9999999999766,-280.00000000000114,-131.99999999999878,,-822.9999999999692
2015.11.16,-139.9999999999846,-15.999999999993797,-87.99999999999919,30.000000000007798,-17.999999999995797,-370.999999999988,-295.99999999998516,-598.9999999999895,-368.9999999999998,-70.99999999999883,,-1937.999999999927
2015.11.16,-62.99999999999084,29.999999999996696,-80.00000000000229,69.00000000000794,-83.9999999999952,-445.99999999999085,-429.9999999999749,-723.9999999999895,-504.99999999999545,-88.99999999999464,,-2321.999999999929
2015.11.16,-18.999999999991246,-12.999999999996348,-46.00000000000159,132.0000000000099,-54.999999999993946,-322.9999999999844,-124.99999999997513,-594.9999999999989,-414.99999999999204,-208.99999999999253,,-1667.9999999999163
2015.11.16,161.00000000001114,34.000000000000696,-45.000000000006146,224.000000000002,-104.99999999999955,-222.99999999999542,-103.00000000000864,-521.9999999999914,-509.9999999999909,-293.99999999999426,,-1382.9999999999725
2015.11.16,106.00000000000608,56.99999999999594,-14.000000000002899,245.0000000000063,-24.999999999997247,-315.99999999998295,-145.99999999997948,-612.9999999999995,-491.9999999999902,-307.0000000000017,,-1504.9999999999459
2015.11.16,190.00000000000128,208.99999999999253,151.00000000000114,600.0000000000006,141.99999999999767,-37.99999999998249,404.9999999999887,-533.9999999999918,-304.9999999999926,-680.0000000000028,,140.00000000001205
2015.11.16,165.9999999999995,171.99999999999437,109.00000000000354,589.0000000000061,87.99999999999919,-8.000000000008,369.0000000000193,-592.9999999999893,-375.99999999999056,-691.9999999999926,,-175.9999999999584
