names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['EURCHF', 'AUDCHF']",80.0,-1.0,S
GBPUSD,10,"['EURCHF', 'EURUSD']",80.0,-0.6176428571428572,S
EURUSD,10,"['AUDCHF', 'NZDUSD', 'GBPAUD']",80.0,-0.06,S
USDJPY,50,['EURCAD'],80.0,-0.23481547139385825,S
USDCAD,30,"['GBPAUD', 'CHFJPY', 'AUDUSD', 'EURUSD']",100.0,-0.25430158730158736,S
AUDUSD,10,"['NZDCHF', 'CADCHF', 'AUDCHF']",100.0,1.0,B
NZDUSD,20,"['EURUSD', 'EURCHF', 'USDCAD']",100.0,-0.9398095238095237,S
GBPCHF,15,"['GBPCHF', 'CADCHF', 'NZDCHF', 'USDCHF', 'AUDCHF']",80.0,-1.0,S
CHFJPY,10,"['GBPCHF', 'CADCHF', 'NZDCHF']",80.0,0.5572380952380954,B
CADCHF,10,"['EURAUD', 'AUDCAD']",100.0,-1.0,S
AUDCHF,10,"['GBPUSD', 'EURJPY', 'GBPJPY']",80.0,0.4065714285714286,B
NZDCHF,10,"['EURAUD', 'AUDCAD']",100.0,-1.0,S
EURGBP,30,"['EURCAD', 'USDCHF', 'CADCHF', 'EURAUD', 'NZDCHF']",80.0,0.6226621711621714,B
GBPJPY,10,"['EURCHF', 'EURUSD']",80.0,-0.6575238095238095,S
GBPCAD,20,"['EURNZD', 'CADCHF', 'EURCAD', 'NZDCHF', 'CADJPY', 'USDCAD', 'AUDJPY']",100.0,-0.7383333333333333,S
GBPAUD,30,"['EURCAD', 'CADCHF', 'NZDCHF']",80.0,-0.4513733766233766,S
EURJPY,10,"['EURCHF', 'EURUSD']",80.0,-0.4916666666666667,S
EURCAD,15,"['AUDCAD', 'EURAUD', 'AUDCHF', 'AUDNZD']",100.0,1.0,B
EURAUD,10,['NZDUSD'],80.0,-0.2632857142857143,S
CADJPY,15,['EURUSD'],80.0,-1.0,S
AUDJPY,15,"['EURUSD', 'EURAUD']",80.0,-1.0,S
AUDCAD,15,['CHFJPY'],80.0,0.6961305916305919,B
NZDCAD,15,"['USDCAD', 'EURJPY', 'GBPJPY', 'GBPUSD']",100.0,-0.5012380952380955,S
AUDNZD,10,"['NZDUSD', 'EURJPY', 'GBPJPY', 'GBPUSD']",100.0,0.98,B
