date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.08.07,65.99999999999939,-205.99999999999508,-66.0000000000025,-232.99999999999432,-303.9999999999932,49.99999999999449,-317.9999999999961,-160.99999999998892,-100.00000000000009,-199.00000000000472,-78.00000000000028,99.00000000000463,-207.9999999999984,21.999999999988695,-299.99999999998914,189.99999999999773,90.00000000001229,-110.99999999999443,70.0000000000145,-250.0,-313.0000000000024,86.99999999998909,-94.00000000000519,-296.9999999999917,,-2563.9999999999554
2017.08.07,85.99999999999719,-212.99999999999653,-48.00000000000182,-235.99999999999176,-290.9999999999968,-2.999999999997449,-326.0000000000041,-134.99999999999625,-92.99999999999864,-178.00000000000037,-65.00000000000395,92.00000000000318,-243.99999999999977,11.999999999989797,-238.99999999998923,206.00000000001728,131.99999999999878,-60.99999999999994,129.00000000000134,-257.99999999999557,-307.00000000000216,21.99999999999136,-152.00000000000767,-312.00000000000114,,-2481.9999999999845
2017.08.07,87.99999999999919,-214.99999999998744,-28.999999999996362,-214.99999999998744,-282.99999999999994,-36.0000000000027,-324.9999999999975,-141.99999999999767,-75.00000000000284,-173.9999999999964,-46.00000000000159,90.99999999999665,-246.99999999998568,-24.000000000001798,-217.0000000000005,218.00000000001774,141.00000000001333,-56.000000000011596,157.00000000000713,-232.99999999998988,-311.00000000000705,-7.000000000005002,-167.00000000000603,-383.0,,-2489.9999999999436
2017.08.07,104.99999999999955,-231.99999999998778,-46.999999999997044,-248.99999999998812,-291.99999999999227,19.999999999997797,-306.00000000000625,-139.9999999999846,-78.00000000000028,-170.00000000000347,14.999999999998348,100.00000000000009,-256.9999999999766,35.999999999991594,-221.00000000000452,233.0000000000041,144.0000000000108,-46.0000000000127,290.9999999999968,-257.99999999999557,-311.9999999999976,24.999999999991473,-148.0000000000037,-377.0000000000051,,-2163.999999999965
2017.08.07,87.99999999999919,-236.99999999999832,-46.999999999997044,-232.99999999999432,-290.9999999999968,19.00000000000235,-358.9999999999982,-167.9999999999904,-70.0000000000034,-173.00000000000094,-4.999999999999449,100.99999999999554,-257.99999999998136,-49.00000000001015,-195.9999999999962,221.00000000000364,161.99999999999548,-29.00000000001235,314.99999999999864,-247.99999999999045,-304.00000000000205,30.000000000001137,-140.0000000000068,-371.99999999999454,,-2242.9999999999773
2017.08.07,54.999999999993946,-239.99999999999577,-33.00000000000125,-187.99999999998818,-270.99999999999903,-4.999999999999449,-407.0000000000018,-191.99999999999218,-81.9999999999932,-202.0000000000022,-12.000000000000899,82.99999999999974,-262.9999999999768,-100.99999999999554,-146.00000000000168,213.99999999999864,184.00000000000637,-26.999999999999247,314.00000000001427,-207.9999999999984,-278.99999999999636,6.999999999990791,-128.00000000000588,-371.99999999999454,,-2298.9999999999386
2017.08.07,39.999999999995595,-229.99999999999687,-13.00000000000523,-154.99999999999403,-248.99999999999923,-53.00000000000304,-412.00000000001234,-183.99999999998417,-76.99999999999375,-171.99999999999437,7.0000000000014495,82.99999999999974,-264.99999999998636,-109.00000000000354,-104.99999999999955,209.00000000000318,201.00000000000674,-9.000000000014552,334.9999999999964,-198.99999999999807,-269.00000000000546,-32.00000000001069,-161.00000000000003,-380.00000000000256,,-2199.000000000001
2017.08.07,24.999999999997247,-208.99999999999253,-27.000000000001023,-150.99999999999002,-243.99999999999977,-36.999999999998145,-408.00000000000836,-164.99999999999292,-73.00000000000084,-180.0000000000024,-2.000000000002,19.00000000000235,-266.9999999999959,-117.99999999999588,-143.00000000000423,100.99999999999909,141.00000000001333,-97.9999999999981,209.00000000001472,-197.9999999999933,-275.99999999999625,-22.00000000000557,-146.00000000000168,-388.9999999999949,,-2657.9999999999477
2017.08.07,17.999999999995797,-239.99999999999577,-42.00000000000159,-95.999999999985,-239.99999999999577,-46.00000000000159,-402.9999999999978,-125.99999999998168,-64.99999999999284,-178.99999999999582,-0.999999999995449,14.000000000002899,-270.9999999999866,-211.00000000000563,-120.99999999999334,96.00000000000364,124.99999999999733,-112.000000000001,219.00000000001364,-177.99999999999727,-254.99999999999545,-11.00000000000989,-114.00000000000298,-365.99999999999966,,-2604.9999999999222
2017.08.07,-28.000000000005798,-200.00000000000017,-57.999999999992724,-90.99999999999665,-210.99999999999451,-195.00000000000074,-385.99999999999744,-160.99999999998892,-20.999999999993246,-151.9999999999966,4.999999999999449,56.0000000000005,-250.99999999997635,-228.00000000000597,-102.00000000000209,132.000000000005,239.99999999999577,-28.000000000005798,263.00000000001324,-122.99999999999045,-227.00000000000387,-144.00000000000546,-204.99999999999963,-415.99999999999415,,-2530.999999999937
2017.08.07,-139.00000000000023,-238.99999999998923,6.000000000000227,13.000000000018552,-131.99999999999878,-255.00000000000523,-642.0000000000092,-322.9999999999844,-66.99999999999484,-182.00000000000438,90.99999999999665,16.0000000000049,-329.9999999999841,-446.0000000000131,-36.999999999998145,112.00000000002319,239.00000000001143,51.99999999998539,531.0000000000148,-107.99999999998988,-168.99999999999693,-239.00000000000432,-270.99999999999903,-539.0000000000006,,-3057.999999999917
2017.08.07,-197.00000000000273,-211.99999999998997,13.00000000000523,50.0000000000167,-134.0000000000008,-269.00000000000813,-608.0000000000085,-531.9999999999991,-110.99999999999443,-217.0000000000005,56.0000000000005,34.99999999999615,-317.99999999998363,-412.00000000001234,8.000000000008,183.9999999999975,429.99999999999704,211.00000000000563,723.0000000000069,-100.99999999999909,-186.00000000000705,-240.0000000000091,-268.0000000000016,-534.9999999999966,,-2629.999999999979
2017.08.07,-53.999999999998494,-173.99999999998528,58.9999999999975,89.00000000000574,-134.99999999999625,-317.0000000000006,-439.0000000000116,-409.99999999999926,-4.999999999999449,-134.0000000000008,161.99999999999548,205.99999999999508,-337.99999999999386,-350.00000000000585,11.00000000000545,404.0000000000248,612.0000000000125,343.99999999998875,990.000000000002,-120.99999999999511,-222.99999999999898,-261.0000000000099,-297.00000000000284,-600.9999999999849,,-981.9999999999561
2017.08.07,4.999999999999449,-183.99999999998417,37.9999999999967,133.00000000000534,-80.99999999999774,-379.0000000000071,-382.0000000000157,-303.9999999999932,63.00000000000195,-56.0000000000005,271.9999999999945,173.00000000000094,-334.99999999997954,-514.0000000000144,109.00000000000354,330.0000000000125,629.9999999999973,401.99999999999125,1111.0000000000175,-93.99999999999409,-176.00000000000193,-326.9999999999982,-362.00000000000676,-611.000000000006,,-538.999999999978
2017.08.07,-0.999999999995449,-207.00000000000162,66.0000000000025,178.00000000001148,-41.9999999999976,-384.00000000000654,-432.9999999999945,-275.9999999999874,106.00000000000608,11.00000000000545,302.0000000000023,129.00000000000134,-375.0,-514.9999999999987,236.99999999999832,350.9999999999991,683.0000000000114,468.00000000000176,1127.9999999999957,-49.99999999999716,-117.00000000000443,-328.00000000000296,-317.0000000000006,-577.9999999999897,,36.00000000005855
2017.08.07,-114.99999999999844,-193.99999999998306,105.99999999999454,209.9999999999991,-2.999999999997449,-433.0000000000056,-520.0000000000093,-385.99999999999744,38.0000000000047,-21.999999999999797,270.0000000000036,107.00000000000153,-400.99999999998204,-544.0000000000111,304.9999999999997,332.9999999999984,634.0000000000013,434.9999999999854,1165.000000000016,-60.99999999999284,-105.99999999999454,-358.0000000000041,-355.0000000000053,-624.9999999999867,,-519.9999999999634
2017.08.07,-87.99999999999919,-205.99999999999508,88.99999999999864,236.00000000001398,41.000000000002146,-430.00000000000813,-538.0000000000163,-378.999999999996,62.000000000006494,9.999999999998899,280.9999999999979,114.00000000000298,-411.00000000000136,-575.9999999999987,416.00000000001637,367.00000000001864,700.999999999996,592.9999999999991,1218.000000000008,-37.9999999999967,-46.999999999997044,-371.9999999999999,-352.00000000000784,-534.9999999999966,,156.0000000000465
2017.08.07,27.999999999994696,-193.99999999998306,94.0000000000083,207.00000000000162,24.999999999997247,-409.99999999999926,-392.9999999999989,-285.00000000000193,134.0000000000008,75.00000000000284,326.0000000000041,129.00000000000134,-406.99999999998226,-622.9999999999958,358.9999999999982,421.0000000000207,746.0000000000023,607.0000000000019,1198.0000000000102,-39.99999999999204,-54.000000000002046,-328.00000000000296,-334.00000000000097,-529.0000000000017,,752.0000000000831
2017.08.07,-11.00000000000545,-218.99999999999142,7.999999999995566,196.0000000000184,-22.999999999995246,-411.0000000000058,-449.0000000000105,-329.00000000000153,101.00000000000664,26.000000000003798,285.9999999999974,114.99999999999844,-419.9999999999875,-638.0000000000052,351.99999999999676,362.0000000000232,739.0000000000008,564.9999999999933,1158.9999999999989,-9.999999999990905,-42.00000000000159,-344.0000000000083,-312.00000000000114,-519.0000000000028,,182.0000000000257
2017.08.07,-43.999999999999595,-192.99999999999872,55.999999999997385,235.00000000000742,14.000000000002899,-438.00000000000506,-463.0000000000134,-327.99999999999494,102.99999999999754,19.00000000000235,310.9999999999946,124.99999999999733,-375.99999999997635,-591.0000000000082,324.0000000000132,341.0000000000082,703.0000000000092,543.0000000000045,1167.0000000000068,-31.999999999996476,-85.99999999999852,-365.0000000000091,-352.00000000000784,-570.0000000000039,,103.00000000002922
2017.08.07,-70.99999999999883,-185.99999999999727,91.99999999999875,205.00000000001074,-3.999999999992898,-470.00000000000375,-466.9999999999952,-336.9999999999873,87.99999999999919,4.999999999999449,305.99999999999517,136.00000000000279,-385.9999999999957,-524.0000000000133,104.00000000001519,350.9999999999991,649.999999999995,470.9999999999992,1225.0000000000093,-48.99999999999238,-102.00000000000387,-371.0000000000093,-387.99999999999943,-631.9999999999882,,-353.9999999999535
2017.08.07,-36.0000000000027,-13.999999999980695,82.00000000000784,202.00000000001327,-5.999999999994898,-472.00000000000574,-280.9999999999979,-279.99999999999136,84.0000000000063,12.000000000000899,341.99999999999784,219.99999999999798,-169.9999999999875,-426.9999999999996,56.000000000011596,290.00000000002046,609.9999999999994,465.99999999998863,1200.0000000000011,-37.9999999999967,-78.00000000000296,-396.0000000000008,-392.9999999999989,-607.9999999999864,,365.00000000009936
2017.08.07,-58.99999999999794,91.00000000001884,120.99999999999511,416.00000000001637,87.00000000000374,-479.0000000000072,-187.00000000000384,-198.99999999999363,229.00000000000142,102.99999999999754,385.000000000002,248.99999999999923,-106.99999999999932,-581.9999999999936,93.00000000000975,286.00000000000136,777.0000000000055,526.9999999999886,1194.0000000000061,72.00000000000273,-19.000000000005457,-399.0000000000009,-275.000000000003,-570.0000000000039,,1754.0000000000393
2017.08.07,-60.99999999999994,56.000000000011596,72.00000000000273,266.0000000000107,4.999999999999449,-472.00000000000574,-229.00000000001253,-235.99999999999176,145.00000000000622,26.999999999999247,307.99999999999716,251.00000000000122,-102.99999999998022,-412.00000000001234,48.000000000003595,286.00000000000136,673.0000000000125,425.99999999999307,1080.9999999999986,28.000000000005798,-55.999999999997385,-400.0000000000057,-294.00000000000534,-574.9999999999922,,834.0000000000406
2017.08.07,-87.00000000000374,26.0000000000149,40.99999999999682,180.0000000000024,0.0,-431.0000000000036,-266.0000000000107,-235.99999999999176,65.00000000000395,4.000000000004,305.99999999999517,207.99999999999707,-93.99999999999409,-286.99999999999284,60.000000000015596,203.00000000000296,527.9999999999951,408.9999999999927,1035.0000000000082,-37.9999999999967,-55.00000000000682,-393.0000000000007,-355.0000000000053,-558.9999999999984,,264.00000000002433
2017.08.07,-70.0000000000034,47.00000000001925,-15.000000000000568,195.00000000001182,28.000000000005798,-436.00000000000307,-246.99999999999721,-238.99999999998923,56.0000000000005,39.999999999995595,319.99999999999807,224.000000000002,-48.00000000000182,-385.99999999999744,53.999999999998494,155.00000000000114,516.0000000000053,448.000000000004,1100.000000000012,-1.9999999999953388,-7.000000000005002,-436.00000000000705,-387.99999999999943,-557.9999999999918,,351.00000000006264
2017.08.07,-14.999999999998348,73.00000000001194,82.99999999999841,277.00000000001614,75.9999999999983,-456.00000000000085,-143.00000000000423,-234.99999999998522,148.99999999999915,92.99999999999864,373.99999999999653,258.9999999999981,-73.99999999998386,-289.0000000000059,103.00000000000864,282.0000000000107,659.0000000000095,553.9999999999878,1228.0000000000068,2.0000000000095497,-16.000000000005343,-407.0000000000107,-368.00000000000165,-561.9999999999958,,1647.0000000000578
2017.08.07,-21.999999999999797,100.0000000000112,28.000000000005798,248.00000000000378,78.00000000000028,-483.0000000000001,-131.00000000001444,-194.99999999998963,129.00000000000134,102.99999999999754,400.9999999999958,268.0000000000016,-4.9999999999954525,-242.99999999999324,112.000000000001,189.99999999999773,621.0000000000049,546.9999999999864,1224.000000000003,29.000000000010573,25.000000000005684,-466.0000000000082,-418.0000000000073,-577.0000000000052,,1563.000000000013
2017.08.07,-73.99999999999629,94.00000000001629,39.00000000000148,273.0000000000121,104.99999999999955,-518.0000000000074,-232.00000000000998,-212.99999999999653,101.00000000000664,75.00000000000284,400.00000000000034,224.000000000002,-63.99999999999295,-273.9999999999965,156.00000000000057,197.00000000000273,595.0000000000122,523.9999999999911,1273.000000000013,21.000000000000796,43.00000000000637,-484.99999999999943,-419.00000000000273,-592.9999999999991,,1248.0000000000668
2017.08.07,-70.0000000000034,77.00000000001594,16.999999999995907,241.00000000000233,63.00000000000195,-502.9999999999979,-251.00000000000122,-254.999999999983,73.00000000000084,26.999999999999247,380.999999999998,236.00000000000287,-30.99999999997749,-259.9999999999936,129.00000000000134,185.00000000000227,604.0000000000045,499.9999999999893,1276.0000000000105,31.00000000000591,46.999999999997044,-490.99999999999966,-433.0000000000056,-631.0000000000038,,962.000000000062
2017.08.07,-77.00000000000485,68.00000000000139,-15.000000000000568,207.00000000000162,28.000000000005798,-480.99999999999807,-263.99999999999756,-291.9999999999812,46.999999999997044,9.00000000000345,365.99999999999966,261.0000000000001,37.00000000000614,-224.000000000002,78.00000000000028,189.00000000002137,588.9999999999951,495.99999999998533,1303.0000000000098,32.00000000001069,24.00000000000091,-493.9999999999998,-443.0000000000045,-638.9999999999895,,805.0000000000607
2017.08.07,-99.00000000000463,45.000000000006146,-1.9999999999953388,212.00000000001216,26.999999999999247,-470.00000000000375,-319.0000000000026,-334.9999999999964,36.0000000000027,-21.00000000000435,327.99999999999494,253.99999999999866,31.00000000000591,-249.99999999999466,92.00000000000318,200.00000000001705,578.9999999999961,485.0000000000021,1266.0000000000116,32.00000000001069,25.000000000005684,-472.999999999999,-436.00000000000307,-631.9999999999882,,575.0000000000741
2017.08.07,-119.00000000000244,60.99999999999994,10.000000000005116,228.00000000000597,41.9999999999976,-460.00000000000483,-304.00000000001535,-319.999999999987,36.0000000000027,-19.999999999997797,312.00000000000114,253.99999999999866,26.00000000001046,-236.00000000001398,110.99999999999443,195.0000000000216,604.0000000000045,472.9999999999901,1214.0000000000039,41.00000000001103,22.999999999996135,-457.9999999999984,-403.0000000000089,-609.9999999999994,,700.0000000000151
2017.08.07,-100.99999999999554,31.000000000003247,1.9999999999953388,251.00000000000122,18.0000000000069,-440.00000000000705,-302.0000000000023,-312.00000000000114,48.000000000003595,-21.00000000000435,314.99999999999864,243.99999999999977,-9.999999999990905,-286.99999999999284,69.00000000000794,212.0000000000175,632.0000000000103,448.000000000004,1185.0000000000139,51.00000000000193,-4.0000000000048885,-439.00000000000716,-374.0000000000077,-619.9999999999983,,596.0000000000517
2017.08.07,-99.00000000000463,28.000000000005798,1.0000000000047748,249.00000000001032,19.999999999997797,-460.00000000000483,-317.0000000000117,-322.00000000000006,58.99999999999794,-24.999999999997247,317.9999999999961,244.99999999999523,-12.999999999976808,-304.9999999999997,97.9999999999981,193.00000000001205,635.0000000000077,461.99999999998465,1227.0000000000002,61.00000000000705,7.000000000005002,-469.0000000000083,-382.00000000000455,-617.0000000000009,,594.0000000000141
2017.08.07,-97.00000000000264,6.000000000017103,-3.0000000000001137,240.00000000001796,21.999999999999797,-443.0000000000045,-331.0000000000146,-329.00000000000153,50.0000000000056,-19.999999999997797,322.00000000000006,238.0000000000049,-33.999999999991815,-310.9999999999946,144.99999999999514,219.0000000000225,646.0000000000132,496.99999999999187,1255.0000000000061,52.00000000000671,9.000000000000341,-457.00000000000784,-382.00000000000455,-595.9999999999966,,698.0000000000648
2017.08.07,-68.99999999999685,15.00000000000945,4.9999999999954525,238.0000000000049,30.000000000007798,-426.9999999999996,-321.0000000000157,-310.9999999999946,67.00000000000594,-0.999999999995449,314.99999999999864,246.00000000000176,-25.999999999982037,-273.9999999999965,141.00000000001333,235.00000000001364,649.999999999995,497.99999999999847,1229.0000000000134,42.00000000000159,0.0,-434.0000000000117,-365.99999999999966,-583.9999999999845,,898.0000000000832
2017.08.07,-82.99999999999974,4.000000000004,34.000000000006025,235.00000000000742,31.000000000003247,-407.0000000000018,-330.0000000000081,-319.999999999987,53.999999999998494,-10.999999999994348,282.0000000000045,246.99999999999721,-54.9999999999784,-261.0000000000001,139.00000000000023,263.00000000000523,639.9999999999961,492.0000000000035,1182.0000000000164,19.000000000005457,-10.000000000005116,-398.00000000001035,-347.0000000000084,-561.9999999999958,,838.0000000000585
2017.08.08,-53.00000000000304,-24.000000000001798,22.999999999996135,173.00000000000094,17.000000000000348,-404.99999999999983,-330.0000000000081,-315.99999999998295,58.99999999999794,-9.999999999998899,285.00000000000193,222.99999999999542,-100.99999999999909,-304.9999999999997,102.00000000000209,243.00000000002342,618.0000000000074,441.99999999998687,1130.0000000000089,24.00000000000091,-31.00000000000591,-390.00000000000057,-378.00000000000057,-558.9999999999984,,437.0000000000233
2017.08.08,-70.99999999999883,-19.999999999997797,34.000000000006025,223.00000000001762,14.999999999998348,-392.9999999999989,-350.00000000000585,-308.9999999999815,68.00000000000139,-19.999999999997797,278.9999999999959,221.99999999999997,-115.99999999998545,-327.00000000001063,144.99999999999514,271.000000000015,639.0000000000118,452.99999999999227,1109.0000000000043,9.000000000000341,-37.00000000000614,-373.00000000000466,-363.0000000000022,-561.9999999999958,,526.0000000000524
2017.08.08,-65.99999999999939,-14.999999999987246,37.9999999999967,224.000000000002,9.999999999998899,-430.00000000000813,-331.0000000000146,-324.9999999999975,68.00000000000139,-19.999999999997797,290.00000000000136,234.00000000000088,-109.99999999998522,-314.99999999999864,127.00000000001043,302.99999999999727,652.0000000000082,483.99999999999557,1158.0000000000146,10.000000000005116,-43.99999999999693,-410.0000000000108,-374.0000000000077,-602.999999999998,,555.0000000000302
2017.08.08,-90.99999999999665,-3.999999999981796,34.99999999999659,224.000000000002,40.00000000000669,-458.9999999999983,-346.0000000000019,-323.99999999999096,60.00000000000449,11.00000000000545,326.0000000000041,221.99999999999997,-90.99999999997976,-292.00000000000335,201.00000000000674,241.00000000001387,641.0000000000027,536.0000000000032,1226.000000000016,22.00000000000557,1.0000000000047748,-447.00000000000273,-399.0000000000049,-591.9999999999925,,741.0000000001189
2017.08.08,-87.99999999999919,-8.999999999992347,25.000000000005684,235.00000000000742,50.0000000000056,-469.0000000000083,-353.0000000000033,-342.9999999999822,56.0000000000005,9.00000000000345,312.9999999999966,226.00000000000398,-99.99999999999432,-316.0000000000052,212.99999999999653,252.00000000000955,652.0000000000082,546.000000000002,1236.9999999999993,28.000000000005798,15.000000000000568,-457.9999999999984,-409.99999999999926,-590.0000000000016,,721.0000000000612
2017.08.08,-85.99999999999719,-15.999999999993797,30.000000000001137,202.00000000001327,-17.000000000000348,-443.0000000000045,-364.00000000000875,-395.99999999999636,34.000000000000696,-65.00000000000395,307.99999999999716,248.00000000000378,-107.99999999997567,-320.00000000000915,89.00000000000574,308.9999999999975,679.9999999999917,483.99999999999557,1262.0000000000075,2.0000000000095497,-58.000000000006935,-425.00000000001137,-414.9999999999987,-663.999999999998,,271.0000000000189
2017.08.08,-104.99999999999955,-52.99999999999194,22.999999999996135,158.0000000000137,-37.99999999999359,-436.9999999999985,-419.9999999999982,-419.9999999999982,6.0000000000060005,-94.00000000000519,277.000000000005,261.0000000000001,-135.99999999999568,-290.9999999999968,26.999999999999247,313.0000000000166,679.0000000000074,458.9999999999872,1277.000000000017,-22.999999999996135,-94.99999999999886,-423.0000000000018,-409.99999999999926,-658.9999999999874,,-123.9999999999128
2017.08.08,-68.99999999999685,-55.99999999998939,-13.999999999995794,90.00000000001229,-36.999999999998145,-463.9999999999977,-375.9999999999986,-401.99999999999125,-15.999999999993797,-65.00000000000395,310.9999999999946,270.0000000000036,-125.99999999997635,-239.99999999999577,79.00000000000685,317.0000000000073,601.000000000007,503.99999999999335,1326.000000000005,-59.99999999998806,-64.00000000000716,-457.9999999999984,-490.00000000000153,-716.9999999999899,,-155.99999999989257
2017.08.08,-68.00000000000139,-79.99999999999119,21.000000000000796,100.0000000000112,-63.99999999999739,-494.00000000000557,-384.00000000000654,-412.9999999999967,2.000000000002,-82.00000000000429,349.99999999999477,271.9999999999945,-165.99999999999682,-235.00000000000742,93.00000000000975,367.00000000001864,639.0000000000118,476.9999999999941,1424.000000000003,-57.999999999992724,-109.99999999999943,-490.99999999999966,-531.9999999999991,-780.9999999999873,,-212.99999999994498
2017.08.08,-48.99999999999905,-184.99999999999073,-141.00000000000534,-11.999999999989797,-237.99999999999378,-453.99999999999886,-409.0000000000149,-466.9999999999952,-14.000000000002899,-188.9999999999947,287.0000000000039,280.9999999999979,-159.9999999999966,-272.00000000000557,-143.99999999998857,349.00000000001796,658.0000000000031,336.00000000000296,1360.0000000000057,-70.99999999999795,-209.99999999999375,-439.00000000000716,-498.00000000000955,-838.0000000000055,,-1518.9999999999584
2017.08.08,-65.99999999999939,-177.99999999998929,-109.99999999999943,52.000000000007596,-205.99999999999508,-430.00000000000813,-456.9999999999963,-489.99999999999045,-14.999999999998348,-182.00000000000438,300.99999999999574,277.000000000005,-106.99999999999932,-299.00000000000483,-112.000000000001,316.0000000000025,727.9999999999953,350.9999999999902,1398.0000000000105,2.0000000000095497,-143.00000000000068,-520.0000000000102,-474.00000000000773,-856.9999999999967,,-1220.9999999999848
2017.08.08,-73.00000000000084,-158.99999999999804,-135.00000000000512,82.00000000000429,-173.9999999999964,-480.99999999999807,-449.9999999999948,-454.9999999999832,4.000000000004,-158.99999999999804,341.99999999999784,261.0000000000001,-73.99999999998386,-347.0000000000084,-75.00000000000284,262.00000000000045,710.999999999995,381.99999999999346,1475.000000000004,18.000000000000682,-131.00000000000023,-547.0000000000113,-508.00000000000847,-848.0000000000043,,-1078.9999999999939
2017.08.08,-56.0000000000005,-168.99999999999693,-132.000000000005,97.00000000001374,-165.9999999999995,-480.0000000000027,-434.000000000001,-451.99999999998573,16.0000000000049,-149.99999999999457,339.0000000000004,273.000000000001,-66.0000000000025,-329.00000000000153,-14.000000000002899,284.00000000002024,743.0000000000048,401.99999999999125,1478.0000000000016,57.00000000000216,-81.99999999999363,-566.0000000000025,-514.9999999999987,-838.9999999999898,,-760.9999999999369
