date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,CADCHF,NZDCHF,EURGBP,EURCAD,EURNZD,CADJPY,NZDCAD,empty,sum
2015.03.16,-238.0000000000049,0.0,-36.0000000000138,-54.000000000002046,-65.99999999999939,-348.9999999999993,-146.99999999999713,-219.00000000000253,-43.999999999999595,-9.999999999998899,-174.99999999999181,-7.000000000005002,0.0,,-1345.0000000000143
2015.03.16,-207.99999999998596,113.00000000000753,78.00000000000028,-28.000000000005798,-17.999999999995797,-407.99999999998613,-134.99999999999625,-233.00000000000543,-19.00000000000235,119.99999999998678,-75.99999999998718,-7.000000000005002,84.0000000000063,,-736.9999999999691
2015.03.16,-211.00000000000563,131.99999999999878,0.0,-1.9999999999953388,-115.99999999999389,-411.99999999999017,-142.99999999999312,-199.00000000000472,-58.99999999999794,171.99999999999437,-4.999999999988347,48.99999999999238,78.00000000000028,,-715.9999999999834
2015.03.16,-214.99999999998744,130.0000000000079,-64.0000000000196,3.0000000000001137,-136.00000000000279,-443.99999999999994,-28.999999999990145,-118.00000000000699,-113.00000000000753,164.99999999999292,45.000000000006146,171.99999999999704,80.00000000000229,,-524.000000000008
2015.03.16,-157.99999999999147,144.99999999999514,-25.00000000000835,-37.9999999999967,-126.0000000000039,-360.9999999999891,12.000000000000899,-143.9999999999997,-94.00000000000519,185.99999999999727,19.00000000001345,146.99999999999136,95.00000000000064,,-341.9999999999956
2015.03.16,-63.99999999999739,171.00000000001003,56.99999999999594,-42.00000000000159,-26.000000000003798,-242.99999999999324,56.0000000000005,-107.00000000000153,-39.00000000000014,258.0000000000027,-51.99999999998539,132.99999999999557,134.0000000000008,,236.00000000002242
2015.03.16,-36.999999999998145,160.00000000000458,95.999999999985,-39.00000000000148,18.0000000000069,-183.99999999998417,69.00000000000794,-275.99999999999847,-14.999999999998348,251.99999999998556,-197.99999999998707,78.99999999999352,223.00000000000654,,148.00000000002237
2015.03.16,2.999999999997449,256.99999999999613,339.99999999998477,49.99999999999716,199.00000000000472,-217.99999999998488,6.0000000000060005,-392.00000000000347,104.99999999999955,445.99999999999085,-276.9999999999939,55.999999999997385,468.00000000000176,,1042.9999999999934
2015.03.16,-12.999999999996348,232.99999999999432,366.999999999984,82.99999999999841,155.00000000000514,-246.99999999999721,0.0,-404.99999999999983,125.99999999999278,475.0000000000032,-236.99999999999832,94.99999999999886,490.00000000000153,,1121.9999999999866
2015.03.16,-106.00000000000608,200.00000000000017,323.99999999999096,27.000000000001023,89.00000000000574,-339.0000000000004,-31.999999999998696,-409.0000000000038,121.99999999999989,493.99999999999443,-173.00000000000094,112.99999999999955,421.0000000000047,,730.9999999999866
2015.03.16,-121.99999999999989,182.0000000000155,254.999999999983,4.0000000000048885,75.00000000000284,-331.999999999999,-9.999999999998899,-414.00000000000324,96.99999999999153,475.99999999998755,-248.99999999998812,144.99999999999602,461.0000000000003,,567.9999999999925
2015.03.16,-116.00000000000499,219.99999999999798,285.99999999998624,22.999999999996135,158.0000000000026,-347.9999999999928,-8.999999999992347,-423.0000000000067,97.9999999999981,499.9999999999893,-272.00000000000557,140.00000000000057,516.0000000000053,,772.9999999999739
