date,USDCHF,USDCAD,EURCHF,CHFJPY,GBPAUD,empty,sum
2016.01.25,-168.99999999999693,-75.00000000000284,-5.000000000010552,-23.9999999999867,-214.0000000000253,,-487.00000000002234
2016.01.25,-170.00000000000347,-49.99999999999449,72.0000000000054,22.00000000000557,-279.00000000000705,,-404.99999999999403
2016.01.25,-180.99999999998673,-59.99999999999339,12.999999999996348,33.00000000000125,-253.00000000001432,,-447.9999999999968
2016.01.25,-163.00000000000205,-31.000000000003247,39.999999999995595,-66.99999999999307,-184.00000000000637,,-405.0000000000091
2016.01.25,-143.00000000000423,-35.999999999991594,5.999999999994898,-80.99999999998886,-398.00000000003166,,-652.0000000000214
2016.01.25,-97.9999999999981,-48.99999999998794,8.999999999992347,-104.99999999998977,-713.0000000000081,,-955.9999999999916
2016.01.25,-85.99999999998609,-231.99999999998778,8.999999999992347,-53.999999999987836,-902.0000000000028,,-1264.9999999999723
2016.01.25,-24.999999999986144,-285.99999999998624,-17.000000000000348,61.00000000000705,-1130.000000000031,,-1396.9999999999966
2016.01.25,8.999999999992347,-106.99999999999044,-46.999999999997044,254.0000000000049,-880.0000000000363,,-771.0000000000265
2016.01.25,-17.000000000000348,-9.999999999998899,-5.000000000010552,271.0000000000008,-795.0000000000124,,-556.0000000000214
2016.01.25,32.0000000000098,-12.999999999996348,26.999999999999247,344.0000000000083,-757.0000000000299,,-367.0000000000089
2016.01.25,63.99999999999739,2.0000000000131024,9.999999999998899,304.00000000000205,-639.0000000000118,,-259.0000000000004
2016.01.25,59.99999999999339,53.00000000001415,8.999999999992347,277.000000000001,-490.0000000000126,,-91.00000000001171
2016.01.25,59.99999999999339,17.000000000000348,4.000000000004,278.0000000000058,-380.00000000000256,,-20.999999999999034
2016.01.25,76.0000000000094,53.999999999998494,7.0000000000014495,300.00000000001137,-220.00000000002018,,217.0000000000005
2016.01.25,86.0000000000083,-20.999999999982144,21.00000000000435,292.0000000000016,-375.0000000000142,,3.000000000017849
2016.01.25,78.00000000000028,-42.999999999993044,15.00000000000945,336.00000000001273,-404.00000000002655,,-17.9999999999971
2016.01.25,7.0000000000014495,-61.99999999998429,14.000000000002899,304.00000000000205,-380.00000000000256,,-116.99999999998045
2016.01.25,4.000000000004,-370.00000000000364,36.999999999998145,136.0000000000099,-675.0000000000256,,-868.0000000000173
2016.01.25,46.0000000000127,-520.9999999999936,36.999999999998145,126.00000000000477,-821.000000000005,,-1132.9999999999832
2016.01.25,29.00000000001235,-778.9999999999964,32.0000000000098,-101.99999999998965,-1008.0000000000312,,-1827.999999999995
2016.01.25,36.0000000000138,-742.9999999999826,92.00000000000318,-48.99999999999238,-1155.000000000017,,-1818.999999999975
2016.01.25,99.00000000000463,-777.9999999999898,22.999999999995246,-51.9999999999925,-936.0000000000035,,-1643.999999999986
2016.01.25,39.00000000001125,-578.9999999999961,38.0000000000047,-6.999999999990791,-869.0000000000086,,-1377.9999999999795
2016.01.25,32.0000000000098,-559.9999999999827,49.99999999999449,-29.999999999986926,-714.0000000000147,,-1221.99999999998
2016.01.25,-4.000000000004,-544.9999999999955,79.99999999999119,-56.99999999998795,-601.0000000000293,,-1127.0000000000255
2016.01.25,-29.999999999996696,-597.9999999999874,103.00000000000864,-78.99999999999352,-595.0000000000343,,-1199.0000000000032
2016.01.25,-19.999999999997797,-624.9999999999867,134.99999999999625,-67.99999999999784,-425.0000000000309,,-1003.000000000017
2016.01.25,-48.99999999998794,-537.9999999999941,123.00000000000644,-71.99999999998852,-611.000000000006,,-1146.99999999997
2016.01.25,-100.99999999999554,-438.9999999999894,124.99999999999733,-71.99999999998852,-869.0000000000086,,-1355.9999999999848
2016.01.25,-69.00000000000794,-583.9999999999845,124.99999999999733,-96.9999999999942,-868.000000000002,,-1492.9999999999914
2016.01.25,51.000000000001044,-783.0000000000003,133.99999999998968,-49.99999999999716,-1006.000000000018,,-1654.0000000000248
2016.01.25,46.0000000000127,-739.0000000000008,164.00000000000858,-12.999999999991019,-938.0000000000166,,-1479.9999999999873
2016.01.25,127.99999999999478,-618.9999999999918,167.9999999999904,103.00000000000864,-898.000000000021,,-1118.000000000019
2016.01.25,-2.999999999997449,-621.9999999999892,211.99999999998997,81.00000000000307,-1074.0000000000193,,-1406.000000000013
2016.01.25,-130.99999999999224,-953.9999999999882,316.99999999998954,-55.999999999997385,-1225.0000000000316,,-2049.00000000002
2016.01.25,-129.00000000000134,-1280.9999999999989,306.00000000000625,-67.99999999999784,-1410.0000000000002,,-2581.999999999992
2016.01.25,-65.00000000000395,-1106.9999999999914,292.00000000000335,41.00000000001103,-1108.00000000002,,-1947.000000000001
2016.01.25,-96.99999999999153,-1214.0000000000039,256.99999999999613,-26.999999999986812,-1024.0000000000027,,-2104.999999999989
2016.01.25,-95.00000000000064,-1073.9999999999973,322.00000000000006,-19.99999999999602,-808.0000000000088,,-1675.0000000000027
2016.01.25,-95.00000000000064,-993.9999999999837,327.99999999999494,-20.999999999986585,-682.0000000000271,,-1464.000000000003
2016.01.25,-72.99999999998974,-946.9999999999867,380.00000000000256,-6.999999999990791,-843.0000000000159,,-1489.9999999999804
2016.01.25,-60.99999999999994,-1051.0000000000018,391.9999999999924,-36.99999999999193,-938.0000000000166,,-1695.000000000018
2016.01.25,-85.99999999998609,-1021.9999999999895,388.9999999999949,-48.99999999999238,-1131.9999999999998,,-1899.999999999973
2016.01.25,-53.999999999998494,-1166.9999999999848,358.9999999999982,-23.9999999999867,-1182.0000000000164,,-2067.999999999988
2016.01.25,109.00000000000354,-1308.9999999999825,306.9999999999906,26.00000000001046,-1568.0000000000139,,-2434.999999999992
2016.01.25,167.00000000000603,-1368.999999999998,282.9999999999888,48.00000000000182,-1545.0000000000407,,-2416.000000000042
2016.01.25,195.9999999999962,-1505.9999999999852,234.00000000000088,65.00000000001194,-1495.000000000024,,-2506.0000000000005
2016.01.26,202.00000000001327,-1509.999999999989,221.00000000000452,38.000000000010914,-1595.0000000000132,,-2643.9999999999736
2016.01.26,198.00000000000927,-1541.9999999999989,243.99999999999977,79.00000000000773,-1793.0000000000223,,-2814.0000000000045
2016.01.26,202.00000000001327,-1503.9999999999943,235.99999999999176,108.00000000000409,-1683.0000000000123,,-2640.9999999999973
2016.01.26,198.00000000000927,-1575.9999999999995,238.0000000000049,25.000000000005684,-1833.000000000018,,-2947.9999999999977
2016.01.26,184.00000000000637,-1593.0,259.9999999999936,-137.99999999999102,-1868.0000000000252,,-3155.0000000000164
2016.01.26,107.00000000001265,-1490.999999999998,280.9999999999979,-179.9999999999926,-1339.0000000000234,,-2622.0000000000036
2016.01.26,147.00000000000824,-1444.000000000001,290.9999999999968,-219.99999999999886,-1482.0000000000277,,-2708.0000000000227
2016.01.26,147.99999999999258,-1436.9999999999993,286.00000000000847,-188.99999999999295,-1369.0000000000423,,-2561.0000000000337
2016.01.26,158.99999999999804,-1471.0,306.9999999999906,-218.9999999999941,-1256.0000000000127,,-2480.000000000018
2016.01.26,154.0000000000097,-1430.9999999999823,299.00000000000483,-146.99999999999136,-1131.9999999999998,,-2256.999999999959
2016.01.26,100.99999999999554,-1329.0000000000025,303.0000000000088,-153.99999999999636,-1173.0000000000018,,-2251.9999999999964
2016.01.26,103.99999999999298,-1398.9999999999948,320.00000000000915,-177.99999999999727,-1218.0000000000302,,-2371.00000000002
2016.01.26,97.9999999999981,-1498.9999999999836,316.99999999998954,-221.9999999999942,-1323.0000000000075,,-2628.9999999999973
2016.01.26,127.99999999999478,-1510.9999999999957,324.9999999999975,-280.9999999999917,-1351.0000000000132,,-2690.000000000008
2016.01.26,139.00000000000023,-1546.000000000003,313.00000000000773,-303.99999999998784,-1359.0000000000214,,-2757.000000000004
