,name,direction
0,USDCHF,S
1,AUDUSD,B
2,GBPCHF,B
3,CADCHF,B
4,AUDCHF,S
5,EURGBP,S
6,EURCAD,S
7,AUDJPY,S
8,AUDCAD,S
9,NZDCAD,S
