date,USDCHF,AUDUSD,GBPCHF,CADCHF,AUDCHF,EURGBP,EURCAD,AUDJPY,AUDCAD,NZDCAD,empty,sum
2016.10.31,-26.000000000003798,-34.99999999999615,15.00000000000945,7.9999999999968985,-4.000000000004,26.999999999999247,41.000000000002146,-6.000000000000227,48.000000000003595,9.999999999998899,,78.00000000000605
2016.10.31,-51.99999999999649,-83.9999999999952,76.0000000000094,12.000000000000899,31.000000000003247,87.99999999999919,96.00000000000719,61.00000000000705,92.00000000000318,25.999999999992696,,346.00000000003115
2016.10.31,-26.999999999999247,-20.999999999993246,83.00000000001084,34.000000000000696,-16.0000000000049,97.00000000000264,145.00000000001734,-30.000000000001137,56.000000000011596,32.999999999994145,,354.0000000000387
2016.10.31,-17.999999999995797,-15.999999999993797,178.00000000001148,35.00000000000725,-12.999999999996348,153.00000000000313,131.00000000001444,24.00000000000091,62.99999999999084,12.999999999996348,,550.0000000000384
2016.10.31,-75.9999999999983,-102.99999999999754,107.99999999999699,30.000000000007798,26.999999999999247,119.99999999999788,147.00000000000824,-84.00000000000318,112.000000000001,203.99999999999307,,485.00000000000523
2016.10.31,-92.00000000000318,-65.99999999999939,68.00000000000139,31.000000000003247,-16.0000000000049,102.99999999999754,165.9999999999995,-82.99999999999841,46.999999999997044,190.99999999999673,,348.99999999998954
2016.10.31,-92.00000000000318,-64.99999999999284,107.00000000001265,43.00000000000415,-21.999999999999797,137.9999999999937,206.00000000001728,-88.99999999999864,62.000000000006494,141.99999999999767,,430.00000000003746
2016.10.31,-87.99999999999919,4.999999999999449,117.99999999999588,48.000000000003595,-85.00000000000173,151.00000000000114,218.00000000000708,-167.99999999999216,-18.999999999991246,124.99999999999733,,305.0000000000202
2016.10.31,-133.00000000000534,24.000000000001798,80.99999999999774,85.00000000000173,-141.99999999999767,134.99999999999625,314.00000000001427,-250.99999999999056,-48.000000000003595,183.99999999999528,,249.0000000000099
2016.10.31,-102.99999999999754,60.99999999999994,60.000000000015596,53.999999999998494,-155.00000000000514,142.99999999999312,293.0000000000099,-277.000000000001,-103.00000000000864,139.99999999999568,,113.00000000000034
2016.10.31,-85.99999999999719,68.00000000000139,60.000000000015596,74.00000000000739,-148.99999999999915,141.00000000000225,326.0000000000041,-257.99999999999557,-65.99999999998829,210.99999999999451,,321.000000000045
2016.10.31,-43.999999999999595,101.00000000000664,26.0000000000149,48.000000000003595,-148.0000000000037,129.00000000000134,293.0000000000099,-250.99999999999056,-109.00000000000354,132.99999999999423,,178.0000000000332
2016.10.31,-28.000000000005798,126.99999999999933,18.0000000000069,57.00000000000705,-163.00000000000205,136.99999999999824,341.00000000001353,-281.9999999999965,-109.00000000000354,112.99999999999643,,211.00000000001359
2016.10.31,-19.999999999997797,156.00000000000057,46.999999999997044,51.000000000001044,-185.00000000000182,166.99999999999494,341.00000000001353,-340.0000000000034,-150.99999999999002,140.99999999999113,,207.0000000000052
2016.10.31,-12.999999999996348,163.00000000000205,56.000000000011596,50.0000000000056,-183.99999999999528,161.99999999999548,324.0000000000132,-316.99999999999307,-153.00000000000313,142.99999999999312,,231.0000000000332
2016.10.31,-31.000000000003247,156.00000000000057,43.999999999999595,82.99999999999974,-192.99999999999872,148.99999999999915,371.00000000001023,-292.0000000000016,-123.00000000000644,200.99999999999562,,364.9999999999949
2016.10.31,-80.00000000000229,84.0000000000063,43.999999999999595,84.0000000000063,-158.0000000000026,141.00000000000225,368.9999999999971,-281.9999999999965,-68.00000000000139,197.99999999999818,,332.00000000000693
2016.10.31,-92.99999999999864,85.00000000000173,19.999999999997797,82.99999999999974,-170.00000000000347,146.00000000000168,412.9999999999967,-272.99999999999613,-80.99999999999774,202.9999999999976,,332.9999999999993
2016.10.31,-99.00000000000463,80.00000000000229,-5.999999999994898,51.000000000001044,-170.99999999999892,147.99999999999258,377.0000000000051,-338.99999999999864,-133.00000000000534,185.99999999999727,,93.99999999999591
2016.10.31,-85.99999999999719,155.00000000000514,-7.0000000000014495,131.00000000000333,-234.00000000000088,127.99999999999478,502.00000000000244,-420.0000000000017,-107.99999999999699,239.0000000000003,,300.00000000000773
2016.10.31,-148.99999999999915,155.00000000000514,124.99999999999733,275.000000000003,-283.99999999999534,171.99999999999437,706.0000000000066,-454.9999999999983,26.999999999999247,318.99999999999153,,891.0000000000045
2016.10.31,-178.00000000000037,107.00000000000153,90.00000000001229,258.9999999999981,-258.0000000000027,186.99999999999272,741.0000000000139,-390.00000000000057,42.0000000000087,303.9999999999932,,904.0000000000168
2016.10.31,-146.00000000000168,87.00000000000374,106.00000000000608,241.99999999999778,-212.99999999999653,224.9999999999974,748.0000000000153,-343.0000000000035,79.00000000000685,278.00000000000045,,1063.000000000026
2016.10.31,-100.99999999999554,100.00000000000009,-107.99999999999699,214.99999999999852,-192.00000000000327,93.99999999999409,707.0000000000132,-441.0000000000025,66.00000000001049,300.99999999999574,,641.0000000000139
2016.10.31,-92.00000000000318,77.00000000000485,-9.999999999998899,201.00000000000674,-161.00000000000003,170.99999999999892,714.999999999999,-375.0,86.0000000000083,297.9999999999983,,910.000000000014
2016.10.31,-143.00000000000423,48.000000000003595,-103.99999999999298,214.00000000000307,-172.00000000000549,53.00000000000304,667.0000000000176,-358.0000000000041,90.99999999999665,295.0000000000008,,591.000000000018
2016.10.31,-185.99999999999727,41.000000000002146,-124.99999999999733,235.00000000000742,-197.00000000000273,60.99999999999994,748.0000000000153,-387.999999999991,86.99999999999264,306.9999999999906,,583.0000000000198
2016.10.31,-141.00000000000225,87.00000000000374,-32.999999999994145,285.00000000000193,-205.99999999999508,146.00000000000168,863.0000000000138,-438.99999999999295,139.00000000000023,329.999999999997,,1031.0000000000339
2016.10.31,-129.00000000000134,124.00000000000189,-86.99999999999264,229.00000000000142,-238.0000000000049,178.00000000000037,880.0000000000141,-450.00000000000284,56.99999999999594,327.99999999999494,,892.0000000000068
2016.10.31,-146.00000000000168,102.00000000000209,-151.9999999999966,212.00000000000108,-226.99999999999943,100.99999999999554,797.0000000000033,-441.0000000000025,14.000000000002899,273.9999999999965,,534.0000000000011
