date,AUDUSD,NZDCHF,EURNZD,empty,sum
2018.07.16,-21.00000000000435,-156.99999999999602,-150.00000000000568,,-328.000000000006
2018.07.16,-12.000000000000899,-151.00000000000114,-146.00000000000168,,-309.00000000000375
2018.07.16,-2.000000000002,-153.99999999999858,-117.00000000001154,,-273.0000000000121
2018.07.16,-12.999999999996348,-198.99999999999363,-253.99999999999866,,-465.99999999998863
2018.07.16,-9.999999999998899,-198.99999999999363,-253.99999999999866,,-462.9999999999912
2018.07.16,9.00000000000345,-200.99999999999562,-239.99999999999577,,-431.99999999998795
2018.07.16,7.0000000000014495,-185.99999999999727,-211.99999999998997,,-390.9999999999858
2018.07.16,-22.999999999995246,-161.99999999999548,-127.00000000001043,,-312.00000000000114
2018.07.17,-21.999999999999797,-146.99999999999713,-75.00000000000284,,-243.99999999999977
2018.07.17,7.0000000000014495,-141.99999999999767,-52.99999999999194,,-187.99999999998818
2018.07.17,-2.999999999997449,-158.99999999999804,-127.00000000001043,,-289.0000000000059
2018.07.17,-46.999999999997044,-323.99999999999096,-478.0000000000006,,-848.9999999999886
2018.07.17,-53.00000000000304,-113.99999999999189,-22.0000000000109,,-189.00000000000585
2018.07.17,-71.99999999999429,-90.99999999999665,52.99999999999194,,-109.99999999999899
2018.07.17,-61.999999999995396,-43.999999999999595,167.9999999999904,,61.999999999995396
2018.07.17,-82.99999999999974,-73.00000000000084,123.99999999999079,,-32.00000000000978
2018.07.17,-153.00000000000313,-100.00000000000009,46.999999999997044,,-206.00000000000617
2018.07.17,-158.99999999999804,-179.99999999999127,-95.00000000000064,,-433.99999999998994
2018.07.17,-153.99999999999858,-178.99999999999582,-73.99999999999629,,-406.99999999999073
2018.07.17,-68.00000000000139,-129.9999999999968,-1.999999999990898,,-199.9999999999891
2018.07.17,-49.99999999999449,-124.99999999999733,1.999999999990898,,-173.0000000000009
2018.07.17,39.999999999995595,273.000000000001,985.999999999998,,1298.9999999999945
2018.07.17,121.99999999999989,358.9999999999982,1171.9999999999952,,1652.9999999999932
2018.07.17,117.99999999999588,364.00000000000875,1177.9999999999902,,1659.999999999995
2018.07.17,131.00000000000333,362.00000000000676,1187.0000000000048,,1680.000000000015
2018.07.17,73.99999999999629,304.00000000000426,1093.999999999995,,1471.9999999999955
2018.07.17,63.00000000000195,275.99999999999847,933.000000000006,,1272.0000000000064
2018.07.17,107.00000000000153,289.0000000000059,903.0000000000093,,1299.0000000000168
2018.07.17,87.00000000000374,270.0000000000036,885.0000000000025,,1242.0000000000098
2018.07.17,50.0000000000056,272.00000000000557,931.9999999999995,,1254.0000000000107
2018.07.17,38.0000000000047,324.00000000000205,1072.0000000000064,,1434.0000000000132
2018.07.17,31.999999999998696,175.00000000000293,876.0000000000101,,1083.0000000000118
2018.07.17,51.000000000001044,230.000000000008,960.0000000000053,,1241.0000000000143
2018.07.17,29.999999999996696,179.00000000000693,983.0000000000006,,1192.000000000004
2018.07.17,-66.99999999999484,139.00000000000023,937.9999999999944,,1009.9999999999998
2018.07.17,-97.00000000000264,114.99999999999844,862.0000000000072,,880.000000000003
2018.07.17,-148.0000000000037,108.00000000000809,848.0000000000043,,808.0000000000088
2018.07.17,-153.00000000000313,108.00000000000809,844.0000000000003,,799.0000000000053
2018.07.17,-180.99999999999784,62.000000000006494,835.9999999999923,,717.0000000000009
2018.07.17,-224.000000000002,41.000000000002146,787.0000000000043,,604.0000000000045
2018.07.17,-253.99999999999866,1.0000000000065512,680.9999999999983,,428.0000000000062
2018.07.17,-322.00000000000006,-52.99999999999194,546.000000000002,,171.00000000001006
2018.07.17,-321.0000000000046,-49.99999999999449,507.9999999999973,,136.99999999999824
2018.07.17,-307.0000000000017,-39.00000000000014,462.9999999999912,,116.99999999998937
2018.07.17,-277.000000000005,81.00000000000884,693.9999999999947,,497.9999999999985
2018.07.17,-271.9999999999945,143.00000000000423,783.0000000000003,,654.0000000000101
2018.07.17,-324.9999999999975,113.00000000000753,882.000000000005,,670.000000000015
2018.07.17,-354.9999999999942,92.00000000000318,828.9999999999909,,565.9999999999999
2018.07.17,-383.0,75.9999999999983,801.9999999999916,,494.9999999999899
2018.07.17,-422.9999999999956,43.00000000000415,659.999999999994,,280.0000000000025
2018.07.17,-349.99999999999477,130.0000000000079,876.0000000000101,,656.0000000000232
2018.07.17,-329.999999999997,131.00000000000333,853.9999999999992,,655.0000000000056
2018.07.17,-310.9999999999946,107.00000000000153,818.0000000000076,,614.0000000000146
2018.07.17,-319.0000000000026,102.00000000000209,794.9999999999901,,577.9999999999895
2018.07.17,-312.9999999999966,104.00000000000409,784.9999999999912,,575.9999999999987
2018.07.17,-332.99999999999443,134.0000000000008,800.0000000000007,,601.000000000007
2018.07.18,-334.00000000000097,126.0000000000039,879.9999999999919,,671.9999999999949
2018.07.18,-341.0000000000024,87.99999999999919,842.0000000000094,,589.0000000000063
2018.07.18,-334.00000000000097,114.99999999999844,770.000000000004,,551.0000000000015
2018.07.18,-373.00000000000114,89.00000000000574,680.9999999999983,,397.0000000000029
2018.07.18,-395.0000000000009,43.999999999999595,646.9999999999976,,295.9999999999963
2018.07.18,-414.9999999999987,58.000000000002494,631.9999999999882,,274.999999999992
2018.07.18,-407.0000000000018,86.0000000000083,690.9999999999972,,370.00000000000364
2018.07.18,-407.99999999999727,145.00000000000622,836.9999999999989,,574.0000000000078
2018.07.18,-348.9999999999993,175.00000000000293,906.9999999999911,,732.9999999999948
2018.07.18,-329.999999999997,141.00000000000225,784.9999999999912,,595.9999999999965
2018.07.18,-365.0000000000042,148.99999999999915,809.9999999999997,,593.9999999999945
2018.07.18,-322.00000000000006,174.00000000000747,836.9999999999989,,689.0000000000063
2018.07.18,-351.99999999999676,165.00000000000404,868.000000000002,,681.0000000000093
2018.07.18,-344.99999999999534,189.00000000000583,863.9999999999981,,708.0000000000085
2018.07.18,-400.00000000000034,175.99999999999838,919.0000000000032,,695.0000000000013
2018.07.18,-419.00000000000273,142.00000000000878,825.0000000000091,,548.0000000000151
2018.07.18,-482.00000000000466,123.00000000000644,757.0000000000076,,398.0000000000094
2018.07.18,-544.0,89.00000000000574,672.9999999999902,,217.99999999999596
2018.07.18,-680.9999999999983,9.999999999998899,533.0000000000057,,-137.99999999999375
2018.07.18,-707.9999999999975,17.000000000000348,479.99999999999153,,-211.00000000000563
2018.07.18,-705.0000000000001,25.00000000000835,473.99999999999665,,-205.99999999999517
2018.07.18,-697.9999999999986,25.00000000000835,551.9999999999969,,-120.9999999999934
2018.07.18,-707.9999999999975,18.0000000000069,655.0000000000056,,-34.99999999998499
2018.07.18,-748.0000000000042,-61.999999999995396,577.0000000000052,,-232.99999999999432
2018.07.18,-673.0000000000014,31.000000000003247,757.999999999992,,115.99999999999397
2018.07.18,-634.9999999999967,-42.999999999993044,790.0000000000018,,112.00000000001205
2018.07.18,-643.0000000000047,-66.99999999999484,836.9999999999989,,126.99999999999932
2018.07.18,-651.0000000000016,-60.99999999999994,879.9999999999919,,167.99999999999034
2018.07.18,-660.000000000005,-69.9999999999923,872.0000000000061,,142.00000000000887
2018.07.18,-680.9999999999983,-51.000000000001044,950.0000000000064,,218.00000000000705
2018.07.18,-734.0000000000014,-90.0000000000012,977.99999999999,,153.9999999999875
2018.07.18,-665.9999999999999,-93.99999999999409,1061.000000000001,,301.00000000000693
2018.07.18,-614.0000000000034,12.000000000000899,1127.9999999999957,,525.9999999999932
2018.07.18,-583.9999999999957,47.00000000000814,1035.9999999999925,,499.000000000005
2018.07.18,-551.0000000000015,86.0000000000083,973.0000000000016,,508.0000000000084
2018.07.18,-546.9999999999975,69.00000000000794,919.0000000000032,,441.00000000001364
2018.07.18,-404.0000000000044,119.00000000000244,1103.0000000000095,,818.0000000000076
2018.07.18,-336.9999999999984,147.00000000000824,1198.0000000000102,,1008.00000000002
2018.07.18,-268.0000000000016,192.00000000000327,1282.0000000000055,,1206.000000000007
2018.07.18,-205.99999999999508,221.99999999999997,1306.9999999999916,,1322.9999999999964
2018.07.18,-195.00000000000074,231.0000000000034,1333.0000000000064,,1369.000000000009
2018.07.18,-158.0000000000026,229.00000000000142,1390.0000000000023,,1461.0000000000011
2018.07.18,-173.00000000000094,253.0000000000032,1445.0000000000073,,1525.0000000000095
2018.07.18,-177.00000000000495,251.00000000000122,1414.000000000004,,1488.0000000000005
2018.07.18,-202.0000000000022,214.00000000000307,1370.9999999999889,,1382.9999999999898
2018.07.18,-236.99999999999832,203.00000000000873,1402.9999999999986,,1369.000000000009
2018.07.18,-205.99999999999508,197.99999999999818,1421.99999999999,,1413.9999999999932
2018.07.18,-212.99999999999653,141.00000000000225,1411.0000000000066,,1339.0000000000123
2018.07.19,-217.0000000000005,157.00000000000713,1431.0000000000045,,1371.0000000000111
2018.07.19,-246.00000000000176,175.99999999999838,1425.0000000000095,,1355.0000000000061
2018.07.19,-221.99999999999997,178.00000000000037,1412.9999999999975,,1368.999999999998
2018.07.19,-209.00000000000364,192.99999999999872,1404.9999999999895,,1388.9999999999845
2018.07.19,-212.00000000000108,179.00000000000693,1380.0000000000034,,1347.0000000000093
2018.07.19,-214.99999999999852,177.00000000000495,1340.9999999999923,,1302.9999999999986
2018.07.19,-204.00000000000418,170.00000000000347,1333.9999999999907,,1299.99999999999
2018.07.19,-170.99999999999892,187.9999999999993,1350.0000000000068,,1367.0000000000073
2018.07.19,-229.00000000000142,130.0000000000079,1228.9999999999911,,1129.9999999999977
2018.07.19,-215.99999999999397,155.00000000000514,1360.99999999999,,1300.0000000000011
2018.07.19,31.999999999998696,96.00000000000719,1214.9999999999884,,1342.9999999999943
2018.07.19,43.00000000000415,138.00000000000477,1275.9999999999882,,1456.999999999997
2018.07.19,11.00000000000545,91.00000000000774,1100.9999999999964,,1203.0000000000095
2018.07.19,60.00000000000449,91.00000000000774,1075.0000000000036,,1226.000000000016
2018.07.19,9.999999999998899,85.00000000000173,1034.0000000000016,,1129.0000000000023
2018.07.19,-21.999999999999797,81.00000000000884,1017.0000000000013,,1076.0000000000102
2018.07.19,-29.000000000001247,91.00000000000774,1038.0000000000057,,1100.0000000000123
2018.07.19,-97.9999999999981,74.00000000000739,1009.9999999999998,,986.0000000000091
2018.07.19,-188.9999999999947,-2.999999999997449,907.9999999999977,,716.0000000000056
2018.07.19,-253.0000000000032,-5.999999999994898,931.9999999999995,,673.0000000000014
2018.07.19,-392.9999999999989,-37.99999999999359,900.9999999999962,,470.00000000000375
2018.07.19,-453.99999999999886,-122.99999999999534,774.000000000008,,197.00000000001376
2018.07.19,-563.9999999999978,-127.99999999999478,714.999999999999,,23.000000000006366
2018.07.19,-656.9999999999965,-114.99999999999844,687.9999999999998,,-83.99999999999511
2018.07.19,-670.000000000004,-162.99999999999093,453.99999999999886,,-378.999999999996
2018.07.19,-731.9999999999993,-198.99999999999363,428.9999999999905,,-502.00000000000244
2018.07.19,-693.9999999999947,-185.99999999999727,442.00000000000904,,-437.9999999999829
2018.07.19,-807.0000000000022,-242.99999999999324,350.00000000000585,,-699.9999999999895
2018.07.19,-812.0000000000016,-235.99999999999176,398.9999999999938,,-648.9999999999995
2018.07.19,-795.9999999999967,-229.99999999999687,462.9999999999912,,-563.0000000000025
2018.07.19,-904.0000000000048,-229.00000000000142,412.9999999999967,,-720.0000000000094
2018.07.19,-954.9999999999948,-229.00000000000142,327.99999999999494,,-856.0000000000011
2018.07.19,-885.0000000000025,-252.99999999999213,290.9999999999968,,-846.9999999999977
2018.07.19,-902.0000000000028,-263.99999999999756,239.99999999999577,,-926.0000000000047
2018.07.19,-905.0000000000002,-271.9999999999945,194.0000000000053,,-982.9999999999895
2018.07.19,-858.9999999999986,-330.9999999999924,17.000000000000348,,-1172.9999999999905
2018.07.19,-900.0000000000008,-375.9999999999986,42.0000000000087,,-1233.9999999999907
2018.07.19,-912.9999999999972,-387.99999999999943,12.999999999996348,,-1288.0000000000002
2018.07.19,-905.0000000000002,-420.9999999999936,-2.999999999997449,,-1328.9999999999914
2018.07.19,-920.9999999999941,-434.9999999999965,-35.00000000000725,,-1390.9999999999977
2018.07.19,-902.0000000000028,-427.99999999999505,-68.00000000000139,,-1397.9999999999993
2018.07.19,-605.9999999999955,-359.99999999999363,-21.00000000000435,,-986.9999999999934
2018.07.19,-541.9999999999981,-291.99999999999227,167.00000000000603,,-666.9999999999843
2018.07.19,-602.0000000000025,-308.9999999999926,103.99999999999298,,-807.0000000000022
2018.07.19,-641.0000000000027,-334.9999999999964,75.00000000000284,,-900.9999999999962
2018.07.19,-673.9999999999968,-329.00000000000153,80.99999999999774,,-922.0000000000007
2018.07.19,-698.9999999999941,-315.9999999999941,129.00000000000134,,-885.9999999999868
2018.07.19,-653.0000000000035,-358.9999999999982,86.0000000000083,,-925.9999999999934
2018.07.20,-709.9999999999995,-432.9999999999945,76.0000000000094,,-1066.9999999999848
2018.07.20,-634.9999999999967,-343.9999999999999,124.99999999999733,,-853.9999999999993
2018.07.20,-615.9999999999943,-273.9999999999965,187.99999999998818,,-702.0000000000026
2018.07.20,-624.9999999999977,-273.9999999999965,114.99999999999844,,-783.9999999999958
2018.07.20,-643.0000000000047,-285.9999999999974,102.00000000000209,,-827.0
2018.07.20,-629.0000000000018,-280.9999999999979,56.99999999999594,,-853.0000000000039
2018.07.20,-563.9999999999978,-273.000000000001,55.99999999998939,,-781.0000000000094
2018.07.20,-573.0000000000013,-274.9999999999919,8.000000000008,,-839.9999999999852
2018.07.20,-805.0000000000001,-320.9999999999935,-73.00000000001194,,-1199.0000000000055
2018.07.20,-1000.9999999999964,-409.99999999999926,-258.0000000000027,,-1668.9999999999984
2018.07.20,-876.9999999999944,-335.99999999999187,-109.00000000000354,,-1321.99999999999
2018.07.20,-709.0000000000041,-257.9999999999916,90.99999999999665,,-875.9999999999991
2018.07.20,-724.0000000000024,-268.0000000000016,55.99999999998939,,-936.0000000000146
2018.07.20,-712.9999999999969,-256.0000000000007,66.99999999999484,,-902.0000000000027
2018.07.20,-663.999999999998,-254.99999999999412,69.00000000000794,,-849.9999999999841
2018.07.20,-675.9999999999989,-264.999999999993,32.999999999994145,,-907.9999999999977
2018.07.20,-556.0000000000009,-230.99999999999233,89.99999999999008,,-697.0000000000031
2018.07.20,-504.00000000000443,-192.99999999999872,168.99999999999693,,-528.0000000000063
2018.07.20,-473.99999999999665,-191.99999999999218,133.00000000000534,,-532.9999999999835
2018.07.20,-546.000000000002,-212.00000000000108,192.99999999999872,,-565.0000000000044
2018.07.20,-644.9999999999956,-244.99999999999523,265.0000000000041,,-624.9999999999867
2018.07.20,-565.9999999999999,-212.00000000000108,394.9999999999898,,-383.0000000000111
2018.07.20,-565.9999999999999,-161.00000000000003,504.9999999999999,,-222.0
2018.07.20,-531.0000000000036,-136.99999999999824,499.000000000005,,-168.99999999999682
2018.07.20,-534.9999999999966,-126.99999999999933,479.99999999999153,,-182.00000000000438
2018.07.20,-443.99999999999994,-134.0000000000008,458.00000000000284,,-119.99999999999784
2018.07.20,-637.9999999999941,-207.00000000000162,330.0000000000081,,-514.9999999999876
2018.07.20,-614.9999999999989,-256.0000000000007,258.0000000000027,,-612.9999999999968
2018.07.20,-548.9999999999995,-217.0000000000005,358.9999999999982,,-407.0000000000018
2018.07.20,-470.00000000000375,-224.9999999999974,333.0000000000055,,-361.9999999999956
2018.07.20,-437.999999999994,-254.99999999999412,215.99999999999397,,-476.9999999999941
2018.07.20,-399.0000000000049,-249.99999999999466,245.99999999999068,,-403.00000000000887
2018.07.20,-124.00000000000189,-124.99999999999733,434.000000000001,,185.00000000000182
2018.07.20,-85.00000000000173,-65.99999999999939,446.9999999999974,,295.99999999999625
2018.07.20,-54.999999999993946,-83.9999999999952,443.99999999999994,,305.0000000000108
2018.07.20,-104.00000000000409,-29.999999999996696,594.0000000000057,,460.0000000000049
2018.07.20,-102.99999999999754,-22.999999999995246,631.0000000000038,,505.00000000001097
2018.07.20,-110.99999999999443,-37.99999999999359,628.9999999999907,,480.0000000000027
2018.07.20,-104.00000000000409,-49.99999999999449,617.0000000000009,,463.00000000000233
2018.07.20,-129.00000000000134,-44.99999999999504,621.9999999999892,,447.99999999999284
2018.07.20,-88.99999999999464,-49.99999999999449,574.9999999999922,,436.000000000003
2018.07.20,-51.99999999999649,-42.999999999993044,556.0000000000009,,461.00000000001137
2018.07.20,-12.000000000000899,-65.99999999999939,588.9999999999951,,510.9999999999948
2018.07.20,4.999999999999449,-90.0000000000012,632.9999999999947,,547.999999999993
2018.07.20,16.0000000000049,-73.00000000000084,618.9999999999918,,561.9999999999959
2018.07.20,73.99999999999629,-87.99999999999919,634.0000000000013,,619.9999999999984
2018.07.20,65.00000000000395,-85.00000000000173,706.0000000000066,,686.0000000000089
2018.07.20,-14.999999999998348,-143.9999999999997,659.999999999994,,500.9999999999959
