date,USDCHF,GBPUSD,EURUSD,USDCAD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.03.28,-19.999999999997797,-102.00000000000209,-5.999999999994898,-127.00000000001043,-58.99999999999794,-126.99999999998823,-38.0000000000047,-114.99999999999844,-60.99999999999994,-57.00000000000705,-141.9999999999959,-261.0000000000001,-99.99999999998899,-57.00000000000216,-54.99999999999261,-82.00000000000429,-95.00000000000064,,-1503.9999999999868
2016.03.28,-4.000000000004,-90.99999999999665,2.999999999997449,-165.9999999999995,-13.00000000000745,-122.99999999998423,-31.000000000003247,-124.99999999999733,-29.000000000001247,-63.99999999999739,-68.9999999999884,-398.00000000000944,-194.0000000000053,-13.999999999995794,-0.999999999990564,-102.99999999999754,-126.99999999999933,,-1548.9999999999795
2016.03.28,60.99999999999994,-35.00000000000725,-2.999999999997449,-93.00000000000975,27.999999999994696,51.000000000001044,22.999999999995246,-41.000000000002146,51.000000000001044,-53.00000000000304,129.0000000000191,-364.00000000000875,-38.0000000000047,99.00000000000375,118.99999999999977,-107.99999999999699,-241.99999999999778,,-416.00000000001324
2016.03.28,141.00000000000225,-32.999999999994145,-14.000000000002899,-47.00000000001925,63.00000000000195,129.00000000000134,134.0000000000008,-2.999999999997449,140.99999999999113,-51.99999999999649,242.999999999995,-414.00000000000324,34.000000000000696,162.9999999999967,195.99999999999795,-112.99999999999643,-133.00000000000534,,434.9999999999725
2016.03.28,166.99999999999494,-19.999999999997797,-36.999999999998145,-52.000000000007596,24.000000000001798,215.00000000000963,159.9999999999935,65.00000000000395,129.9999999999968,-31.000000000003247,235.00000000001364,-365.99999999999966,-89.99999999999008,170.0000000000017,156.0000000000059,-51.99999999999649,-135.00000000000733,,539.0000000000216
2016.03.28,175.00000000000293,-69.00000000000794,-42.0000000000087,-55.000000000005045,-2.999999999997449,160.00000000000458,165.00000000000404,51.000000000001044,120.99999999999334,-36.0000000000027,292.0000000000016,-408.9999999999927,-117.99999999999588,218.00000000000352,162.00000000000614,-85.00000000000173,-56.0000000000005,,471.0000000000045
2016.03.28,120.99999999999334,-90.00000000001229,-65.00000000000395,-164.00000000000858,-85.99999999999719,83.00000000001084,73.00000000000084,-43.999999999999595,36.999999999998145,-45.000000000006146,298.0000000000018,-557.0000000000075,-265.99999999998846,185.00000000000227,109.00000000000887,-114.99999999999844,-73.00000000000084,,-599.0000000000067
2016.03.28,119.99999999999788,-103.00000000000864,-72.0000000000054,-151.00000000001222,-36.0000000000027,69.00000000000794,78.00000000000028,-41.9999999999976,51.000000000001044,-60.99999999999994,311.00000000000705,-448.000000000004,-190.99999999998562,228.9999999999992,174.0000000000066,-163.99999999999747,-112.000000000001,,-347.99999999999454
2016.03.28,107.99999999999699,-83.9999999999952,-31.000000000003247,-52.000000000007596,31.000000000003247,43.00000000001525,112.000000000001,-31.999999999998696,103.99999999999298,-67.00000000000594,412.00000000000614,-378.00000000001165,-45.000000000006146,322.00000000000273,262.00000000000045,-148.0000000000037,-104.00000000000409,,452.9999999999825
2016.03.28,95.99999999999609,-83.00000000001084,-53.999999999998494,-38.0000000000047,7.0000000000014495,35.00000000000725,122.99999999999534,9.999999999998899,73.99999999999629,-67.00000000000594,396.000000000015,-262.00000000000665,-72.0000000000054,340.999999999994,239.00000000000432,-126.99999999999933,-90.0000000000012,,527.9999999999761
2016.03.28,139.00000000000023,-100.99999999999554,-63.99999999999739,-65.00000000000395,-7.0000000000014495,85.00000000000173,127.99999999999478,21.00000000000435,84.99999999999064,-41.000000000002146,501.0000000000048,-285.00000000000193,-85.99999999998609,362.99999999999955,277.000000000001,-114.99999999999844,-48.000000000003595,,787.0000000000065
2016.03.28,124.99999999999733,-83.9999999999952,-49.99999999999449,-34.000000000000696,-31.000000000003247,70.0000000000145,141.00000000000225,-31.999999999998696,54.999999999993946,-55.000000000005045,575.9999999999934,-419.9999999999982,-188.9999999999947,438.0000000000024,301.00000000000193,-153.00000000000313,-19.999999999997797,,638.0000000000144
2016.03.28,98.99999999999353,-83.9999999999952,-25.999999999992696,-38.0000000000047,-39.00000000000014,73.00000000001194,129.9999999999968,-31.000000000003247,37.99999999999359,-60.00000000000449,614.0000000000043,-409.99999999999926,-217.99999999998488,418.99999999999693,281.9999999999965,-148.99999999999915,-9.999999999998899,,590.0000000000109
2016.03.28,75.00000000000284,-36.999999999998145,1.0000000000065512,47.99999999998139,9.999999999998899,56.99999999999594,151.9999999999966,-6.0000000000060005,64.99999999999284,-58.99999999999794,608.0000000000041,-326.0000000000041,-139.00000000000023,462.0000000000033,319.0000000000026,-141.00000000000225,-53.00000000000304,,1035.9999999999734
2016.03.28,75.9999999999983,-1.0000000000065512,18.0000000000069,136.99999999998712,48.99999999999905,79.00000000000685,190.00000000000128,46.999999999997044,90.99999999999665,-45.000000000006146,578.000000000003,-221.00000000000452,-65.00000000000395,472.999999999999,329.00000000000773,-111.00000000000554,-46.00000000000159,,1577.9999999999745
2016.03.28,58.99999999999794,1.0000000000065512,19.999999999997797,139.00000000000023,51.99999999999649,56.99999999999594,180.0000000000024,51.99999999999649,86.99999999999264,-43.00000000000415,427.99999999999727,-192.00000000001438,-66.99999999999484,382.99999999999557,250.0,-100.99999999999554,-23.00000000000635,,1281.999999999964
2016.03.28,71.99999999999429,21.00000000000435,0.0,151.9999999999966,51.000000000001044,99.00000000000463,195.00000000000074,65.99999999999939,92.99999999999864,-29.000000000001247,538.0000000000109,-217.0000000000005,-56.99999999999594,444.0000000000026,290.9999999999968,-92.99999999999864,-24.999999999997247,,1601.0000000000164
2016.03.28,75.9999999999983,-21.00000000000435,1.999999999990898,163.9999999999864,82.99999999999974,89.00000000000574,219.00000000000253,119.99999999999788,135.99999999999167,-62.000000000006494,509.00000000001455,-97.00000000001374,19.999999999997797,474.9999999999943,365.99999999999966,-48.000000000003595,-41.9999999999976,,1988.9999999999538
2016.03.28,51.000000000001044,-18.0000000000069,1.0000000000065512,197.99999999998707,109.99999999999899,78.00000000000028,231.0000000000034,166.99999999999494,156.00000000000057,-62.000000000006494,518.0000000000007,-86.0000000000083,70.0000000000145,483.0000000000041,370.00000000000455,-33.000000000005244,-50.0000000000056,,2183.999999999984
2016.03.28,19.00000000000235,89.99999999999008,17.000000000000348,210.99999999998343,139.00000000000023,110.00000000001009,221.00000000000452,127.99999999999478,168.00000000000148,0.999999999995449,646.9999999999914,-75.00000000000284,163.00000000000205,496.9999999999999,403.99999999999636,-38.0000000000047,-57.00000000000705,,2644.999999999958
2016.03.28,15.999999999993797,109.00000000000354,39.999999999995595,224.000000000002,158.0000000000026,111.00000000001664,219.99999999999798,131.00000000000333,168.99999999999693,0.999999999995449,712.0000000000175,-256.99999999999613,167.00000000000603,545.9999999999923,456.00000000000307,-46.00000000000159,-121.99999999999989,,2635.000000000029
2016.03.28,-4.000000000004,381.99999999999346,41.99999999998649,306.9999999999906,222.99999999999542,351.99999999999676,229.99999999999687,217.0000000000005,209.9999999999991,117.99999999999588,948.0000000000075,-222.99999999999542,289.0000000000059,557.0000000000022,499.00000000000944,43.999999999999595,-152.00000000000767,,4038.9999999999723
2016.03.28,-56.0000000000005,401.99999999999125,45.99999999999049,231.99999999998778,195.9999999999962,304.9999999999997,170.99999999999892,173.00000000000094,173.9999999999964,131.00000000000333,861.9999999999948,-239.00000000001143,248.00000000000378,454.9999999999983,423.0000000000018,55.000000000005045,-156.00000000000057,,3421.999999999956
2016.03.28,-40.00000000000669,397.99999999998727,68.00000000000139,217.0000000000005,214.99999999999852,324.0000000000132,161.99999999999548,175.99999999999838,186.99999999999272,134.99999999999625,841.0000000000082,-248.00000000000378,269.00000000000813,432.9999999999927,438.0000000000024,90.99999999999665,-190.99999999999673,,3474.9999999999845
2016.03.28,-53.00000000000304,387.99999999998835,92.99999999998754,200.99999999998454,239.0000000000003,297.0000000000139,139.00000000000023,141.00000000000225,195.9999999999962,108.99999999999244,837.9999999999939,-282.0000000000045,292.00000000000335,429.9999999999926,457.9999999999984,82.00000000000429,-228.00000000000597,,3339.9999999999445
