date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.03.28,139.00000000000023,-80.99999999999774,-17.000000000000348,-506.0000000000002,-33.00000000001635,-29.000000000001247,92.00000000000318,141.99999999999767,-31.999999999998696,54.999999999993946,-55.000000000005045,639.00000000001,-412.00000000001234,-187.99999999998818,-439.9999999999977,302.99999999999727,-150.00000000000568,12.000000000000899,-28.000000000005798,,-589.0000000000261
2016.03.28,98.99999999999353,-34.000000000000696,11.999999999989797,-473.99999999998954,47.99999999998139,14.999999999998348,73.99999999999629,153.99999999999858,7.0000000000014495,66.99999999999484,-48.99999999999905,647.9999999999961,-292.00000000000335,-123.99999999999079,-466.99999999999875,331.00000000000307,-111.00000000000554,12.999999999996348,8.999999999992347,,-74.00000000004556
2016.03.28,80.99999999999774,45.000000000006146,29.999999999996696,-450.9999999999934,146.00000000000168,90.0000000000012,123.00000000000644,198.99999999999363,87.00000000000374,132.99999999999423,-19.00000000000235,703.000000000003,-150.00000000000568,36.0000000000138,-516.9999999999959,400.99999999999625,-58.000000000002494,-23.00000000000635,26.999999999999247,,883.0000000000075
2016.03.28,80.00000000000229,7.0000000000014495,28.999999999990145,-396.99999999999136,156.99999999998494,61.999999999995396,87.99999999999919,200.99999999999562,70.0000000000034,104.99999999999955,-38.0000000000047,587.9999999999939,-154.0000000000097,-34.000000000000696,-477.99999999999443,335.00000000000796,-92.00000000000318,15.999999999993797,42.999999999993044,,587.9999999999566
2016.03.28,76.99999999999375,21.999999999988695,26.999999999999247,-358.99999999999466,153.9999999999875,53.00000000000304,101.00000000001774,195.00000000000074,66.99999999999484,95.00000000000064,-28.000000000005798,552.9999999999973,-167.00000000000603,-48.99999999998794,-453.9999999999935,299.0000000000066,-82.00000000000429,29.999999999996696,66.99999999999484,,600.9999999999893
2016.03.28,100.00000000000009,34.000000000000696,15.999999999993797,-446.9999999999885,165.9999999999995,87.99999999999919,131.99999999999878,219.99999999999798,119.99999999999788,140.99999999999113,-14.999999999998348,682.9999999999927,-92.00000000000318,52.000000000007596,-525.9999999999962,399.0000000000009,-44.99999999999504,-11.00000000000545,49.99999999999449,,1064.9999999999882
2016.03.28,92.00000000000318,-14.000000000002899,48.000000000003595,-364.9999999999949,207.00000000000162,126.99999999999933,89.00000000000574,241.99999999999778,210.99999999999451,173.9999999999964,-62.000000000006494,519.0000000000055,212.99999999999653,104.99999999999955,-486.0000000000042,388.00000000000523,53.00000000000304,-30.000000000007798,140.0000000000068,,1651.0000000000023
2016.03.28,81.9999999999932,100.99999999999554,31.000000000003247,-369.99999999999034,219.99999999999798,146.99999999999713,175.00000000001404,234.00000000000088,205.99999999999508,185.99999999999727,12.999999999996348,653.9999999999964,82.00000000000429,182.0000000000155,-500.99999999999056,411.00000000000136,48.000000000003595,-50.0000000000056,109.00000000000354,,1960.0000000000289
2016.03.28,20.999999999993246,136.00000000000279,48.000000000003595,-397.99999999999613,278.9999999999848,171.99999999999437,127.00000000001043,224.9999999999974,129.9999999999968,169.99999999999238,15.999999999993797,729.0000000000134,-49.00000000001015,209.00000000001472,-561.9999999999976,457.00000000000784,-38.0000000000047,-43.999999999999595,31.000000000003247,,1659.0000000000002
2016.03.28,19.999999999997797,401.99999999999125,109.00000000000354,-384.9999999999909,380.9999999999869,268.99999999999704,381.0000000000091,282.99999999999994,256.99999999999613,261.0000000000001,120.99999999999334,1013.0000000000052,-79.00000000000685,363.0000000000022,-621.9999999999999,558.0000000000069,53.00000000000304,-102.00000000000209,49.99999999999449,,3332.999999999987
2016.03.28,9.00000000000345,407.0000000000018,48.99999999998794,-378.9999999999907,353.99999999998766,222.99999999999542,382.0000000000157,259.9999999999936,239.0000000000003,213.99999999999199,168.99999999999693,1012.0000000000005,-119.00000000000244,336.00000000000296,-596.0000000000036,507.000000000005,60.99999999999994,-65.00000000000395,112.000000000001,,3174.9999999999836
2016.03.28,-14.000000000002899,407.0000000000018,73.99999999999629,-295.99999999999227,234.00000000000088,215.99999999999397,345.0000000000175,171.99999999999437,182.99999999999983,186.99999999999272,151.00000000000114,899.0000000000009,-211.00000000000563,278.00000000000045,-454.9999999999983,439.00000000000716,100.99999999999554,-131.99999999999878,69.00000000000794,,2647.000000000013
2016.03.28,-24.999999999997247,421.99999999998903,106.00000000000608,-271.0000000000008,283.99999999999534,269.9999999999925,341.99999999999784,195.00000000000074,226.00000000000398,234.00000000000088,137.9999999999937,883.0000000000098,-103.00000000000864,367.0000000000062,-474.00000000000375,486.0000000000042,132.99999999999423,-170.00000000000347,58.000000000002494,,3100.9999999999827
2016.03.28,-23.00000000000635,465.0000000000043,92.99999999998754,-284.9999999999966,246.99999999999721,285.9999999999974,388.0000000000106,176.99999999999383,188.9999999999947,251.99999999999667,171.99999999999437,948.0000000000075,-261.0000000000001,426.00000000001523,-457.9999999999984,513.0000000000052,107.99999999999699,-219.00000000000253,-28.000000000005798,,2989.999999999992
2016.03.28,9.999999999998899,400.00000000000034,62.99999999999084,-309.99999999998806,205.99999999999508,236.00000000000287,375.9999999999986,178.99999999999582,212.00000000000108,229.00000000000142,153.99999999999858,908.0000000000155,-181.00000000000892,354.0000000000099,-448.99999999999807,475.0000000000085,134.99999999999625,-189.00000000000583,42.999999999993044,,2851.000000000006
2016.03.28,31.999999999998696,385.99999999999744,63.99999999999739,-371.9999999999999,315.99999999998295,253.99999999999866,392.9999999999989,258.9999999999981,238.0000000000049,258.9999999999981,144.99999999999514,985.0000000000136,-137.9999999999937,392.9999999999989,-569.9999999999932,534.000000000006,63.00000000000195,-124.99999999999733,29.999999999996696,,3146.000000000004
2016.03.28,36.0000000000027,309.0000000000037,24.999999999986144,-390.99999999999113,190.00000000000128,246.00000000000176,323.0000000000066,187.9999999999993,212.99999999999653,256.0000000000007,131.99999999999878,918.0000000000064,-107.99999999999699,442.00000000000904,-496.9999999999999,537.9999999999967,119.99999999999788,-204.00000000000418,-2.999999999997449,,2733.000000000018
2016.03.28,87.00000000000374,292.00000000000335,-1.0000000000065512,-353.9999999999992,201.99999999999108,251.99999999999667,377.0000000000051,234.00000000000088,222.99999999999542,293.99999999999426,139.00000000000023,850.9999999999991,-151.9999999999966,492.0000000000035,-478.9999999999992,519.999999999996,75.9999999999983,-204.00000000000418,-51.000000000001044,,2797.999999999981
2016.03.28,65.99999999999939,364.9999999999931,45.000000000006146,-346.9999999999942,201.99999999999108,275.000000000003,421.0000000000047,217.0000000000005,231.99999999999886,302.9999999999977,146.99999999999713,918.0000000000064,-192.99999999999872,470.9999999999992,-471.9999999999942,540.9999999999968,110.99999999999443,-239.0000000000003,-51.000000000001044,,3012.0
2016.03.28,-2.999999999997449,400.00000000000034,66.99999999999484,-295.99999999999227,390.9999999999858,307.99999999999716,357.00000000000733,261.0000000000001,190.00000000000128,287.9999999999994,161.00000000000003,914.0000000000157,-178.00000000001148,516.0000000000053,-551.0000000000019,539.0000000000015,-17.000000000000348,-135.00000000000733,-86.0000000000083,,3125.9999999999905
2016.03.28,-78.00000000000028,940.0000000000075,201.99999999999108,-193.9999999999884,503.99999999999335,493.99999999999443,775.9999999999989,280.00000000000244,270.99999999999903,422.9999999999956,358.0000000000028,1353.0000000000086,-565.9999999999999,790.0000000000018,-557.0000000000022,689.0000000000072,78.99999999999574,-322.00000000000006,-198.99999999999363,,5243.000000000014
2016.03.28,-187.9999999999993,1114.9999999999993,384.00000000000654,-111.99999999999477,621.9999999999892,497.99999999999847,784.0000000000069,259.9999999999936,238.0000000000049,348.9999999999993,325.99999999999295,1441.0000000000025,-673.9999999999968,522.0000000000002,-567.9999999999978,638.0000000000052,63.00000000000195,-245.0000000000063,-123.00000000000644,,5330.0
2016.03.28,-301.0000000000068,1324.9999999999984,445.99999999999085,-99.99999999999432,790.0000000000018,565.9999999999999,821.000000000005,258.0000000000027,170.00000000000347,337.99999999999386,408.9999999999927,1661.0000000000014,-892.0000000000039,607.0000000000019,-667.9999999999922,704.0000000000077,-34.000000000000696,-223.00000000000654,-204.99999999998852,,5672.000000000008
2016.03.28,-322.00000000000006,1207.9999999999868,462.9999999999912,-116.99999999999022,698.999999999983,495.000000000001,683.0000000000114,195.9999999999962,83.9999999999952,256.99999999999613,324.9999999999975,1555.0000000000068,-917.9999999999966,409.99999999999926,-623.9999999999952,637.0000000000005,-60.99999999999994,-192.00000000000327,-184.00000000000637,,4593.999999999972
2016.03.28,-355.0000000000053,1272.0000000000064,553.9999999999878,-88.99999999999864,766.0,558.000000000003,707.0000000000132,214.00000000000307,114.99999999999844,296.9999999999917,297.00000000000284,1587.9999999999939,-883.0000000000116,421.0000000000047,-643.0000000000007,689.0000000000072,-44.99999999999504,-226.00000000000398,-217.0000000000005,,5019.999999999996
2016.03.28,-375.0000000000031,1202.9999999999984,540.0000000000072,-91.99999999999875,725.9999999999823,505.99999999999534,609.9999999999994,176.99999999999383,60.00000000000449,231.99999999999886,265.99999999999955,1510.9999999999957,-890.9999999999974,304.00000000001535,-620.9999999999951,633.0000000000098,-65.00000000000395,-187.9999999999993,-187.00000000000384,,4349.0
2016.03.28,-328.0000000000061,1170.9999999999886,480.99999999999807,-134.00000000000034,838.9999999999898,510.99999999999477,643.0000000000158,275.000000000003,93.99999999999409,268.99999999999704,288.9999999999948,1533.0000000000155,-846.9999999999977,418.0000000000073,-727.9999999999944,668.9999999999969,-148.99999999999915,-117.00000000000044,-201.99999999999108,,4687.000000000007
2016.03.28,-319.0000000000026,1072.0000000000064,431.99999999998795,-158.99999999999181,819.9999999999985,495.9999999999964,560.0000000000049,270.99999999999903,70.99999999999883,261.0000000000001,268.0000000000016,1457.9999999999984,-792.9999999999993,441.0000000000025,-734.9999999999994,668.9999999999969,-178.99999999999582,-107.99999999999699,-218.00000000000708,,4307.999999999999
2016.03.28,-245.0000000000063,1048.9999999999889,326.9999999999884,-193.9999999999884,795.9999999999967,447.99999999999284,646.0000000000132,317.0000000000006,80.00000000000229,256.99999999999613,324.00000000000205,1483.000000000004,-885.0000000000025,476.0000000000098,-747.9999999999905,634.0000000000003,-224.9999999999974,-58.99999999999794,-208.99999999999253,,4272.000000000017
2016.03.28,-314.99999999999864,1099.9999999999898,385.99999999999744,-186.9999999999976,837.9999999999832,429.0000000000016,591.0000000000082,285.00000000000193,16.0000000000049,195.9999999999962,315.9999999999941,1527.9999999999916,-975.9999999999991,343.00000000000443,-766.9999999999959,609.9999999999994,-273.000000000001,-7.9999999999968985,-195.9999999999962,,3915.9999999999873
2016.03.28,-263.99999999999756,1117.9999999999968,374.999999999992,-168.99999999999693,790.0000000000018,407.0000000000018,683.9999999999957,297.9999999999983,-0.999999999995449,208.99999999999253,332.99999999999443,1522.9999999999961,-1147.000000000009,292.00000000000335,-724.0000000000038,569.0000000000026,-312.9999999999966,-7.9999999999968985,-235.99999999999176,,3735.9999999999886
2016.03.28,-300.0000000000003,1309.0000000000045,462.0000000000068,-105.99999999999454,980.9999999999875,539.0000000000006,819.9999999999985,373.99999999999653,87.99999999999919,312.00000000000114,380.00000000000256,1651.0000000000105,-1103.0000000000095,504.0000000000156,-795.9999999999923,677.0000000000067,-297.00000000000284,-63.99999999999739,-289.9999999999903,,5141.000000000044
2016.03.28,-285.9999999999974,1195.999999999997,411.0000000000058,-108.99999999999466,875.999999999988,517.0000000000008,730.0000000000084,329.00000000000153,85.00000000000173,300.99999999999574,353.0000000000033,1527.9999999999916,-985.0000000000136,514.9999999999987,-730.9999999999945,652.000000000001,-238.0000000000049,-99.00000000000463,-276.00000000000955,,4768.999999999976
2016.03.28,-265.99999999999955,1241.0000000000032,390.9999999999858,-202.99999999998875,873.999999999997,529.0000000000017,798.0000000000098,341.0000000000024,93.99999999999409,324.9999999999975,392.00000000000347,1715.0000000000034,-1058.0000000000034,582.0000000000158,-802.9999999999973,733.0000000000041,-241.99999999999778,-114.99999999999844,-307.99999999999716,,5020.0000000000355
2016.03.28,-265.0000000000041,1234.9999999999861,394.00000000000546,-238.9999999999901,870.9999999999995,534.9999999999966,799.0000000000164,343.9999999999999,126.99999999999933,331.999999999999,386.9999999999929,1758.0000000000098,-975.9999999999991,594.0000000000057,-828.000000000003,762.0000000000005,-202.0000000000022,-126.99999999999933,-272.99999999998994,,5228.000000000024
2016.03.28,-239.0000000000003,1201.0000000000077,358.9999999999982,-287.9999999999967,840.9999999999807,497.000000000003,800.0000000000007,344.99999999999534,127.99999999999478,312.9999999999966,392.9999999999989,1788.000000000011,-968.9999999999976,558.9999999999984,-843.9999999999941,752.0000000000095,-202.9999999999976,-94.00000000000519,-238.0000000000049,,5100.999999999998
2016.03.28,-267.00000000000614,1208.9999999999934,353.0000000000033,-278.99999999999636,817.000000000001,452.99999999999227,768.0000000000131,309.0000000000037,114.99999999999844,195.9999999999962,397.99999999999835,1783.0000000000155,-951.9999999999973,441.0000000000025,-819.0000000000026,691.0000000000025,-168.99999999999693,-2.000000000002,-156.00000000000057,,4889.000000000018
2016.03.29,-258.0000000000027,1217.9999999999857,360.9999999999891,-268.0000000000007,840.9999999999807,461.0000000000003,780.000000000003,317.0000000000006,100.99999999999554,265.99999999999955,419.00000000000273,1788.000000000011,-1027.0000000000002,510.99999999999477,-819.9999999999932,706.0000000000031,-224.9999999999974,-40.00000000000669,-226.99999999999943,,4903.999999999965
2016.03.29,-285.9999999999974,1232.9999999999952,371.99999999999454,-232.99999999998988,824.9999999999868,491.99999999999244,766.0,293.99999999999426,60.00000000000449,285.9999999999974,408.9999999999927,1748.0000000000189,-1076.9999999999945,554.9999999999944,-786.9999999999919,710.9999999999985,-231.0000000000034,-96.00000000000719,-289.9999999999903,,4750.9999999999945
2016.03.29,-255.00000000000523,1286.9999999999936,363.0000000000022,-291.9999999999874,829.9999999999974,461.99999999999574,856.0000000000123,324.00000000000205,97.9999999999981,269.9999999999925,434.9999999999965,1887.0000000000005,-1117.9999999999968,480.99999999999807,-843.0000000000035,719.0000000000083,-214.99999999999852,-60.00000000000449,-208.00000000000819,,5020.999999999994
2016.03.29,-270.99999999999903,1258.0000000000036,370.00000000000364,-277.000000000001,859.9999999999941,517.9999999999962,812.999999999997,329.999999999997,132.99999999999423,317.9999999999961,419.9999999999982,1837.9999999999939,-975.9999999999991,609.9999999999994,-849.0000000000038,775.0000000000057,-178.00000000000037,-119.00000000000244,-231.0000000000034,,5341.999999999969
2016.03.29,-287.9999999999994,1278.0000000000014,404.9999999999887,-223.99999999998954,902.9999999999872,614.9999999999989,805.9999999999956,339.99999999999585,173.00000000000094,397.99999999999835,403.99999999999324,1787.0000000000061,-862.0000000000072,785.9999999999978,-834.9999999999937,847.999999999999,-136.00000000000279,-213.00000000000762,-307.99999999999716,,5876.999999999967
2016.03.29,-294.00000000000534,1289.0000000000068,404.9999999999887,-209.99999999999375,916.99999999999,619.9999999999983,809.9999999999997,343.9999999999999,185.00000000000182,393.9999999999944,404.99999999999983,1780.0000000000011,-849.0000000000109,788.0000000000109,-834.9999999999937,838.0000000000081,-129.9999999999968,-201.00000000000674,-285.00000000000193,,5970.999999999991
2016.03.29,-240.00000000000688,1191.9999999999932,373.99999999998545,-214.9999999999892,856.9999999999967,576.9999999999942,788.0000000000109,351.0000000000013,207.00000000000162,390.99999999999693,373.99999999999653,1676.0000000000161,-758.0000000000142,737.9999999999942,-799.9999999999972,798.0000000000018,-105.99999999999498,-192.00000000000327,-245.0000000000063,,5766.999999999977
2016.03.29,-236.99999999999832,1154.999999999995,360.0000000000048,-202.99999999998875,790.9999999999861,570.9999999999993,758.9999999999985,317.9999999999961,149.99999999999457,388.9999999999949,363.0000000000022,1612.9999999999995,-862.0000000000072,731.9999999999993,-748.9999999999952,781.9999999999965,-134.99999999999625,-229.00000000000142,-312.00000000000114,,5255.999999999977
2016.03.29,-207.99999999999707,1072.9999999999907,282.0000000000045,-439.9999999999977,757.999999999992,558.9999999999984,717.9999999999964,320.9999999999935,170.00000000000347,395.0000000000009,375.9999999999986,1861.9999999999948,-763.0000000000026,831.000000000004,-908.0000000000013,927.9999999999973,-114.00000000000298,-238.0000000000049,-303.9999999999932,,5297.999999999976
2016.03.29,-245.0000000000063,1097.999999999999,326.0000000000041,-410.99999999998715,773.0000000000015,610.9999999999949,696.0000000000077,304.9999999999997,180.99999999999784,422.9999999999956,356.00000000000074,1848.0000000000132,-702.0000000000026,885.0000000000025,-894.999999999996,968.0000000000035,-77.00000000000485,-292.9999999999988,-334.9999999999964,,5512.000000000027
2016.03.29,-241.99999999999778,1107.999999999998,336.00000000000296,-412.9999999999967,805.9999999999956,702.9999999999981,706.0000000000066,322.00000000000006,329.00000000000153,510.99999999999477,356.00000000000074,1860.0000000000136,-333.0000000000055,1095.0000000000016,-914.999999999992,1072.0000000000027,100.99999999999554,-390.0000000000015,-262.999999999991,,6749.000000000027
2016.03.29,-240.00000000000688,1095.0000000000016,343.99999999998875,-409.9999999999966,746.0000000000023,710.999999999995,693.0000000000102,285.9999999999974,302.9999999999977,518.9999999999917,342.9999999999933,1841.0000000000082,-381.99999999999346,1102.000000000003,-875.0,1079.0000000000077,109.00000000000354,-443.0000000000045,-316.99999999998954,,6504.000000000009
2016.03.29,-255.00000000000523,1076.9999999999945,370.999999999988,-369.99999999999034,746.0000000000023,724.9999999999978,656.0000000000122,276.9999999999939,293.99999999999426,524.9999999999977,315.9999999999941,1760.9999999999957,-354.0000000000099,1097.0000000000146,-844.9999999999989,1067.0000000000073,112.000000000001,-462.0000000000068,-336.00000000000296,,6401.999999999979
2016.03.29,-228.00000000000597,1079.999999999992,347.9999999999928,-366.9999999999902,774.9999999999924,754.9999999999945,700.0000000000117,314.99999999999864,331.999999999999,573.0000000000013,331.999999999999,1760.9999999999957,-314.00000000001427,1207.0000000000025,-864.0000000000043,1100.0000000000086,112.99999999999643,-478.0000000000006,-354.9999999999942,,6784.999999999974
2016.03.29,-211.00000000000563,1022.9999999999961,280.9999999999979,-525.9999999999962,707.9999999999975,691.9999999999926,666.000000000011,288.9999999999948,270.0000000000036,523.9999999999911,344.99999999999534,1927.9999999999973,-426.9999999999996,1154.0000000000105,-938.0000000000024,1135.000000000005,63.00000000000195,-446.9999999999974,-373.00000000000114,,6155.999999999991
2016.03.29,-211.00000000000563,1036.999999999999,302.0000000000023,-479.99999999998977,719.9999999999873,705.9999999999956,676.0000000000099,295.0000000000008,226.00000000000398,535.999999999992,339.0000000000004,1868.9999999999998,-553.0000000000035,1151.0000000000132,-908.0000000000013,1118.000000000009,-2.000000000002,-453.0000000000034,-451.0000000000014,,5917.000000000006
2016.03.29,-206.00000000000617,1024.999999999987,270.99999999999903,-466.99999999999875,712.9999999999859,702.0000000000026,672.0000000000059,297.9999999999983,217.0000000000005,535.999999999992,353.0000000000033,1840.0000000000034,-571.9999999999948,1194.0000000000061,-896.9999999999914,1108.000000000004,-17.999999999995797,-451.0000000000014,-465.99999999998863,,5852.000000000013
2016.03.29,-194.0000000000053,956.0000000000013,273.9999999999965,-412.9999999999967,657.9999999999808,685.9999999999977,629.0000000000128,275.000000000003,143.9999999999997,530.9999999999926,315.9999999999941,1688.0000000000166,-699.0000000000052,1143.0000000000052,-819.0000000000026,1054.000000000002,-85.99999999999719,-473.0000000000012,-565.9999999999999,,5103.999999999994
2016.03.29,-245.0000000000063,1012.9999999999973,330.9999999999924,-441.99999999999307,619.9999999999983,676.9999999999943,604.0000000000045,214.00000000000307,100.00000000000009,484.999999999991,303.9999999999932,1789.999999999992,-780.000000000003,1041.000000000003,-822.0000000000027,1064.0000000000073,-63.99999999999739,-483.0000000000001,-547.999999999993,,4858.999999999981
2016.03.29,-270.0000000000036,963.999999999987,336.00000000000296,-461.9999999999891,636.9999999999986,661.0000000000005,526.0000000000042,205.99999999999508,100.00000000000009,453.99999999999886,275.000000000003,1763.0000000000052,-672.0000000000059,992.0000000000151,-840.999999999994,1055.0000000000068,-53.00000000000304,-448.000000000004,-504.9999999999999,,4718.000000000019
2016.03.29,-140.0000000000068,767.9999999999909,140.0000000000068,-551.9999999999925,563.9999999999867,532.9999999999945,514.9999999999987,258.9999999999981,10.999999999994348,417.0000000000007,302.9999999999977,1670.9999999999923,-892.0000000000039,975.9999999999991,-864.0000000000043,971.0000000000036,-250.00000000000577,-331.999999999999,-581.9999999999936,,3515.999999999958
2016.03.29,-79.00000000000685,988.9999999999955,163.00000000000205,-532.999999999987,634.9999999999856,620.9999999999937,824.0000000000025,348.00000000000387,117.99999999999588,541.9999999999981,408.9999999999927,1893.0000000000007,-1025.9999999999936,1161.9999999999964,-896.9999999999914,1058.9999999999975,-222.99999999999542,-394.00000000000546,-634.0000000000013,,4976.999999999983
2016.03.29,-106.00000000000608,1038.99999999999,191.99999999999218,-475.9999999999991,647.9999999999819,615.9999999999943,827.0,336.9999999999984,112.000000000001,519.9999999999983,415.99999999999415,1867.999999999995,-1051.0000000000018,1093.0000000000107,-864.0000000000043,1018.0000000000007,-211.00000000000563,-385.99999999999744,-601.9999999999915,,4989.999999999951
2016.03.29,-160.00000000000458,1200.0000000000011,204.99999999998852,-563.999999999993,678.0000000000008,580.0000000000027,907.9999999999977,312.9999999999966,-2.000000000002,445.99999999999085,495.000000000001,2181.000000000012,-1458.0000000000036,978.0000000000122,-950.0000000000028,1031.9999999999964,-333.0000000000055,-312.00000000000114,-645.999999999991,,4590.999999999996
2016.03.29,-217.0000000000005,1323.9999999999918,228.00000000000597,-501.99999999999534,844.9999999999847,583.0000000000002,951.9999999999973,361.9999999999957,-51.99999999999649,412.00000000000125,551.0000000000015,2236.9999999999945,-1652.9999999999934,954.9999999999948,-1012.999999999991,998.0000000000047,-475.0000000000032,-207.00000000000162,-672.0000000000059,,4655.999999999985
2016.03.29,-348.00000000000387,1278.0000000000014,363.0000000000022,-378.0000000000001,834.0000000000014,548.9999999999995,721.000000000016,258.0000000000027,-187.9999999999993,290.9999999999968,427.99999999999505,2001.0000000000048,-1679.0000000000082,676.0000000000099,-908.9999999999918,874.0000000000094,-509.9999999999993,-168.99999999999693,-669.9999999999928,,3422.000000000047
2016.03.29,-307.99999999999716,1446.9999999999982,405.9999999999952,-456.99999999999363,1068.9999999999866,620.9999999999937,940.0000000000075,419.9999999999982,-48.99999999999905,384.9999999999909,490.999999999997,2301.9999999999927,-1622.9999999999966,781.0000000000094,-1123.9999999999952,1008.0000000000098,-541.9999999999981,-100.00000000000009,-617.0000000000009,,5049.999999999998
2016.03.29,-240.00000000000688,1320.9999999999943,448.9999999999883,-488.9999999999901,909.9999999999886,605.9999999999955,911.0000000000174,380.999999999998,-97.9999999999981,418.9999999999916,390.99999999999693,2205.0000000000127,-1707.9999999999984,695.0000000000011,-1043.9999999999968,1015.0000000000006,-553.999999999999,-196.00000000000728,-750.9999999999906,,4222.999999999998
2016.03.29,-168.99999999999693,1492.9999999999889,459.99999999999375,-446.9999999999885,1023.9999999999804,780.9999999999984,1188.9999999999957,502.9999999999979,-16.0000000000049,635.9999999999922,480.0000000000027,2344.999999999999,-1875.0000000000045,1099.0000000000055,-1087.9999999999939,1182.0000000000023,-609.000000000004,-345.0000000000064,-998.00000000001,,5644.999999999947
2016.03.29,-158.99999999999804,1584.0000000000077,404.0000000000044,-405.9999999999917,1082.9999999999895,749.9999999999951,1290.0000000000134,541.9999999999981,-29.999999999996696,617.0000000000009,566.9999999999953,2401.0000000000105,-2046.9999999999989,1102.000000000003,-1094.9999999999989,1123.0000000000045,-678.0000000000008,-270.0000000000036,-974.9999999999925,,5803.000000000041
