date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURCAD,EURAUD,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.01.23,-972.9999999999794,-441.99999999998687,765.0000000000006,0.0,-314.99999999999864,-85.99999999998609,-124.99999999999733,151.9999999999966,-113.00000000000753,-1515.999999999984,-7.999999999985796,-761.999999999996,492.00000000000443,-365.99999999999966,121.99999999999989,-212.99999999999653,,-3387.999999999916
2017.01.23,-926.999999999989,-381.99999999999346,531.0000000000059,-10.999999999994348,-263.99999999999756,-68.99999999998573,-87.00000000000374,138.00000000000477,-70.0000000000034,-1465.0000000000052,39.00000000001125,-636.9999999999986,328.00000000000296,-273.9999999999965,109.99999999999899,-119.00000000000244,,-3158.999999999946
2017.01.23,-813.9999999999814,-335.9999999999808,570.999999999998,50.0000000000056,-303.9999999999932,-79.99999999999119,-153.00000000000313,78.00000000000028,-158.0000000000026,-1241.9999999999875,-97.9999999999981,-473.99999999999665,310.99999999999284,-263.99999999999756,131.00000000000333,-102.99999999998644,,-2884.9999999999195
2017.01.23,-815.9999999999945,-339.0000000000004,632.000000000005,94.00000000000519,-380.999999999998,-75.00000000000284,-162.0000000000066,2.999999999997449,-201.00000000000674,-992.9999999999994,-92.00000000000318,-377.9999999999894,293.99999999999693,-189.00000000001694,197.99999999999818,-97.9999999999981,,-2503.0000000000136
2017.01.23,-844.9999999999847,-430.9999999999814,731.0000000000088,162.0000000000066,-428.9999999999905,-160.99999999998892,-130.0000000000079,-63.00000000000195,-292.9999999999988,-1041.9999999999873,-39.999999999995595,-404.9999999999887,316.0000000000025,-80.00000000001339,273.000000000001,-139.9999999999846,,-2576.999999999905
2017.01.23,-888.9999999999842,-350.9999999999902,665.9999999999968,121.99999999999989,-500.00000000000045,-178.99999999999582,-172.00000000000549,-163.00000000000205,-424.00000000000216,-1034.999999999986,-28.999999999990145,-241.99999999998667,319.0000000000026,24.999999999986144,400.00000000000034,-198.99999999999363,,-2650.9999999999504
2017.01.23,-894.9999999999792,-369.99999999998147,881.0000000000002,196.00000000000728,-540.9999999999915,-170.99999999998784,-94.00000000000519,-131.99999999999878,-423.0000000000067,-1041.000000000003,157.00000000000713,-229.99999999999687,387.00000000000045,116.99999999998934,605.9999999999955,-241.99999999998667,,-1794.999999999937
2017.01.23,-903.9999999999937,-326.9999999999884,457.00000000000784,70.0000000000034,-501.99999999999136,-177.99999999998929,-101.00000000000664,-112.000000000001,-404.99999999999983,-1113.9999999999927,101.00000000001774,-242.99999999999324,239.99999999999488,96.99999999999153,551.0000000000015,-235.99999999999176,,-2605.9999999999313
2017.01.23,-917.9999999999966,-278.00000000000045,240.0000000000091,93.00000000000975,-471.99999999999466,-181.9999999999933,-80.99999999999774,-183.99999999999528,-436.9999999999985,-1248.999999999989,170.00000000000347,-208.99999999999253,51.9999999999925,180.99999999998673,609.9999999999994,-197.00000000000273,,-2860.999999999959
2017.01.23,-1044.9999999999848,-437.99999999998283,564.9999999999977,249.00000000001032,-600.999999999996,-201.99999999999108,-67.00000000000594,-207.00000000000162,-478.0000000000006,-1065.0000000000048,251.00000000000122,-215.99999999999397,94.99999999999886,263.99999999999756,719.000000000003,-245.0000000000063,,-2420.999999999959
2017.01.23,-1231.9999999999886,-513.9999999999923,953.000000000003,259.0000000000092,-671.9999999999948,-187.00000000000384,-24.999999999997247,-136.99999999999824,-501.000000000007,-1368.999999999998,313.00000000000773,-319.999999999987,381.0000000000002,170.00000000000347,748.0000000000042,-348.9999999999993,,-2481.999999999939
2017.01.23,-1221.9999999999898,-476.9999999999941,1084.0000000000032,88.00000000001029,-632.9999999999947,-170.99999999998784,-85.00000000000173,-48.99999999999905,-448.9999999999994,-1532.9999999999843,141.99999999999767,-408.9999999999927,617.999999999995,-15.00000000000945,583.0000000000002,-363.9999999999866,,-2891.9999999999327
2017.01.23,-1211.999999999991,-441.99999999998687,1198.9999999999982,60.00000000000449,-620.9999999999937,-156.00000000000057,-126.99999999999933,-4.000000000004,-441.99999999999795,-1679.9999999999927,85.00000000000173,-551.9999999999969,706.9999999999936,-158.0000000000137,555.0000000000055,-485.0000000000021,,-3272.9999999999754
2017.01.23,-1154.999999999995,-413.99999999998107,1243.9999999999998,19.00000000000235,-598.999999999994,-146.99999999998602,-117.00000000000044,51.99999999999649,-462.0000000000068,-1665.9999999999898,102.00000000000209,-544.9999999999955,873.9999999999952,-164.00000000000858,553.0000000000035,-537.9999999999941,,-2962.999999999952
2017.01.23,-1070.9999999999998,-273.9999999999965,1161.0000000000014,-17.999999999995797,-557.9999999999918,-140.99999999999113,-270.0000000000036,36.0000000000027,-475.99999999999864,-1726.9999999999895,-225.99999999999287,-506.0000000000064,822.0000000000027,-301.0000000000179,456.9999999999963,-539.999999999985,,-3631.9999999999654
2017.01.23,-1204.9999999999893,-346.9999999999862,1162.0000000000061,68.00000000000139,-547.999999999993,-153.9999999999875,-297.00000000000284,36.999999999998145,-465.0000000000043,-1739.999999999986,-232.99999999999432,-507.9999999999973,771.0000000000008,-362.00000000001785,365.0000000000042,-499.000000000005,,-3954.999999999953
2017.01.23,-1200.9999999999854,-361.9999999999957,1082.9999999999984,39.00000000000014,-527.9999999999951,-160.00000000000458,-275.99999999999847,80.00000000000229,-413.0000000000078,-1812.999999999998,-194.99999999998963,-581.9999999999936,745.9999999999951,-367.0000000000062,368.9999999999971,-506.9999999999908,,-4086.9999999999723
2017.01.23,-1239.9999999999966,-422.9999999999956,1192.0000000000073,43.999999999999595,-572.9999999999902,-164.99999999999292,-257.0000000000072,80.00000000000229,-418.0000000000073,-1750.9999999999914,-160.99999999998892,-577.9999999999897,774.9999999999915,-339.0000000000004,402.00000000000233,-506.0000000000064,,-3917.999999999964
2017.01.23,-1306.9999999999916,-488.9999999999839,1287.9999999999968,110.00000000001009,-627.9999999999952,-158.99999999999804,-291.0000000000079,16.0000000000049,-431.0000000000036,-1700.999999999997,-214.00000000000307,-519.9999999999872,727.9999999999944,-322.00000000000006,375.9999999999986,-475.0000000000032,,-4018.9999999999654
2017.01.23,-1361.9999999999966,-509.99999999998823,1283.0000000000014,193.00000000000983,-620.9999999999937,-157.99999999999147,-284.0000000000065,21.999999999999797,-429.0000000000016,-1671.0000000000002,-198.99999999999363,-465.99999999998863,706.9999999999936,-301.0000000000179,378.00000000000057,-421.0000000000047,,-3838.9999999999773
2017.01.23,-1362.999999999981,-478.0000000000006,1165.9999999999968,177.00000000000495,-628.9999999999907,-160.99999999998892,-260.00000000000466,4.999999999999449,-428.00000000000614,-1675.9999999999886,-151.9999999999966,-429.99999999999704,628.0000000000001,-280.0000000000136,395.0000000000009,-434.000000000001,,-3919.9999999999663
2017.01.23,-1341.9999999999986,-489.99999999999045,1168.0000000000064,201.00000000000674,-639.9999999999961,-160.99999999998892,-246.99999999999721,2.000000000002,-441.99999999999795,-1639.999999999997,-136.99999999998712,-407.99999999998613,628.9999999999907,-246.99999999999721,443.0000000000045,-435.9999999999919,,-3746.999999999918
2017.01.23,-1655.999999999991,-683.9999999999957,1269.0000000000055,230.000000000008,-779.9999999999918,-175.99999999999838,-322.00000000000006,-12.000000000000899,-490.999999999997,-1849.9999999999961,-276.9999999999939,-468.9999999999861,659.9999999999966,-331.0000000000146,377.0000000000051,-493.99999999999443,,-5005.9999999999445
2017.01.24,-1726.9999999999895,-685.9999999999866,1557.0000000000023,256.0000000000007,-976.9999999999945,-168.99999999999693,-297.9999999999983,-12.999999999996348,-639.0000000000007,-2695.9999999999873,-251.99999999998556,-1200.0000000000011,716.9999999999987,-339.0000000000004,351.0000000000013,-729.9999999999862,,-6844.99999999992
2017.01.24,-1631.999999999989,-714.999999999999,1546.999999999997,351.0000000000013,-1045.9999999999914,-170.00000000000347,-280.9999999999979,-70.0000000000034,-705.0000000000001,-1604.0000000000055,-231.99999999998778,-361.9999999999957,730.000000000004,-284.00000000001756,573.0000000000013,-724.9999999999978,,-4624.9999999999845
2017.01.24,-1677.9999999999795,-712.9999999999859,1638.999999999996,389.000000000006,-984.9999999999915,-168.99999999999693,-263.99999999999756,-48.000000000003595,-624.9999999999977,-1604.0000000000055,-161.99999999999548,-363.9999999999866,712.0000000000033,-217.0000000000005,551.0000000000015,-614.0000000000034,,-4151.999999999937
2017.01.24,-1613.999999999982,-686.9999999999932,1503.0,275.000000000003,-861.9999999999961,-173.99999999998528,-289.0000000000059,-14.999999999998348,-519.9999999999983,-1648.9999999999893,-208.99999999999253,-442.9999999999934,753.0000000000001,-311.0000000000168,407.99999999999727,-514.9999999999987,,-4348.999999999951
2017.01.24,-1503.9999999999943,-609.9999999999994,1382.9999999999955,245.0000000000063,-761.0000000000006,-173.99999999998528,-292.9999999999988,19.00000000000235,-492.999999999999,-1702.999999999988,-197.00000000000273,-466.9999999999952,734.9999999999994,-326.0000000000041,436.00000000000307,-513.9999999999923,,-4223.999999999953
2017.01.24,-1570.999999999989,-604.9999999999889,1384.0000000000005,258.0000000000027,-832.9999999999949,-165.9999999999995,-324.00000000000205,2.999999999997449,-556.0000000000009,-1743.0000000000057,-282.9999999999888,-428.9999999999905,716.9999999999987,-362.00000000001785,441.99999999999795,-591.9999999999925,,-4659.9999999999745
2017.01.24,-1564.999999999994,-592.9999999999991,1183.9999999999975,220.00000000000907,-817.9999999999965,-161.99999999999548,-351.0000000000013,-99.00000000000463,-540.0000000000072,-1790.0000000000027,-336.00000000000296,-436.9999999999985,504.99999999999545,-385.00000000001313,395.99999999999636,-573.9999999999857,,-5345.000000000002
2017.01.24,-1507.9999999999982,-566.9999999999842,1185.0000000000023,292.00000000000335,-819.9999999999985,-160.99999999998892,-351.0000000000013,-97.9999999999981,-553.0000000000035,-1607.9999999999873,-331.999999999999,-286.99999999999284,515.9999999999911,-293.0000000000099,377.0000000000051,-439.99999999999596,,-4647.999999999956
2017.01.24,-1712.9999999999868,-661.9999999999848,1335.9999999999986,399.0000000000049,-998.9999999999943,-149.9999999999835,-353.0000000000033,-192.00000000000327,-687.0000000000043,-1517.999999999997,-339.99999999998477,-157.99999999999147,465.0000000000034,-217.0000000000005,463.9999999999977,-500.9999999999959,,-4825.999999999927
2017.01.24,-1714.9999999999998,-656.9999999999965,1421.0000000000064,406.00000000000637,-940.9999999999918,-129.99999999998568,-334.00000000000097,-132.99999999999423,-602.0000000000025,-1560.000000000006,-344.99999999999534,-202.9999999999976,506.9999999999908,-228.00000000000597,522.0000000000002,-506.9999999999908,,-4498.9999999999645
2017.01.24,-1616.9999999999795,-661.9999999999848,1454.9999999999982,401.00000000000693,-920.9999999999941,-124.99999999999733,-330.0000000000081,-80.00000000000229,-595.0000000000011,-1549.9999999999848,-346.0000000000019,-249.99999999999466,612.9999999999995,-263.99999999999756,524.0000000000023,-539.999999999985,,-4286.9999999999245
2017.01.24,-1617.9999999999861,-700.999999999996,1591.9999999999986,265.0000000000041,-920.9999999999941,-151.9999999999966,-321.0000000000046,-60.00000000000449,-574.0000000000078,-1746.9999999999875,-308.9999999999815,-492.0000000000035,731.9999999999993,-425.0000000000087,461.0000000000003,-641.0000000000027,,-4910.999999999973
2017.01.24,-1545.9999999999807,-618.9999999999918,1362.9999999999995,228.00000000000597,-823.9999999999914,-131.99999999999878,-345.0000000000064,63.00000000000195,-521.0000000000048,-1810.9999999999848,-354.9999999999942,-500.9999999999959,736.9999999999948,-446.0000000000131,383.99999999999545,-632.9999999999947,,-4957.999999999959
2017.01.24,-1386.9999999999827,-550.9999999999903,1263.999999999996,169.00000000000804,-768.9999999999975,-129.99999999998568,-331.999999999999,72.0000000000054,-502.00000000000244,-1722.9999999999857,-339.0000000000004,-530.0000000000082,703.000000000003,-476.0000000000098,375.9999999999986,-601.9999999999915,,-4756.999999999943
2017.01.24,-1383.9999999999852,-580.999999999987,1334.0000000000032,188.00000000001037,-788.9999999999952,-113.99999999999189,-307.99999999999716,85.00000000000173,-494.00000000000557,-1719.0000000000039,-310.9999999999946,-536.0000000000032,736.0000000000042,-449.0000000000105,383.0,-601.9999999999915,,-4560.999999999947
2017.01.24,-1403.999999999983,-591.9999999999925,1289.0000000000014,143.00000000000423,-768.9999999999975,-106.99999999999044,-287.0000000000039,107.99999999999699,-460.00000000000483,-1761.9999999999968,-283.99999999999534,-563.9999999999867,736.9999999999948,-465.0000000000043,375.9999999999986,-581.9999999999936,,-4622.999999999953
2017.01.24,-1403.999999999983,-561.9999999999958,1257.9999999999955,135.00000000000733,-731.9999999999993,-110.99999999999443,-292.9999999999988,100.00000000000009,-479.0000000000072,-1770.9999999999893,-280.9999999999979,-583.0000000000002,739.0000000000043,-473.0000000000123,373.00000000000114,-611.9999999999903,,-4695.99999999996
2017.01.24,-1262.9999999999918,-510.99999999999477,1094.9999999999989,87.00000000000374,-713.9999999999924,-154.99999999999403,-373.00000000000114,68.00000000000139,-472.00000000000574,-1665.9999999999898,-381.99999999999346,-574.9999999999922,677.9999999999973,-504.0000000000156,309.0000000000037,-590.0000000000016,,-4967.999999999967
2017.01.24,-1166.0000000000005,-479.99999999999153,1102.0000000000039,100.00000000000009,-639.0000000000007,-166.99999999998383,-391.000000000008,45.000000000006146,-480.0000000000027,-1601.9999999999923,-394.9999999999898,-544.9999999999955,689.9999999999977,-495.000000000001,282.0000000000045,-526.0000000000042,,-4666.999999999958
2017.01.24,-1089.999999999991,-489.99999999999045,881.0000000000002,19.00000000000235,-644.9999999999956,-210.99999999998343,-340.00000000000693,85.00000000000173,-439.0000000000005,-1588.999999999996,-332.9999999999833,-628.9999999999907,611.9999999999948,-473.0000000000123,285.9999999999974,-536.0000000000032,,-4891.999999999956
2017.01.24,-1135.9999999999814,-520.9999999999936,935.0000000000023,35.00000000000725,-673.9999999999968,-190.99999999998562,-268.0000000000016,109.00000000000354,-465.9999999999998,-1658.0000000000039,-133.99999999998968,-661.0000000000005,584.9999999999937,-409.99999999999926,390.0000000000015,-611.000000000006,,-4675.999999999949
2017.01.24,-1271.9999999999843,-499.9999999999893,939.0000000000072,26.000000000003798,-717.9999999999964,-201.99999999999108,-253.0000000000032,65.00000000000395,-536.0000000000032,-1773.9999999999868,-110.99999999999443,-723.0000000000069,575.0000000000028,-378.00000000001165,500.00000000000045,-648.9999999999885,,-5010.999999999939
2017.01.24,-1432.9999999999955,-509.99999999998823,971.0000000000036,65.99999999999939,-725.9999999999933,-241.99999999998667,-285.9999999999974,38.0000000000047,-563.0000000000024,-2038.999999999991,-133.99999999998968,-585.9999999999976,599.9999999999943,-358.00000000001387,529.9999999999972,-658.0000000000031,,-5329.999999999958
2017.01.24,-1613.999999999982,-432.9999999999945,914.0000000000015,69.00000000000794,-718.9999999999918,-248.99999999998812,-287.9999999999994,2.000000000002,-607.0000000000019,-2292.9999999999895,-158.99999999999804,-565.9999999999999,578.9999999999935,-329.00000000000153,548.9999999999995,-658.0000000000031,,-5801.999999999946
2017.01.24,-1330.9999999999934,-431.99999999998795,954.9999999999983,77.00000000000485,-732.9999999999948,-187.99999999998818,-278.00000000000045,33.000000000005244,-614.9999999999989,-1861.0000000000016,-175.99999999999838,-544.9999999999955,599.9999999999943,-350.00000000000585,573.9999999999967,-706.999999999991,,-4976.999999999956
2017.01.24,-1155.9999999999793,-386.9999999999818,849.0000000000038,28.000000000005798,-712.9999999999969,-300.99999999999574,-291.0000000000079,-34.000000000000696,-648.9999999999995,-1627.999999999985,-70.99999999999883,-526.9999999999886,540.9999999999968,-262.00000000000665,580.9999999999982,-690.9999999999972,,-4710.9999999999345
2017.01.24,-871.9999999999839,-363.9999999999866,855.000000000004,1.0000000000065512,-698.9999999999941,-297.9999999999983,-274.00000000000756,-34.99999999999615,-663.999999999998,-1424.9999999999875,-7.0000000000014495,-547.999999999993,584.9999999999937,-245.0000000000063,536.9999999999986,-672.0000000000059,,-4124.999999999955
2017.01.24,-844.0000000000003,-434.9999999999854,841.0000000000082,35.00000000000725,-825.9999999999934,-258.0000000000027,-201.00000000000674,-63.00000000000195,-721.000000000005,-1198.9999999999945,72.0000000000054,-533.99999999999,533.0000000000013,-189.00000000001694,697.9999999999986,-709.9999999999884,,-3800.9999999999645
2017.01.24,-841.9999999999872,-450.9999999999792,936.000000000007,159.00000000000912,-823.9999999999914,-253.99999999999866,-163.00000000000205,-66.99999999999484,-709.9999999999995,-1044.0000000000005,160.00000000000458,-465.0000000000043,501.99999999999534,-48.000000000003595,866.9999999999956,-719.9999999999873,,-2963.9999999999363
2017.01.24,-769.9999999999818,-467.99999999997954,905.0000000000011,136.00000000000279,-771.9999999999949,-255.99999999998957,-152.00000000000767,-26.999999999999247,-651.0000000000016,-1001.9999999999918,173.00000000000094,-496.99999999999187,477.00000000000387,-90.00000000001229,809.9999999999997,-689.0000000000063,,-2872.999999999948
2017.01.24,-827.0,-503.99999999999335,862.000000000009,156.00000000000057,-790.9999999999973,-245.99999999999068,-207.00000000000162,-21.00000000000435,-629.9999999999973,-1055.9999999999902,42.0000000000087,-537.9999999999941,450.00000000000284,-204.00000000000418,717.000000000001,-692.0000000000038,,-3488.999999999955
2017.01.24,-1025.9999999999936,-562.9999999999802,987.9999999999995,196.00000000000728,-891.9999999999928,-309.0000000000037,-287.9999999999994,-83.9999999999952,-750.0000000000063,-1122.0000000000007,-49.99999999999449,-493.99999999999443,475.9999999999991,-201.00000000000674,768.000000000002,-733.0000000000059,,-4083.999999999966
2017.01.24,-1010.9999999999841,-535.9999999999809,993.0000000000092,213.00000000000762,-922.999999999996,-331.999999999999,-602.0000000000025,-122.99999999999534,-807.0000000000022,-1110.9999999999952,-561.9999999999958,-432.9999999999945,480.99999999999454,-523.0000000000068,470.00000000000375,-756.9999999999854,,-5562.999999999922
2017.01.24,-1172.9999999999795,-656.9999999999965,1006.0000000000002,231.0000000000034,-1053.9999999999993,-353.99999999998766,-877.0000000000056,-237.99999999999378,-912.0000000000017,-1141.9999999999986,-1055.9999999999902,-414.9999999999876,399.9999999999915,-739.0000000000118,280.00000000000244,-775.9999999999989,,-7475.999999999953
2017.01.24,-1255.9999999999905,-740.9999999999917,944.0000000000026,363.0000000000022,-1167.9999999999914,-363.0000000000022,-868.9999999999975,-253.99999999999866,-985.999999999998,-984.9999999999915,-1059.9999999999943,-280.9999999999979,256.9999999999908,-777.0000000000055,295.99999999999625,-845.9999999999912,,-7725.999999999958
2017.01.24,-1486.9999999999939,-583.0000000000002,956.0000000000031,315.0000000000097,-1099.9999999999898,-361.9999999999957,-844.0000000000003,-256.0000000000007,-985.999999999998,-1530.9999999999934,-1041.000000000003,-306.9999999999906,262.00000000000045,-799.0000000000052,324.00000000000205,-865.999999999989,,-8304.999999999945
2017.01.24,-1498.9999999999836,-573.9999999999857,932.0000000000022,264.0000000000087,-1083.0000000000007,-339.99999999998477,-882.000000000005,-190.00000000000128,-933.000000000006,-1571.9999999999957,-1117.9999999999968,-395.99999999999636,319.9999999999932,-827.000000000011,265.99999999999955,-882.9999999999893,,-8514.999999999953
2017.01.24,-1627.999999999985,-549.9999999999839,685.0000000000023,228.00000000000597,-1038.99999999999,-360.9999999999891,-939.0000000000009,-192.00000000000327,-933.000000000006,-1821.000000000006,-1186.9999999999825,-390.0000000000015,134.00000000000034,-892.0000000000039,224.9999999999974,-862.9999999999916,,-9522.999999999938
2017.01.24,-1704.9999999999789,-596.9999999999809,658.0000000000013,298.0000000000094,-1109.9999999999998,-339.0000000000004,-1140.0000000000077,-231.0000000000034,-968.9999999999976,-1784.999999999992,-1573.0000000000023,-278.00000000000045,84.00000000000318,-1088.0000000000111,9.00000000000345,-876.9999999999944,,-10642.99999999995
