date,USDCHF,USDJPY,EURCHF,CADCHF,EURGBP,GBPJPY,empty,sum
2020.11.02,0.0,-1.9999999999953388,-72.99999999998974,-14.999999999998348,-34.000000000000696,-330.0000000000125,,-453.99999999999665
2020.11.02,82.99999999999974,105.00000000000398,42.0000000000087,96.00000000000719,-68.00000000000139,-368.9999999999998,,-110.99999999998158
2020.11.02,100.99999999999554,109.99999999999943,46.0000000000127,-14.999999999998348,-70.0000000000034,-418.00000000000637,,-246.00000000000045
2020.11.02,136.99999999999824,73.99999999999807,62.000000000006494,-83.9999999999952,-29.000000000001247,-301.00000000001614,,-141.0000000000098
2020.11.02,147.99999999999258,93.00000000000352,66.00000000001049,-79.99999999999119,-14.000000000002899,-335.00000000000796,,-121.99999999999545
2020.11.02,159.9999999999935,165.99999999999682,68.00000000000139,-20.999999999993246,-4.000000000004,-350.00000000002274,,18.99999999997175
2020.11.02,123.99999999999079,174.0000000000066,79.00000000000685,-23.999999999990695,15.999999999993797,-335.00000000000796,,33.999999999999375
2020.11.02,128.99999999999022,185.00000000000227,70.99999999999883,35.00000000000725,-16.0000000000049,-400.0000000000057,,3.999999999988063
2020.11.02,154.99999999999403,147.99999999999613,73.00000000001194,68.00000000000139,-40.00000000000669,-382.000000000005,,21.999999999991815
2020.11.02,112.99999999999643,141.00000000000534,63.99999999999739,73.00000000000084,-58.99999999999794,-399.0000000000009,,-66.99999999999886
2020.11.02,128.99999999999022,156.0000000000059,52.000000000007596,68.00000000000139,-58.000000000002494,-382.000000000005,,-35.00000000000239
2020.11.02,152.99999999999204,167.0000000000016,60.99999999999994,72.0000000000054,-52.000000000007596,-367.00000000001864,,33.999999999972715
2020.11.02,165.9999999999995,186.00000000000705,60.99999999999994,71.00000000000995,-9.999999999998899,-300.00000000001137,,174.00000000000614
2020.11.02,192.99999999999872,221.9999999999942,46.0000000000127,56.0000000000005,63.99999999999739,-204.00000000000773,,376.9999999999958
2020.11.02,195.9999999999962,215.99999999999397,49.99999999999449,73.00000000000084,63.00000000000195,-216.00000000000819,,381.9999999999792
2020.11.02,168.99999999999693,201.99999999999818,53.00000000001415,85.00000000000173,73.00000000000084,-180.00000000000682,,402.000000000005
2020.11.02,170.99999999999892,204.9999999999983,42.0000000000087,71.00000000000995,112.000000000001,-163.0000000000109,,438.0000000000059
2020.11.02,139.00000000000023,233.99999999999466,39.00000000001125,52.000000000007596,122.99999999999534,-164.0000000000157,,422.9999999999934
2020.11.02,126.99999999999933,260.0000000000051,51.000000000001044,50.0000000000056,69.9999999999923,-287.00000000000614,,270.99999999999716
2020.11.02,178.99999999999582,281.9999999999965,29.00000000001235,110.00000000001009,39.999999999995595,-337.0000000000175,,302.9999999999927
2020.11.02,180.99999999999784,337.99999999999386,39.00000000001125,112.000000000001,21.999999999999797,-350.9999999999991,,341.00000000000466
2020.11.02,247.99999999999267,417.0000000000016,58.000000000002494,115.00000000000954,257.9999999999916,-64.99999999999773,,1031.0000000000002
2020.11.02,191.99999999999218,362.99999999999955,104.99999999999955,170.00000000000347,270.99999999999903,-153.00000000002,,947.9999999999739
2020.11.02,151.9999999999966,311.00000000000705,66.00000000001049,192.00000000000327,76.99999999999375,-331.0000000000173,,466.99999999999386
2020.11.02,134.99999999999625,236.99999999999477,80.99999999999774,204.99999999999963,12.999999999996348,-418.00000000000637,,252.9999999999784
2020.11.02,178.00000000000037,219.99999999999886,134.00000000001188,252.0000000000078,20.999999999993246,-349.00000000001796,,455.9999999999942
2020.11.02,190.99999999999673,195.0000000000074,172.0000000000166,274.00000000000756,64.99999999999284,-334.0000000000032,,563.0000000000178
2020.11.02,164.99999999999292,206.00000000000307,199.00000000001583,312.00000000000114,102.99999999999754,-306.0000000000116,,678.9999999999989
2020.11.02,178.00000000000037,149.0000000000009,199.00000000001583,325.00000000000864,20.999999999993246,-373.9999999999952,,498.00000000002376
2020.11.02,222.99999999999542,156.0000000000059,234.00000000000088,350.00000000000585,-25.00000000000835,-366.00000000001387,,571.999999999986
2020.11.02,221.99999999999997,141.00000000000534,234.00000000000088,362.00000000000676,-33.000000000005244,-395.00000000001023,,530.9999999999975
2020.11.02,266.999999999995,141.00000000000534,238.0000000000049,540.0000000000072,-92.99999999999864,-409.9999999999966,,683.000000000017
2020.11.02,333.9999999999899,170.0000000000017,241.00000000000233,560.0000000000049,-103.00000000000864,-378.0000000000143,,823.9999999999757
2020.11.02,348.9999999999993,230.99999999999454,239.99999999999577,529.0000000000017,10.999999999994348,-331.0000000000173,,1028.9999999999684
2020.11.02,365.99999999999966,298.0000000000018,253.99999999999866,550.000000000006,7.9999999999968985,-370.00000000000455,,1105.9999999999984
2020.11.02,374.999999999992,286.00000000000136,255.00000000000523,565.0000000000044,56.99999999999594,-301.00000000001614,,1236.999999999983
2020.11.02,376.99999999999403,280.00000000000114,283.99999999999534,570.0000000000039,73.99999999999629,-280.00000000000114,,1304.9999999999898
2020.11.02,439.99999999999596,298.0000000000018,331.0000000000146,670.000000000004,78.99999999999574,-248.00000000001887,,1569.9999999999932
2020.11.02,449.9999999999948,316.0000000000025,331.999999999999,713.0000000000081,73.99999999999629,-308.9999999999975,,1576.0000000000034
2020.11.02,471.99999999999466,349.00000000000375,317.9999999999961,738.0000000000053,44.99999999999504,-305.0000000000068,,1616.9999999999882
2020.11.02,464.9999999999932,353.9999999999992,302.0000000000023,709.9999999999995,43.999999999999595,-296.99999999999704,,1577.9999999999966
2020.11.02,471.99999999999466,337.99999999999386,280.9999999999979,728.0000000000064,78.00000000000028,-201.00000000002183,,1695.9999999999711
2020.11.02,412.9999999999967,332.9999999999984,268.0000000000016,728.0000000000064,68.99999999999685,-248.00000000001887,,1562.9999999999811
2020.11.02,401.99999999999125,326.9999999999982,268.0000000000016,782.0000000000049,64.99999999999284,-278.00000000002,,1565.9999999999686
2020.11.02,374.999999999992,308.00000000000693,276.00000000000955,782.0000000000049,58.99999999999794,-290.9999999999968,,1509.0000000000143
2020.11.02,367.99999999999056,296.99999999999704,273.0000000000121,791.0000000000084,39.999999999995595,-354.0000000000134,,1414.9999999999905
2020.11.02,358.9999999999982,257.000000000005,278.00000000000045,774.000000000008,39.999999999995595,-379.0000000000191,,1328.9999999999882
2020.11.02,301.9999999999912,224.00000000000375,239.00000000001143,778.0000000000009,36.999999999998145,-334.0000000000032,,1246.0000000000023
2020.11.03,269.9999999999925,206.99999999999363,160.00000000000458,705.0000000000001,9.999999999998899,-286.00000000000136,,1065.9999999999884
2020.11.03,285.9999999999974,230.99999999999454,188.9999999999947,721.000000000005,32.999999999994145,-278.00000000002,,1181.9999999999657
2020.11.03,295.99999999999625,236.99999999999477,217.0000000000005,692.0000000000038,52.99999999999194,-290.00000000002046,,1204.999999999967
2020.11.03,330.9999999999924,231.99999999999932,266.0000000000107,801.0000000000073,17.000000000000348,-341.0000000000082,,1306.0000000000018
2020.11.03,311.99999999999005,233.0000000000041,261.0000000000001,808.0000000000088,13.999999999991797,-390.0000000000148,,1237.99999999998
2020.11.03,311.99999999999005,277.000000000001,270.99999999999903,811.0000000000061,22.999999999995246,-419.00000000001114,,1274.9999999999804
2020.11.03,328.9999999999904,230.99999999999454,310.0000000000103,803.0000000000092,15.999999999993797,-419.00000000001114,,1269.9999999999873
2020.11.03,308.9999999999926,239.00000000000432,320.00000000000915,797.0000000000033,47.9999999999925,-409.9999999999966,,1303.0000000000055
2020.11.03,301.9999999999912,189.00000000000716,321.0000000000157,837.00000000001,10.999999999994348,-413.0000000000109,,1247.0000000000075
2020.11.03,300.99999999999574,189.99999999999773,329.00000000000153,805.0000000000001,7.0000000000014495,-433.9999999999975,,1197.9999999999989
