date,USDCHF,GBPUSD,USDCAD,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,AUDCAD,empty,sum
2021.05.24,-49.99999999999449,0.0,-21.999999999988695,0.0,-187.9999999999993,-283.99999999999534,-68.00000000000139,0.0,-40.99999999999682,-62.99999999999084,-82.99999999999974,,-798.9999999999666
2021.05.24,-51.99999999999649,4.000000000004,29.999999999996696,170.99999999999227,-150.00000000000568,-224.000000000002,-112.000000000001,70.99999999999795,-22.999999999996135,-1.999999999990898,-12.000000000000899,,-299.00000000000216
2021.05.24,-58.000000000002494,-26.999999999999247,-110.99999999999443,225.9999999999991,-184.00000000000637,-204.99999999999963,-143.9999999999997,116.99999999999022,-9.000000000014552,-124.99999999999733,-119.99999999999788,,-640.0000000000222
2021.05.24,-41.000000000002146,-14.999999999987246,-112.000000000001,322.9999999999933,-194.0000000000053,-299.00000000000483,-168.00000000000148,123.99999999999523,76.99999999999818,-168.99999999999693,-158.99999999999804,,-633.0000000000102
2021.05.24,-10.999999999994348,2.999999999997449,-102.99999999998644,339.9999999999892,-178.00000000000037,-255.00000000000523,-178.00000000000037,104.99999999998977,68.9999999999884,-164.99999999999292,-145.00000000000622,,-518.0000000000211
2021.05.24,7.0000000000014495,-15.999999999993797,-45.99999999999049,342.9999999999893,-170.00000000000347,-233.00000000000543,-192.99999999999872,72.00000000000273,74.99999999998863,-125.99999999998168,-123.00000000000644,,-409.9999999999979
2021.05.24,-14.000000000002899,-39.999999999995595,-54.99999999998284,347.999999999999,-212.99999999999653,-260.00000000000466,-190.00000000000128,66.0000000000025,73.99999999998386,-119.99999999998678,-136.00000000000279,,-539.999999999988
2021.05.24,-14.000000000002899,1.0000000000065512,-68.99999999998573,361.99999999999477,-192.00000000000327,-216.0000000000051,-177.00000000000495,163.0000000000109,111.99999999999477,-143.99999999998857,-123.00000000000644,,-296.99999999998994
2021.05.24,-17.999999999995797,-51.000000000001044,-116.99999999998934,325.9999999999934,-165.9999999999995,-207.99999999999707,-200.00000000000017,63.0000000000166,55.999999999983174,-173.00000000000094,-102.00000000000209,,-589.9999999999927
2021.05.24,-17.000000000000348,-42.999999999993044,-95.00000000000064,335.9999999999985,-121.99999999999989,-202.9999999999976,-199.00000000000472,63.99999999999295,63.99999999999295,-159.99999999998238,-43.00000000000415,,-417.99999999999835
2021.05.24,-22.999999999995246,-41.99999999998649,-75.99999999998718,298.9999999999924,-129.00000000000134,-197.99999999999818,-201.00000000000674,55.00000000000682,61.00000000000705,-144.99999999999514,-50.0000000000056,,-448.99999999996965
2021.05.24,-43.999999999999595,-9.999999999998899,-112.000000000001,245.9999999999951,-161.00000000000003,-204.00000000000418,-192.00000000000327,60.000000000002274,-4.9999999999954525,-168.99999999999693,-106.00000000000608,,-697.000000000008
2021.05.24,-43.999999999999595,1.0000000000065512,-93.99999999999409,205.99999999998886,-162.0000000000066,-204.99999999999963,-158.0000000000026,1.0000000000047748,-70.99999999999795,-142.99999999998204,-107.00000000000153,,-775.9999999999839
2021.05.24,-29.000000000001247,24.000000000001798,-32.999999999994145,232.99999999998988,-163.99999999999747,-194.0000000000053,-165.9999999999995,27.000000000015234,-24.00000000000091,-100.99999999999554,-74.00000000000739,,-500.99999999999454
2021.05.24,-22.999999999995246,34.000000000000696,-48.99999999998794,216.99999999999875,-170.00000000000347,-202.0000000000022,-158.0000000000026,39.99999999999204,-32.00000000001069,-114.99999999999844,-102.99999999999754,,-561.0000000000066
2021.05.24,-46.999999999997044,55.000000000005045,-59.99999999999339,174.99999999999716,-200.99999999999562,-219.00000000000253,-136.00000000000279,21.99999999999136,-64.99999999999773,-116.99999999998934,-119.99999999999788,,-712.9999999999827
2021.05.24,-46.00000000000159,69.00000000000794,-41.99999999998649,174.99999999999716,-265.99999999999955,-261.0000000000001,-146.00000000000168,32.00000000001069,-51.00000000001614,-116.99999999998934,-202.0000000000022,,-854.9999999999812
2021.05.24,-4.999999999999449,102.00000000000209,-24.999999999986144,179.9999999999926,-261.0000000000001,-253.0000000000032,-162.0000000000066,-2.999999999985903,-33.999999999991815,-184.99999999999073,-199.00000000000472,,-844.9999999999741
2021.05.24,0.0,92.00000000000318,-56.99999999999594,137.99999999999102,-255.00000000000523,-253.99999999999866,-175.00000000000293,-32.00000000001069,-73.0000000000075,-208.99999999999253,-226.99999999999943,,-1052.0000000000186
2021.05.24,2.000000000002,96.00000000000719,-14.999999999987246,138.9999999999958,-282.0000000000045,-251.00000000000122,-199.00000000000472,-67.00000000000728,-56.000000000011596,-207.99999999998596,-226.99999999999943,,-1067.9999999999968
2021.05.24,-43.00000000000415,49.99999999999449,-17.000000000000348,57.999999999992724,-273.000000000001,-321.0000000000046,-256.0000000000007,-139.99999999998636,-57.999999999992724,-242.99999999999324,-195.00000000000074,,-1437.9999999999966
2021.05.24,-39.00000000000014,199.00000000001583,46.0000000000127,101.99999999998965,-297.00000000000284,-358.9999999999982,-162.0000000000066,42.00000000000159,-12.000000000000455,-188.9999999999947,-195.00000000000074,,-863.9999999999839
2021.05.24,-41.9999999999976,141.99999999999767,15.00000000000945,90.99999999999397,-268.0000000000016,-365.99999999999966,-251.00000000000122,15.00000000001478,51.9999999999925,-298.9999999999826,-161.00000000000003,,-1071.9999999999743
2021.05.24,-253.0000000000032,-297.9999999999983,-192.99999999999872,34.99999999999659,-243.99999999999977,-334.9999999999964,-331.0000000000035,-164.99999999999204,64.99999999999773,-388.9999999999949,-126.0000000000039,,-2233.9999999999964
2021.05.24,-139.99999999999568,-129.99999999998568,-122.99999999998423,167.0000000000016,-162.0000000000066,-280.00000000000244,-400.00000000000034,-31.00000000000591,227.00000000000387,-390.0000000000015,-31.000000000003247,,-1292.99999999998
2021.05.24,-102.00000000000209,-183.99999999998417,-96.99999999999153,234.99999999999943,-175.99999999999838,-258.0000000000027,-460.00000000000483,-99.99999999999432,277.9999999999916,-437.99999999998283,-78.00000000000028,,-1379.9999999999698
2021.05.24,0.999999999995449,-178.99999999999582,-1.999999999990898,301.9999999999925,-170.00000000000347,-258.0000000000027,-535.0000000000077,-162.00000000000614,359.00000000000887,-489.99999999999045,-80.00000000000229,,-1214.0000000000027
2021.05.24,9.999999999998899,-224.99999999998633,9.000000000014552,316.99999999999307,-134.0000000000008,-246.00000000000176,-541.9999999999981,-158.99999999999181,379.99999999999545,-488.9999999999839,-58.99999999999794,,-1137.9999999999586
2021.05.24,-60.99999999999994,-180.99999999998673,-7.0000000000014495,317.99999999999784,-131.99999999999878,-277.000000000005,-521.0000000000048,-118.99999999999977,394.00000000000546,-452.99999999999227,-43.00000000000415,,-1081.9999999999895
2021.05.24,-54.999999999993946,-214.00000000000307,-14.999999999987246,304.9999999999926,-160.00000000000458,-314.0000000000032,-494.00000000000557,-102.00000000000387,370.00000000000455,-432.9999999999945,-40.00000000000669,,-1152.0000000000055
2021.05.24,-31.000000000003247,-191.99999999999218,-18.999999999991246,310.99999999999284,-156.99999999999602,-336.9999999999984,-504.9999999999999,-104.99999999998977,358.0000000000041,-452.99999999999227,-75.9999999999983,,-1205.9999999999645
2021.05.24,9.999999999998899,-35.999999999991594,-7.999999999985796,336.9999999999891,-229.99999999999687,-446.00000000000193,-417.0000000000007,1.0000000000047748,329.00000000000773,-425.99999999999307,-152.00000000000767,,-1037.999999999977
2021.05.24,-21.00000000000435,-61.99999999998429,7.0000000000014495,320.99999999999795,-245.0000000000063,-461.0000000000003,-419.9999999999982,14.000000000010004,336.9999999999891,-403.99999999998215,-161.00000000000003,,-1094.999999999977
2021.05.24,65.99999999999939,26.0000000000149,12.000000000012001,334.99999999999375,-228.00000000000597,-450.00000000000597,-378.00000000000057,22.999999999996135,287.9999999999825,-439.99999999999596,-255.00000000000523,,-1001.000000000015
2021.05.24,153.00000000000313,147.00000000000824,86.0000000000083,355.99999999999454,-261.0000000000001,-487.99999999999955,-411.0000000000058,-12.000000000000455,320.99999999999795,-507.9999999999973,-297.9999999999983,,-914.9999999999894
2021.05.24,90.0000000000012,87.99999999999919,-78.99999999998464,290.9999999999968,-265.0000000000041,-500.00000000000045,-414.00000000000324,-27.999999999991587,243.99999999999977,-607.0000000000019,-373.00000000000114,,-1552.9999999999902
