timeframe,profit,0,timeframe1,drawup,1,timeframe2,drawdown
2021.06.25 23:30,-3681.0000000000073,,2021.06.21 07:00,999.0000000000266,,2021.06.23 13:30,-4864.999999999987
2021.06.25 23:00,-3770.9999999999727,,2021.06.21 06:30,951.9999999999686,,2021.06.23 16:30,-4758.000000000003
2021.06.25 22:30,-3797.0000000000346,,2021.06.21 08:00,763.9999999999693,,2021.06.23 19:00,-4751.999999999996
2021.06.25 22:00,-3797.000000000001,,2021.06.21 06:00,722.0000000000338,,2021.06.23 13:00,-4722.000000000004
2021.06.25 21:30,-3787.0000000000173,,2021.06.21 07:30,627.9999999999695,,2021.06.23 18:30,-4680.00000000002
2021.06.25 21:00,-3762.999999999995,,2021.06.21 08:30,462.99999999999375,,2021.06.23 19:30,-4668.999999999991
2021.06.25 20:30,-3845.999999999987,,2021.06.21 09:30,269.9999999999711,,2021.06.23 16:00,-4651.999999999976
2021.06.25 20:00,-3899.000000000007,,2021.06.21 10:00,256.9999999999942,,2021.06.23 20:30,-4641.00000000004
2021.06.25 19:30,-3985.000000000014,,2021.06.21 09:00,61.000000000030866,,2021.06.23 17:00,-4633.000000000012
2021.06.25 19:00,-3895.000000000012,,2021.06.21 00:00,-142.99999999999625,,2021.06.24 05:00,-4602.000000000021
2021.06.25 18:30,-3992.9999999999673,,2021.06.21 05:30,-148.00000000005645,,2021.06.24 05:30,-4600.00000000001
2021.06.25 18:00,-4087.9999999999736,,2021.06.21 11:30,-169.99999999999608,,2021.06.24 03:00,-4598.999999999988
2021.06.25 17:30,-4075.000000000018,,2021.06.21 10:30,-235.99999999997738,,2021.06.24 11:00,-4596.99999999997
2021.06.25 17:00,-4039.999999999982,,2021.06.21 11:00,-243.99999999998477,,2021.06.23 21:00,-4582.000000000006
2021.06.25 16:30,-3870.0000000000023,,2021.06.21 00:30,-278.99999999999636,,2021.06.24 03:30,-4575.000000000008
2021.06.25 16:00,-3741.0000000000164,,2021.06.21 04:30,-347.00000000000273,,2021.06.23 20:00,-4549.000000000012
2021.06.25 15:30,-3759.9999999999827,,2021.06.21 01:00,-349.9999999999996,,2021.06.24 04:30,-4543.99999999998
2021.06.25 15:00,-3713.0000000000114,,2021.06.21 05:00,-369.00000000003166,,2021.06.24 02:30,-4541.000000000019
2021.06.25 14:30,-3857.999999999963,,2021.06.21 04:00,-562.9999999999671,,2021.06.24 07:00,-4538.999999999961
2021.06.25 14:00,-3827.000000000037,,2021.06.21 01:30,-654.9999999999839,,2021.06.23 15:00,-4529.000000000023
2021.06.25 13:30,-3913.9999999999764,,2021.06.21 02:30,-767.9999999999872,,2021.06.23 18:00,-4527.999999999991
2021.06.25 13:00,-3815.9999999999636,,2021.06.21 03:00,-801.0000000000098,,2021.06.24 01:00,-4527.9999999999745
2021.06.25 12:30,-3834.000000000012,,2021.06.21 02:00,-814.9999999999579,,2021.06.23 15:30,-4526.000000000029
2021.06.25 12:00,-3725.9999999999905,,2021.06.21 03:30,-847.0000000000433,,2021.06.24 04:00,-4516.9999999999845
2021.06.25 11:30,-3869.999999999973,,2021.06.21 15:30,-1028.9999999999955,,2021.06.24 06:00,-4514.000000000021
2021.06.25 11:00,-3936.9999999999845,,2021.06.21 15:00,-1040.000000000019,,2021.06.24 06:30,-4514.000000000011
2021.06.25 10:30,-4133.000000000041,,2021.06.21 12:00,-1041.0000000000255,,2021.06.24 07:30,-4490.999999999984
2021.06.25 10:00,-4047.999999999962,,2021.06.21 13:00,-1083.9999999999845,,2021.06.24 02:00,-4490.000000000017
2021.06.25 09:30,-4099.000000000004,,2021.06.21 12:30,-1133.000000000005,,2021.06.23 14:00,-4487.999999999979
2021.06.25 09:00,-4243.000000000007,,2021.06.21 14:30,-1137.9999999999893,,2021.06.23 22:00,-4475.000000000026
2021.06.25 08:30,-4245.999999999983,,2021.06.21 14:00,-1158.99999999996,,2021.06.24 01:30,-4469.000000000022
2021.06.25 08:00,-4114.000000000021,,2021.06.22 11:00,-1207.000000000022,,2021.06.23 12:30,-4461.000000000051
2021.06.25 07:30,-4052.000000000011,,2021.06.21 13:30,-1219.9999999999693,,2021.06.23 17:30,-4456.000000000032
2021.06.25 07:00,-4067.9999999999927,,2021.06.22 13:00,-1251.9999999999898,,2021.06.23 23:00,-4446.999999999996
2021.06.25 06:30,-4226.999999999981,,2021.06.22 12:30,-1267.0000000000127,,2021.06.23 14:30,-4436.000000000036
2021.06.25 06:00,-4280.999999999942,,2021.06.22 12:00,-1291.0000000000077,,2021.06.24 13:30,-4427.000000000003
2021.06.25 05:30,-4268.999999999989,,2021.06.22 11:30,-1333.999999999986,,2021.06.24 13:00,-4416.000000000008
2021.06.25 05:00,-4324.999999999961,,2021.06.21 16:00,-1447.9999999999661,,2021.06.23 22:30,-4396.9999999999745
2021.06.25 04:30,-4302.999999999995,,2021.06.22 13:30,-1472.0000000000332,,2021.06.23 12:00,-4391.999999999975
2021.06.25 04:00,-4291.0,,2021.06.21 17:30,-1474.9999999999711,,2021.06.24 11:30,-4391.0000000000055
2021.06.25 03:30,-4117.999999999982,,2021.06.21 18:00,-1510.0000000000084,,2021.06.24 10:30,-4386.000000000009
2021.06.25 03:00,-4281.9999999999845,,2021.06.21 18:30,-1533.0000000000116,,2021.06.24 12:30,-4383.000000000015
2021.06.25 02:30,-4022.0000000000105,,2021.06.22 10:30,-1538.9999999999768,,2021.06.24 12:00,-4344.999999999985
