date,USDJPY,USDCAD,AUDUSD,CADCHF,AUDCHF,EURAUD,AUDJPY,AUDCAD,AUDNZD,empty,sum
2019.07.29,-66.0000000000025,0.0,-21.00000000000435,-102.00000000000209,-51.000000000001044,-38.0000000000047,-58.9999999999975,-51.99999999999649,-40.0000000000178,,-429.00000000002643
2019.07.29,-63.00000000000239,4.999999999988347,-58.99999999999794,-134.99999999999625,-104.99999999999955,-114.99999999999844,-96.9999999999942,-110.99999999999443,-75.00000000000284,,-754.9999999999977
2019.07.29,-67.00000000000728,25.999999999992696,-78.00000000000028,-119.00000000000244,-114.99999999999844,-73.99999999999629,-106.99999999999932,-124.00000000000189,-73.00000000001194,,-731.0000000000252
2019.07.29,-40.00000000000625,53.999999999998494,-65.99999999999939,-102.00000000000209,-95.99999999999609,-33.00000000001635,-88.99999999999864,-117.00000000000044,-83.00000000001084,,-572.0000000000316
2019.07.29,-31.999999999996476,60.99999999999994,-71.99999999999429,-89.00000000000574,-93.99999999999409,-26.999999999999247,-82.99999999999841,-124.00000000000189,-67.00000000001705,,-527.0000000000073
2019.07.29,-19.000000000005457,74.99999999998064,-53.00000000000304,-87.00000000000374,-82.00000000000429,2.999999999997449,-48.00000000000182,-104.00000000000409,-38.0000000000047,,-353.00000000004906
2019.07.29,-27.000000000001023,58.99999999998684,-53.00000000000304,-87.99999999999919,-56.99999999999594,48.000000000003595,-27.000000000001023,-92.00000000000318,-34.000000000000696,,-271.00000000001364
2019.07.29,81.99999999999363,32.999999999994145,-63.99999999999739,-63.99999999999739,-48.000000000003595,35.999999999991594,5.000000000009663,-90.0000000000012,-53.00000000001415,,-163.0000000000247
2019.07.29,144.99999999999602,-11.00000000000545,-93.99999999999409,-46.999999999997044,-26.999999999999247,12.999999999996348,12.000000000000455,-97.00000000000264,-58.000000000002494,,-164.00000000000816
2019.07.29,141.00000000000534,-22.0000000000109,-117.99999999999588,-41.000000000002146,-51.99999999999649,-43.00000000001525,-9.999999999990905,-117.99999999999588,-147.00000000000824,,-410.00000000001035
2019.07.29,120.99999999999511,0.0,-102.99999999999754,-51.000000000001044,-48.000000000003595,-45.000000000006146,-3.9999999999906777,-117.99999999999588,-163.00000000000205,,-411.0000000000018
2019.07.29,100.99999999999909,43.999999999999595,-51.99999999999649,-41.9999999999976,-16.0000000000049,32.999999999994145,40.00000000000625,-78.00000000000028,-157.00000000000713,,-127.00000000000732
2019.07.29,66.0000000000025,60.99999999999994,-43.999999999999595,-58.99999999999794,-24.000000000001798,31.999999999987594,29.000000000010573,-75.9999999999983,-130.0000000000079,,-145.00000000000492
2019.07.29,46.00000000000648,71.99999999998319,-9.00000000000345,-60.99999999999994,-12.999999999996348,68.00000000000139,31.00000000000591,-46.00000000000159,-126.0000000000039,,-38.00000000000827
2019.07.29,25.000000000005684,65.99999999998829,-31.000000000003247,-85.00000000000173,-60.00000000000449,5.999999999994898,-6.000000000000227,-75.00000000000284,-126.0000000000039,,-286.0000000000275
2019.07.29,16.000000000005343,79.99999999999119,-31.999999999998696,-82.99999999999974,-63.00000000000195,0.0,-3.9999999999906777,-92.99999999999864,-126.0000000000039,,-304.99999999999704
2019.07.29,18.000000000000682,122.99999999998423,-21.999999999999797,-57.00000000000705,-44.99999999999504,22.999999999995246,4.0000000000048885,-107.00000000000153,-113.00000000000753,,-176.00000000002592
2019.07.29,3.0000000000001137,129.99999999998568,-29.999999999996696,-48.99999999999905,-53.00000000000304,5.999999999994898,-18.000000000000682,-122.99999999999534,-121.00000000001555,,-255.00000000002967
2019.07.29,-48.00000000000182,135.9999999999806,-38.0000000000047,-56.0000000000005,-65.99999999999939,-53.00000000001415,-58.9999999999975,-139.99999999999568,-136.00000000000279,,-460.0000000000359
2019.07.29,-52.00000000000671,106.99999999999044,-53.00000000000304,-79.00000000000685,-87.99999999999919,-109.00000000000354,-67.99999999999784,-158.0000000000026,-104.00000000001519,,-604.0000000000446
2019.07.29,-43.99999999999693,156.00000000000057,-48.000000000003595,-23.00000000000635,-55.000000000005045,-124.00000000001299,-52.99999999999727,-168.00000000000148,-158.0000000000137,,-517.0000000000368
2019.07.29,-54.000000000002046,163.9999999999864,-39.999999999995595,-2.999999999997449,-26.000000000003798,-127.00000000001043,-57.00000000000216,-148.0000000000037,-197.00000000000273,,-488.0000000000315
2019.07.29,-58.000000000006935,171.99999999999437,-46.999999999997044,10.999999999994348,-29.000000000001247,-151.9999999999966,-65.99999999998829,-163.00000000000205,-198.00000000000927,,-530.0000000000127
2019.07.29,-52.99999999999727,136.99999999998712,-29.999999999996696,36.0000000000027,9.999999999998899,-89.00000000000574,-34.99999999999659,-144.99999999999514,-155.00000000001623,,-324.000000000019
2019.07.29,-28.000000000005798,139.00000000000023,-19.999999999997797,63.00000000000195,56.0000000000005,-46.999999999997044,-33.00000000000125,-117.99999999999588,-141.99999999999767,,-129.99999999999275
2019.07.29,-13.999999999995794,143.99999999998857,-34.99999999999615,87.99999999999919,75.9999999999983,-14.000000000002899,-31.999999999996476,-119.99999999999788,-158.0000000000137,,-65.00000000001687
2019.07.29,-46.999999999997044,112.000000000001,-17.999999999995797,56.0000000000005,70.99999999999883,-7.0000000000014495,-27.999999999991587,-93.99999999999409,-157.00000000000713,,-111.99999999998676
2019.07.29,-46.00000000000648,103.99999999999298,-22.999999999995246,26.000000000003798,46.00000000000159,-39.999999999995595,-30.9999999999917,-80.00000000000229,-153.00000000000313,,-196.99999999999608
2019.07.29,-21.000000000000796,61.99999999998429,-27.999999999994696,-23.00000000000635,21.999999999999797,-107.00000000001265,-24.999999999991473,-73.00000000000084,-151.00000000001222,,-344.0000000000349
2019.07.29,-28.999999999996362,41.99999999998649,-7.9999999999968985,-70.0000000000034,12.000000000000899,-107.00000000001265,-6.999999999990791,-51.000000000001044,-156.00000000000057,,-374.0000000000143
2019.07.29,-51.00000000000193,51.000000000001044,-9.00000000000345,-48.000000000003595,21.999999999999797,-24.000000000001798,-19.99999999999602,-36.0000000000027,-219.99999999999798,,-335.0000000000066
2019.07.29,-75.00000000000284,-31.000000000003247,-17.999999999995797,-90.99999999999665,7.0000000000014495,-46.999999999997044,-46.999999999997044,-14.000000000002899,-223.00000000001762,,-539.0000000000116
2019.07.29,-57.00000000000216,-107.00000000001265,-51.000000000001044,-73.99999999999629,26.999999999999247,-104.99999999999955,-71.99999999998852,12.000000000000899,-222.00000000001108,,-649.0000000000111
2019.07.29,-52.00000000000671,-104.00000000001519,-48.99999999999905,-70.99999999999883,36.0000000000027,-102.00000000000209,-66.99999999999307,16.0000000000049,-236.99999999999832,,-630.0000000000057
2019.07.29,-75.00000000000284,-21.00000000000435,-0.999999999995449,-36.0000000000027,70.0000000000034,72.99999999998974,-24.00000000000091,-10.999999999994348,-246.00000000001288,,-271.00000000002035
2019.07.29,-212.99999999999386,-4.000000000004,-27.999999999994696,-48.99999999999905,14.999999999998348,46.999999999997044,-70.99999999999795,-58.000000000002494,-278.00000000000045,,-638.999999999997
2019.07.29,-280.00000000000114,34.99999999998504,2.999999999997449,-68.99999999999685,31.999999999998696,148.99999999999915,-155.00000000000114,-7.9999999999968985,-222.00000000001108,,-515.0000000000267
2019.07.29,-272.00000000000557,-107.00000000001265,-39.00000000000014,-85.00000000000173,21.00000000000435,166.99999999998383,-186.9999999999976,-17.999999999995797,-188.00000000001037,,-708.0000000000356
2019.07.29,-256.0000000000002,-92.00000000000318,-26.999999999999247,-79.00000000000685,53.999999999998494,226.99999999999943,-182.99999999999272,48.99999999999905,-120.00000000000898,,-427.00000000001427
2019.07.29,-240.99999999999966,-75.00000000000284,17.000000000000348,-85.99999999999719,72.0000000000054,292.00000000000335,-125.0,65.00000000000395,-123.00000000000644,,-203.99999999999307
2019.07.29,-248.00000000000466,-97.00000000001374,23.00000000000635,-89.00000000000574,73.00000000000084,314.99999999999864,-137.00000000000045,89.00000000000574,-118.00000000001809,,-189.0000000000311
2019.07.29,-221.00000000000364,-75.00000000000284,33.000000000005244,-79.00000000000685,97.00000000000264,337.99999999999386,-96.9999999999942,102.99999999999754,-74.0000000000185,,24.99999999997327
2019.07.29,-212.99999999999386,-73.00000000001194,28.000000000005798,-46.00000000000159,112.99999999999643,360.0000000000048,-93.99999999999409,92.99999999999864,-76.0000000000094,,91.99999999999476
2019.07.29,-260.0000000000051,-32.0000000000098,21.00000000000435,-46.00000000000159,102.99999999999754,370.999999999988,-109.99999999999943,31.000000000003247,-80.00000000001339,,-2.000000000036181
2019.07.29,-194.00000000000261,-19.999999999997797,21.00000000000435,-9.00000000000345,107.00000000000153,390.0000000000015,-94.99999999999886,29.000000000001247,-48.000000000003595,,181.00000000000233
2019.07.29,-177.99999999999727,-52.000000000007596,21.00000000000435,-12.999999999996348,124.00000000000189,425.99999999999307,-77.99999999998875,68.99999999999685,-29.00000000001235,,289.9999999999938
2019.07.29,-177.0000000000067,-36.999999999998145,24.000000000001798,-24.999999999997247,109.99999999999899,380.00000000000256,-76.99999999999818,73.99999999999629,-26.0000000000149,,245.99999999998448
2019.07.29,-174.0000000000066,-28.000000000005798,26.999999999999247,-21.00000000000435,114.00000000000298,385.99999999999744,-74.99999999998863,53.999999999998494,-6.000000000017103,,276.9999999999757
2019.07.30,-168.00000000000637,-18.0000000000069,21.00000000000435,22.999999999995246,111.00000000000554,358.9999999999982,-69.99999999999318,48.000000000003595,2.999999999997449,,308.9999999999979
2019.07.30,-218.9999999999941,-16.000000000016,28.000000000005798,5.999999999994898,117.00000000000044,370.00000000000364,-108.99999999999466,39.00000000000014,1.999999999990898,,217.9999999999911
2019.07.30,-212.99999999999386,-1.0000000000065512,26.000000000003798,-11.00000000000545,104.99999999999955,388.9999999999949,-103.9999999999992,48.000000000003595,3.999999999981796,,242.99999999997857
2019.07.30,-203.00000000000296,8.999999999992347,9.00000000000345,-12.000000000000899,92.00000000000318,365.99999999999966,-117.999999999995,24.999999999997247,-8.000000000008,,159.99999999998903
2019.07.30,-245.9999999999951,17.000000000000348,17.000000000000348,-14.000000000002899,97.9999999999981,380.9999999999869,-116.99999999999022,33.000000000005244,-7.0000000000014495,,162.00000000000128
2019.07.30,-269.00000000000546,44.99999999998394,33.000000000005244,0.999999999995449,102.99999999999754,370.999999999988,-134.00000000000034,28.000000000005798,-14.000000000002899,,163.99999999996732
2019.07.30,-326.9999999999982,24.999999999986144,6.0000000000060005,-14.000000000002899,72.0000000000054,285.00000000000193,-185.99999999999284,11.00000000000545,-39.00000000001125,,-167.00000000000023
2019.07.30,-298.0000000000018,17.999999999984695,-0.999999999995449,-12.999999999996348,68.99999999999685,285.00000000000193,-185.99999999999284,-4.999999999999449,-38.0000000000047,,-169.00000000000713
2019.07.30,-246.9999999999999,36.999999999998145,11.00000000000545,-7.9999999999968985,75.00000000000284,283.99999999999534,-137.00000000000045,4.999999999999449,-46.0000000000127,,-26.0000000000087
2019.07.30,-203.99999999999352,89.99999999999008,41.9999999999976,12.000000000000899,102.00000000000209,282.9999999999888,-72.99999999999329,17.999999999995797,-40.0000000000178,,229.99999999997067
2019.07.30,-201.99999999999818,39.999999999995595,-36.0000000000027,36.0000000000027,73.99999999999629,197.00000000000273,-125.99999999999056,-56.0000000000005,-94.00000000001629,,-167.0000000000109
2019.07.30,-164.00000000000148,52.99999999999194,-31.000000000003247,51.000000000001044,85.00000000000173,200.00000000000017,-134.9999999999909,-65.00000000000395,-87.00000000001484,,-93.00000000001953
2019.07.30,-138.9999999999958,72.99999999998974,-29.000000000001247,65.99999999999939,87.00000000000374,239.99999999999577,-103.9999999999992,-70.99999999999883,-84.0000000000174,,38.999999999976154
2019.07.30,-144.00000000000546,81.9999999999821,-12.000000000000899,51.99999999999649,85.00000000000173,261.9999999999845,-97.99999999999898,-60.99999999999994,-31.000000000003247,,134.9999999999563
2019.07.30,-54.000000000002046,110.99999999999443,6.0000000000060005,65.00000000000395,102.00000000000209,289.9999999999903,-10.99999999999568,-49.99999999999449,-14.000000000002899,,445.0000000000017
2019.07.30,-19.99999999999602,117.99999999999588,19.999999999997797,51.000000000001044,105.99999999999498,282.0000000000045,33.00000000000125,-34.99999999999615,-23.00000000001745,,531.9999999999859
2019.07.30,-6.000000000000227,125.99999999998168,26.999999999999247,61.999999999995396,107.00000000000153,271.99999999998334,47.000000000011255,-39.00000000000014,-26.999999999999247,,568.9999999999728
2019.07.30,-13.999999999995794,139.9999999999846,58.000000000002494,34.99999999999615,119.00000000000244,337.99999999999386,72.00000000000273,-0.999999999995449,-30.0000000000189,,716.9999999999721
2019.07.30,-24.00000000000091,92.99999999998754,34.99999999999615,0.999999999995449,80.00000000000229,302.0000000000023,44.00000000001114,-2.000000000002,-15.00000000000945,,513.9999999999824
