date,USDJPY,USDCAD,AUDUSD,CADCHF,AUDCHF,EURAUD,AUDJPY,AUDCAD,AUDNZD,empty,sum
2019.07.29,-45.000000000001705,41.000000000002146,-12.999999999996348,-99.00000000000463,-41.9999999999976,25.999999999992696,-36.000000000001364,-9.00000000000345,-32.0000000000098,,-209.00000000002004
2019.07.29,-58.000000000006935,74.99999999998064,-48.99999999999905,-40.00000000000669,-49.99999999999449,-56.000000000011596,-88.99999999999864,-90.99999999999665,-58.000000000002494,,-416.00000000003587
2019.07.29,-39.00000000000148,55.99999999998939,-53.999999999998494,-100.00000000000009,-82.99999999999974,-7.0000000000014495,-76.99999999999818,-87.99999999999919,-70.99999999999883,,-463.0000000000081
2019.07.29,-25.99999999999625,79.99999999999119,-60.99999999999994,-75.00000000000284,-83.9999999999952,-12.999999999996348,-77.99999999998875,-112.000000000001,-63.99999999999739,,-432.99999999998647
2019.07.29,-4.0000000000048885,83.9999999999952,-48.99999999999905,-63.00000000000195,-78.00000000000028,11.999999999989797,-48.00000000000182,-100.99999999999554,-38.0000000000047,,-285.00000000002325
2019.07.29,-16.999999999995907,99.99999999998899,-7.9999999999968985,-80.00000000000229,-46.999999999997044,78.00000000000028,-12.999999999991019,-58.000000000002494,8.999999999992347,,-36.000000000004036
2019.07.29,85.99999999999852,59.99999999999339,-53.00000000000304,-60.00000000000449,-46.999999999997044,60.99999999999994,11.00000000000989,-87.00000000000374,-34.000000000000696,,-63.00000000000725
2019.07.29,156.99999999999648,48.99999999998794,-41.9999999999976,-34.000000000000696,-7.9999999999968985,102.00000000000209,70.00000000000739,-65.99999999999939,-45.000000000006146,,182.99999999999318
2019.07.29,156.0000000000059,-11.00000000000545,-93.99999999999409,-34.000000000000696,-26.999999999999247,12.999999999996348,14.000000000010004,-92.99999999999864,-52.000000000007596,,-127.99999999999346
2019.07.29,144.00000000000546,0.0,-102.00000000000209,-36.999999999998145,-43.999999999999595,-43.00000000001525,-3.0000000000001137,-112.000000000001,-141.00000000001333,,-338.0000000000241
2019.07.29,146.0000000000008,48.99999999998794,-51.99999999999649,-31.000000000003247,-12.000000000000899,35.999999999991594,52.00000000000671,-77.00000000000485,-137.00000000000932,,-26.000000000027725
2019.07.29,102.00000000000387,75.99999999998718,-29.999999999996696,-31.999999999998696,-5.999999999994898,68.99999999998573,46.00000000000648,-66.99999999999484,-121.99999999999989,,35.99999999999824
2019.07.29,72.99999999999329,74.99999999998064,2.999999999997449,-56.0000000000005,4.000000000004,112.99999999998533,61.00000000000705,-24.999999999997247,-94.00000000001629,,153.99999999995373
2019.07.29,69.00000000000261,75.99999999998718,-7.9999999999968985,-60.00000000000449,-12.000000000000899,72.99999999998974,47.000000000011255,-39.999999999995595,-120.00000000000898,,24.99999999998394
2019.07.29,52.99999999999727,83.9999999999952,-29.999999999996696,-78.00000000000028,-53.00000000000304,7.999999999985796,12.000000000000455,-73.99999999999629,-104.00000000001519,,-182.0000000000328
2019.07.29,40.00000000000625,124.99999999999733,-7.0000000000014495,-55.000000000005045,-31.000000000003247,46.999999999997044,27.000000000001023,-71.99999999999429,-91.00000000001884,,-17.00000000002123
2019.07.29,40.00000000000625,142.99999999998204,-19.00000000000235,-45.000000000006146,-39.999999999995595,35.999999999991594,17.000000000010118,-99.00000000000463,-101.00000000001774,,-68.00000000003647
2019.07.29,4.0000000000048885,163.9999999999864,-22.999999999995246,-24.999999999997247,-39.00000000000014,19.999999999997797,-12.999999999991019,-119.00000000000244,-116.00000000000499,,-147.00000000000202
2019.07.29,-37.9999999999967,153.9999999999875,-19.00000000000235,-39.00000000000014,-43.00000000000415,-2.999999999997449,-37.9999999999967,-107.00000000000153,-97.00000000001374,,-230.0000000000253
2019.07.29,-3.0000000000001137,177.99999999998929,-39.999999999995595,-2.000000000002,-44.99999999999504,-89.00000000000574,-39.00000000000148,-153.99999999999858,-77.00000000001594,,-271.00000000002524
2019.07.29,-27.000000000001023,207.00000000000162,-9.999999999998899,41.9999999999976,12.000000000000899,-46.0000000000127,-21.000000000000796,-131.99999999999878,-146.00000000000168,,-121.00000000001373
2019.07.29,-31.999999999996476,171.99999999999437,-39.00000000000014,15.999999999993797,-19.999999999997797,-127.00000000001043,-55.999999999997385,-148.0000000000037,-196.0000000000184,,-430.00000000003615
2019.07.29,-49.99999999999716,208.99999999999253,-7.9999999999968985,39.00000000000014,9.999999999998899,-83.9999999999952,-34.99999999999659,-129.9999999999968,-148.99999999999915,,-197.99999999999022
2019.07.29,-28.000000000005798,139.00000000000023,-19.999999999997797,63.00000000000195,56.0000000000005,-36.0000000000138,-31.999999999996476,-99.00000000000463,-128.000000000017,,-85.00000000003283
2019.07.29,-10.99999999999568,173.00000000000094,-5.999999999994898,93.99999999999409,80.99999999999774,-9.999999999998899,-6.000000000000227,-104.00000000000409,-138.0000000000159,,72.99999999998303
2019.07.29,-10.99999999999568,146.99999999998602,-4.000000000004,104.99999999999955,107.99999999999699,14.000000000002899,-3.0000000000001137,-82.00000000000429,-141.00000000001333,,132.99999999996803
2019.07.29,-42.00000000000159,134.99999999999625,-2.000000000002,58.000000000002494,73.99999999999629,5.999999999994898,-22.999999999996135,-71.99999999999429,-145.00000000001734,,-11.000000000021458
2019.07.29,-4.9999999999954525,105.99999999998388,-19.00000000000235,34.99999999999615,51.000000000001044,-19.00000000001345,-15.999999999991132,-73.00000000000084,-141.00000000001333,,-81.00000000003546
2019.07.29,-15.000000000000568,105.99999999998388,4.999999999999449,-17.000000000000348,26.000000000003798,-90.00000000001229,3.0000000000001137,-41.9999999999976,-141.00000000001333,,-165.0000000000369
2019.07.29,-18.000000000000682,97.9999999999981,36.0000000000027,-40.00000000000669,39.00000000000014,31.999999999987594,34.000000000006025,2.999999999997449,-140.0000000000068,,43.99999999997783
2019.07.29,-48.00000000000182,71.99999999998319,7.0000000000014495,-31.000000000003247,31.999999999998696,14.000000000002899,-18.000000000000682,-15.999999999993797,-212.00000000001216,,-200.00000000002547
2019.07.29,-34.000000000006025,11.999999999989797,11.00000000000545,-50.0000000000056,51.000000000001044,34.000000000000696,-0.999999999990564,31.000000000003247,-204.00000000000418,,-150.00000000000614
2019.07.29,-34.99999999999659,-99.00000000000463,-43.00000000000415,-70.99999999999883,38.0000000000047,-90.99999999999665,-61.99999999999761,36.999999999998145,-218.00000000000708,,-544.0000000000027
2019.07.29,-24.00000000000091,17.000000000000348,6.0000000000060005,5.999999999994898,95.99999999999609,79.99999999999119,-0.999999999990564,24.000000000001798,-221.00000000000452,,-17.000000000005684
2019.07.29,-67.99999999999784,14.999999999987246,24.000000000001798,-33.000000000005244,90.0000000000012,129.00000000000134,-12.000000000000455,46.999999999997044,-222.00000000001108,,-30.000000000026006
2019.07.29,-209.99999999999375,104.99999999999955,95.99999999999609,-19.999999999997797,114.99999999999844,346.9999999999862,-39.00000000000148,75.9999999999983,-100.0000000000112,,369.99999999997436
2019.07.29,-240.99999999999966,48.99999999998794,4.000000000004,-38.0000000000047,34.99999999999615,180.0000000000024,-152.9999999999916,-4.999999999999449,-179.00000000001802,,-348.00000000002296
2019.07.29,-230.99999999999454,-87.00000000001484,-26.999999999999247,-60.00000000000449,56.0000000000005,231.99999999998778,-180.99999999999739,48.99999999999905,-86.0000000000083,,-335.0000000000315
2019.07.29,-219.99999999999886,-59.000000000009045,23.00000000000635,-70.99999999999883,80.00000000000229,293.99999999999426,-118.99999999999977,95.00000000000064,-117.00000000001154,,-94.00000000001448
2019.07.29,-230.99999999999454,-52.000000000007596,26.000000000003798,-78.00000000000028,73.00000000000084,314.99999999999864,-121.99999999999989,97.00000000000264,-114.0000000000141,,-86.00000000001049
2019.07.29,-218.00000000000352,-53.00000000001415,46.999999999997044,-65.99999999999939,104.99999999999955,354.9999999999942,-92.99999999998931,122.99999999999534,-74.0000000000185,,125.99999999996126
2019.07.29,-189.00000000000716,-62.000000000006494,36.0000000000027,-39.00000000000014,122.99999999999534,370.00000000000364,-82.99999999999841,114.99999999999844,-51.000000000001044,,219.9999999999869
2019.07.29,-212.99999999999386,-32.0000000000098,41.9999999999976,-39.00000000000014,114.99999999999844,407.0000000000018,-93.99999999999409,99.00000000000463,-74.0000000000185,,210.99999999998604
2019.07.29,-171.00000000000648,25.999999999992696,24.999999999997247,15.999999999993797,117.99999999999588,414.9999999999876,-81.99999999999363,38.0000000000047,-39.00000000001125,,345.9999999999606
2019.07.29,-171.99999999999704,-9.000000000014552,36.999999999998145,3.999999999992898,134.99999999999625,461.0000000000003,-69.99999999999318,78.99999999999574,-8.000000000008,,456.99999999997056
2019.07.29,-168.99999999999693,-33.00000000001635,36.0000000000027,-9.999999999998899,134.0000000000008,441.0000000000025,-70.99999999999795,95.99999999999609,-15.00000000000945,,408.99999999998255
2019.07.29,-161.00000000000136,-25.00000000000835,26.999999999999247,-9.999999999998899,119.99999999999788,392.9999999999989,-73.99999999999807,77.00000000000485,0.9999999999843467,,347.99999999997857
2019.07.29,-156.0000000000059,15.999999999993797,38.0000000000047,43.999999999999595,129.9999999999968,385.99999999999744,-63.99999999999295,60.99999999999994,25.999999999992696,,480.99999999998613
2019.07.30,-152.00000000000102,17.999999999984695,36.999999999998145,42.999999999993044,141.99999999999767,376.9999999999829,-61.99999999999761,72.0000000000054,22.999999999995246,,497.99999999995845
2019.07.30,-200.9999999999934,0.9999999999843467,39.00000000000014,12.000000000000899,129.9999999999968,412.9999999999967,-90.99999999999397,73.00000000000084,8.999999999992347,,384.99999999998465
2019.07.30,-194.99999999999318,12.999999999996348,26.000000000003798,-4.999999999999449,107.00000000000153,390.0000000000015,-97.99999999999898,50.0000000000056,24.000000000001798,,312.000000000019
2019.07.30,-201.99999999999818,17.000000000000348,19.00000000000235,2.000000000002,104.00000000000409,387.99999999998835,-110.99999999999,36.999999999998145,1.999999999990898,,255.99999999999804
2019.07.30,-218.9999999999941,48.99999999998794,39.999999999995595,22.999999999995246,107.99999999999699,404.9999999999887,-99.99999999999432,43.00000000000415,21.999999999988695,,370.9999999999689
