timeframe,profit,0,timeframe1,drawup,1,timeframe2,drawdown
2021.06.25 9:55,-4099.000000000004,,2021.06.21 6:45,1243.9999999999986,,2021.06.23 14:05,-4898.999999999981
2021.06.25 9:50,-4173.999999999987,,2021.06.21 6:35,1192.9999999999818,,2021.06.23 14:00,-4873.999999999987
2021.06.25 9:45,-4222.000000000014,,2021.06.21 6:40,1175.0000000000205,,2021.06.23 13:55,-4864.999999999987
2021.06.25 9:40,-4176.00000000003,,2021.06.21 7:25,999.0000000000266,,2021.06.23 13:35,-4859.999999999976
2021.06.25 9:35,-4282.999999999987,,2021.06.21 7:35,978.0000000000082,,2021.06.23 13:50,-4841.000000000017
2021.06.25 9:30,-4333.000000000003,,2021.06.21 7:20,957.9999999999925,,2021.06.23 13:45,-4834.0000000000155
2021.06.25 9:25,-4243.000000000007,,2021.06.21 6:55,951.9999999999686,,2021.06.23 14:10,-4767.0000000000055
2021.06.25 9:20,-4156.000000000011,,2021.06.21 6:30,933.9999999999607,,2021.06.23 13:30,-4760.999999999986
2021.06.25 9:15,-4137.99999999998,,2021.06.21 7:30,857.9999999999865,,2021.06.23 19:20,-4759.00000000003
2021.06.25 9:10,-4110.999999999994,,2021.06.21 6:50,832.0000000000002,,2021.06.23 16:55,-4758.000000000003
2021.06.25 9:05,-4096.000000000018,,2021.06.21 7:15,823.9999999999977,,2021.06.23 16:30,-4756.999999999996
2021.06.25 9:00,-4175.999999999985,,2021.06.21 8:20,806.9999999999957,,2021.06.23 19:25,-4751.999999999996
2021.06.25 8:55,-4245.999999999983,,2021.06.21 8:15,786.0000000000123,,2021.06.23 16:40,-4750.999999999995
2021.06.25 8:50,-4157.0,,2021.06.21 7:00,785.0000000000238,,2021.06.23 19:15,-4747.999999999966
2021.06.25 8:45,-4224.999999999987,,2021.06.21 7:45,766.0000000000107,,2021.06.23 13:10,-4743.999999999974
2021.06.25 8:40,-4191.0,,2021.06.21 8:25,763.9999999999693,,2021.06.23 13:40,-4742.99999999999
2021.06.25 8:35,-4162.999999999995,,2021.06.21 7:40,763.0000000000109,,2021.06.23 13:15,-4739.000000000017
2021.06.25 8:30,-4142.999999999992,,2021.06.21 8:05,760.9999999999735,,2021.06.23 16:35,-4729.000000000021
2021.06.25 8:25,-4114.000000000021,,2021.06.21 7:50,760.0000000000284,,2021.06.23 19:30,-4724.000000000022
2021.06.25 8:20,-4149.999999999987,,2021.06.21 8:10,753.0000000000036,,2021.06.23 14:15,-4723.000000000003
2021.06.25 8:15,-4122.999999999967,,2021.06.21 7:10,743.9999999999773,,2021.06.23 13:25,-4722.000000000004
