names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['AUDJPY', 'CHFJPY', 'CADJPY', 'EURJPY', 'NZDCAD']",100.0,-0.54,B
GBPUSD,30,"['AUDUSD', 'CHFJPY']",80.0,-1.0,B
EURUSD,15,"['GBPCAD', 'AUDJPY', 'USDJPY', 'CADJPY', 'CHFJPY', 'EURAUD', 'GBPJPY']",80.0,0.88,S
USDJPY,10,"['AUDJPY', 'CHFJPY', 'EURCAD']",100.0,0.22,S
AUDUSD,10,['NZDUSD'],80.0,-0.20685714285714288,B
NZDUSD,10,['NZDUSD'],100.0,-1.0,B
GBPCHF,30,['EURGBP'],80.0,0.3963233988233989,S
CHFJPY,30,"['CADCHF', 'USDCHF', 'EURGBP', 'EURCAD', 'EURUSD']",100.0,-0.0209047619047619,B
CADCHF,10,['NZDCAD'],80.0,-0.9840000000000001,B
NZDCHF,10,"['EURUSD', 'GBPUSD', 'USDCHF', 'GBPCAD']",80.0,0.46333333333333326,S
EURGBP,10,['NZDUSD'],80.0,1.0,S
GBPJPY,20,"['EURCAD', 'EURUSD']",100.0,0.31272366522366535,S
GBPCAD,10,['NZDJPY'],80.0,0.26999999999999996,S
GBPAUD,15,"['NZDJPY', 'CADJPY', 'NZDCHF']",80.0,0.07632539682539681,S
EURJPY,50,"['USDCHF', 'EURUSD']",80.0,0.14301778317378672,S
EURCAD,20,['USDCAD'],80.0,-0.24806814917109032,B
EURNZD,10,"['EURUSD', 'GBPUSD', 'USDCHF', 'GBPCAD']",80.0,-0.44223809523809515,B
CADJPY,10,"['GBPUSD', 'EURUSD', 'USDCHF']",100.0,0.05049999999999999,S
AUDJPY,15,"['EURCAD', 'CADCHF', 'EURUSD', 'GBPUSD']",100.0,0.8536666666666666,S
NZDJPY,10,"['GBPUSD', 'EURUSD', 'USDCHF']",100.0,0.06,S
AUDCAD,10,['AUDCHF'],100.0,-0.2041587301587301,B
NZDCAD,15,['AUDCAD'],80.0,-0.7416709956709958,B
AUDNZD,10,"['AUDCAD', 'EURAUD']",100.0,-0.5433888888888891,B
