date,USDCHF,USDCAD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,EURAUD,EURNZD,CADJPY,AUDCAD,NZDCAD,empty,sum
2021.06.21,234.99999999999633,61.99999999998429,62.000000000006494,60.99999999999994,-94.99999999999886,-4.999999999999449,-5.999999999994898,9.999999999998899,136.99999999999824,-612.0000000000125,-187.00000000000384,-60.99999999999994,206.99999999999363,134.0000000000008,124.00000000000189,,65.99999999997102
2021.06.21,211.00000000000563,53.999999999998494,-48.99999999998794,43.999999999999595,-138.9999999999958,-29.000000000001247,-17.999999999995797,91.00000000000774,271.9999999999945,-419.0000000000138,-229.00000000001253,-327.99999999999494,226.99999999998965,160.00000000000458,153.00000000000313,,1.0000000000012221
2021.06.21,222.99999999999542,-117.00000000001154,155.00000000001623,120.99999999999334,-125.99999999999056,173.9999999999964,78.00000000000028,153.99999999999858,246.99999999999721,-358.00000000001387,-218.00000000000708,-356.00000000000074,341.99999999999875,87.00000000000374,119.00000000000244,,524.9999999999787
2021.06.21,209.00000000000364,-130.0000000000079,209.00000000001472,146.00000000000168,-140.99999999999113,173.00000000000094,182.99999999999983,211.00000000000563,234.00000000000088,-435.0000000000076,-32.0000000000098,-249.99999999999466,351.99999999998965,222.99999999999542,192.99999999999872,,1145.0000000000002
2021.06.21,204.00000000000418,-147.00000000000824,251.00000000000122,164.99999999999292,-174.99999999999716,175.99999999999838,193.99999999999417,226.00000000000398,215.99999999999397,-483.0000000000112,-11.00000000000545,-222.99999999999542,378.0000000000001,241.00000000000233,214.00000000000307,,1225.9999999999773
2021.06.21,234.00000000000088,-87.00000000001484,243.99999999999977,170.00000000000347,-142.99999999998647,165.9999999999995,199.00000000000472,231.0000000000034,221.99999999999997,-493.99999999999443,-1.0000000000065512,-217.0000000000005,344.99999999999886,261.0000000000001,231.99999999999886,,1362.0000000000066
2021.06.21,190.99999999999673,-174.00000000000747,223.00000000001762,133.99999999998968,-194.99999999999318,181.9999999999933,205.99999999999508,239.0000000000003,208.99999999999253,-431.0000000000036,60.99999999999994,-147.00000000000824,401.9999999999868,248.99999999999923,224.000000000002,,1372.9999999999611
2021.06.21,182.00000000000438,-221.00000000000452,274.00000000001864,121.99999999999989,-242.999999999995,201.99999999999108,214.00000000000307,280.9999999999979,168.99999999999693,-452.99999999999227,95.00000000000064,-12.000000000012001,459.99999999999375,234.99999999999633,258.9999999999981,,1563.999999999997
2021.06.21,183.99999999999528,-162.00000000001768,228.00000000000597,92.99999999998754,-171.99999999999704,168.00000000000148,207.00000000000162,280.9999999999979,176.99999999999383,-469.0000000000083,114.99999999999844,46.999999999997044,368.9999999999998,265.0000000000041,298.9999999999937,,1629.9999999999536
2021.06.21,239.99999999999577,-53.999999999998494,209.00000000001472,87.99999999999919,-53.999999999987836,149.99999999999457,210.99999999999451,253.99999999999866,181.9999999999933,-490.999999999997,137.9999999999937,-29.999999999996696,256.0000000000002,297.9999999999983,285.00000000000193,,1682.0000000000045
2021.06.21,177.00000000000495,-197.00000000000273,162.00000000001768,78.00000000000028,-58.9999999999975,181.9999999999933,297.9999999999983,385.000000000002,215.99999999999397,-339.0000000000004,339.0000000000004,329.99999999998585,301.9999999999925,365.99999999999966,422.00000000000017,,2661.9999999999886
2021.06.21,204.00000000000418,-126.0000000000039,176.00000000002058,83.9999999999952,-1.9999999999953388,164.99999999999292,265.0000000000041,402.00000000000233,200.99999999999562,-412.9999999999967,261.0000000000001,363.9999999999866,237.99999999999955,350.00000000000585,463.9999999999977,,2633.0000000000086
2021.06.21,221.00000000000452,36.999999999998145,74.0000000000185,41.99999999998649,225.00000000000853,81.9999999999932,141.00000000000225,307.0000000000017,240.99999999999122,-465.0000000000043,34.99999999998504,174.00000000000747,-31.00000000000591,283.99999999999534,436.00000000000307,,1802.999999999985
2021.06.21,256.99999999999613,100.99999999999554,71.00000000002105,61.99999999998429,319.0000000000026,74.99999999999174,122.99999999999534,324.00000000000205,254.99999999999412,-476.9999999999941,-26.999999999999247,195.9999999999962,-106.99999999999932,270.99999999999903,464.9999999999932,,1907.9999999999784
2021.06.21,248.99999999999923,136.99999999998712,60.99999999999994,75.99999999998718,325.00000000000284,42.999999999993044,85.99999999999719,292.00000000000335,278.00000000000045,-534.0000000000123,-137.00000000000932,82.00000000000429,-149.0000000000009,258.9999999999981,458.00000000000284,,1525.9999999999532
2021.06.21,255.00000000000523,93.99999999999409,128.000000000017,151.9999999999966,328.00000000000296,75.9999999999983,148.99999999999915,318.00000000000716,287.9999999999994,-548.9999999999995,-104.00000000001519,31.999999999987594,-109.00000000000887,300.99999999999574,454.9999999999943,,1813.9999999999736
2021.06.21,255.00000000000523,180.0000000000024,123.00000000000644,121.99999999999989,280.00000000000114,23.999999999990695,71.99999999999429,265.0000000000041,267.99999999999045,-665.0000000000044,-238.0000000000049,-62.000000000006494,-141.00000000000534,263.99999999999756,444.9999999999954,,1191.9999999999663
2021.06.21,200.99999999999562,130.99999999999224,133.00000000000534,109.99999999998789,180.00000000000682,13.999999999991797,124.00000000000189,299.00000000000483,252.99999999999213,-710.999999999995,-100.0000000000112,45.99999999999049,-80.0000000000125,353.99999999999875,504.9999999999999,,1458.999999999949
2021.06.21,170.99999999999892,-48.000000000003595,121.99999999999989,132.99999999998312,33.00000000000125,90.0000000000012,161.00000000000003,361.0000000000002,282.99999999999994,-509.00000000000387,-52.000000000007596,170.00000000000347,122.99999999999045,300.99999999999574,495.9999999999964,,1834.9999999999554
2021.06.21,155.00000000000514,7.0000000000014495,162.00000000001768,116.00000000000499,84.00000000000318,46.999999999997044,92.00000000000318,278.00000000000045,235.99999999999176,-663.999999999998,-175.99999999999838,-9.999999999998899,35.99999999998715,268.0000000000016,436.00000000000307,,1067.0000000000214
2021.06.21,312.00000000000114,209.9999999999991,247.00000000001944,164.99999999999292,190.00000000001194,51.000000000001044,124.00000000000189,278.00000000000045,227.99999999999488,-771.0000000000106,-191.00000000000784,-104.99999999999955,-41.00000000001103,302.0000000000023,431.99999999999903,,1430.9999999999952
2021.06.21,143.9999999999997,43.999999999999595,274.00000000001864,160.99999999998892,-81.99999999999363,17.000000000000348,102.00000000000209,297.00000000000284,198.99999999999363,-886.000000000009,-222.00000000001108,-36.999999999998145,115.99999999999966,317.9999999999961,497.000000000003,,941.9999999999925
2021.06.21,148.0000000000037,24.000000000001798,289.0000000000059,205.99999999999508,-46.999999999997044,34.000000000000696,60.99999999999994,241.00000000000233,225.99999999999287,-870.9999999999995,-378.00000000001165,-249.99999999999466,110.99999999999,243.00000000000432,404.99999999999983,,441.9999999999935
2021.06.21,75.9999999999983,-39.00000000001125,251.00000000000122,184.99999999999073,-55.999999999997385,10.999999999994348,56.0000000000005,264.0000000000087,234.99999999999633,-869.999999999993,-361.0000000000113,-164.00000000000858,93.99999999999409,261.99999999999557,456.00000000000085,,399.99999999995924
2021.06.21,104.99999999999955,-267.0000000000172,551.0000000000126,225.99999999999287,-219.99999999999886,170.99999999999892,207.99999999999707,394.00000000000546,66.99999999999484,-900.0000000000119,-77.00000000001594,109.99999999998789,403.99999999999636,268.0000000000016,446.9999999999974,,1486.9999999999404
2021.06.21,100.99999999999554,-337.0000000000095,562.0000000000181,255.99999999998957,-214.9999999999892,212.00000000000108,209.9999999999991,380.999999999998,81.9999999999932,-825.0000000000091,-120.00000000000898,24.999999999986144,451.9999999999982,217.99999999999596,380.00000000000256,,1381.9999999999604
2021.06.21,119.00000000000244,-299.00000000000483,552.0000000000191,251.00000000000122,-204.9999999999983,204.99999999999963,175.99999999999838,317.0000000000006,83.9999999999952,-828.0000000000065,-182.0000000000155,-124.00000000001299,435.99999999999284,182.99999999999983,305.99999999999517,,990.9999999999666
2021.06.21,85.00000000000173,-368.00000000001273,600.0000000000006,217.99999999998488,-251.99999999999534,214.99999999999852,214.99999999999852,341.0000000000024,19.999999999997797,-863.9999999999981,-43.00000000001525,-12.999999999996348,481.9999999999993,221.99999999999997,324.9999999999975,,1182.9999999999636
