,name,direction
0,USDCHF,B
1,GBPUSD,S
2,USDCAD,S
3,AUDUSD,S
4,NZDUSD,S
5,GBPCHF,S
6,AUDCHF,S
7,NZDCHF,S
8,EURGBP,B
9,GBPAUD,S
10,EURJPY,S
11,EURAUD,B
12,CADJPY,B
13,NZDJPY,S
14,AUDCAD,S
