date,USDCHF,GBPUSD,NZDUSD,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2015.04.27,-26.999999999999247,-98.99999999998244,-419.00000000000273,50.99999999998772,-241.00000000000233,-430.9999999999925,-64.0000000000085,-168.00000000000637,-556.0000000000009,-537.9999999999941,-316.99999999999307,-530.0000000000011,-223.00000000000654,-251.99999999998556,,-3813.9999999999873
2015.04.27,-24.999999999997247,-120.99999999999334,-354.9999999999942,37.9999999999967,-249.00000000001032,-388.9999999999949,-63.00000000000195,-161.00000000000136,-456.00000000001194,-469.99999999999267,-298.9999999999924,-432.9999999999927,-225.00000000000853,-259.9999999999936,,-3467.9999999999886
2015.04.27,-106.99999999999044,-86.99999999999264,-339.99999999999585,-28.000000000005798,-252.0000000000078,-380.999999999998,-78.00000000000028,-121.99999999998568,-457.00000000001853,-470.9999999999992,-263.9999999999958,-417.0000000000016,-308.00000000000824,-294.9999999999786,,-3606.9999999999786
2015.04.27,-103.99999999999298,7.0000000000014495,-312.9999999999966,-19.000000000005457,-235.00000000000742,-407.99999999999727,-81.00000000000884,-75.9999999999934,-450.00000000001705,-553.9999999999878,-230.99999999999454,-421.99999999999704,-294.00000000000534,-341.99999999999784,,-3522.0000000000005
2015.04.27,-80.99999999999774,-99.99999999998899,-329.00000000000153,0.999999999990564,-240.00000000000688,-424.9999999999976,-90.0000000000012,-179.00000000000205,-426.00000000001523,-522.9999999999845,-265.99999999999113,-431.99999999998795,-282.0000000000045,-349.99999999998363,,-3721.9999999999727
2015.04.27,-131.99999999999878,-75.99999999998718,-307.0000000000017,4.9999999999954525,-267.00000000000614,-419.9999999999982,-97.00000000000264,-335.00000000000796,-363.0000000000022,-491.99999999998136,-352.99999999999443,-488.9999999999901,-292.9999999999988,-335.9999999999808,,-3954.999999999955
2015.04.27,-106.99999999999044,-147.99999999999258,-487.0000000000041,89.9999999999892,-254.00000000000978,-487.99999999999955,-82.00000000000429,-353.00000000000864,-387.000000000004,-682.9999999999892,-357.9999999999899,-658.0000000000013,-270.0000000000036,-400.00000000000034,,-4585.000000000008
2015.04.27,-22.999999999995246,-142.99999999998204,-519.0000000000028,114.99999999999488,-219.00000000000253,-479.99999999999153,-50.0000000000056,-264.99999999998636,-380.00000000000256,-666.9999999999953,-319.9999999999932,-658.9999999999918,-199.00000000000472,-393.99999999998323,,-4202.999999999942
2015.04.27,-52.99999999999194,-112.99999999998533,-468.00000000000176,100.99999999999909,-218.00000000000708,-449.9999999999948,22.999999999995246,-281.99999999998226,-519.0000000000028,-530.9999999999926,-364.9999999999949,-611.9999999999948,-228.00000000000597,-390.9999999999858,,-4105.999999999946
2015.04.27,-341.99999999999784,-61.99999999998429,-478.0000000000006,-39.00000000000148,-299.00000000000483,-533.99999999999,25.999999999992696,-280.00000000000114,-487.99999999999955,-560.9999999999893,-341.99999999999875,-667.9999999999922,-326.9999999999995,-459.99999999999375,,-4853.99999999996
2015.04.27,-451.0000000000014,-22.999999999995246,-321.0000000000046,-131.00000000000023,-398.00000000000944,-578.9999999999961,-40.00000000000669,-489.9999999999807,-457.00000000001853,-461.0000000000003,-402.000000000001,-623.9999999999952,-377.0000000000051,-438.9999999999894,,-5193.000000000005
2015.04.27,-219.99999999999798,-21.999999999988695,-358.0000000000028,94.99999999999886,-230.000000000008,-466.9999999999952,24.999999999997247,-493.9999999999998,-428.00000000000614,-448.9999999999883,-384.9999999999909,-643.9999999999912,-199.00000000000472,-350.9999999999902,,-4126.999999999967
2015.04.27,-348.9999999999993,186.0000000000195,-255.00000000000523,-9.000000000000341,-257.0000000000072,-448.9999999999994,-69.00000000000794,-263.00000000000523,-577.0000000000052,-612.9999999999969,-323.99999999999807,-536.0000000000014,-163.00000000000205,-256.99999999999613,,-3935.0000000000055
2015.04.27,-325.99999999999295,256.00000000001177,-192.00000000000327,0.0,-312.00000000000114,-407.99999999999727,-82.00000000000429,-185.00000000000227,-655.0000000000056,-593.9999999999834,-408.9999999999918,-468.9999999999941,-243.00000000000432,-226.99999999999943,,-3845.9999999999677
2015.04.27,-248.99999999999923,250.00000000001688,-263.0000000000021,74.99999999998863,-320.00000000000915,-414.9999999999987,-70.0000000000034,-334.0000000000032,-780.000000000003,-539.999999999985,-527.9999999999916,-522.9999999999961,-297.00000000000284,-228.99999999999034,,-4222.999999999979
2015.04.27,-224.9999999999974,276.00000000000955,-261.0000000000001,105.99999999999454,-325.00000000000864,-427.99999999999505,-16.0000000000049,-158.99999999999181,-858.0000000000032,-593.9999999999834,-481.9999999999993,-575.9999999999934,-247.00000000000833,-244.9999999999841,,-4033.999999999965
2015.04.27,-330.9999999999924,387.000000000004,-253.0000000000032,42.999999999992156,-407.0000000000018,-500.00000000000045,-60.00000000000449,-116.99999999999022,-946.0000000000024,-731.9999999999993,-521.0000000000008,-593.9999999999941,-297.00000000000284,-267.99999999997937,,-4595.999999999975
2015.04.27,-313.99999999999204,367.0000000000062,-256.99999999999613,146.99999999999136,-436.00000000000307,-476.9999999999941,-27.00000000001035,-259.9999999999909,-1094.0000000000173,-642.9999999999936,-637.999999999991,-634.0000000000003,-340.00000000000693,-256.99999999999613,,-4862.9999999999945
2015.04.27,-273.9999999999965,379.0000000000182,-224.000000000002,180.99999999999739,-393.00000000001,-420.9999999999936,48.99999999999905,-224.99999999999432,-1124.9999999999982,-499.9999999999893,-658.9999999999918,-604.9999999999898,-345.0000000000064,-208.99999999999253,,-4370.99999999995
2015.04.27,-325.99999999999295,470.9999999999992,-197.00000000000273,119.99999999999034,-488.00000000001063,-446.9999999999974,56.99999999999594,-167.0000000000016,-1180.0000000000032,-455.99999999998977,-685.9999999999928,-573.9999999999981,-360.0000000000048,-200.00000000000017,,-4433.000000000008
2015.04.27,-415.99999999999415,544.0000000000111,-160.00000000000458,88.99999999999864,-541.0000000000026,-461.0000000000003,22.999999999995246,-109.99999999998522,-1299.0000000000057,-529.999999999986,-706.9999999999936,-573.9999999999981,-443.0000000000045,-221.99999999998886,,-4806.999999999958
2015.04.27,-392.9999999999989,395.000000000012,-155.00000000000514,62.99999999998818,-547.0000000000086,-474.9999999999921,2.999999999997449,-271.99999999999136,-1207.0000000000025,-427.99999999998397,-716.9999999999987,-558.9999999999975,-412.00000000000125,-150.99999999999002,,-4854.999999999972
2015.04.27,-356.9999999999962,241.00000000000233,-251.99999999999667,123.99999999999523,-564.000000000009,-483.99999999999557,41.9999999999976,-390.99999999999113,-1225.0000000000093,-449.9999999999948,-838.9999999999986,-635.9999999999957,-503.000000000009,-225.99999999999287,,-5519.999999999994
2015.04.27,-314.99999999999864,129.00000000000134,-282.0000000000045,186.9999999999976,-642.0000000000092,-500.00000000000045,-19.00000000000235,-649.0000000000009,-1333.0000000000064,-464.9999999999821,-977.9999999999944,-746.9999999999999,-553.999999999999,-251.99999999998556,,-6419.9999999999845
2015.04.27,-207.99999999999707,-34.000000000000696,-519.9999999999983,300.9999999999877,-669.0000000000085,-612.9999999999969,-5.000000000010552,-754.9999999999955,-1407.0000000000027,-707.9999999999975,-1065.9999999999882,-900.9999999999962,-477.0000000000052,-186.99999999998164,,-7248.999999999992
2015.04.27,-204.99999999999963,-346.9999999999862,-597.9999999999985,181.99999999998795,-770.000000000004,-668.9999999999974,-44.0000000000107,-811.000000000007,-1572.0000000000177,-797.9999999999876,-1156.9999999999964,-977.9999999999944,-353.99999999999875,-136.99999999998712,,-8257.999999999996
2015.04.27,89.00000000000574,-688.9999999999841,-695.0000000000011,466.99999999999875,-532.0000000000102,-546.9999999999975,-136.00000000000279,-1182.9999999999927,-998.00000000001,-702.9999999999869,-1025.9999999999964,-1015.0000000000006,-239.0000000000003,-197.99999999998707,,-7404.999999999965
2015.04.27,12.000000000000899,-620.9999999999827,-639.0000000000007,361.99999999999477,-524.0000000000023,-617.9999999999964,-114.00000000000298,-1098.9999999999895,-808.0000000000088,-583.9999999999845,-918.9999999999969,-930.9999999999974,-250.00000000000577,-195.9999999999962,,-6928.999999999969
2015.04.27,13.00000000000745,-857.999999999981,-807.0000000000022,370.9999999999951,-563.0000000000024,-689.9999999999907,-117.00000000000044,-1158.9999999999918,-683.0000000000114,-740.9999999999917,-959.9999999999937,-1053.9999999999877,-217.0000000000005,-247.99999999998158,,-7712.999999999934
2015.04.27,186.00000000000838,-866.9999999999956,-780.9999999999984,365.99999999999966,-465.0000000000043,-605.9999999999955,-69.00000000000794,-1144.9999999999818,-625.0000000000089,-526.9999999999886,-915.9999999999968,-1013.9999999999958,-252.0000000000078,-242.99999999999324,,-6957.999999999966
2015.04.27,21.999999999999797,-810.999999999984,-663.0000000000025,220.99999999998943,-534.0000000000011,-628.9999999999907,-184.00000000000637,-1120.0000000000045,-478.0000000000006,-573.9999999999857,-786.0000000000014,-845.9999999999894,-231.99999999999886,-227.99999999998377,,-6841.999999999959
2015.04.27,-207.99999999999707,-776.9999999999833,-687.9999999999998,-24.00000000000091,-708.0000000000086,-767.9999999999909,-180.0000000000024,-1116.9999999999902,-565.0000000000155,-672.9999999999902,-841.9999999999987,-896.0000000000008,-236.00000000000287,-214.99999999998744,,-7896.999999999968
2015.04.27,-268.99999999999704,-558.9999999999984,-587.0000000000042,-100.00000000000853,-725.000000000009,-756.9999999999966,-156.00000000000057,-923.0000000000018,-682.0000000000048,-607.0000000000019,-825.9999999999934,-846.9999999999942,-290.00000000000136,-228.99999999999034,,-7557.000000000003
2015.04.27,-230.99999999999233,-623.9999999999801,-671.9999999999948,-20.000000000010232,-822.0000000000005,-792.9999999999993,-143.00000000000423,-975.9999999999991,-938.0000000000166,-688.9999999999841,-964.9999999999892,-923.9999999999924,-416.00000000000523,-238.99999999998923,,-8451.999999999956
2015.04.27,-229.99999999999687,-573.0000000000013,-644.9999999999956,6.000000000000227,-820.0000000000097,-805.0000000000001,-126.0000000000039,-1006.0000000000002,-943.000000000005,-697.9999999999986,-977.9999999999944,-924.9999999999972,-397.99999999999835,-249.99999999999466,,-8390.999999999996
2015.04.27,-252.99999999999213,-549.9999999999839,-605.9999999999955,-9.000000000000341,-811.0000000000061,-781.9999999999939,-138.00000000000477,-989.0000000000043,-887.0000000000156,-648.9999999999885,-941.9999999999931,-890.9999999999911,-384.00000000000654,-255.99999999998957,,-8146.9999999999645
2015.04.27,-292.9999999999988,-542.9999999999824,-583.0000000000002,-75.00000000000284,-806.0000000000067,-807.9999999999976,-125.00000000000844,-972.0000000000084,-844.0000000000003,-586.999999999982,-938.999999999993,-864.9999999999949,-382.00000000000455,-262.999999999991,,-8084.99999999997
2015.04.27,-156.00000000000057,-632.9999999999947,-582.0000000000048,61.99999999999761,-778.0000000000009,-702.9999999999981,-146.00000000000168,-1002.9999999999859,-866.0000000000113,-578.9999999999961,-959.9999999999937,-833.999999999989,-435.0000000000076,-222.99999999999542,,-7835.999999999982
2015.04.28,-148.99999999999915,-608.9999999999928,-587.9999999999997,34.99999999999659,-724.0000000000024,-667.9999999999908,-162.0000000000066,-949.9999999999886,-919.0000000000032,-651.0000000000016,-947.9999999999933,-822.9999999999933,-446.00000000000193,-283.99999999999534,,-7885.999999999974
2015.04.28,-179.99999999999127,-566.9999999999842,-590.0000000000016,48.99999999999238,-785.0000000000024,-688.9999999999952,-136.00000000000279,-998.9999999999952,-954.0000000000103,-619.9999999999983,-961.9999999999891,-840.999999999994,-436.9999999999985,-239.99999999999577,,-7950.9999999999645
2015.04.28,-273.000000000001,-558.9999999999984,-576.9999999999942,3.0000000000001137,-798.0000000000098,-711.9999999999905,-192.00000000000327,-977.0000000000039,-891.0000000000196,-692.9999999999881,-948.9999999999981,-862.9999999999995,-548.0000000000041,-327.99999999999494,,-8357.000000000004
2015.04.28,-247.99999999999267,-573.0000000000013,-597.9999999999985,23.9999999999867,-786.0000000000089,-701.9999999999915,-192.00000000000327,-1013.9999999999816,-907.9999999999977,-707.9999999999975,-1003.9999999999907,-868.9999999999998,-530.0000000000082,-303.9999999999932,,-8411.999999999978
2015.04.28,-168.99999999999693,-529.999999999986,-558.000000000003,98.99999999998954,-786.0000000000089,-702.9999999999981,-169.00000000000804,-1022.9999999999961,-921.0000000000163,-634.0000000000013,-995.9999999999951,-863.9999999999901,-351.0000000000013,-131.99999999999878,,-7737.00000000001
2015.04.28,-182.99999999999983,-490.999999999997,-521.0000000000048,123.99999999999523,-771.0000000000106,-676.9999999999943,-158.0000000000026,-1015.9999999999911,-906.0000000000068,-607.9999999999864,-1003.0000000000001,-816.9999999999931,-207.00000000000162,40.0000000000178,,-7193.999999999974
2015.04.28,-208.99999999999253,-513.9999999999923,-451.9999999999969,64.99999999999773,-778.0000000000009,-637.9999999999941,-174.00000000000747,-954.9999999999841,-879.0000000000075,-522.9999999999845,-952.9999999999887,-731.9999999999993,-209.9999999999991,152.0000000000188,,-6799.999999999931
2015.04.28,-161.99999999999548,-580.999999999987,-490.00000000000153,117.999999999995,-754.0000000000102,-617.9999999999964,-181.00000000000892,-1097.0000000000084,-807.0000000000022,-522.0000000000002,-980.9999999999945,-794.9999999999875,-216.0000000000051,60.000000000015596,,-7025.999999999986
2015.04.28,-136.99999999999824,-550.9999999999903,-492.999999999999,126.99999999999534,-704.0000000000047,-601.9999999999915,-182.99999999999983,-1112.9999999999995,-822.0000000000116,-542.9999999999824,-980.9999999999945,-799.9999999999972,-231.0000000000034,64.0000000000196,,-6968.999999999957
2015.04.28,-115.99999999999389,-610.9999999999837,-558.000000000003,134.00000000000034,-696.0000000000077,-622.9999999999958,-176.0000000000095,-995.9999999999809,-802.9999999999982,-585.9999999999976,-900.9999999999962,-803.9999999999878,-181.00000000000892,46.0000000000127,,-6870.999999999951
2015.04.28,-136.99999999999824,-628.9999999999907,-548.9999999999995,134.00000000000034,-690.0000000000017,-638.9999999999895,-190.00000000000128,-1049.0000000000066,-741.9999999999982,-617.9999999999852,-919.9999999999875,-816.9999999999931,-151.00000000000114,60.99999999999994,,-6935.999999999952
2015.04.28,-134.0000000000008,-565.9999999999999,-502.9999999999979,131.9999999999908,-683.0000000000002,-596.9999999999919,-185.00000000000182,-996.9999999999857,-743.0000000000048,-546.9999999999864,-896.9999999999914,-757.9999999999956,-150.00000000000568,107.00000000001265,,-6520.999999999957
2015.04.28,-122.99999999999534,-583.9999999999845,-449.9999999999948,129.99999999999545,-683.0000000000002,-568.9999999999973,-178.00000000000037,-978.0000000000086,-741.9999999999982,-461.0000000000003,-878.9999999999907,-697.9999999999933,-109.99999999999899,196.0000000000184,,-6128.999999999949
2015.04.28,-95.99999999999609,-573.9999999999857,-463.9999999999977,182.99999999999272,-644.0000000000001,-529.9999999999972,-181.00000000000892,-1009.9999999999909,-722.0000000000005,-428.9999999999905,-885.9999999999957,-698.9999999999981,-157.00000000000713,159.00000000002024,,-6049.999999999956
2015.04.28,-102.99999999999754,-607.9999999999864,-426.9999999999996,201.99999999999818,-636.0000000000032,-505.99999999999534,-191.00000000000784,-1067.9999999999836,-643.0000000000158,-393.99999999998323,-891.9999999999959,-685.9999999999928,-180.0000000000024,163.00000000000205,,-5968.9999999999645
2015.04.28,-121.99999999999989,-619.9999999999983,-400.9999999999958,165.99999999999682,-628.0000000000064,-495.9999999999964,-226.00000000000398,-1076.9999999999982,-594.0000000000057,-373.99999999998545,-879.9999999999955,-673.9999999999924,-124.00000000000189,210.0000000000213,,-5839.999999999963
2015.04.28,-130.99999999999224,-622.9999999999958,-424.9999999999976,151.9999999999868,-626.9999999999998,-517.9999999999962,-232.00000000000998,-1088.9999999999986,-528.0000000000174,-415.99999999999415,-844.9999999999989,-671.999999999997,-63.00000000000195,260.0000000000158,,-5756.999999999998
2015.04.28,-104.99999999999955,-695.0000000000011,-475.99999999999864,185.99999999999284,-626.9999999999998,-538.9999999999895,-206.00000000000617,-1135.9999999999957,-604.0000000000045,-432.9999999999945,-905.0000000000011,-723.9999999999895,-18.0000000000069,270.00000000001467,,-6011.99999999998
2015.04.28,-68.99999999999685,-783.0000000000003,-541.0000000000026,162.9999999999967,-644.0000000000001,-563.9999999999978,-223.00000000000654,-1211.999999999989,-613.0000000000191,-525.999999999982,-947.9999999999933,-796.999999999997,-25.00000000000835,230.00000000001907,,-6551.999999999977
2015.04.28,-227.99999999999488,-780.9999999999873,-519.0000000000028,-14.000000000010004,-693.0000000000102,-625.9999999999932,-271.0000000000101,-1192.0000000000073,-529.0000000000017,-532.9999999999835,-861.9999999999948,-751.9999999999953,19.999999999997797,248.00000000000378,,-6731.99999999999
2015.04.28,-278.00000000000045,-861.0000000000007,-553.999999999999,-35.0000000000108,-779.0000000000075,-705.9999999999956,-264.0000000000087,-1194.9999999999932,-644.0000000000001,-501.9999999999802,-896.0000000000008,-756.0000000000002,-26.000000000003798,279.00000000000705,,-7216.999999999993
2015.04.28,-200.00000000000017,-774.9999999999924,-570.0000000000039,-10.000000000005116,-741.0000000000027,-717.9999999999964,-250.00000000000577,-1165.9999999999968,-599.0000000000161,-601.9999999999915,-875.0,-799.9999999999972,20.999999999993246,216.00000000001617,,-7068.999999999999
2015.04.28,-334.9999999999964,-757.999999999992,-570.0000000000039,-109.00000000000887,-763.0000000000026,-811.9999999999905,-265.0000000000041,-1138.0000000000052,-641.0000000000027,-791.9999999999927,-807.9999999999927,-840.999999999994,107.99999999999699,194.0000000000053,,-7529.999999999983
2015.04.28,-324.9999999999975,-432.9999999999945,-861.0000000000007,-121.00000000000932,-807.0000000000022,-1039.9999999999966,-237.00000000000944,-756.0000000000002,-1200.0000000000011,-889.9999999999908,-887.999999999991,-1147.9999999999961,131.99999999999878,12.000000000012001,,-8561.999999999978
2015.04.28,-417.99999999999613,-636.9999999999986,-863.9999999999981,-295.0000000000017,-953.0000000000039,-1130.9999999999932,-15.00000000000945,-938.999999999993,-978.0000000000122,-914.9999999999991,-900.9999999999962,-1140.9999999999911,217.99999999999596,-7.999999999985796,,-8976.99999999998
2015.04.28,-422.00000000000017,-896.9999999999923,-1004.0000000000049,-333.0000000000126,-1086.000000000009,-1261.9999999999964,-58.000000000002494,-1180.0000000000068,-918.0000000000188,-924.9999999999981,-1034.9999999999966,-1256.999999999991,178.00000000000037,85.00000000000173,,-10114.00000000003
2015.04.28,-595.0000000000011,-1141.9999999999986,-1017.9999999999967,-571.0000000000122,-1254.0000000000107,-1379.9999999999923,-157.00000000000713,-1558.9999999999975,-836.9999999999989,-937.9999999999944,-1070.999999999998,-1284.9999999999966,195.9999999999962,123.00000000000644,,-11488.0
2015.04.28,-470.9999999999992,-1142.999999999983,-1066.0000000000002,-423.0000000000018,-1148.0000000000045,-1312.9999999999975,-99.00000000000463,-1427.9999999999973,-704.0000000000157,-861.999999999985,-1070.999999999998,-1277.9999999999916,303.9999999999932,210.0000000000213,,-10491.999999999964
2015.04.28,-353.99999999999875,-1134.999999999997,-1080.0000000000032,-358.0000000000041,-1074.0000000000082,-1288.9999999999957,-56.0000000000005,-1359.9999999999852,-706.0000000000066,-783.0000000000003,-1034.9999999999966,-1274.000000000001,415.99999999999415,266.0000000000107,,-9821.99999999999
2015.04.28,-352.9999999999922,-1296.9999999999925,-1137.9999999999945,-396.0000000000008,-1167.0000000000068,-1359.9999999999945,-72.0000000000054,-1493.9999999999998,-704.0000000000157,-847.9999999999822,-1147.9999999999961,-1318.9999999999884,487.99999999999955,395.000000000012,,-10412.999999999958
2015.04.28,-383.99999999999545,-1281.9999999999832,-1088.0,-289.0000000000015,-1109.9999999999998,-1300.9999999999966,-121.99999999999989,-1723.9999999999895,-578.0000000000118,-852.9999999999926,-1161.0000000000014,-1399.9999999999914,536.9999999999986,405.0000000000109,,-10349.999999999953
2015.04.28,-476.9999999999941,-1201.999999999992,-1019.0000000000032,-327.0000000000124,-1179.0000000000077,-1344.9999999999961,-142.00000000000878,-1694.9999999999932,-653.0000000000147,-862.9999999999916,-1158.0000000000014,-1357.99999999999,620.9999999999937,503.000000000009,,-10294.0
2015.04.28,-586.9999999999931,-1224.9999999999873,-1154.999999999995,-474.00000000000375,-1225.0000000000093,-1546.9999999999984,-140.0000000000068,-1719.9999999999989,-646.0000000000132,-1080.9999999999986,-1147.9999999999961,-1525.9999999999964,628.9999999999907,506.0000000000064,,-11338.999999999998
2015.04.28,-554.9999999999944,-1378.9999999999968,-1285.0000000000027,-404.0000000000106,-1201.0000000000077,-1577.9999999999905,-136.00000000000279,-1829.0000000000077,-528.0000000000174,-1218.9999999999923,-1199.9999999999886,-1623.9999999999952,800.0000000000007,458.00000000000284,,-11680.000000000005
2015.04.28,-230.99999999999233,-1621.9999999999902,-1407.9999999999982,-257.000000000005,-1085.0000000000027,-1451.9999999999977,-87.00000000000374,-1824.9999999999886,-562.0000000000181,-1132.999999999984,-1189.9999999999977,-1622.0,767.9999999999909,392.00000000001455,,-11313.999999999975
2015.04.28,-139.99999999999568,-1538.9999999999793,-1451.9999999999977,-95.00000000001307,-1056.0000000000014,-1458.999999999999,-92.00000000000318,-1769.0000000000055,-644.0000000000001,-1105.9999999999848,-1237.9999999999995,-1664.0000000000014,883.9999999999959,510.00000000001046,,-10859.999999999975
2015.04.28,45.000000000006146,-1585.9999999999986,-1558.9999999999993,98.99999999998954,-948.9999999999999,-1388.0000000000005,-39.00000000000014,-1817.0000000000073,-775.0000000000146,-1174.9999999999927,-1323.9999999999982,-1821.9999999999886,890.9999999999974,565.9999999999999,,-10833.000000000007
2015.04.28,-90.0000000000012,-1525.999999999983,-1519.0000000000036,-66.0000000000025,-1141.0000000000032,-1510.9999999999957,-42.0000000000087,-1724.9999999999943,-818.0000000000076,-1118.9999999999811,-1313.999999999993,-1765.0000000000005,995.9999999999969,585.0000000000133,,-11054.999999999965
2015.04.28,-143.9999999999997,-1560.9999999999902,-1493.9999999999952,-74.00000000001228,-1178.0000000000014,-1516.9999999999907,-20.0000000000089,-1800.9999999999877,-815.0000000000101,-1078.0000000000011,-1363.99999999999,-1745.999999999995,957.9999999999922,678.0000000000008,,-11155.99999999999
2015.04.28,-149.99999999999457,-1444.000000000001,-1441.0000000000034,-75.00000000000284,-1162.0000000000075,-1501.9999999999923,-19.00000000000235,-1813.999999999993,-850.0000000000174,-1129.9999999999866,-1369.9999999999905,-1756.0000000000002,944.9999999999958,674.000000000019,,-11093.999999999978
2015.04.28,-140.99999999999113,-1475.9999999999884,-1439.9999999999968,-53.00000000001148,-1176.0000000000105,-1484.9999999999918,8.999999999992347,-1825.9999999999934,-840.0000000000185,-1042.9999999999939,-1399.9999999999914,-1747.9999999999905,950.9999999999908,678.0000000000008,,-10989.999999999995
2015.04.28,-151.9999999999966,-1557.9999999999927,-1458.999999999999,-59.00000000001171,-1168.0000000000023,-1475.9999999999995,32.999999999994145,-1889.9999999999864,-768.0000000000131,-1014.9999999999882,-1363.99999999999,-1768.0000000000007,984.9999999999915,712.0000000000015,,-10946.999999999993
2015.04.28,-53.999999999998494,-1600.9999999999857,-1432.0,36.99999999999193,-1075.0000000000036,-1388.0000000000005,43.999999999999595,-1903.9999999999964,-662.000000000007,-867.9999999999799,-1342.9999999999893,-1692.9999999999977,1067.9999999999911,817.000000000001,,-10053.999999999975
2015.04.28,-95.00000000000064,-1612.9999999999977,-1417.0000000000016,-25.000000000005684,-1104.000000000005,-1429.999999999998,-19.00000000000235,-1896.9999999999914,-648.0000000000041,-926.999999999989,-1301.9999999999925,-1674.9999999999973,1058.9999999999989,789.0000000000175,,-10303.999999999969
2015.04.28,-181.9999999999933,-1633.99999999998,-1409.0000000000048,-156.0000000000059,-1183.0000000000007,-1439.9999999999968,-35.00000000000725,-1924.999999999983,-657.0000000000186,-930.999999999993,-1281.9999999999964,-1675.9999999999877,1028.9999999999911,791.0000000000084,,-10689.999999999967
2015.04.28,-283.99999999999534,-1507.9999999999982,-1359.9999999999945,-264.00000000001,-1294.0000000000064,-1518.9999999999925,-38.0000000000047,-1816.0000000000025,-788.0000000000109,-905.0000000000002,-1338.9999999999986,-1631.999999999991,953.9999999999993,807.0000000000022,,-10986.000000000002
2015.04.28,-252.99999999999213,-1641.999999999988,-1390.9999999999977,-236.0000000000042,-1223.0000000000075,-1495.9999999999973,-28.000000000005798,-1913.9999999999873,-629.0000000000128,-854.9999999999835,-1265.0000000000005,-1647.9999999999961,1071.9999999999952,829.0000000000131,,-10678.999999999965
2015.04.28,-217.0000000000005,-1676.9999999999952,-1424.000000000003,-216.00000000000819,-1224.000000000003,-1546.9999999999984,-26.000000000003798,-2004.9999999999955,-507.000000000013,-876.9999999999944,-1309.9999999999882,-1700.9999999999934,1146.999999999998,900.0000000000119,,-10683.999999999985
