date,GBPUSD,EURUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.06.17,-206.00000000001728,-34.99999999998504,0.0,-21.999999999999797,0.0,-85.99999999998609,-12.000000000000455,-11.999999999989797,-29.000000000001247,0.0,-74.00000000000739,-192.99999999998363,-43.999999999999595,0.0,-39.99999999999204,-52.000000000007596,-139.00000000000023,-28.000000000005798,-66.0000000000025,-7.999999999995566,-40.99999999999105,-48.99999999999905,-56.000000000011596,,-1191.999999999976
2019.06.17,-170.00000000000347,-46.999999999997044,0.0,-0.999999999995449,14.000000000002899,-82.00000000000429,-41.00000000001103,-25.999999999992696,4.000000000004,12.000000000000899,-73.00000000000084,-182.99999999999272,25.999999999992696,184.00000000000637,-84.00000000000318,-83.9999999999952,-150.00000000000568,-46.00000000000648,-30.000000000001137,15.000000000000568,-9.999999999998899,-58.99999999999794,54.99999999998284,,-776.0000000000158
2019.06.17,-160.00000000000458,-62.99999999999084,-0.9999999999843467,-1.999999999990898,80.00000000001339,-90.99999999999665,-76.99999999999818,-24.999999999997247,-7.9999999999968985,-16.0000000000049,-29.000000000001247,-221.99999999998,130.99999999999224,232.00000000000998,-137.99999999999102,-116.00000000000499,-188.00000000001037,-21.000000000000796,-16.999999999995907,-1.0000000000047748,-13.999999999991797,-46.00000000000159,103.99999999999298,,-687.9999999999385
2019.06.17,-151.00000000001222,-66.99999999999484,-0.9999999999843467,-26.999999999999247,107.00000000001265,-85.99999999998609,-88.00000000000807,-17.999999999995797,-26.000000000003798,-1.0000000000065512,-41.9999999999976,-213.99999999999864,151.9999999999966,209.00000000001472,-143.00000000000068,-127.00000000001043,-165.00000000001512,4.9999999999954525,12.000000000000455,24.00000000000091,-48.99999999999905,-28.000000000005798,151.9999999999966,,-572.0000000000009
2019.06.17,-158.99999999999804,-75.99999999998718,14.000000000002899,-53.999999999998494,133.00000000000534,-96.99999999999153,-79.00000000000773,-21.999999999999797,-61.999999999995396,7.9999999999968985,-33.000000000005244,-220.99999999997522,180.0000000000024,171.00000000001003,-158.00000000000125,-163.00000000000205,-131.00000000001444,-5.000000000009663,34.000000000006025,39.99999999999204,-100.99999999999554,-104.00000000000409,137.9999999999937,,-746.9999999999764
2019.06.17,-158.99999999999804,-80.99999999999774,9.999999999998899,-65.99999999999939,155.00000000001623,-150.99999999999002,-88.00000000000807,-15.999999999993797,-97.00000000000264,46.999999999997044,-30.000000000007798,-274.99999999997726,191.99999999999218,145.00000000001734,-207.9999999999984,-150.00000000000568,-94.00000000001629,1.9999999999953388,55.00000000000682,67.99999999999784,-98.99999999999353,-92.99999999999864,147.99999999999258,,-784.999999999973
2019.06.17,-178.99999999999582,-113.99999999999189,5.000000000010552,-75.9999999999983,182.99999999999983,-163.00000000000205,-88.99999999999864,-6.999999999990347,-102.00000000000209,68.99999999999685,-58.99999999999794,-295.99999999999227,207.99999999998596,101.00000000001774,-233.99999999999466,-212.99999999999653,-86.0000000000083,7.999999999995566,75.00000000000284,81.99999999999363,-134.99999999999625,-143.00000000000423,144.99999999999514,,-1019.9999999999712
2019.06.17,-187.00000000000384,-124.99999999999733,9.999999999998899,-87.99999999999919,177.00000000000495,-178.99999999999582,-142.00000000001012,0.0,-119.99999999999788,95.99999999999609,-65.99999999999939,-379.99999999999545,212.99999999999653,106.00000000000608,-307.9999999999927,-211.99999999998997,-95.00000000000064,43.99999999999693,109.00000000000887,137.99999999999102,-128.99999999999022,-160.00000000000458,114.99999999999844,,-1182.9999999999793
2019.06.17,-151.9999999999966,-104.99999999999955,34.000000000000696,-72.99999999998974,199.00000000001583,-198.99999999999363,-127.00000000000955,3.0000000000085514,-119.99999999999788,101.99999999999099,-60.99999999999994,-344.99999999999886,201.99999999999108,111.00000000001664,-307.00000000000216,-211.99999999998997,-108.00000000001918,53.999999999987836,125.0,158.00000000000125,-126.99999999999933,-160.00000000000458,96.99999999999153,,-1010.9999999999966
2019.06.17,-175.99999999999838,-145.99999999997948,17.000000000000348,-89.99999999999008,198.00000000000927,-209.9999999999991,-160.0000000000108,15.00000000000945,-129.9999999999968,120.99999999999334,-68.00000000000139,-394.9999999999818,202.9999999999976,104.00000000001519,-364.9999999999949,-232.99999999999432,-126.0000000000039,60.99999999999284,140.00000000000057,185.00000000000227,-139.00000000000023,-180.0000000000024,95.00000000000064,,-1278.999999999932
