names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['EURUSD'],100.0,0.6990317460317458,S
GBPUSD,10,['AUDUSD'],80.0,-0.27738095238095245,B
EURUSD,10,"['AUDUSD', 'GBPUSD', 'EURUSD', 'NZDJPY', 'NZDUSD']",100.0,-0.6548333333333336,B
USDJPY,10,"['AUDCHF', 'AUDUSD']",80.0,0.88,S
USDCAD,10,['EURUSD'],100.0,0.650309523809524,S
AUDUSD,10,"['AUDUSD', 'GBPUSD', 'EURUSD', 'NZDJPY', 'NZDUSD']",80.0,-0.5538730158730164,B
NZDUSD,10,['AUDUSD'],80.0,-0.18421428571428572,B
GBPCHF,20,"['EURCHF', 'NZDCAD']",100.0,0.6706132756132758,S
CHFJPY,30,['GBPUSD'],80.0,-0.0364206832189064,B
CADCHF,10,"['NZDCAD', 'AUDCHF']",80.0,1.0,S
EURGBP,30,"['EURCHF', 'GBPUSD']",100.0,-0.37362017222543564,B
GBPJPY,30,"['EURUSD', 'EURAUD']",100.0,0.48357726097432013,S
GBPCAD,10,['EURCHF'],80.0,1.0,S
GBPAUD,10,['EURGBP'],80.0,-0.20890476190476193,B
EURCAD,10,"['NZDJPY', 'NZDUSD', 'GBPUSD']",80.0,-0.6623333333333333,B
CADJPY,10,['GBPCHF'],80.0,0.3505079365079366,S
NZDJPY,10,['AUDUSD'],80.0,-0.3316825396825397,B
AUDCAD,15,"['AUDUSD', 'GBPUSD', 'EURUSD', 'NZDUSD', 'NZDJPY', 'USDCHF', 'AUDJPY']",80.0,-0.6550873015873016,B
AUDNZD,10,['EURGBP'],80.0,0.22661904761904772,S
