,name,direction
0,USDCHF,B
1,GBPUSD,B
2,EURUSD,B
3,AUDUSD,S
4,GBPCHF,B
5,EURCHF,B
6,CHFJPY,S
7,AUDCHF,B
8,EURGBP,S
9,GBPJPY,B
10,GBPCAD,B
11,GBPAUD,B
12,EURJPY,B
13,EURNZD,B
14,NZDCAD,S
15,AUDNZD,B
