date,GBPUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,AUDJPY,NZDCAD,empty,sum
2016.08.15,11.999999999989797,-70.00000000000739,17.000000000000348,88.00000000001029,-127.00000000001043,117.00000000001154,117.00000000000044,128.00000000000588,109.00000000000354,-43.00000000000637,38.0000000000047,17.000000000000348,-60.000000000002274,-65.99999999998829,-137.00000000000045,43.00000000000415,,183.0000000000158
2016.08.15,-1.0000000000065512,-120.99999999999511,9.00000000000345,88.00000000001029,-87.00000000001484,92.00000000000318,53.00000000000304,90.99999999999665,102.99999999999754,-136.0000000000241,-49.99999999999449,-65.99999999998829,-125.0,-82.00000000000429,-162.00000000000614,97.00000000000264,,-297.00000000001705
2016.08.15,127.99999999999478,-138.00000000000523,26.999999999999247,107.00000000000153,-51.000000000001044,128.000000000017,133.00000000000534,192.00000000000327,180.0000000000024,-12.000000000000455,38.0000000000047,114.0000000000141,-109.99999999999943,-18.0000000000069,-194.00000000000261,182.99999999999983,,707.0000000000264
2016.08.15,126.0000000000039,-132.000000000005,41.9999999999976,132.0000000000099,-65.00000000000395,119.00000000000244,156.00000000000057,224.9999999999974,162.0000000000066,-17.00000000002433,23.00000000001745,143.00000000000423,-81.99999999999363,36.0000000000138,-200.00000000000284,224.000000000002,,892.0000000000259
2016.08.15,167.9999999999904,-230.00000000000398,-16.0000000000049,71.00000000000995,-50.0000000000167,126.0000000000039,119.00000000000244,182.00000000000438,180.0000000000024,-98.00000000001319,-26.999999999999247,69.00000000000794,-170.0000000000017,-48.99999999998794,-219.99999999999886,197.99999999999818,,252.999999999993
2016.08.15,121.99999999999989,-141.9999999999959,9.00000000000345,77.00000000000485,-19.999999999997797,102.00000000000209,95.99999999999609,146.00000000000168,178.99999999999582,-35.00000000002501,2.0000000000131024,52.000000000007596,-114.99999999999488,-66.99999999999484,-176.00000000000193,158.99999999999804,,389.00000000001216
2016.08.15,99.99999999998899,-180.99999999999739,-53.00000000000304,100.00000000000009,-112.000000000001,131.99999999999878,80.00000000000229,212.00000000000108,141.00000000000225,-100.99999999999909,-53.999999999998494,-112.000000000001,-126.00000000000477,-140.0000000000068,-143.00000000000068,209.9999999999991,,-47.000000000019725
2016.08.15,85.99999999998609,-281.0000000000059,-131.00000000000333,-36.999999999998145,-154.0000000000097,106.00000000000608,21.00000000000435,92.99999999999864,90.0000000000012,-243.99999999999977,-200.99999999998454,-303.9999999999932,-182.99999999999272,-218.99999999999142,-141.00000000000534,102.00000000000209,,-1396.9999999999857
2016.08.15,-87.00000000001484,-311.9999999999976,-93.99999999999409,54.00000000000959,-330.0000000000081,137.00000000000932,63.00000000000195,189.00000000000583,-0.999999999995449,-461.00000000001273,-371.99999999999454,-445.99999999999085,-248.99999999999523,-187.00000000000384,-200.00000000000284,194.0000000000053,,-2101.9999999999777
2016.08.15,-192.00000000001438,-278.0000000000058,-60.99999999999994,104.00000000000409,-442.00000000000904,116.00000000000499,100.00000000000009,241.00000000000233,-92.00000000000318,-524.0000000000009,-461.0000000000003,-503.99999999999335,-173.99999999999238,-82.00000000000429,-209.00000000000318,224.9999999999974,,-2233.0000000000177
2016.08.15,-53.00000000001415,-272.99999999999613,-112.000000000001,-26.999999999999247,-320.00000000000915,119.00000000000244,60.99999999999994,119.00000000000244,-9.00000000000345,-375.0,-421.99999999998903,-438.9999999999894,-162.9999999999967,-164.99999999999292,-155.00000000000114,138.00000000000477,,-2075.9999999999827
2016.08.15,-35.00000000000725,-228.9999999999992,-95.99999999999609,-95.99999999999609,-323.0000000000066,147.00000000000824,85.00000000000173,57.00000000000705,11.00000000000545,-307.00000000001637,-334.9999999999964,-381.99999999999346,-128.0000000000001,-153.00000000000313,-138.9999999999958,11.00000000000545,,-1911.9999999999827
2016.08.15,-101.00000000001774,-227.00000000000387,-88.99999999999464,-84.99999999999064,-378.00000000001165,158.99999999999804,85.99999999999719,63.99999999999739,-12.999999999996348,-368.0000000000234,-395.99999999999636,-461.99999999998465,-149.99999999999147,-178.99999999999582,-143.00000000000068,9.00000000000345,,-2273.000000000011
2016.08.15,-124.00000000001299,-146.0000000000008,-46.00000000000159,-74.99999999999174,-380.00000000000256,144.99999999999514,116.00000000000499,62.000000000006494,-31.999999999998696,-282.0000000000107,-378.999999999996,-387.99999999998835,-57.00000000000216,-87.99999999999919,-123.99999999999523,-4.000000000004,,-1801.9999999999975
2016.08.15,-48.000000000003595,-192.99999999999784,-63.99999999999739,-75.9999999999983,-314.00000000001427,167.00000000000603,100.99999999999554,67.00000000000594,34.000000000000696,-270.00000000001023,-249.99999999999466,-337.99999999999386,-131.00000000000023,-153.00000000000313,-143.00000000000068,-15.999999999993797,,-1626.9999999999998
2016.08.15,7.0000000000014495,-203.00000000000296,-73.99999999999629,-74.99999999999174,-270.00000000001467,160.00000000000458,97.00000000000264,73.00000000000084,56.99999999999594,-228.00000000000864,-197.99999999998707,-285.99999999998624,-123.00000000000466,-144.99999999999514,-140.00000000000057,-5.999999999994898,,-1353.9999999999777
2016.08.15,36.999999999998145,-168.99999999999693,-19.999999999997797,-78.99999999999574,-222.00000000001108,148.00000000001478,138.00000000000477,62.000000000006494,82.99999999999974,-152.00000000001523,-134.99999999999625,-126.99999999998823,-91.99999999999875,-52.000000000007596,-168.00000000000637,-21.999999999999797,,-769.9999999999899
2016.08.15,-53.999999999998494,-158.00000000000125,29.000000000001247,-86.99999999999264,-304.00000000001535,171.00000000001003,185.00000000000182,50.0000000000056,45.000000000006146,-221.00000000000364,-217.0000000000005,-130.99999999999224,-108.00000000000409,5.999999999994898,-204.00000000000773,-61.999999999995396,,-1059.9999999999916
2016.08.15,-141.00000000001333,-27.000000000001023,121.99999999999989,9.00000000000345,-375.0000000000142,180.0000000000024,265.99999999999955,128.00000000000588,4.000000000004,-151.00000000001046,-245.99999999999068,-44.99999999998394,16.000000000005343,154.0000000000097,-204.9999999999983,17.000000000000348,,-293.99999999998147
2016.08.15,-130.0000000000079,-31.00000000000591,146.99999999999713,86.0000000000083,-303.0000000000088,163.00000000000205,253.0000000000032,175.99999999999838,46.00000000000159,-144.00000000000546,-186.99999999998164,28.000000000005798,-24.999999999991473,154.0000000000097,-231.99999999999932,92.99999999999864,,94.0000000000243
2016.08.15,-107.00000000001265,39.00000000000148,236.00000000000287,192.00000000000327,-270.99999999999903,182.0000000000155,334.9999999999964,273.000000000001,80.00000000000229,-28.00000000002001,4.000000000004,253.00000000001432,25.000000000005684,283.000000000011,-269.00000000000546,143.00000000000423,,1370.0000000000252
2016.08.15,-70.99999999999883,46.00000000000648,222.99999999999542,193.00000000000983,-148.00000000001478,138.0000000000159,270.99999999999903,226.00000000000398,129.9999999999968,15.999999999991132,87.00000000001484,273.9999999999965,0.0,222.00000000001108,-250.0,126.0000000000039,,1483.0000000000314
2016.08.15,11.999999999989797,22.999999999996135,204.99999999999963,207.00000000000162,-100.99999999999554,123.00000000000644,271.9999999999945,258.9999999999981,146.00000000000168,68.9999999999884,199.00000000001583,341.00000000001353,21.000000000000796,245.0000000000063,-248.99999999999523,143.00000000000423,,1915.0000000000264
2016.08.15,10.999999999983245,138.00000000000523,221.00000000000452,275.000000000003,-138.0000000000159,148.00000000001478,310.9999999999946,343.9999999999999,143.9999999999997,217.9999999999893,246.00000000001288,372.00000000001677,158.00000000000125,283.99999999999534,-176.00000000000193,199.00000000000472,,2755.0000000000073
2016.08.15,95.999999999985,165.00000000000625,146.99999999999713,270.0000000000036,-26.0000000000149,131.99999999999878,219.99999999999798,324.00000000000205,209.9999999999991,337.99999999999386,207.00000000000162,322.00000000000006,174.0000000000066,129.00000000000134,-82.99999999999841,275.99999999999847,,2900.9999999999786
2016.08.15,119.00000000000244,112.99999999999955,128.00000000000588,228.00000000000597,-70.0000000000145,158.0000000000137,241.99999999999778,319.0000000000026,199.00000000000472,296.99999999999704,165.00000000001512,311.0000000000168,153.0000000000058,137.00000000000932,-100.99999999999909,261.0000000000001,,2659.0000000000628
