date,EURCHF,EURJPY,EURAUD,AUDNZD,empty,sum
2018.04.09,-184.00000000000637,-198.0000000000075,228.99999999999034,-121.00000000001555,,-274.0000000000391
2018.04.09,-103.00000000000864,-162.00000000000614,-66.00000000001049,-209.00000000001472,,-540.00000000004
2018.04.09,-141.99999999999767,-219.99999999999886,-218.99999999999142,-245.0000000000063,,-825.9999999999943
2018.04.09,-181.00000000000892,-268.0000000000007,-195.9999999999962,-243.00000000001543,,-888.0000000000213
2018.04.09,-161.99999999999548,-199.00000000001228,-330.0000000000081,-333.0000000000055,,-1024.0000000000214
2018.04.09,-164.99999999999292,-212.0000000000175,-242.00000000000887,-322.00000000000006,,-941.0000000000193
2018.04.09,-146.00000000000168,-133.00000000000978,-296.0000000000074,-328.00000000001717,,-903.000000000036
2018.04.09,-171.99999999999437,-165.00000000002046,-428.9999999999905,-340.00000000000693,,-1106.0000000000123
2018.04.09,-201.00000000000674,-140.00000000001478,-418.0000000000073,-354.0000000000099,,-1113.0000000000387
2018.04.09,-228.99999999999034,-159.9999999999966,-439.0000000000116,-355.0000000000164,,-1183.000000000015
2018.04.09,-180.0000000000024,-218.9999999999941,-479.99999999999153,-329.00000000000153,,-1207.9999999999895
2018.04.09,-235.99999999999176,-352.00000000000387,-719.000000000003,-303.0000000000088,,-1610.0000000000075
2018.04.09,-251.00000000000122,-407.0000000000107,-714.999999999999,-373.00000000000114,,-1746.000000000012
2018.04.09,-177.99999999998929,-426.00000000001614,-710.0000000000106,-299.00000000000483,,-1613.0000000000207
2018.04.09,-242.99999999999324,-566.0000000000025,-609.9999999999994,-243.00000000001543,,-1662.0000000000105
2018.04.09,-215.99999999999397,-641.0000000000196,-506.0000000000064,-192.99999999999872,,-1556.0000000000186
2018.04.09,-235.99999999999176,-473.0000000000132,-195.00000000001182,-188.00000000001037,,-1092.0000000000273
2018.04.09,-242.99999999999324,-587.9999999999939,-137.9999999999937,-165.00000000001512,,-1133.999999999996
2018.04.09,-283.000000000011,-591.0000000000082,14.000000000002899,-145.00000000001734,,-1005.0000000000337
2018.04.09,-286.00000000000847,-578.000000000003,-43.999999999999595,-182.99999999999983,,-1091.0000000000107
2018.04.09,-255.99999999998957,-421.0000000000207,1.999999999990898,-180.0000000000024,,-855.0000000000217
2018.04.09,-232.99999999999432,-403.00000000002,35.999999999991594,-172.0000000000166,,-772.0000000000393
2018.04.09,-205.00000000001074,-391.9999999999959,-39.00000000001125,-192.99999999999872,,-829.0000000000166
2018.04.09,-175.99999999999838,-311.00000000000705,-46.999999999997044,-211.00000000000563,,-745.0000000000082
2018.04.09,-181.00000000000892,-259.00000000001455,-85.00000000000173,-167.00000000000603,,-692.0000000000313
2018.04.09,-184.99999999999073,-203.00000000000296,-177.00000000000495,-151.9999999999966,,-716.9999999999952
2018.04.09,-168.99999999999693,-139.00000000001,-283.99999999999534,-151.9999999999966,,-743.9999999999989
2018.04.09,-163.00000000000205,-215.0000000000034,-171.00000000001003,-76.0000000000094,,-625.0000000000249
2018.04.09,-134.99999999999625,-211.00000000001273,-161.99999999999548,-114.99999999999844,,-623.0000000000028
2018.04.10,-144.0000000000108,-224.00000000001796,-190.00000000000128,-134.99999999999625,,-693.0000000000263
2018.04.10,-151.9999999999966,-284.00000000002024,-182.99999999999983,-114.0000000000141,,-733.0000000000307
2018.04.10,-150.99999999999002,-262.00000000000045,-222.00000000001108,-111.00000000001664,,-746.0000000000182
2018.04.10,-147.99999999999258,-216.00000000000819,-249.00000000001032,-99.00000000000463,,-712.0000000000158
2018.04.10,-154.99999999999403,-215.0000000000034,-265.0000000000041,-78.00000000000028,,-713.0000000000018
2018.04.10,-146.00000000000168,-224.00000000001796,-173.00000000000094,-70.0000000000145,,-613.000000000035
2018.04.10,-143.00000000000423,-197.00000000000273,-249.00000000001032,-173.00000000000094,,-762.0000000000182
2018.04.10,-147.00000000000824,-187.00000000001182,-317.0000000000117,-229.99999999999687,,-881.0000000000286
2018.04.10,-156.00000000000057,-346.00000000000364,-2.999999999997449,-87.99999999999919,,-593.0000000000008
2018.04.10,-171.99999999999437,-397.0000000000198,202.9999999999976,-25.00000000000835,,-391.00000000002484
2018.04.10,-222.99999999999542,-664.0000000000157,609.9999999999994,112.000000000001,,-165.00000000001071
2018.04.10,-190.00000000000128,-699.0000000000123,631.9999999999882,85.00000000000173,,-172.00000000002362
2018.04.10,-173.00000000000094,-569.0000000000168,602.999999999998,18.999999999991246,,-120.00000000002854
2018.04.10,-161.00000000001114,-573.0000000000075,558.9999999999984,81.9999999999821,,-93.00000000003814
2018.04.10,-148.99999999999915,-584.0000000000032,506.0000000000064,5.999999999994898,,-221.00000000000097
2018.04.10,-175.99999999999838,-649.0000000000009,580.0000000000027,25.999999999992696,,-219.0000000000039
2018.04.10,-174.99999999999181,-606.9999999999993,634.0000000000013,26.999999999999247,,-120.99999999999064
2018.04.10,-157.99999999999147,-564.0000000000214,656.9999999999965,7.0000000000014495,,-58.00000000001492
2018.04.10,-215.00000000000963,-614.0000000000043,733.0000000000059,-29.999999999996696,,-126.00000000000477
2018.04.10,-238.0000000000049,-687.0000000000118,665.9999999999889,-85.00000000000173,,-344.00000000002956
2018.04.10,-171.99999999999437,-658.0000000000155,394.9999999999898,-208.00000000000819,,-643.0000000000282
2018.04.10,-66.99999999999484,-504.0000000000191,93.00000000000975,-255.00000000000523,,-733.0000000000094
2018.04.10,-59.000000000009045,-510.9999999999957,459.0000000000094,-119.00000000000244,,-229.99999999999784
2018.04.10,-103.99999999999298,-552.9999999999973,394.00000000000546,-181.00000000000892,,-443.9999999999937
2018.04.10,-131.99999999999878,-603.0000000000086,269.00000000000813,-253.00000000001432,,-719.0000000000136
2018.04.10,-151.9999999999966,-555.0000000000068,313.00000000000773,-240.00000000001796,,-634.0000000000136
2018.04.10,-171.99999999999437,-582.9999999999984,387.000000000004,-246.00000000001288,,-614.0000000000016
2018.04.10,-180.0000000000024,-631.0000000000002,428.00000000000614,-202.00000000001327,,-585.0000000000098
2018.04.10,-177.00000000000495,-629.9999999999955,520.0000000000093,-168.0000000000126,,-455.00000000000375
2018.04.10,-286.00000000000847,-1021.000000000015,103.00000000000864,-200.00000000000017,,-1404.000000000015
2018.04.10,-279.00000000000705,-998.9999999999952,129.00000000000134,-219.00000000001364,,-1368.0000000000146
2018.04.10,-283.000000000011,-933.9999999999975,171.00000000001003,-165.00000000001512,,-1211.0000000000136
2018.04.10,-243.99999999999977,-945.0000000000216,191.99999999999218,-178.00000000001148,,-1175.0000000000407
2018.04.10,-356.00000000000074,-966.0000000000082,238.99999999998923,-204.00000000000418,,-1287.0000000000236
2018.04.10,-438.9999999999894,-992.0000000000186,578.9999999999961,-136.00000000000279,,-988.0000000000148
2018.04.10,-409.99999999999926,-1046.0000000000207,550.9999999999903,-194.0000000000053,,-1099.000000000035
2018.04.10,-388.0000000000106,-1052.9999999999973,771.9999999999949,-121.00000000001555,,-790.0000000000284
2018.04.10,-455.0000000000054,-1073.0000000000075,903.0000000000093,-40.0000000000178,,-665.0000000000215
2018.04.10,-459.0000000000094,-1008.0000000000098,753.0000000000036,-65.00000000000395,,-779.0000000000194
2018.04.10,-435.0000000000076,-1014.00000000001,730.0000000000084,-97.00000000001374,,-816.0000000000231
2018.04.10,-469.0000000000083,-1108.000000000004,703.9999999999935,-75.00000000000284,,-948.0000000000216
2018.04.10,-503.99999999999335,-1195.0000000000216,818.0000000000076,-60.99999999999994,,-942.0000000000073
2018.04.10,-530.9999999999926,-1206.0000000000173,730.0000000000084,-154.0000000000097,,-1161.0000000000114
2018.04.10,-592.9999999999991,-1167.0000000000016,695.0000000000011,-134.99999999999625,,-1199.999999999996
2018.04.10,-584.9999999999911,-1103.0000000000086,766.0,-114.99999999999844,,-1036.9999999999982
2018.04.10,-581.9999999999936,-1075.9999999999934,731.9999999999993,-100.0000000000112,,-1025.9999999999989
2018.04.10,-571.9999999999948,-1082.9999999999984,722.0000000000005,-79.00000000000685,,-1011.9999999999995
2018.04.10,-547.999999999993,-1147.0000000000198,683.9999999999957,-73.99999999999629,,-1085.0000000000134
2018.04.11,-581.0000000000093,-1161.0000000000014,668.0000000000019,-75.00000000000284,,-1149.0000000000114
2018.04.11,-546.000000000002,-1111.9999999999948,751.9999999999972,-46.999999999997044,,-952.9999999999967
2018.04.11,-547.999999999993,-1123.9999999999952,746.0000000000023,-18.0000000000069,,-943.9999999999928
2018.04.11,-574.0000000000078,-1174.0000000000066,740.9999999999917,-55.000000000005045,,-1062.000000000028
2018.04.11,-580.0000000000027,-1199.0000000000123,651.0000000000016,-121.00000000001555,,-1249.0000000000289
2018.04.11,-575.9999999999987,-1141.0000000000196,612.9999999999969,-103.00000000000864,,-1207.00000000003
2018.04.11,-565.9999999999999,-1063.0000000000166,598.999999999994,-123.00000000000644,,-1153.0000000000286
2018.04.11,-567.0000000000064,-1080.0000000000125,629.9999999999973,-63.99999999999739,,-1081.000000000019
2018.04.11,-585.9999999999976,-1099.000000000018,632.9999999999947,-56.99999999999594,,-1109.0000000000168
2018.04.11,-551.9999999999969,-1000.0,571.9999999999948,-103.00000000000864,,-1083.0000000000107
2018.04.11,-564.9999999999933,-1036.0000000000014,459.0000000000094,-119.00000000000244,,-1260.9999999999877
2018.04.11,-577.9999999999897,-1079.0000000000077,404.9999999999887,-42.0000000000087,,-1294.0000000000173
2018.04.11,-595.9999999999966,-1106.9999999999993,446.9999999999974,27.999999999983594,,-1228.000000000015
2018.04.11,-588.9999999999951,-1052.9999999999973,466.9999999999952,62.99999999999084,,-1112.0000000000061
2018.04.11,-581.9999999999936,-1043.0000000000064,330.9999999999924,-14.000000000002899,,-1308.0000000000107
2018.04.11,-578.9999999999961,-1012.0000000000005,329.00000000000153,27.999999999983594,,-1234.0000000000114
2018.04.11,-592.9999999999991,-1147.9999999999961,319.0000000000026,-5.000000000010552,,-1427.0000000000032
2018.04.11,-581.9999999999936,-1080.0000000000125,285.00000000000193,-38.0000000000047,,-1415.0000000000089
2018.04.11,-598.0000000000097,-1138.0000000000052,151.9999999999966,-129.00000000000134,,-1713.0000000000198
2018.04.11,-714.999999999999,-1191.0000000000025,62.99999999999084,-160.00000000000458,,-2003.000000000015
2018.04.11,-778.9999999999964,-1230.9999999999945,42.999999999993044,-211.00000000000563,,-2178.0000000000036
2018.04.11,-998.00000000001,-1131.0000000000002,100.99999999999554,-191.00000000000784,,-2219.0000000000223
2018.04.11,-900.9999999999962,-901.0000000000105,224.000000000002,-232.00000000000998,,-1810.0000000000148
2018.04.11,-930.0000000000086,-1079.0000000000077,97.9999999999981,-231.0000000000034,,-2142.000000000022
2018.04.11,-844.0000000000003,-1030.0000000000011,309.0000000000037,-218.00000000000708,,-1783.0000000000048
2018.04.11,-870.9999999999995,-1082.9999999999984,232.00000000000998,-174.00000000000747,,-1895.9999999999955
2018.04.11,-853.9999999999992,-1076.9999999999982,191.00000000000784,-204.00000000000418,,-1943.9999999999936
2018.04.11,-851.0000000000017,-980.9999999999945,184.00000000000637,-251.00000000000122,,-1898.9999999999911
2018.04.11,-842.9999999999937,-894.0000000000055,11.00000000000545,-273.9999999999965,,-1999.99999999999
2018.04.11,-900.9999999999962,-926.0000000000161,133.99999999998968,-226.00000000001506,,-1919.0000000000375
2018.04.11,-940.9999999999918,-954.0000000000077,31.000000000003247,-286.00000000000847,,-2150.000000000005
2018.04.11,-868.000000000002,-906.0000000000059,136.00000000000279,-239.00000000001143,,-1877.0000000000166
2018.04.11,-885.0000000000025,-1001.0000000000048,76.0000000000094,-255.00000000000523,,-2065.000000000003
2018.04.11,-896.9999999999923,-986.0000000000184,248.99999999998812,-162.00000000001768,,-1796.0000000000402
2018.04.11,-828.0000000000065,-995.0000000000045,343.00000000000443,-154.0000000000097,,-1634.0000000000161
2018.04.11,-849.9999999999952,-843.0000000000177,495.000000000001,-120.00000000000898,,-1318.000000000021
2018.04.11,-905.0000000000002,-830.0000000000125,320.9999999999935,-130.0000000000079,,-1544.000000000027
2018.04.11,-943.9999999999893,-924.0000000000066,357.00000000000733,-73.00000000001194,,-1584.0000000000005
2018.04.11,-920.0000000000097,-1032.0000000000107,424.00000000000216,-46.0000000000127,,-1574.000000000031
2018.04.11,-910.0000000000108,-939.0000000000214,421.0000000000047,-39.00000000001125,,-1467.0000000000387
2018.04.11,-842.0000000000094,-935.0000000000023,394.00000000000546,-39.00000000001125,,-1422.0000000000175
2018.04.11,-849.9999999999952,-881.0000000000002,408.00000000000836,-22.0000000000109,,-1344.999999999998
2018.04.11,-801.0000000000073,-856.9999999999993,482.00000000000466,14.999999999987246,,-1161.0000000000146
2018.04.11,-804.9999999999891,-891.0000000000196,496.99999999999187,37.99999999998249,,-1161.0000000000343
2018.04.11,-767.9999999999909,-763.0000000000052,459.99999999999375,-9.999999999998899,,-1081.0000000000011
2018.04.11,-774.9999999999924,-786.0000000000014,479.99999999999153,1.999999999990898,,-1079.0000000000111
2018.04.11,-781.9999999999939,-814.0000000000214,405.9999999999952,-18.0000000000069,,-1208.0000000000268
2018.04.11,-757.0000000000076,-764.00000000001,394.9999999999898,-150.00000000000568,,-1276.0000000000337
2018.04.12,-734.9999999999968,-796.999999999997,461.0000000000003,-56.000000000011596,,-1127.0000000000052
2018.04.12,-773.0000000000015,-772.9999999999961,432.9999999999945,1.999999999990898,,-1111.0000000000123
2018.04.12,-781.0000000000094,-811.000000000007,425.99999999999307,-58.000000000002494,,-1224.0000000000257
2018.04.12,-777.0000000000055,-807.0000000000164,452.99999999999227,-33.00000000001635,,-1164.000000000046
2018.04.12,-792.9999999999993,-846.0000000000036,492.0000000000035,-8.000000000008,,-1155.0000000000075
2018.04.12,-784.9999999999912,-858.0000000000041,473.99999999999665,-93.00000000000975,,-1262.0000000000086
2018.04.12,-807.0000000000022,-819.0000000000168,418.9999999999916,-126.0000000000039,,-1333.0000000000314
2018.04.12,-844.0000000000003,-932.0000000000164,543.999999999989,-101.00000000001774,,-1333.0000000000455
2018.04.12,-875.0000000000035,-913.0000000000109,482.00000000000466,-121.00000000001555,,-1427.0000000000255
2018.04.12,-818.0000000000076,-873.0000000000189,418.9999999999916,-75.00000000000284,,-1347.0000000000377
2018.04.12,-821.9999999999894,-903.00000000002,425.0000000000087,-117.00000000001154,,-1417.0000000000125
2018.04.12,-812.999999999997,-849.9999999999943,339.0000000000004,-184.00000000000637,,-1507.9999999999973
2018.04.12,-832.9999999999949,-848.0000000000132,346.0000000000019,-217.0000000000005,,-1552.0000000000068
2018.04.12,-845.9999999999912,-871.0000000000093,326.0000000000041,-178.00000000001148,,-1569.0000000000077
2018.04.12,-836.9999999999989,-843.0000000000177,363.0000000000022,-162.00000000001768,,-1479.000000000032
2018.04.12,-838.0000000000055,-818.000000000012,333.9999999999899,-188.00000000001037,,-1510.0000000000382
2018.04.12,-923.9999999999915,-858.0000000000041,408.9999999999927,-235.00000000000742,,-1608.0000000000102
2018.04.12,-896.9999999999923,-831.9999999999936,398.9999999999938,-293.0000000000099,,-1623.0000000000018
2018.04.12,-968.9999999999976,-877.0000000000095,293.0000000000099,-350.00000000000585,,-1903.0000000000032
2018.04.12,-900.9999999999962,-825.9999999999934,314.99999999999864,-351.99999999999676,,-1763.9999999999877
2018.04.12,-974.0000000000082,-860.0000000000136,486.999999999993,-394.00000000000546,,-1741.0000000000343
2018.04.12,-1045.9999999999914,-914.0000000000157,326.0000000000041,-426.9999999999996,,-2061.0000000000027
2018.04.12,-1028.9999999999911,-924.0000000000066,432.9999999999945,-395.000000000012,,-1915.0000000000152
2018.04.12,-971.9999999999951,-580.0000000000125,409.99999999999926,-519.0000000000028,,-1661.0000000000114
2018.04.12,-1059.9999999999943,-627.0000000000095,543.999999999989,-441.0000000000025,,-1584.0000000000175
2018.04.12,-1088.0,-637.0000000000005,573.0000000000013,-429.99999999999704,,-1581.9999999999961
2018.04.12,-1113.0000000000084,-808.0000000000211,617.0000000000009,-441.0000000000025,,-1745.0000000000312
2018.04.12,-1103.0000000000095,-901.0000000000105,750.0000000000063,-385.99999999999744,,-1640.0000000000111
2018.04.12,-1166.0000000000005,-998.0000000000189,679.0000000000074,-370.00000000000364,,-1855.0000000000155
2018.04.12,-1042.0000000000095,-748.9999999999952,940.0000000000075,-350.00000000000585,,-1201.0000000000032
2018.04.12,-1059.00000000001,-735.0000000000136,885.0000000000025,-391.000000000008,,-1300.000000000029
2018.04.12,-998.00000000001,-764.00000000001,909.9999999999886,-344.00000000001097,,-1196.0000000000423
2018.04.12,-950.9999999999908,-855.0000000000182,1038.0000000000057,-310.0000000000103,,-1078.0000000000136
2018.04.12,-950.9999999999908,-838.9999999999986,987.9999999999889,-278.00000000000045,,-1080.0000000000011
2018.04.12,-940.9999999999918,-788.0000000000109,1086.000000000009,-242.00000000000887,,-885.0000000000025
2018.04.12,-851.0000000000017,-812.0000000000118,1100.9999999999964,-275.000000000003,,-837.0000000000202
2018.04.12,-943.9999999999893,-930.0000000000068,973.0000000000016,-289.0000000000059,,-1190.0000000000005
2018.04.12,-906.9999999999911,-884.0000000000146,1041.000000000003,-270.00000000001467,,-1020.0000000000174
2018.04.12,-919.0000000000032,-897.9999999999961,1073.9999999999973,-284.00000000001756,,-1027.0000000000196
2018.04.12,-963.0000000000027,-942.0000000000073,991.0000000000085,-246.99999999999721,,-1160.9999999999986
2018.04.12,-941.9999999999984,-831.9999999999936,851.0000000000017,-381.0000000000091,,-1303.9999999999995
2018.04.12,-914.9999999999991,-879.0000000000191,832.9999999999949,-385.00000000001313,,-1346.0000000000364
2018.04.12,-947.9999999999933,-899.0000000000009,870.9999999999995,-377.0000000000051,,-1352.9999999999995
2018.04.12,-964.9999999999936,-890.0000000000148,876.9999999999944,-364.00000000000875,,-1342.0000000000227
2018.04.12,-990.000000000002,-876.0000000000048,886.000000000009,-345.0000000000175,,-1325.0000000000155
2018.04.12,-971.9999999999951,-852.0000000000039,896.000000000008,-338.0000000000161,,-1266.0000000000073
2018.04.12,-987.0000000000045,-951.9999999999982,889.9999999999908,-282.0000000000045,,-1331.0000000000164
2018.04.12,-920.0000000000097,-966.0000000000082,940.0000000000075,-390.0000000000015,,-1336.0000000000118
2018.04.13,-964.9999999999936,-967.000000000013,970.9999999999885,-355.0000000000164,,-1316.0000000000346
2018.04.13,-973.0000000000016,-955.0000000000125,1005.9999999999958,-275.000000000003,,-1197.0000000000214
2018.04.13,-978.9999999999966,-962.9999999999939,967.9999999999911,-314.00000000001427,,-1288.0000000000136
2018.04.13,-960.0000000000053,-918.0000000000064,906.9999999999911,-314.00000000001427,,-1285.000000000035
2018.04.13,-967.0000000000067,-888.0000000000052,920.0000000000097,-304.00000000001535,,-1239.0000000000175
2018.04.13,-981.999999999994,-929.000000000002,927.9999999999955,-311.0000000000168,,-1294.0000000000173
2018.04.13,-1012.9999999999973,-1020.0000000000102,1045.000000000007,-256.99999999999613,,-1244.9999999999966
2018.04.13,-1027.0000000000002,-1022.9999999999961,1031.000000000004,-270.00000000001467,,-1289.0000000000068
2018.04.13,-1051.0000000000018,-1161.0000000000014,1147.9999999999934,-194.0000000000053,,-1258.000000000015
2018.04.13,-1021.9999999999895,-1070.999999999998,1113.0000000000084,-154.0000000000097,,-1133.9999999999886
2018.04.13,-1008.0000000000089,-1008.0000000000098,1096.9999999999925,-79.00000000000685,,-998.000000000033
2018.04.13,-1011.9999999999907,-1075.9999999999934,1231.0000000000043,-67.00000000001705,,-923.9999999999968
2018.04.13,-1019.9999999999986,-1075.9999999999934,1200.0000000000011,-79.00000000000685,,-974.9999999999975
2018.04.13,-1039.9999999999966,-1066.0000000000025,1218.9999999999923,-53.999999999998494,,-941.0000000000053
2018.04.13,-1032.0000000000107,-1048.0000000000018,1207.0000000000025,-36.0000000000138,,-909.000000000024
2018.04.13,-1031.000000000004,-1080.0000000000125,1221.9999999999898,-63.000000000013046,,-952.0000000000397
2018.04.13,-1036.999999999999,-1126.0000000000048,1269.000000000009,-58.000000000002494,,-951.999999999997
2018.04.13,-1036.999999999999,-1185.0000000000023,1358.999999999999,-43.999999999999595,,-907.0000000000018
2018.04.13,-1069.0000000000089,-1323.0000000000075,1656.9999999999973,7.0000000000014495,,-728.0000000000176
2018.04.13,-1093.0000000000107,-1295.000000000016,1686.999999999994,10.999999999983245,,-690.000000000049
2018.04.13,-1088.0,-1394.0000000000055,1608.9999999999939,58.000000000002494,,-815.0000000000091
2018.04.13,-852.9999999999926,-1534.9999999999966,1627.0000000000007,120.99999999999334,,-639.9999999999951
2018.04.13,-907.9999999999977,-1447.0000000000027,1658.0000000000039,8.999999999992347,,-688.0000000000042
2018.04.13,-939.0000000000009,-1437.0000000000118,1607.000000000003,41.000000000002146,,-728.0000000000076
2018.04.13,-902.0000000000028,-1344.9999999999989,1672.0000000000068,88.99999999998354,,-486.0000000000115
2018.04.13,-943.000000000005,-1408.0000000000155,1717.9999999999973,126.99999999998823,,-506.00000000003496
2018.04.13,-929.000000000002,-1443.000000000012,1802.999999999999,171.99999999999437,,-397.00000000002063
2018.04.13,-934.9999999999969,-1381.0000000000002,1920.999999999995,209.9999999999991,,-185.00000000000318
2018.04.13,-905.0000000000002,-1332.9999999999984,1990.000000000003,234.00000000000088,,-13.999999999994799
2018.04.13,-905.0000000000002,-1293.0000000000064,1936.0000000000043,226.99999999999943,,-35.000000000002615
2018.04.13,-905.0000000000002,-1362.9999999999995,1897.9999999999998,327.99999999999494,,-42.000000000005286
2018.04.13,-926.0000000000045,-1341.0000000000082,1724.9999999999989,312.00000000000114,,-230.00000000001273
2018.04.13,-988.9999999999955,-1421.0000000000207,1551.9999999999977,295.99999999998516,,-562.0000000000334
2018.04.13,-958.9999999999987,-1370.0000000000045,1503.9999999999943,346.0000000000019,,-479.000000000007
2018.04.13,-927.0000000000111,-1240.000000000009,1374.0000000000086,242.99999999999324,,-550.0000000000182
2018.04.13,-957.0000000000078,-1248.0000000000189,1262.0000000000075,149.9999999999835,,-793.0000000000358
2018.04.13,-1011.9999999999907,-1201.9999999999982,1259.00000000001,231.99999999998778,,-722.9999999999914
2018.04.13,-1004.0000000000049,-1188.0000000000166,1222.9999999999964,232.99999999999432,,-736.0000000000307
2018.04.13,-1024.0000000000027,-1179.000000000002,1106.9999999999914,236.99999999999832,,-859.0000000000149
2018.04.13,-1025.9999999999936,-1242.999999999995,950.9999999999908,215.99999999999397,,-1102.0000000000036
2018.04.13,-1035.0000000000082,-1245.0000000000045,1046.999999999998,212.99999999999653,,-1020.0000000000182
2018.04.13,-1082.0000000000052,-1307.0000000000164,1045.000000000007,210.99999999998343,,-1133.0000000000314
2018.04.13,-1009.9999999999998,-1233.000000000004,1018.9999999999922,211.99999999998997,,-1012.0000000000214
2018.04.13,-984.000000000007,-1162.0000000000061,974.0000000000082,187.99999999998818,,-984.0000000000168
2018.04.13,-1008.9999999999932,-1099.000000000018,994.000000000006,166.99999999998383,,-947.0000000000211
2018.04.13,-1038.0000000000057,-1161.0000000000014,1035.0000000000082,182.99999999999983,,-980.9999999999993
2018.04.13,-1008.0000000000089,-1151.0000000000105,966.0000000000002,147.99999999999258,,-1045.0000000000264
2018.04.13,-984.9999999999915,-1063.0000000000166,1079.999999999992,119.99999999998678,,-848.0000000000293
