date,EURCHF,EURJPY,EURAUD,AUDNZD,empty,sum
2018.04.09,-181.9999999999933,-272.99999999999613,-373.00000000000114,-346.0000000000019,,-1173.9999999999925
2018.04.09,-194.99999999998963,-260.0000000000193,-327.99999999999494,-346.0000000000019,,-1129.0000000000057
2018.04.09,-208.00000000000819,-223.0000000000132,-475.0000000000032,-355.0000000000164,,-1261.000000000041
2018.04.09,-208.00000000000819,-180.00000000000682,-475.0000000000032,-362.00000000001785,,-1225.000000000036
2018.04.09,-242.99999999999324,-218.9999999999941,-470.9999999999992,-399.00000000001603,,-1332.0000000000027
2018.04.09,-238.0000000000049,-230.0000000000182,-523.9999999999911,-389.0000000000171,,-1381.0000000000314
2018.04.09,-245.99999999999068,-379.99999999999545,-723.9999999999914,-363.0000000000022,,-1712.9999999999798
2018.04.09,-286.99999999999284,-420.0000000000159,-757.999999999992,-374.0000000000077,,-1839.0000000000086
2018.04.09,-258.0000000000027,-475.9999999999991,-743.0000000000048,-394.00000000000546,,-1871.000000000012
2018.04.09,-252.99999999999213,-615.0000000000091,-753.0000000000036,-348.00000000001495,,-1969.00000000002
2018.04.09,-255.99999999998957,-647.0000000000198,-609.9999999999994,-258.0000000000027,,-1771.0000000000114
2018.04.09,-279.00000000000705,-691.0000000000025,-512.0000000000014,-219.00000000001364,,-1701.0000000000246
2018.04.09,-286.00000000000847,-626.0000000000048,-231.0000000000034,-221.00000000000452,,-1364.0000000000211
2018.04.09,-293.0000000000099,-640.0000000000148,-140.0000000000068,-185.00000000001293,,-1258.0000000000443
2018.04.09,-319.0000000000026,-618.9999999999998,-53.999999999998494,-189.00000000001694,,-1181.0000000000177
2018.04.09,-286.99999999999284,-580.0000000000125,-69.9999999999923,-194.0000000000053,,-1131.000000000003
2018.04.09,-259.9999999999936,-480.0000000000182,-22.999999999995246,-192.99999999999872,,-956.0000000000058
2018.04.09,-235.99999999999176,-427.0000000000209,-51.000000000001044,-218.00000000000708,,-932.0000000000208
2018.04.09,-211.00000000000563,-401.00000000001046,-79.99999999999119,-223.00000000001762,,-915.0000000000249
2018.04.09,-194.99999999998963,-338.99999999999864,-175.99999999999838,-246.00000000001288,,-955.9999999999995
2018.04.09,-188.00000000001037,-266.9999999999959,-207.00000000000162,-207.00000000000162,,-869.0000000000094
2018.04.09,-200.00000000000017,-241.00000000001387,-330.0000000000081,-177.00000000000495,,-948.0000000000271
2018.04.09,-168.99999999999693,-216.00000000000819,-276.9999999999939,-151.00000000001222,,-813.0000000000114
2018.04.09,-163.00000000000205,-286.00000000000136,-174.00000000000747,-114.99999999999844,,-738.0000000000093
2018.04.10,-170.00000000000347,-281.0000000000059,-219.99999999999798,-158.99999999999804,,-830.0000000000055
2018.04.10,-154.0000000000097,-284.00000000002024,-252.0000000000078,-154.0000000000097,,-844.0000000000474
2018.04.10,-161.99999999999548,-283.00000000001546,-229.99999999999687,-153.00000000000313,,-828.0000000000109
2018.04.10,-165.9999999999995,-292.0000000000016,-278.00000000000045,-133.00000000000534,,-869.0000000000069
2018.04.10,-158.99999999999804,-242.00000000001864,-279.00000000000705,-120.00000000000898,,-800.0000000000327
2018.04.10,-161.00000000001114,-246.00000000000932,-269.00000000000813,-141.99999999999767,,-818.0000000000264
2018.04.10,-167.9999999999904,-225.9999999999991,-296.9999999999917,-185.00000000001293,,-875.9999999999941
2018.04.10,-158.99999999999804,-253.00000000001432,-336.00000000000296,-262.00000000000665,,-1010.000000000022
2018.04.10,-167.9999999999904,-366.00000000001387,-330.0000000000081,-263.99999999999756,,-1128.00000000001
2018.04.10,-187.00000000000384,-443.00000000001205,-156.00000000000057,-160.00000000000458,,-946.000000000021
2018.04.10,-236.99999999999832,-730.9999999999945,127.99999999999478,-43.999999999999595,,-883.9999999999976
2018.04.10,-229.99999999999687,-730.0000000000182,534.9999999999966,2.999999999997449,,-422.000000000021
2018.04.10,-195.9999999999962,-718.0000000000177,476.0000000000098,4.999999999988347,,-433.00000000001575
2018.04.10,-173.00000000000094,-593.9999999999941,441.0000000000025,-11.00000000000545,,-336.99999999999795
2018.04.10,-163.00000000000205,-608.0000000000041,470.9999999999992,-26.0000000000149,,-326.0000000000218
2018.04.10,-180.0000000000024,-657.0000000000107,476.0000000000098,-5.000000000010552,,-366.00000000001387
2018.04.10,-181.9999999999933,-649.0000000000009,479.0000000000072,-2.999999999997449,,-354.9999999999844
2018.04.10,-185.99999999999727,-631.0000000000002,567.0000000000064,-22.0000000000109,,-272.00000000000205
2018.04.10,-251.00000000000122,-689.0000000000214,570.9999999999882,-48.000000000003595,,-417.000000000038
2018.04.10,-251.00000000000122,-712.9999999999939,608.0000000000085,-101.00000000001774,,-457.0000000000043
2018.04.10,-246.99999999999721,-689.0000000000214,347.0000000000084,-218.00000000000708,,-807.0000000000173
2018.04.10,-198.00000000000927,-745.0000000000045,60.99999999999994,-278.00000000000045,,-1160.0000000000143
2018.04.10,-106.99999999999044,-573.0000000000075,89.99999999999008,-259.0000000000092,,-849.000000000017
2018.04.10,-110.99999999999443,-635.9999999999957,307.99999999999716,-204.00000000000418,,-642.9999999999972
2018.04.10,-137.9999999999937,-609.0000000000089,225.99999999999287,-307.99999999999716,,-829.0000000000068
2018.04.10,-157.00000000000713,-632.000000000005,256.99999999999613,-283.000000000011,,-815.0000000000271
2018.04.10,-171.99999999999437,-611.0000000000184,253.99999999999866,-250.00000000001688,,-779.0000000000309
2018.04.10,-187.00000000000384,-680.0000000000068,385.99999999999744,-263.99999999999756,,-745.0000000000108
2018.04.10,-198.99999999999363,-671.0000000000207,414.00000000000324,-229.99999999999687,,-686.000000000008
2018.04.10,-383.0,-1175.0000000000114,-21.00000000000435,-206.00000000001728,,-1785.000000000033
2018.04.10,-313.00000000000773,-1026.0000000000105,25.999999999992696,-269.00000000000813,,-1582.0000000000337
2018.04.10,-367.99999999999056,-1076.9999999999982,73.99999999999629,-234.00000000000088,,-1604.9999999999932
2018.04.10,-303.0000000000088,-1032.0000000000107,127.99999999999478,-221.00000000000452,,-1428.0000000000293
2018.04.10,-364.9999999999931,-1002.0000000000095,130.0000000000079,-222.00000000001108,,-1459.000000000006
2018.04.10,-486.00000000000864,-1048.0000000000018,188.9999999999947,-212.00000000001216,,-1557.0000000000277
2018.04.10,-493.99999999999443,-1098.0000000000132,543.999999999989,-195.9999999999962,,-1244.0000000000148
2018.04.10,-468.00000000000176,-1316.0000000000025,482.999999999989,-198.00000000000927,,-1499.0000000000248
2018.04.10,-468.00000000000176,-1187.0000000000118,734.9999999999968,-126.0000000000039,,-1046.0000000000207
2018.04.10,-485.0000000000021,-1099.000000000018,699.0000000000052,-97.9999999999981,,-983.0000000000128
2018.04.10,-472.00000000000574,-1098.0000000000132,716.0000000000056,-103.00000000000864,,-957.0000000000219
2018.04.10,-472.9999999999901,-1117.0000000000186,685.0000000000023,-124.99999999999733,,-1030.0000000000036
2018.04.10,-510.00000000001046,-1218.999999999994,645.999999999991,-90.00000000001229,,-1173.000000000026
2018.04.10,-536.0000000000032,-1290.9999999999968,716.0000000000056,-162.00000000001768,,-1273.0000000000123
2018.04.10,-594.0000000000057,-1225.999999999999,669.9999999999928,-194.0000000000053,,-1344.000000000017
2018.04.10,-591.9999999999925,-1176.0000000000161,675.0000000000034,-150.00000000000568,,-1243.000000000011
2018.04.10,-588.9999999999951,-1131.0000000000002,676.0000000000099,-141.00000000001333,,-1184.9999999999989
2018.04.10,-588.0000000000107,-1104.0000000000134,663.999999999998,-124.99999999999733,,-1153.0000000000234
2018.04.10,-591.9999999999925,-1153.9999999999964,642.0000000000092,-95.00000000000064,,-1198.9999999999802
2018.04.11,-581.0000000000093,-1193.000000000012,614.0000000000034,-101.00000000001774,,-1261.0000000000357
2018.04.11,-581.0000000000093,-1177.000000000021,668.0000000000019,-96.00000000000719,,-1186.0000000000355
2018.04.11,-577.0000000000052,-1156.000000000006,699.9999999999895,-56.000000000011596,,-1089.0000000000332
2018.04.11,-600.0000000000006,-1203.000000000003,716.0000000000056,-66.00000000001049,,-1153.0000000000086
2018.04.11,-601.9999999999915,-1221.0000000000036,644.0000000000001,-137.00000000000932,,-1316.0000000000043
2018.04.11,-605.0000000000111,-1233.000000000004,583.0000000000002,-151.00000000001222,,-1406.0000000000273
2018.04.11,-580.0000000000027,-1155.0000000000011,534.9999999999966,-167.00000000000603,,-1367.0000000000132
2018.04.11,-571.9999999999948,-1085.000000000008,514.9999999999987,-174.00000000000747,,-1316.0000000000116
2018.04.11,-588.9999999999951,-1129.9999999999955,600.0000000000006,-78.00000000000028,,-1196.9999999999902
2018.04.11,-588.0000000000107,-1117.0000000000186,571.9999999999948,-103.00000000000864,,-1236.0000000000432
2018.04.11,-578.9999999999961,-1050.0000000000114,361.9999999999957,-187.00000000000384,,-1454.0000000000157
2018.04.11,-585.9999999999976,-1108.000000000004,333.0000000000055,-134.99999999999625,,-1495.9999999999927
2018.04.11,-601.9999999999915,-1115.000000000009,402.9999999999978,-43.00000000001525,,-1357.000000000018
2018.04.11,-601.9999999999915,-1110.0000000000136,395.99999999999636,1.999999999990898,,-1314.0000000000177
2018.04.11,-598.0000000000097,-1068.000000000012,326.0000000000041,-18.0000000000069,,-1358.0000000000246
2018.04.11,-585.9999999999976,-1075.000000000017,303.0000000000088,-29.00000000001235,,-1387.000000000018
2018.04.11,-601.9999999999915,-1150.0000000000057,285.00000000000193,-25.00000000000835,,-1492.0000000000039
2018.04.11,-598.0000000000097,-1174.0000000000066,272.99999999998994,-46.0000000000127,,-1545.000000000039
2018.04.11,-604.0000000000045,-1151.0000000000105,139.00000000000023,-141.99999999999767,,-1758.0000000000125
2018.04.11,-750.9999999999906,-1222.0000000000084,25.999999999992696,-173.00000000000094,,-2120.0000000000073
2018.04.11,-845.0000000000068,-1268.0000000000007,-41.000000000002146,-236.00000000001398,,-2390.0000000000236
2018.04.11,-1140.999999999992,-1305.0000000000068,-15.00000000000945,-212.99999999999653,,-2674.000000000005
2018.04.11,-1051.0000000000018,-1133.0000000000098,99.99999999998899,-233.00000000001654,,-2317.000000000039
2018.04.11,-947.9999999999933,-1080.0000000000125,97.9999999999981,-258.0000000000027,,-2188.0000000000105
2018.04.11,-936.0000000000035,-1104.0000000000134,97.9999999999981,-240.00000000001796,,-2182.0000000000364
2018.04.11,-879.0000000000075,-1088.9999999999986,185.99999999999727,-219.00000000001364,,-2001.0000000000225
2018.04.11,-896.9999999999923,-1129.9999999999955,150.00000000000568,-219.99999999999798,,-2096.99999999998
2018.04.11,-916.0000000000057,-1094.9999999999989,158.99999999999804,-259.0000000000092,,-2111.000000000016
2018.04.11,-876.9999999999944,-1010.0000000000193,-100.99999999999554,-330.0000000000081,,-2318.0000000000173
2018.04.11,-909.0000000000042,-1010.0000000000193,-21.00000000000435,-287.000000000015,,-2227.0000000000427
2018.04.11,-950.9999999999908,-1046.999999999997,-32.999999999994145,-287.000000000015,,-2317.999999999997
2018.04.11,-948.9999999999999,-992.999999999995,-60.99999999999994,-293.0000000000099,,-2296.000000000005
2018.04.11,-893.9999999999948,-1015.0000000000148,-14.000000000002899,-295.0000000000008,,-2218.000000000013
2018.04.11,-937.9999999999944,-1082.9999999999984,53.999999999998494,-290.00000000001245,,-2257.000000000007
2018.04.11,-896.9999999999923,-1028.00000000002,171.00000000001003,-240.00000000001796,,-1994.0000000000202
2018.04.11,-876.9999999999944,-1098.0000000000132,310.0000000000103,-177.00000000000495,,-1842.0000000000025
2018.04.11,-919.0000000000032,-935.0000000000023,248.99999999998812,-151.00000000001222,,-1756.0000000000296
2018.04.11,-960.9999999999897,-954.0000000000077,319.0000000000026,-134.99999999999625,,-1730.999999999991
2018.04.11,-953.0000000000039,-1052.000000000021,356.00000000000074,-73.00000000001194,,-1722.000000000036
2018.04.11,-923.9999999999915,-1044.0000000000111,378.999999999996,-89.00000000000574,,-1678.0000000000125
2018.04.11,-917.9999999999966,-995.0000000000045,367.0000000000062,-66.00000000001049,,-1612.0000000000055
2018.04.11,-869.0000000000086,-949.0000000000123,371.99999999999454,-60.99999999999994,,-1507.0000000000264
2018.04.11,-878.000000000001,-956.9999999999936,367.99999999999056,-73.99999999999629,,-1541.0000000000005
2018.04.11,-858.0000000000032,-951.9999999999982,414.00000000000324,4.999999999988347,,-1391.0000000000098
2018.04.11,-811.9999999999905,-900.0000000000057,360.9999999999891,-40.0000000000178,,-1391.0000000000248
2018.04.11,-798.9999999999942,-825.000000000017,422.9999999999956,-36.999999999998145,,-1238.0000000000139
2018.04.11,-802.9999999999982,-831.0000000000173,391.9999999999924,-42.0000000000087,,-1284.0000000000318
2018.04.11,-817.000000000001,-855.0000000000182,384.9999999999909,-150.00000000000568,,-1437.0000000000339
2018.04.12,-815.9999999999945,-828.000000000003,387.000000000004,-276.00000000000955,,-1533.0000000000032
2018.04.12,-797.0000000000033,-814.0000000000214,408.9999999999927,-60.99999999999994,,-1263.0000000000318
2018.04.12,-805.9999999999956,-820.999999999998,402.9999999999978,-63.99999999999739,,-1287.9999999999934
2018.04.12,-797.0000000000033,-846.0000000000036,408.9999999999927,-73.00000000001194,,-1307.000000000026
2018.04.12,-794.0000000000058,-895.0000000000102,438.00000000000506,-46.0000000000127,,-1297.0000000000236
2018.04.12,-792.9999999999993,-878.0000000000143,463.9999999999977,-97.00000000001374,,-1304.0000000000296
2018.04.12,-832.0000000000105,-879.9999999999955,370.00000000000364,-153.00000000000313,,-1495.0000000000055
2018.04.12,-861.0000000000007,-980.9999999999945,409.99999999999926,-140.0000000000068,,-1572.0000000000027
2018.04.12,-892.0000000000039,-1016.9999999999959,449.9999999999948,-148.00000000001478,,-1607.0000000000198
2018.04.12,-875.0000000000035,-957.9999999999984,404.9999999999887,-123.00000000000644,,-1551.0000000000196
2018.04.12,-825.9999999999934,-926.0000000000161,363.0000000000022,-138.0000000000159,,-1527.0000000000232
2018.04.12,-829.9999999999974,-955.0000000000125,323.0000000000066,-198.00000000000927,,-1660.0000000000127
2018.04.12,-836.9999999999989,-871.0000000000093,302.0000000000023,-261.0000000000001,,-1667.000000000006
2018.04.12,-845.9999999999912,-887.0000000000005,303.0000000000088,-238.0000000000049,,-1667.9999999999877
2018.04.12,-856.9999999999967,-895.0000000000102,289.9999999999903,-219.00000000001364,,-1681.0000000000302
2018.04.12,-844.0000000000003,-852.0000000000039,292.00000000000335,-212.00000000001216,,-1616.0000000000127
2018.04.12,-934.9999999999969,-885.9999999999957,309.0000000000037,-251.00000000000122,,-1762.9999999999902
2018.04.12,-973.0000000000016,-876.0000000000048,356.00000000000074,-300.00000000001137,,-1793.000000000017
2018.04.12,-1001.0000000000074,-919.0000000000111,270.99999999999903,-357.00000000000733,,-2006.0000000000268
2018.04.12,-971.9999999999951,-913.0000000000109,215.00000000000963,-392.00000000001455,,-2062.000000000011
2018.04.12,-997.0000000000034,-907.0000000000107,297.9999999999983,-480.00000000001376,,-2086.0000000000296
2018.04.12,-1059.9999999999943,-967.000000000013,303.9999999999932,-458.00000000000284,,-2181.000000000017
2018.04.12,-1059.9999999999943,-944.0000000000168,313.00000000000773,-442.00000000000904,,-2133.0000000000123
2018.04.12,-1058.0000000000034,-927.9999999999973,356.00000000000074,-522.0000000000002,,-2152.0
2018.04.12,-1112.0000000000018,-637.0000000000005,409.99999999999926,-556.0000000000009,,-1895.0000000000039
2018.04.12,-1107.999999999998,-706.0000000000173,436.9999999999985,-485.0000000000021,,-1862.0000000000189
2018.04.12,-1113.0000000000084,-861.9999999999948,550.000000000006,-479.0000000000072,,-1904.0000000000045
2018.04.12,-1116.000000000006,-951.9999999999982,607.0000000000019,-448.000000000004,,-1909.0000000000064
2018.04.12,-1232.9999999999952,-1014.00000000001,642.0000000000092,-404.0000000000044,,-2009.0000000000007
2018.04.12,-1188.9999999999957,-1016.0000000000196,662.000000000007,-391.000000000008,,-1934.0000000000164
2018.04.12,-1126.0000000000048,-768.0000000000007,866.9999999999956,-407.0000000000018,,-1434.0000000000118
2018.04.12,-1099.0000000000055,-828.000000000003,831.000000000004,-412.00000000001234,,-1508.0000000000168
2018.04.12,-1015.0000000000103,-900.0000000000057,893.9999999999948,-360.0000000000048,,-1381.000000000026
2018.04.12,-1007.0000000000024,-919.0000000000111,893.9999999999948,-346.0000000000019,,-1378.0000000000207
2018.04.12,-998.00000000001,-879.9999999999955,966.0000000000002,-312.00000000000114,,-1224.0000000000064
2018.04.12,-948.9999999999999,-862.9999999999995,998.00000000001,-313.00000000000773,,-1126.9999999999973
2018.04.12,-946.0000000000024,-936.000000000007,964.0000000000093,-339.0000000000004,,-1257.0000000000007
2018.04.12,-960.9999999999897,-967.000000000013,950.9999999999908,-289.0000000000059,,-1266.0000000000177
2018.04.12,-940.0000000000075,-915.9999999999968,1004.0000000000049,-290.00000000001245,,-1142.0000000000118
2018.04.12,-984.9999999999915,-973.0000000000132,973.0000000000016,-287.000000000015,,-1272.000000000018
2018.04.12,-994.000000000006,-979.0000000000134,839.9999999999964,-384.00000000000654,,-1517.0000000000298
2018.04.12,-960.0000000000053,-927.9999999999973,794.0000000000058,-434.000000000001,,-1527.9999999999977
2018.04.12,-966.0000000000002,-956.0000000000173,831.9999999999883,-395.000000000012,,-1485.0000000000412
2018.04.12,-974.0000000000082,-924.0000000000066,865.999999999989,-378.999999999996,,-1411.0000000000218
2018.04.12,-998.9999999999943,-903.9999999999964,861.0000000000007,-387.000000000004,,-1428.999999999994
2018.04.12,-1015.9999999999947,-897.0000000000198,853.9999999999992,-382.0000000000157,,-1441.0000000000312
2018.04.12,-995.9999999999969,-965.0000000000034,858.0000000000032,-345.0000000000175,,-1448.0000000000148
2018.04.12,-987.0000000000045,-1033.0000000000155,880.9999999999984,-409.99999999999926,,-1549.000000000021
2018.04.13,-968.9999999999976,-1028.00000000002,883.9999999999959,-385.99999999999744,,-1499.0000000000193
2018.04.13,-988.0000000000111,-996.0000000000093,954.9999999999948,-363.0000000000022,,-1392.000000000028
2018.04.13,-992.9999999999994,-974.000000000018,906.0000000000068,-339.0000000000004,,-1400.000000000011
2018.04.13,-985.999999999998,-967.000000000013,897.9999999999987,-350.00000000000585,,-1405.0000000000182
2018.04.13,-977.0000000000057,-929.000000000002,838.0000000000055,-360.0000000000048,,-1428.000000000007
2018.04.13,-983.0000000000006,-931.0000000000116,906.0000000000068,-339.0000000000004,,-1347.000000000006
2018.04.13,-1017.0000000000013,-1030.0000000000011,927.9999999999955,-312.00000000000114,,-1431.000000000008
2018.04.13,-1044.0000000000005,-1070.999999999998,970.9999999999885,-292.00000000000335,,-1436.000000000013
2018.04.13,-1051.0000000000018,-1171.999999999997,1021.9999999999895,-278.00000000000045,,-1479.00000000001
2018.04.13,-1052.0000000000084,-1211.0000000000127,1039.9999999999966,-201.00000000000674,,-1424.0000000000312
2018.04.13,-1027.0000000000002,-1090.0000000000034,1038.99999999999,-188.00000000001037,,-1266.000000000024
2018.04.13,-1018.0000000000077,-1087.0000000000175,1075.0000000000036,-138.0000000000159,,-1168.0000000000377
2018.04.13,-1032.0000000000107,-1133.0000000000098,1119.0000000000034,-131.99999999999878,,-1178.000000000016
2018.04.13,-1042.9999999999939,-1114.0000000000043,1198.9999999999945,-80.00000000001339,,-1038.000000000017
2018.04.13,-1042.0000000000095,-1087.9999999999939,1153.000000000004,-75.00000000000284,,-1052.0000000000023
2018.04.13,-1039.9999999999966,-1082.9999999999984,1195.999999999997,-73.99999999999629,,-1000.9999999999942
2018.04.13,-1051.0000000000018,-1168.0000000000064,1221.0000000000055,-85.00000000000173,,-1083.0000000000045
2018.04.13,-1065.0000000000048,-1200.000000000017,1261.000000000001,-83.00000000001084,,-1087.0000000000318
2018.04.13,-1086.000000000009,-1340.0000000000034,1343.9999999999895,-52.000000000007596,,-1134.0000000000307
2018.04.13,-1112.0000000000018,-1337.0000000000175,1593.0,-39.00000000001125,,-895.0000000000304
2018.04.13,-1112.0000000000018,-1445.0000000000216,1526.0000000000052,-31.000000000003247,,-1062.0000000000216
2018.04.13,-1130.0000000000089,-1570.0000000000216,1551.9999999999977,36.999999999998145,,-1111.0000000000346
2018.04.13,-940.9999999999918,-1596.0000000000036,1566.0000000000007,8.999999999992347,,-962.0000000000024
2018.04.13,-954.0000000000103,-1455.0000000000125,1595.9999999999975,-18.0000000000069,,-831.0000000000322
2018.04.13,-981.999999999994,-1455.0000000000125,1567.9999999999916,20.999999999982144,,-848.0000000000326
2018.04.13,-947.9999999999933,-1429.000000000002,1598.9999999999948,68.99999999998573,,-709.000000000015
2018.04.13,-956.0000000000013,-1453.000000000003,1697.9999999999995,115.99999999998278,,-595.0000000000218
2018.04.13,-970.0000000000042,-1516.0000000000196,1798.999999999995,163.9999999999864,,-523.0000000000423
2018.04.13,-934.9999999999969,-1385.0000000000193,1895.0000000000023,153.00000000000313,,-272.00000000001097
2018.04.13,-920.9999999999941,-1381.0000000000002,1916.999999999991,178.99999999999582,,-206.00000000000782
2018.04.13,-923.9999999999915,-1370.0000000000045,1822.9999999999968,208.99999999999253,,-262.0000000000066
2018.04.13,-947.9999999999933,-1429.000000000002,1716.0000000000064,288.99999999998374,,-372.00000000000534
2018.04.13,-991.0000000000085,-1485.0000000000136,1540.000000000008,283.99999999999534,,-652.000000000019
2018.04.13,-994.9999999999903,-1453.000000000003,1446.9999999999982,290.9999999999968,,-709.9999999999982
2018.04.13,-985.999999999998,-1418.0000000000064,1350.0000000000068,232.99999999999432,,-821.0000000000034
2018.04.13,-978.9999999999966,-1307.0000000000164,1259.00000000001,137.9999999999937,,-889.0000000000091
2018.04.13,-1028.0000000000066,-1276.0000000000105,1212.9999999999975,116.99999999998934,,-974.0000000000305
2018.04.13,-1036.999999999999,-1242.0000000000186,1090.9999999999975,171.99999999999437,,-1016.0000000000259
2018.04.13,-1056.9999999999968,-1193.000000000012,1076.0000000000102,217.99999999998488,,-956.000000000014
2018.04.13,-1028.9999999999911,-1246.0000000000093,940.0000000000075,183.99999999998417,,-1151.0000000000089
2018.04.13,-1076.9999999999945,-1257.000000000005,940.0000000000075,207.00000000000162,,-1186.9999999999905
2018.04.13,-1089.999999999991,-1320.0000000000216,1012.9999999999973,204.99999999998852,,-1192.0000000000268
2018.04.13,-1083.9999999999961,-1314.0000000000214,977.99999999999,180.0000000000024,,-1240.000000000025
2018.04.13,-1028.0000000000066,-1263.0000000000052,916.0000000000057,165.9999999999995,,-1209.0000000000066
2018.04.13,-1025.9999999999936,-1177.9999999999973,876.9999999999944,146.99999999998602,,-1180.0000000000105
2018.04.13,-1058.0000000000034,-1169.0000000000111,988.9999999999955,163.9999999999864,,-1074.0000000000327
2018.04.13,-1038.99999999999,-1187.0000000000118,913.0000000000083,139.9999999999846,,-1173.000000000009
2018.04.13,-1012.9999999999973,-1153.9999999999964,950.0000000000064,62.99999999999084,,-1153.9999999999964
